time	S	D
0.0	1.0	0.0
0.9900990099009901	1.0039784413151769	0.005934863817279323
1.9801980198019802	1.0079930414519962	0.011858456080350226
2.9702970297029703	1.0120439039927132	0.017771059255592823
3.9603960396039604	1.0161311337845538	0.023672954834696183
4.9504950495049505	1.0202548371940892	0.02956442320221327
5.9405940594059405	1.0244151217810997	0.03544574386800663
6.930693069306931	1.0286120963940382	0.04131719540782844
7.920792079207921	1.0328458713676119	0.04717905533663296
8.910891089108912	1.0371165584722561	0.053031600166557565
9.900990099009901	1.041424270852986	0.05887510546418968
10.89108910891089	1.0457691230066628	0.06470984588325154
11.881188118811881	1.0501512307864889	0.0705360951766191
12.871287128712872	1.0545707114157596	0.07635412620143155
13.861386138613861	1.0590276835133328	0.08216421093411615
14.85148514851485	1.0635222670567985	0.08796662045445602
15.841584158415841	1.0680545834437254	0.09376162501635453
16.831683168316832	1.0726247554179096	0.09954949395929212
17.821782178217823	1.0772329071544742	0.10533049586877163
18.81188118811881	1.081879164188638	0.11110489841605756
19.801980198019802	1.0865636534800922	0.11687296856083772
20.792079207920793	1.0912865033658992	0.12263497237523492
21.78217821782178	1.0960478436003414	0.12839117524134996
22.77227722772277	1.100847805326755	0.13414184168761278
23.762376237623762	1.105686521107399	0.13988723556934135
24.752475247524753	1.1105641248990585	0.14562761992055767
25.742574257425744	1.1154807520847532	0.1513632571227492
26.73267326732673	1.1204365394471512	0.1570944087700967
27.722772277227723	1.1254316252119398	0.1628213358647586
28.712871287128714	1.1304661489962353	0.16854429859342093
29.7029702970297	1.1355402518335793	0.17426355643466582
30.693069306930692	1.140654076218132	0.17997936835001055
31.683168316831683	1.1458077660421238	0.18569199251379387
32.67326732673267	1.1510014666454906	0.1914016865231772
33.663366336633665	1.1562353248083515	0.19710870736736402
34.65346534653465	1.161509488748261	0.20281331141203165
35.64356435643565	1.166824108122669	0.2085157544015966
36.633663366336634	1.1721793340415143	0.21421629152429691
37.62376237623762	1.1775753190549414	0.21991517735088326
38.613861386138616	1.1830122171689332	0.22561266590003842
39.603960396039604	1.1884901838471755	0.23130901063795917
40.59405940594059	1.1940093760080195	0.23700446447279075
41.584158415841586	1.1995699520373682	0.24269927979498665
42.57425742574257	1.2051720717886183	0.24839370847878203
43.56435643564356	1.2108158965850886	0.25408800188987835
44.554455445544555	1.216501589227093	0.2597824109070754
45.54455445544554	1.222229313993018	0.26547718592692077
46.53465346534654	1.2279992366408718	0.27117257685666646
47.524752475247524	1.23381152441956	0.2768688331749951
48.51485148514851	1.239666346068445	0.2825662039173752
49.504950495049506	1.2455638718225845	0.2882649376973695
50.495049504950494	1.2515042734072517	0.2939652826078405
51.48514851485149	1.2574877240593503	0.29966748643758356
52.475247524752476	1.2635143985221888	0.30537179657549635
53.46534653465346	1.2695844730498016	0.3110784600267218
54.45544554455446	1.2756981254110047	0.3167877233888873
55.445544554455445	1.2818555348934344	0.3224998328603232
56.43564356435643	1.2880568823096512	0.3282150343530504
57.42574257425743	1.294302350000836	0.33393357340837443
58.415841584158414	1.300592121845607	0.3396556952353442
59.4059405940594	1.306926383254123	0.34538164471788046
60.396039603960396	1.3133053211803547	0.35111166643014446
61.386138613861384	1.31972912413276	0.3568460046883093
62.37623762376238	1.3261979821636667	0.362584903485533
63.366336633663366	1.3327120868840334	0.36832860655558897
64.35643564356435	1.3392716314713473	0.3740773573781755
65.34653465346534	1.3458768106658616	0.3798313991824442
66.33663366336634	1.3525278207791254	0.38559097496280287
67.32673267326733	1.359224859701224	0.39135632747752674
68.31683168316832	1.3659681269033468	0.39712769927110053
69.3069306930693	1.3727578234415196	0.4029053326924805
70.29702970297029	1.3795941519650718	0.4086894698885248
71.2871287128713	1.3864773167216695	0.4144803528161873
72.27722772277228	1.3934075235574976	0.4202782232704235
73.26732673267327	1.4003849799275967	0.42608332288047585
74.25742574257426	1.4074098949042586	0.4318958931245358
75.24752475247524	1.4144824791719155	0.43771617534073864
76.23762376237623	1.4216029450401926	0.4435444107382387
77.22772277227723	1.4287715064592414	0.44938084041633497
78.21782178217822	1.435988379000022	0.45522570535825513
79.20792079207921	1.4432537798766658	0.4610792464538258
80.1980198019802	1.4505679279474142	0.466941704507436
81.18811881188118	1.4579310437263395	0.4728133202501161
82.17821782178218	1.465343349407625	0.4786943343540151
83.16831683168317	1.47280506881062	0.4845849874317544
84.15841584158416	1.4803164274352596	0.49048552005684837
85.14851485148515	1.487877652453705	0.4963961727719514
86.13861386138613	1.4954889727355736	0.5023171860970567
87.12871287128712	1.5031506188536259	0.5082488005402884
88.11881188118812	1.5108628230289547	0.5141912566167213
89.10891089108911	1.5186258191982778	0.5201447948509983
90.0990099009901	1.5264398430013715	0.5261096557905447
91.08910891089108	1.5343051318166248	0.5320860800064935
92.07920792079207	1.542221924734016	0.5380743081152616
93.06930693069307	1.5501904625418903	0.5440745807955704
94.05940594059406	1.5582109877716097	0.5500871387863695
95.04950495049505	1.5662837446902158	0.5561122229019161
96.03960396039604	1.5744089793381315	0.5621500740290891
97.02970297029702	1.5825869394816565	0.5682009331606214
98.01980198019803	1.5908178746396295	0.5742650413970662
99.00990099009901	1.5991020360998034	0.5803426399531029
100.0	1.6074396769190207	0.5864339701706683
