time	G3P	PYR	ATP	NADHm	NADHc	Vm	Cam
0.0	30.0	10.0	3700.0	50.0	10.0	100.0	0.2
0.9900990099009901	29.898253927637075	10.101424077137063	3699.941640727753	52.06505026040099	10.070819334777307	100.81112317916373	0.20000597692386876
1.9801980198019802	29.796868039586386	10.202732581163238	3699.8891900051244	53.98268281828188	10.141685727386356	101.57484089052879	0.2000119927161787
2.9702970297029703	29.69584137873033	10.303888710583381	3699.842477647989	55.767455889515716	10.212555084879403	102.28243547167096	0.20001804472712095
3.9603960396039604	29.59517298800019	10.404861708430275	3699.8012445662494	57.43197233762129	10.283388996905778	102.93110466994592	0.20002413003250868
4.9504950495049505	29.49486191042348	10.50562563354485	3699.7651800794397	58.98723380490809	10.354153813958582	103.52194314328065	0.20003024568551295
5.9405940594059405	29.394907189141733	10.60615843413041	3699.7339508991677	60.442915869397616	10.424819912976202	104.05837259118697	0.20003638887311012
6.930693069306931	29.295307867440343	10.706441237465059	3699.7072218575354	61.80758407967833	10.495361104984212	104.54500239262126	0.20004255700194448
7.920792079207921	29.19606298878608	10.806457797833628	3699.684669438122	63.08886510877949	10.5657541523194	104.98686027282614	0.2000487477351855
8.910891089108912	29.097171596868673	10.90619406156216	3699.665989643339	64.29358377909197	10.635978370999437	105.38891283276027	0.20005495899795908
9.900990099009901	28.99863273564379	11.005637820173812	3699.6509017650023	65.42787394182928	10.706015300118208	105.75579652235857	0.20006118896437533
10.89108910891089	28.900445449375443	11.104778430762183	3699.639149418908	66.49726919768273	10.775848424579552	106.09169097162622	0.200067436035177
11.881188118811881	28.802608782676867	11.203606588291924	3699.6304999024674	67.50677794812142	10.845462940728282	106.40028194361346	0.20007369881184164
12.871287128712872	28.705121780549092	11.302114138371287	3699.624742635248	68.46094618428245	10.91484555672403	106.68477602815172	0.20007997607061492
13.861386138613861	28.607983488417183	11.400293922247396	3699.621687182823	69.36391047312031	10.98398432161513	106.94794203582309	0.20008626673836225
14.85148514851485	28.511192952163935	11.498139647205491	3699.6211611826634	70.21944317069544	11.052868477867344	107.19216285160435	0.20009256987107604
15.841584158415841	28.414749218161386	11.595645777625947	3699.6230083445275	71.03099126187591	11.12148833361789	107.41948878540921	0.20009888463526423
16.831683168316832	28.31865133330015	11.692807442735106	3699.6270866163563	71.80170999118599	11.189835151409909	107.63168740658125	0.2001052102921074
17.821782178217823	28.22289834501692	11.789620358040898	3699.633266549317	72.53449216303858	11.25790105086882	107.83028771520124	0.20011154618410712
18.81188118811881	28.127489301320285	11.88608075804233	3699.641429864967	73.23199381429244	11.325678923220096	108.01661804069002	0.20011789172389
19.801980198019802	28.03242325081507	11.982185338295233	3699.651468211066	73.89665681940693	11.393162355925229	108.19183791182533	0.20012424638483226
20.792079207920793	27.93769924272541	12.077931205290868	3699.6632820854916	74.53072888196802	11.46034556600662	108.35696453556781	0.2001306096931991
21.78217821782178	27.843316326916675	12.173315832897705	3699.6767799059458	75.13628128358708	11.52722334087023	108.51289465264892	0.20013698122153367
22.77227722772277	27.74927355391638	12.268337024357658	3699.6918772043045	75.71522469302	11.593790985639199	108.66042252694113	0.2001433605830744
23.762376237623762	27.655569974934263	12.362992878909814	3699.7084959246195	76.26932332357784	11.660044276046174	108.80025481046998	0.20014974742700167
