time	C16AcylCarCYT	C16AcylCarMAT	C16AcylCoAMAT	C16EnoylCoAMAT	C16HydroxyacylCoAMAT	C16KetoacylCoAMAT	C14AcylCarCYT	C14AcylCarMAT	C14AcylCoAMAT	C14EnoylCoAMAT	C14HydroxyacylCoAMAT	C14KetoacylCoAMAT	C12AcylCarCYT	C12AcylCarMAT	C12AcylCoAMAT	C12EnoylCoAMAT	C12HydroxyacylCoAMAT	C12KetoacylCoAMAT	C10AcylCarCYT	C10AcylCarMAT	C10AcylCoAMAT	C10EnoylCoAMAT	C10HydroxyacylCoAMAT	C10KetoacylCoAMAT	C8AcylCarCYT	C8AcylCarMAT	C8AcylCoAMAT	C8EnoylCoAMAT	C8HydroxyacylCoAMAT	C8KetoacylCoAMAT	C6AcylCarCYT	C6AcylCarMAT	C6AcylCoAMAT	C6EnoylCoAMAT	C6HydroxyacylCoAMAT	C6KetoacylCoAMAT	C4AcylCarCYT	C4AcylCarMAT	C4AcylCoAMAT	C4EnoylCoAMAT	C4HydroxyacylCoAMAT	C4AcetoacylCoAMAT	AcetylCoAMAT	FADHMAT	NADHMAT	C16AcylCoACYT	CarCYT	CoACYT	MalCoACYT	CarMAT	FADtMAT	NADtMAT	CoAMATt	CoAMAT
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126	8.28e-07	2.88e-05	5.5e-05	0.00044	0.000308	0.0	0.00171	1.386e-06	0.00045	0.009	0.008874
0.9900990099009901	3.751273188376304e-07	6.622199875160837e-07	1.6301924338661901e-06	9.549090789631946e-08	2.9776090305343304e-07	9.449814069279309e-10	8.588707724590573e-08	3.3379791385158886e-07	3.606684031531852e-06	1.0711291764649844e-07	3.1051114832616843e-07	9.845642648011562e-10	1.1885837888023839e-07	4.619444165371162e-07	4.991475232750098e-06	1.2403423213363835e-07	3.781983114686928e-07	1.195962354182304e-09	2.2280204989756964e-07	8.659482472302986e-07	9.357650212610837e-06	1.362835501667066e-07	4.1765562689201147e-07	1.317427632099341e-09	2.3448952356868455e-07	9.113922230235293e-07	9.853518452831754e-06	2.982277178118354e-07	9.245188105338595e-07	2.9152291518012733e-09	6.441695893873621e-07	2.503693845018675e-06	2.7091397440890005e-05	2.7008810101552097e-05	8.414914966017966e-05	2.652389587018382e-07	9.573979841838113e-07	3.7212192851813366e-06	4.139169273510853e-05	8.210068692209072e-05	0.000256503556290969	8.086877663663803e-07	0.00012600000000261347	8.280000024119672e-07	2.8800000002345375e-05	5.5e-05	0.00044	0.000308	0.0	0.00171	1.386e-06	0.00045	0.009	0.008322144107467198
1.9801980198019802	3.9025509130968814e-07	7.209060842427723e-07	1.7694918755855327e-06	1.1318808451214548e-07	3.5366055910171454e-07	1.1223859712218222e-09	9.503451964822729e-08	3.6934278134658267e-07	3.905992908489532e-06	1.2711216183382692e-07	3.6616115968157646e-07	1.1609600813975215e-09	1.3528403540991577e-07	5.257701337924784e-07	5.560353435384862e-06	1.4848648846233975e-07	4.518148889054247e-07	1.4285147292011642e-09	2.7802511818354747e-07	1.0805311534970276e-06	1.1427613137969601e-05	1.646932671741654e-07	5.039567352637314e-07	1.5892685622985087e-09	3.1378085832529833e-07	1.2195029876726554e-06	1.2899659311098834e-05	3.6194887744619333e-07	1.1213119900552094e-06	3.5349021648175768e-09	8.55607257471611e-07	3.3253009344844084e-06	3.518563052752261e-05	3.245376291481372e-05	0.00010107621057036326	3.184783365386001e-07	1.3672883441559185e-06	5.313978028862575e-06	5.6778074781876164e-05	0.00011203076429182712	0.0003500117094509148	1.1031046423150645e-06	0.00012600000000271845	8.280000024334227e-07	2.880000000240431e-05	5.5e-05	0.00044	0.000308	0.0	0.00171	1.386e-06	0.00045	0.009	0.008145757983568636
2.9702970297029703	3.973225305172886e-07	7.483242656480961e-07	1.832530754425304e-06	1.214748576754821e-07	3.798711412910996e-07	1.205568539347817e-09	9.933840848284811e-08	3.860672565097106e-07	4.0409213125818675e-06	1.3646346813524954e-07	3.921595237332187e-07	1.2433672547127228e-09	1.4278424878666395e-07	5.549151131470516e-07	5.808261099811671e-06	1.5990609430278802e-07	4.861776233187225e-07	1.5370606930237687e-09	3.0346804020602736e-07	1.1793994566898143e-06	1.2344850734905193e-05	1.780644544827821e-07	5.4456845346516e-07	1.7171905054036135e-09	3.522446909863284e-07	1.3689698546244668e-06	1.4330312108398071e-05	3.920547831124734e-07	1.2142892934012365e-06	3.8276762580892695e-09	9.592898318371082e-07	3.728201363832029e-06	3.903267497042557e-05	3.502742336213473e-05	0.00010907666433016913	3.436397674687844e-07	1.5693886865411463e-06	6.099319422393993e-06	6.415118656326905e-05	0.0001262177071056176	0.00039433281013671325	1.2426215394793102e-06	0.0001260000000027582	8.280000024413439e-07	2.880000000242651e-05	5.5e-05	0.00044	0.000308	0.0	0.00171	1.386e-06	0.00045	0.009	0.008062203835655672
3.9603960396039604	4.010203156301518e-07	7.626700520662671e-07	1.8650583955412717e-06	1.2580704381551113e-07	3.9358060508281005e-07	1.2490772413219239e-09	1.0160135220975773e-07	3.948609264509413e-07	4.110442818279891e-06	1.4135004292253304e-07	4.057417232535783e-07	1.286418708987578e-09	1.4668545341168143e-07	5.700749500812606e-07	5.93440973929577e-06	1.65871406223966e-07	5.04124712020916e-07	1.5937516576756042e-09	3.1671735566262443e-07	1.2308854368941981e-06	1.2813446152698062e-05	1.8507193483255202e-07	5.658532102256578e-07	1.784234996852491e-09	3.7268988222606243e-07	1.4484187287224864e-06	1.5078632653564656e-05	4.0786001056595225e-07	1.2630993372462908e-06	3.981374975812805e-09	1.0146566805228567e-06	3.94335346555169e-06	4.105525083460554e-05	3.637790069629488e-05	0.00011327464438246737	3.568420724549761e-07	1.677534307143186e-06	6.51956568579101e-06	6.803977846484816e-05	0.00013366887924441104	0.0004176104289104355	1.315890156460082e-06	0.0001260000000027771	8.280000024450688e-07	2.8800000002437045e-05	5.5e-05	0.00044	0.000308	0.0	0.00171	1.386e-06	0.00045	0.009	0.008018330140592094
4.9504950495049505	4.030470889384619e-07	7.705330970843646e-07	1.8827609966589022e-06	1.2817945905039327e-07	4.0109012268715544e-07	1.272909636872949e-09	1.0284527753268255e-07	3.99694773047339e-07	4.148253014645932e-06	1.4402557503488554e-07	4.131775786979996e-07	1.309988086567758e-09	1.4881919962099115e-07	5.783666007111495e-07	6.002616200062458e-06	1.6913720048184205e-07	5.139483576882529e-07	1.6247822562655715e-09	3.23964738812866e-07	1.2590484544566466e-06	1.3067162130132233e-05	1.889145842374325e-07	5.775273632574138e-07	1.8210072663341423e-09	3.839848612344103e-07	1.4923106068161163e-06	1.5488487258567348e-05	4.1653457983397125e-07	1.2898851065868914e-06	4.0657218070473775e-09	1.0453131087064525e-06	4.062482916151463e-06	4.21658047804397e-05	3.7118796619562626e-05	0.00011557769118291626	3.640848789793001e-07	1.7374769513908513e-06	6.752499461724875e-06	7.01782615934907e-05	0.0001377583648039687	0.00043038595184442775	1.356100767115099e-06	0.000126000000002787	8.280000024470012e-07	2.880000000244253e-05	5.5e-05	0.00044	0.000308	0.0	0.00171	1.386e-06	0.00045	0.009	0.007994253149589636
5.9405940594059405	4.041834066451786e-07	7.749415574056557e-07	1.892645677438251e-06	1.295089721952123e-07	4.052989172920453e-07	1.2862667742995163e-09	1.0354381265775625e-07	4.024092521257602e-07	4.169361274025718e-06	1.4552497772123415e-07	4.173440952670399e-07	1.3231946700899333e-09	1.5001442284282248e-07	5.830111886785608e-07	6.040581934455082e-06	1.7096689363494967e-07	5.194674703134721e-07	1.642215169357313e-09	3.280241714389549e-07	1.274823238720958e-06	1.3208475107741289e-05	1.9107103765527713e-07	5.840438412137223e-07	1.8415343937281517e-09	3.903449418432879e-07	1.517025923470021e-06	1.5718176530628935e-05	4.213865567319248e-07	1.304933628770803e-06	4.113111715561431e-09	1.0625984348381034e-06	4.129652816103063e-06	4.278902086610378e-05	3.753428517684058e-05	0.00011686959682754968	3.681477418324605e-07	1.771287674228237e-06	6.883886310811873e-06	7.137919378509443e-05	0.00014005256539785765	0.0004375531519294445	1.378659147583318e-06	0.0001260000000027923	8.280000024480536e-07	2.8800000002445525e-05	5.5e-05	0.00044	0.000308	0.0	0.00171	1.386e-06	0.00045	0.009	0.007980746385887093
6.930693069306931	4.0482844363334297e-07	7.774440431906723e-07	1.8982475853071117e-06	1.302629996196626e-07	4.0768644725144316e-07	1.2938438998407021e-09	1.039406976366703e-07	4.0395155172171736e-07	4.181315137884921e-06	1.4637504084830212e-07	4.197062836616473e-07	1.3306820602200367e-09	1.5069232697977873e-07	5.856455351879488e-07	6.062038021008894e-06	1.7200469307744098e-07	5.22570646214923e-07	1.652018005923664e-09	3.303260418475704e-07	1.2837683117375402e-06	1.3288345803312304e-05	1.9229233990932033e-07	5.877941253624615e-07	1.8533464142251066e-09	3.93965584462307e-07	1.5310953272796453e-06	1.5848561217762124e-05	4.241647702821154e-07	1.3134381642187278e-06	4.1398893699446535e-09	1.0724297637243904e-06	4.167857355660755e-06	4.314265999047668e-05	3.7770257357450827e-05	0.00011760266773278206	3.704531367714031e-07	1.7905356305224134e-06	6.958683030138242e-06	7.206120772185606e-05	0.00014135485298088653	0.0004416212750805967	1.3914627293807923e-06	0.00012600000000279537	8.28000002448639e-07	2.88000000024472e-05	5.5e-05	0.00044	0.000308	0.0	0.00171	1.386e-06	0.00045	0.009	0.007973080090211531
7.920792079207921	4.0519673082234765e-07	7.788728597718423e-07	1.9014406327135197e-06	1.306936003652825e-07	4.090499097304782e-07	1.2981710189683714e-09	1.0416741517393568e-07	4.0483257045989983e-07	4.188130611318372e-06	1.468605993716755e-07	4.2105591552631254e-07	1.3349599754734564e-09	1.5107943978689038e-07	5.871498394037672e-07	6.07426628807464e-06	1.7259749536204598e-07	5.24360052488661e-07	1.65767017239696e-09	3.316408863372727e-07	1.2888777591995654e-06	1.3333890169897357e-05	1.929909230101499e-07	5.899032361821054e-07	1.8599902291493737e-09	3.960343765443509e-07	1.5391346703675102e-06	1.592295575167078e-05	4.2574151677232966e-07	1.3183283107686146e-06	4.155288192109636e-09	1.0780583275080961e-06	4.1897296684102675e-06	4.3344761874898636e-05	3.7904929821426785e-05	0.00011802141956172574	3.717700440880459e-07	1.8015502117198702e-06	7.00148523490732e-06	7.245091817800101e-05	0.00014209870255931948	0.00044394509491141624	1.3987766233397897e-06	0.00012600000000279705	8.28000002448971e-07	2.8800000002448148e-05	5.5e-05	0.00044	0.000308	0.0	0.00171	1.386e-06	0.00045	0.009	0.007968701055330147
8.910891089108912	4.054079515409451e-07	7.796923148936304e-07	1.9032709726939408e-06	1.3094052323752649e-07	4.0983172141100565e-07	1.3006521963525278e-09	1.0429749906558182e-07	4.053380743564358e-07	4.192037091378584e-06	1.4713902166838039e-07	4.21829627326747e-07	1.3374124012738962e-09	1.5130141787332526e-07	5.880124424504451e-07	6.081270133679544e-06	1.7293731366734463e-07	5.253823237573606e-07	1.6608992666089462e-09	3.3239467860315147e-07	1.2918069811719594e-06	1.3359972315089832e-05	1.9339148173361387e-07	5.911198311747492e-07	1.8638223931716967e-09	3.9722182773455943e-07	1.5437490818373185e-06	1.596561844601343e-05	4.266466197226591e-07	1.3211236982072035e-06	4.164090788307855e-09	1.0812889513514636e-06	4.202283775943553e-06	4.346067271688635e-05	3.798218888784264e-05	0.00011826157708632856	3.725253009276699e-07	1.8078736430896928e-06	7.0260578346477825e-06	7.267446847240971e-05	0.00014252532386417835	0.0004452778464299419	1.4029712443415006e-06	0.00012600000000279803	8.280000024491601e-07	2.8800000002448683e-05	5.5e-05	0.00044	0.000308	0.0	0.00171	1.386e-06	0.00045	0.009	0.007966189587996537
