time	s125	s127	s128	s130	s132	s133	s135	s139	s152	s159	s160	s161	s164	s167	s121	s122	s124	s126	s129	s131	s134	s150	s153	s154
9.900990099009901	1.206635086284241e-12	1.206635086284241e-12	1.5057325266910124e-12	1.3346130051600306e-09	2.601133090747952e-07	2.4433571472639346e-05	0.059988066545867816	1.006265111820965e-19	4.215842041598204e-08	2.3971766443421447e-19	1.5027783231560367e-12	1.174527655106993e-05	7.294630556339454e-07	1.513647171347743e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10.89108910891089	1.6045129257311855e-12	1.6045129257311855e-12	2.1983482514221085e-12	1.7581254547361973e-09	3.1093408801101344e-07	2.684218482093517e-05	0.059986861738237925	1.9171235060171647e-19	5.433974125438268e-08	5.109485258806474e-19	2.193535989451235e-12	1.2907411337884544e-05	8.820181727947906e-07	2.417967205498231e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11.881188118811881	2.0812550960389273e-12	2.0812550960389273e-12	3.1064496441709844e-12	2.2600173565926508e-09	3.657836872874782e-07	2.924454624690652e-05	0.05998565381516469	3.431668825447069e-19	6.836148360408278e-08	1.010307360215572e-18	3.0989269947836907e-12	1.4067939063488278e-05	1.0489458249734749e-06	3.710733117780604e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12.871287128712872	2.643912409719795e-12	2.643912409719795e-12	4.271904793662544e-12	2.846148669775582e-09	4.245918202099766e-07	3.164067186945152e-05	0.059984442542864065	5.877204917458808e-19	8.427222467295187e-08	1.9055999583077922e-18	4.2605220304519475e-12	1.5227050605328606e-05	1.2302282915508206e-06	5.513805151874816e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13.861386138613861	3.299639041468919e-12	3.299639041468919e-12	5.744967262567275e-12	3.522290117973802e-09	4.873030304601789e-07	3.403057803266796e-05	0.05998322769442931	9.82720375219643e-19	1.0210558550984605e-07	3.541114428144174e-18	5.728131301580936e-12	1.6384952430892354e-05	1.4258528698838243e-06	8.000423700237869e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14.85148514851485	4.05544892197944e-12	4.05544892197944e-12	7.564608153091554e-12	4.294346643396508e-09	5.538401131779943e-07	3.641428080764054e-05	0.05998200903290285	1.5548211838385117e-18	1.219170609841498e-07	6.047850544189615e-18	7.540469269040746e-12	1.7541828455725774e-05	1.6358001786201722e-06	1.1277444736708779e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15.841584158415841	4.918401185884021e-12	4.918401185884021e-12	9.790838419195846e-12	5.167779093591333e-09	6.24169199541187e-07	3.8791796283267326e-05	0.05998078633686103	2.4140646829047172e-18	1.437192626843187e-07	1.0281807244449405e-17	9.756871696603904e-12	1.8697880894632985e-05	1.8600646604529626e-06	1.5586543811294388e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16.831683168316832	5.8955432039365e-12	5.8955432039365e-12	1.2470116942763882e-11	6.148349379248429e-09	6.982283475774331e-07	4.1163140575244064e-05	0.05997955937515921	3.614604352118596e-18	1.675525303266288e-07	1.6604969623261932e-17	1.2423397836783572e-11	1.985330213167361e-05	2.0986317416799163e-06	2.1081579252033448e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17.821782178217823	6.9939082544421835e-12	6.9939082544421835e-12	1.5661493045343976e-11	7.241553389649025e-09	7.759777451644395e-07	4.352832969130362e-05	0.05997832793001783	5.273777032841278e-18	1.9343546172132287e-07	2.5972008814813183e-17	1.559841364035874e-11	2.10082985703957e-05	2.3514956522231552e-06	2.800676922235133e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18.81188118811881	8.220524402208678e-12	8.220524402208678e-12	1.943042675008129e-11	8.452750490796197e-09	8.573891579101904e-07	4.588737959072058e-05	0.059977091790122665	7.540207796564669e-18	2.2137526919339777e-07	3.962888946475682e-17	1.934655346114283e-11	2.2163083369536282e-05	2.6186550710822564e-06	3.66516526174118e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
19.801980198019802	9.582430276092485e-12	9.582430276092485e-12	2.383302621218534e-11	9.787512885952857e-09	9.424160599350352e-07	4.824030630494215e-05	0.05997585073158271	1.0526893793959467e-17	2.513971596504764e-07	5.857445568618631e-17	2.3723282784391688e-11	2.3317854579409947e-05	2.9001022071739124e-06	4.724266617277021e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20.792079207920793	1.1086630526669068e-11	1.1086630526669068e-11	2.894999183839975e-11	1.1250967927243454e-08	1.031045427252424e-06	5.058712559428095e-05	0.05997460454547001	1.4525985521941634e-17	2.834935737054832e-07	8.590135226234769e-17	2.880796822677773e-11	2.4472817118341982e-05	3.195846904318571e-06	6.020385782808971e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21.78217821782178	1.2740161178270756e-11	1.2740161178270756e-11	3.483994773857241e-11	1.2848626156768669e-08	1.1232362144551497e-06	5.292785347388485e-05	0.05997335301197116	1.965678989017832e-17	3.176843194013941e-07	1.2261956879991203e-16	3.465855003936859e-11	2.5628174360698476e-05	3.505883088303905e-06	7.577742697654741e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
22.77227722772277	1.4550031472229223e-11	1.4550031472229223e-11	4.159064483288669e-11	1.4585580732718103e-08	1.2189745292060905e-06	5.526250560685605e-05	0.05997209592649928	2.632659455618435e-17	3.539628336867619e-07	1.7368339910081712e-16	4.1361099909641835e-11	2.6784132941474252e-05	3.830225927700661e-06	9.447174724386443e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
23.762376237623762	1.652326401690967e-11	1.652326401690967e-11	4.9272572631132603e-11	1.6467157045651322e-08	1.3182320709293768e-06	5.7591097867642814e-05	0.05997083307529555	3.476174367034945e-17	3.9233651219594104e-07	2.4150445274558104e-16	4.8985041644793844e-11	2.794089735350541e-05	4.168877960650951e-06	1.1663294851039436e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24.752475247524753	1.8666882003940758e-11	1.8666882003940758e-11	5.7969930004954385e-11	1.8498530906863167e-08	1.4209883123305976e-06	5.991364596372681e-05	0.059969564251104814	4.537220001811784e-17	4.3280529553788943e-07	3.3144625587469846e-16	5.7612935880126017e-11	2.9098672490550813e-05	4.52185180209885e-06	1.427498042000923e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25.742574257425744	2.0987908300939236e-11	2.0987908300939236e-11	6.777217212582888e-11	2.068481907273236e-08	1.5272258859231005e-06	6.223016553852965e-05	0.059968289249203645	5.863637601230637e-17	4.7536608843286946e-07	4.499585317632183e-16	6.733238420472452e-11	3.025766346367512e-05	4.889163928307333e-06	1.7336510450680703e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26.73267326732673	2.3493368620559655e-11	2.3493368620559655e-11	7.876062952573744e-11	2.3031231902158593e-08	1.6369223213414296e-06	6.454067233535001e-05	0.059967007860690265	7.493724065655348e-17	5.200207036277192e-07	6.021171716287558e-16	7.822317657438078e-11	3.1418074650131606e-05	5.270824832317008e-06	2.089406455580855e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27.722772277227723	2.6190309300556473e-11	2.6190309300556473e-11	9.10393369146143e-11	2.5542772593486657e-08	1.7500638583677696e-06	6.684518182532628e-05	0.059965719885641484	9.50402281518048e-17	5.667627226440603e-07	7.999795054290821e-16	9.038670096263611e-11	3.258010828694029e-05	5.666861674379729e-06	2.5019705412432047e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28.712871287128714	2.9085754011603054e-11	2.9085754011603054e-11	1.0469165015714418e-10	2.8224625634426267e-08	1.8666295575376821e-06	6.914370972653562e-05	0.05996442511632294	1.1934670131464144e-16	6.155924789600951e-07	1.0488173407726287e-15	1.0390470542665959e-10	3.374396912974265e-05	6.077286441513459e-06	2.9761480123875318e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29.7029702970297	3.2186797131795534e-11	3.2186797131795534e-11	1.1983608851112244e-10	3.108170326542318e-08	1.98660709876179e-06	7.143627134227994e-05	0.059963123356639836	1.490019121794068e-16	6.665023684285517e-07	1.3695157930018406e-15	1.188920728090154e-10	3.4909855176573985e-05	6.502136695520862e-06	3.5211935637176865e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30.693069306930692	3.5500482066113316e-11	3.5500482066113316e-11	1.365680564468277e-10	3.4119091656592957e-08	2.1099789973143475e-06	7.372288224779817e-05	0.05996181440307559	1.8464467889000267e-16	7.194895096517915e-07	1.772127237239184e-15	1.35441941274342e-10	3.6077969213348935e-05	6.941433218178502e-06	4.143385509375001e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31.683168316831683	3.903385965026897e-11	3.903385965026897e-11	1.5498632805030452e-10	3.7341851623020036e-08	2.23672852135735e-06	7.600355797868695e-05	0.05996049805319554	2.269876462530373e-16	7.74550332761577e-07	2.2682832183141672e-15	1.5365061887190285e-10	3.724851332801709e-05	7.395199237413074e-06	4.849436052796178e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32.67326732673267	4.279399076953535e-11	4.279399076953535e-11	1.7519314896098982e-10	4.075501957154269e-08	2.366839549236163e-06	7.827831403024377e-05	0.059959174105495346	2.768377320085924e-16	8.31680721889431e-07	2.8719055689855104e-15	1.736176490591144e-10	3.842168861976721e-05	7.863460471752599e-06	5.646531399539856e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33.663366336633665	4.678806876604238e-11	4.678806876604238e-11	1.9733080338195753e-10	4.436336224982608e-08	2.5003018526321106e-06	8.054716543673312e-05	0.05995784236792575	3.362150555776675e-16	8.908713929848087e-07	3.627917032755674e-15	1.9547968033025838e-10	3.95976829195519e-05	8.346271160344454e-06	6.5475111597977044e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34.65346534653465	5.1023137335820217e-11	5.1023137335820217e-11	2.2149639146949391e-10	4.817195060006534e-08	2.6370985640481542e-06	8.281012775266355e-05	0.05995650263778016	4.057693534146785e-16	9.521188829818791e-07	4.546209201898256e-15	2.1933148977244243e-10	4.0776699050491684e-05	8.843653358499884e-06	7.558833121964769e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35.64356435643565	5.550629893910503e-11	5.550629893910503e-11	2.478047895746579e-10	5.2185735810838495e-08	2.7772154355035594e-06	8.506721632784568e-05	0.05995515471655314	4.8668866395256535e-16	1.0154174312897552e-06	5.6504252824057e-15	2.4528432880236563e-10	4.195893394982558e-05	9.355641784562224e-06	8.68946456398838e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36.633663366336634	6.024468685205304e-11	6.024468685205304e-11	2.763775624600797e-10	5.6409628471114306e-08	2.920638795334066e-06	8.731844643614157e-05	0.059953798407335966	5.804263804535845e-16	1.0807608161866078e-06	6.972230288949097e-15	2.7345554095525835e-10	4.314458245819836e-05	9.882275788443797e-06	9.94941377445682e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37.62376237623762	6.52455513641765e-11	6.52455513641765e-11	3.07359734036821e-10	6.084840139221038e-08	3.067356568060902e-06	8.95638330861515e-05	0.05995243351881713	6.894311313781957e-16	1.1481416175962402e-06	8.574333572324892e-15	3.039837281592186e-10	4.433383215267588e-05	1.042361082929965e-05	1.1352439632930394e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38.613861386138616	7.051600658387742e-11	7.051600658387742e-11	3.4087052536822715e-10	6.550697505645029e-08	3.2173552786497984e-06	9.180339157729807e-05	0.059951059853531184	8.150028457315617e-16	1.2175533825920657e-06	1.0482862950191779e-14	3.369842016522364e-10	4.552687852413285e-05	1.0979684761259337e-05	1.2908092547859618e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39.603960396039604	7.606323323275077e-11	7.606323323275077e-11	3.770428107146368e-10	7.039018898909627e-08	3.3706224519283818e-06	9.40371370544346e-05	0.05994967721727077	9.590099222437987e-16	1.2889888909521334e-06	1.2741529165066895e-14	3.7258466325268877e-10	4.6723912821032276e-05	1.1550544836629764e-05	1.4628089210633013e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40.59405940594059	8.189446120224767e-11	8.189446120224767e-11	4.160153996769155e-10	7.550285570895203e-08	3.5271453475393905e-06	9.62650845979037e-05	0.05994828541718543	1.123705156530062e-15	1.3624412768753436e-06	1.5409220607104136e-14	4.1091794829264217e-10	4.792512452728488e-05	1.2136242061837865e-05	1.6525308474607994e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41.584158415841586	8.801699367976554e-11	8.801699367976554e-11	4.579348198880587e-10	8.08497566126475e-08	3.6869105326122345e-06	9.848724920539133e-05	0.059946884262166406	1.3119055418551495e-15	1.4379044774282724e-06	1.8567964537006273e-14	4.5212345086736567e-10	4.913070088035545e-05	1.2736832173713216e-05	1.8614242866350846e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
42.57425742574257	9.443805156170174e-11	9.443805156170174e-11	5.029438205981908e-10	8.643566851651146e-08	3.849906637565054e-06	0.00010070364590894883	0.059945473560365246	1.5258327504565017e-15	1.5153703405526705e-06	2.2271585888010458e-14	4.963379325316601e-10	5.034082997895111e-05	1.3352369343530939e-05	2.0908086830969228e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43.56435643564356	1.0116491366584705e-10	1.0116491366584705e-10	5.511917330544312e-10	9.226533973747286e-08	4.016121872621279e-06	0.00010291428966953452	0.05994405312142997	1.7681580726801012e-15	1.594831231281474e-06	2.6591975108014203e-14	5.437038053513553e-10	5.155569798242378e-05	1.3982911850824524e-05	2.3421360757465525e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
44.554455445544555	1.0820495783634313e-10	1.0820495783634313e-10	6.028303404142966e-10	9.834353066425926e-08	4.185542652272495e-06	0.00010511919543536107	0.059942622754708276	2.0423047115486598e-15	1.6762813082698652e-06	3.164469662150449e-14	5.943644673309405e-10	5.277548985861973e-05	1.4628518066546906e-05	2.6169895296237042e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45.54455445544554	1.1556559162230324e-10	1.1556559162230324e-10	6.580149788618871e-10	1.0467498426709019e-07	4.3581553853117745e-06	0.00010731837811652799	0.0599411822702713	2.3519346716634776e-15	1.7597147902896062e-06	3.755565582870724e-14	6.48466365872034e-10	5.4000389406267185e-05	1.5289248579947776e-05	2.917021559263689e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46.53465346534654	1.2325412770483915e-10	1.2325412770483915e-10	7.169065163526652e-10	1.11264373102552e-07	4.533949691586995e-06	0.00010951185253943511	0.05993973148075347	2.700026680389981e-15	1.845122841057968e-06	4.44011985226172e-14	7.061627058813288e-10	5.523057929520791e-05	1.5965170020647464e-05	3.243843473287628e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47.524752475247524	1.3127795115480618e-10	1.3127795115480618e-10	7.796686958542808e-10	1.1811637046743584e-07	4.712914083031077e-06	0.00011169963350798929	0.05993827019888227	3.090114215812131e-15	1.9324977518182323e-06	5.228853633098716e-14	7.67608471084149e-10	5.646624101238043e-05	1.6656349926934293e-05	3.59917394574848e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48.51485148514851	1.396444668727431e-10	1.396444668727431e-10	8.464689702222334e-10	1.2523562803893583e-07	4.895037320880491e-06	0.00011388173578437028	0.05993679823825448	3.5258964615298094e-15	2.021831626980934e-06	6.133047335132685e-14	8.329619885562252e-10	5.7707554878794505e-05	1.736285835838104e-05	3.9847923281954134e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49.504950495049506	1.483610995888725e-10	1.483610995888725e-10	9.174785021998751e-10	1.3262677587464952e-07	5.08030841567527e-06	0.00011605817408903097	0.0599353154133362	4.0112383066588344e-15	2.1131163841238666e-06	7.164540615090326e-14	9.023849287236968e-10	5.895470004953122e-05	1.8084767895844986e-05	4.4025386496738296e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
50.495049504950494	1.574354796217121e-10	1.574354796217121e-10	9.928698166181764e-10	1.4029448656864415e-07	5.268713273549934e-06	0.00011822896316800719	0.059933821536981506	4.551854606760307e-15	2.2063469751280386e-06	8.34781892794953e-14	9.760369388267505e-10	6.020785491741809e-05	1.8822148087702464e-05	4.854477452616804e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51.48514851485149	1.6687526491841915e-10	1.6687526491841915e-10	1.0728190496250696e-09	1.4824341378894137e-07	5.460237909139231e-06	0.00012039411772843365	0.059932316422809606	5.1536966355263516e-15	2.3015183002790404e-06	9.708434421768864e-14	1.0540807841453907e-09	6.14671967263019e-05	1.957507077044299e-05	5.34274083549847e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52.475247524752476	1.7668785637761905e-10	1.7668785637761905e-10	1.157509546715855e-09	1.5647809395762014e-07	5.654873585175216e-06	0.00012255365233539094	0.05993079988900751	5.820370935864261e-15	2.398620271839774e-06	1.1254483161211593e-13	1.1366905722770907e-09	6.27329009524121e-05	2.0343618579877582e-05	5.869277372478126e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
53.46534653465346	1.8688082561835523e-10	1.8688082561835523e-10	1.247126456168007e-09	1.6500309399079514e-07	5.852609089493404e-06	0.0001247075815669081	0.05992927175261596	6.557017872415649e-15	2.4976452317520482e-06	1.3004438299402207e-13	1.2240393949607103e-09	6.40051422339526e-05	2.1127872161807523e-05	6.436229398236802e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54.45544554455446	1.9746176981031103e-10	1.9746176981031103e-10	1.3418585638397763e-09	1.7382296116084978e-07	6.053433355946024e-06	0.0001268559199613602	0.05992773183146859	7.36899538686538e-15	2.5985854343288227e-06	1.4977704475601526e-13	1.3163035220080188e-09	6.528409405563087e-05	2.192791451227485e-05	7.045804970736397e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55.445544554455445	2.0843831167380971e-10	2.0843831167380971e-10	1.4418982931701883e-09	1.829422230964364e-07	6.2573354644020045e-06	0.0001289986820174684	0.05992617994419194	8.261878997941556e-15	2.7014330462542068e-06	1.7194617815206654e-13	1.4136624013036923e-09	6.656992874865802e-05	2.2743830977562333e-05	7.700277871219671e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
56.43564356435643	2.198183281654221e-10	2.198183281654221e-10	1.5474422253738557e-09	1.9236543454824168e-07	6.4643021923037354e-06	0.00013113588224180015	0.05992461590852041	9.243881168695979e-15	2.8061824999714986e-06	1.9695907311729065e-13	1.5162948079841588e-09	6.78628180284943e-05	2.357570462446529e-05	8.402213699570379e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57.42574257425743	2.3160975745171446e-10	2.3160975745171446e-10	1.658690660361074e-09	2.0209713791549066e-07	6.674320081320186e-06	0.00013326753510867589	0.05992303954271855	1.0323809195485828e-14	2.912828507263148e-06	2.2526268092875216e-13	1.6243820947933344e-09	6.916293254095524e-05	2.4423620148097998e-05	9.154279034406554e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58.415841584158414	2.438201820683766e-10	2.438201820683766e-10	1.775846668543217e-09	2.1214177800279217e-07	6.887379900291568e-06	0.00013539365497358655	0.05992145066865244	1.1506655262045266e-14	3.0213617695696946e-06	2.5698887830857347e-13	1.7381152112372558e-09	7.047044088202592e-05	2.528767231081533e-05	9.958829313630541e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
59.4059405940594	2.564574138350653e-10	2.564574138350653e-10	1.8991174213478913e-09	2.2250382163409617e-07	7.103470382785411e-06	0.00013751425619468673	0.05991984910747989	1.2799784515100925e-14	3.131774997308642e-06	2.9245223601093046e-13	1.8576848542434413e-09	7.178551097326627e-05	2.61679541006423e-05	1.0818487124131483e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60.396039603960396	2.695292980256273e-10	2.695292980256273e-10	2.0287137457618136e-09	2.3318771760588234e-07	7.322580323765876e-06	0.00013962935309211861	0.05991823468109337	1.421086329361166e-14	3.2440608946035413e-06	3.3198336565425105e-13	1.983284765724985e-09	7.310830960132474e-05	2.7064560695837738e-05	1.173594859010847e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
61.386138613861384	2.8304371336809936e-10	2.8304371336809936e-10	2.1648501243308076e-09	2.4419789668715984e-07	7.544698579593753e-06	0.00014173895994801214	0.059916607212120006	1.574785912876853e-14	3.3582121592839907e-06	3.7592891972121387e-13	2.1151117325805564e-09	7.443900241793827e-05	2.7977589464894234e-05	1.2713983373070526e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62.37623762376238	2.9700877401909326e-10	2.9700877401909326e-10	2.307747620592982e-09	2.5553879017741743e-07	7.769813296017178e-06	0.0001438430910278994	0.05991496652296862	1.7421549258314455e-14	3.4742222153219813e-06	4.248931826170154e-13	2.253363720904515e-09	7.577775399722525e-05	2.8907137144119838e-05	1.3755641757764073e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
63.366336633663366	3.1143268776042635e-10	3.1143268776042635e-10	2.4576318251733184e-09	2.672148168773486e-07	7.997912450188487e-06	0.00014594176056568006	0.0599133124364988	1.924375943398221e-14	3.5920846985986635e-06	4.795684529910694e-13	2.398241185931711e-09	7.71247277954611e-05	2.9853301819218246e-05	1.486410926006089e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64.35643564356435	3.263233186060935e-10	3.263233186060935e-10	2.614726520504712e-09	2.79230342900002e-07	8.228985522517145e-06	0.0001480349827172458	0.059911644778084576	2.1221931516455127e-14	3.711791870749975e-06	5.402118573744489e-13	2.549951112567061e-09	7.8480086027005e-05	3.081618903748e-05	1.6042258164444857e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65.34653465346534	3.41688759952288e-10	3.41688759952288e-10	2.7792619824355335e-09	2.9158973433334883e-07	8.463021305911125e-06	0.0001501227716212496	0.059909963372910234	2.336624197718463e-14	3.833336697627776e-06	6.073309218642271e-13	2.7087017207661365e-09	7.984398982688253e-05	3.179590379850408e-05	1.7293235179238755e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
66.33663366336634	3.5753714601756573e-10	3.5753714601756573e-10	2.951472249095196e-09	3.042973399148973e-07	8.700008626511562e-06	0.00015220514137911326	0.059908268046859926	2.5687259992286442e-14	3.956712165509785e-06	6.81458026839752e-13	2.8747042074047067e-09	8.121659919729787e-05	3.279255318915934e-05	1.8620268104720973e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
