time	G0	G1	rA	I	rI	A	AI	A2	G2	G3
0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.9900990099009901	0.9999954101100457	4.589889954699883e-06	0.9569965250982632	1.1824458942907061	0.17472648768161986	6.448111321669321	0.03857553556702347	0.10053843087029925	0.0	0.0
1.9801980198019802	0.9998382674672075	0.00016173253279280246	1.8965304416335476	3.869310536458391	0.34653247458090136	22.355664125915535	0.9737229963876808	1.595379027176577	0.0	0.0
2.9702970297029703	0.998959546813242	0.001040453186758383	2.8189203951711512	5.887025695800167	0.51751313134596	41.82083492922567	4.931371535246579	6.201593499917742	0.0	0.0
3.9603960396039604	0.9965305926828979	0.00346940731710247	3.72447921685223	6.412547328812037	0.6933962477948817	62.48532467442579	12.740301726110715	14.516301796210527	0.0	0.0
4.9504950495049505	0.9916490246500232	0.008350975349977068	4.613514029492354	6.274201740468736	0.8842186584772673	83.9905525005486	23.687280860525025	26.911127949030092	0.0	0.0
5.9405940594059405	0.9833867445511439	0.016613255448856397	5.486326351743021	6.188617613434085	1.1044987781375308	106.01402429401811	37.340732167736036	43.60216416830694	0.0	0.0
6.930693069306931	0.9708844947695582	0.02911550523044242	6.343212200352625	6.346702259259575	1.3730657129411508	128.13710135775554	54.02520899037334	64.47887964868742	0.0	0.0
7.920792079207921	0.9534575209904721	0.046542479009528674	7.184462190561315	6.760153780446712	1.7123549058312777	149.9947569879816	74.52882864589179	89.17556707440642	0.0	0.0
8.910891089108912	0.9306763303278603	0.0693236696721404	8.010361634663987	7.432194456023514	2.147242501432723	171.27727134224463	99.97289809196965	117.1356996388579	0.0	0.0
9.900990099009901	0.9024252287899813	0.0975747712100197	8.82119063877475	8.376773535271504	2.703549588984888	191.69881733443086	131.81410504632188	147.6265382375318	0.0	0.0
10.89108910891089	0.868936388519236	0.13106361148076467	9.61722419782571	9.613493670276746	3.4063365037562607	210.98004893753637	171.84839574088932	179.74587045827465	0.0	0.0
11.881188118811881	0.8307921717433322	0.16920782825666847	10.398732288832255	11.164635480609412	4.278133442127572	228.84153804924136	222.18839308639645	212.43652432554788	0.0	0.0
12.871287128712872	0.7888913362264948	0.2111086637735057	11.165979962456515	13.054516001657207	5.337282710944369	245.00234958582934	285.21461748418255	244.5113767138251	0.0	0.0
13.861386138613861	0.744380965474548	0.2556190345254525	11.919227432900056	15.310360329752097	6.596571815663454	259.1806678177009	363.5043285990674	274.6884928605295	0.0	0.0
14.85148514851485	0.6985627479792721	0.3014372520207283	12.658730166156237	17.96449047495908	8.062306527756299	271.094681002595	459.7434836168687	301.6345545217479	0.0	0.0
15.841584158415841	0.6527874850833463	0.3472125149166541	13.384738966652238	21.05797823113175	9.73391225733279	280.4625007112401	576.6286061580408	324.0138054876308	0.0	0.0
16.831683168316832	0.6083538403618475	0.39164615963815297	14.097500062310091	24.646213889266473	11.604073144404778	287.00014271945594	716.7656924230988	340.5394537493535	0.0	0.0
17.821782178217823	0.5664257715258761	0.43357422847412436	14.797255188055537	28.807311124580618	13.659339493481959	290.4166824225573	882.5723267504025	350.02490207667876	0.0	0.0
