time	A	R	S	C
0.0	1.0	0.0	1.0	0.0
0.9900990099009901	0.999472939021256	0.0005271462718588375	0.999362635303716	0.9930927469125043
1.9801980198019802	0.9993466360389924	0.0006535851132586904	0.9981751925439717	0.9919131395126263
2.9702970297029703	0.9993163794113681	0.0006839123228891317	0.996857432470017	0.990604074195832
3.9603960396039604	0.999309131944289	0.0006911864152376023	0.9955098659458849	0.9892653980007813
4.9504950495049505	0.9993073958672517	0.0006929312353321068	0.9941565650315164	0.9879210240270544
5.9405940594059405	0.9993069800720106	0.0006933496945508403	0.9928032932891188	0.9865766777863741
6.930693069306931	0.9993068804206542	0.00069345012101228	0.991451429671863	0.9852337291335571
7.920792079207921	0.9993068565889126	0.0006934741710168419	0.9901013023028888	0.9838925040311666
8.910891089108912	0.9993068508642928	0.0006934799556438728	0.9887529880772986	0.9825530788721347
9.900990099009901	0.9993068496141752	0.0006934812218876674	0.9874065032499039	0.9812154698093337
10.89108910891089	0.9993068491584637	0.0006934816808742061	0.9860618503865173	0.9798796793969582
11.881188118811881	0.9993068490528644	0.0006934817882052554	0.9847190276046336	0.9785457057702185
12.871287128712872	0.9993068490320519	0.0006934818094820898	0.9833780327789035	0.9772135468230618
13.861386138613861	0.9993068490150064	0.000693481826903527	0.9820388635338002	0.9758832002008941
14.85148514851485	0.9993068490043521	0.0006934818376658328	0.9807015173821004	0.9745546634381409
15.841584158415841	0.9993068489971592	0.000693481845310795	0.9793659918475944	0.9732279340801535
16.831683168316832	0.9993068489958494	0.0006934818476979067	0.9780322844500816	0.9719030096682968
17.821782178217823	0.999306848997411	0.0006934818477993125	0.9767003927202005	0.9705798877546882
18.81188118811881	0.9993068489853422	0.000693481861575322	0.975370314210495	0.9692585659131968
19.801980198019802	0.9993068489837252	0.0006934818638210691	0.9740420464210598	0.9679390416655382
20.792079207920793	0.9993068489614803	0.0006934818860386767	0.972715586931192	0.9666213126121405
21.78217821782178	0.9993068489448617	0.0006934819018124239	0.9713909332446968	0.9653053762783761
22.77227722772277	0.9993068489582014	0.000693481888832853	0.970068082871371	0.9639912301955537
23.762376237623762	0.9993068489638567	0.0006934818919709031	0.9687470334095808	0.9626788719829958
24.752475247524753	0.9993068490096535	0.0006934818692599632	0.9674277823434984	0.9613682991465071
25.742574257425744	0.9993068490506632	0.0006934818531429954	0.9661103272881446	0.9600595093219182
26.73267326732673	0.9993068490873779	0.000693481840518279	0.9647946657994275	0.9587525000862909
27.722772277227723	0.9993068491146774	0.0006934818333217238	0.9634807954442763	0.9574472690276137
28.712871287128714	0.9993068491317333	0.0006934818301565154	0.9621687137870241	0.9561438137312684
29.7029702970297	0.9993068491283751	0.0006934818347781248	0.9608584184081602	0.954842131798679
30.693069306930692	0.9993068491181188	0.0006934818413536091	0.9595499068589313	0.9535422208022174
31.683168316831683	0.9993068491102349	0.0006934818436704658	0.9582431766997003	0.9522440783232778
32.67326732673267	0.9993068491012411	0.0006934818450114295	0.956938225511683	0.9509477019639616
33.663366336633665	0.9993068490971818	0.0006934818442430797	0.9556350508662896	0.9496530893166144
34.65346534653465	0.9993068491027942	0.0006934818402732685	0.9543336503400155	0.9483602379786152
35.64356435643565	0.9993068491099769	0.0006934818360557907	0.953034021530284	0.9470691455681091
36.633663366336634	0.9993068491131045	0.0006934818358876641	0.9517361620344083	0.9457798097031216
37.62376237623762	0.9993068491189501	0.000693481835092076	0.9504400694359096	0.9444922279879554
38.613861386138616	0.999306849119819	0.0006934818362203122	0.9491457413414796	0.9432063980499121
39.603960396039604	0.9993068491160507	0.0006934818387661525	0.9478531753500289	0.9419223175085509
40.59405940594059	0.9993068491121817	0.0006934818409976709	0.94656236905796	0.9406399839809246
41.584158415841586	0.9993068491107344	0.0006934818408174379	0.9452733200676966	0.9393593950900477
42.57425742574257	0.9993068491081994	0.0006934818408531237	0.9439860259932182	0.9380805484704018
43.56435643564356	0.9993068491088948	0.0006934818399432534	0.942700484440986	0.9368034417489836
44.554455445544555	0.9993068491111821	0.0006934818384276441	0.9414166930288932	0.9355280725641266
45.54455445544554	0.9993068491131606	0.0006934818374068992	0.940134649378435	0.9342544385577269
46.53465346534654	0.9993068491149292	0.0006934818369341129	0.938854351111578	0.9329825373721333
47.524752475247524	0.9993068491195678	0.0006934818349580266	0.937575795849409	0.9317123666488029
48.51485148514851	0.9993068491225537	0.0006934818337920809	0.9362989812267453	0.9304439240428164
49.504950495049506	0.9993068491203115	0.0006934818350277633	0.9350239048803294	0.9291772072111506
50.495049504950494	0.9993068491194792	0.0006934818354050663	0.9337505644359599	0.9279122137998992
51.48514851485149	0.9993068491194957	0.0006934818350589942	0.9324789575326503	0.9266489414682636
52.475247524752476	0.9993068491168929	0.0006934818354866592	0.9312090818166728	0.9253873878826394
53.46534653465346	0.9993068491105445	0.0006934818371134055	0.9299409349342651	0.9241275507093721
54.45544554455446	0.9993068491066461	0.0006934818376717051	0.9286745145245408	0.9228694276077198
55.445544554455445	0.9993068491025469	0.0006934818381955066	0.9274098182423257	0.9216130162525268
56.43564356435643	0.9993068490986787	0.0006934818385973115	0.9261468437413085	0.9203583143174936
57.42574257425743	0.9993068490952383	0.000693481838867538	0.924885588678605	0.919105319479711
58.415841584158414	0.9993068490921188	0.0006934818390929796	0.9236260507148274	0.917854029419729
59.4059405940594	0.999306849089957	0.0006934818391697864	0.9223682275130061	0.9166044418204811
