time	S1	DNA0000	DNA0001	DNA0010	DNA0100	DNA1000	DNA1100	DNA1010	DNA1001	DNA0110	DNA0101	DNA0011	DNA1110	DNA1011	DNA1101	DNA0111	DNA1111	DNA001_1	DNA01_10	DNA01_11	DNA011_1	DNA01_1_1	DNA101_1	DNA1_100	DNA1_101	DNA1_110	DNA11_10	DNA1_1_10	DNA1_111	DNA11_11	DNA111_1	DNA1_1_11	DNA1_11_1	DNA11_1_1	DNA1_1_1_1
9.900990099009901	1.0084785426675562e-11	9.93564619809385e-11	3.989889728166326e-15	1.9998598812816536e-13	1.999859881281654e-13	3.989889728166326e-15	1.4472652202908106e-17	1.453928822203022e-17	3.698980684707987e-18	3.6173784438720543e-16	1.4539288222030218e-17	1.4472652202908143e-17	1.9451639282744853e-21	6.372545656932814e-22	6.372545656932835e-22	1.945163928274349e-21	4.48488719275079e-27	8.680212124223314e-15	2.1665463991011117e-13	9.06028519313902e-19	9.060285193139019e-19	5.433569100520122e-16	3.8179239029844914e-19	8.680212124223293e-15	3.817923902984501e-19	9.060285193139872e-19	9.060285193139872e-19	5.433569100520634e-16	2.9437312335349774e-26	2.9437312335349774e-26	2.9437312335349774e-26	1.633165274888008e-23	1.6331652748880078e-23	1.6331652748880078e-23	9.796343428328685e-21
10.89108910891089	1.0064518074378757e-11	9.93467799403826e-11	3.981082698617077e-15	1.9958930243288597e-13	1.9958930243288597e-13	3.981082698617077e-15	1.4600447719524252e-17	1.466077966521596e-17	3.833305755839664e-18	3.7868077706447165e-16	1.4660779665215957e-17	1.4600447719524286e-17	2.111080397559362e-21	6.348008226000911e-22	6.348008226000931e-22	2.111080397559209e-21	4.71347732762472e-27	8.757207818969146e-15	2.2685528363579145e-13	1.0018719955877654e-18	1.0018719955877652e-18	6.008593016148101e-16	3.803904546214958e-19	8.757207818969129e-15	3.803904546214967e-19	1.001871995587861e-18	1.001871995587861e-18	6.008593016148674e-16	3.263294119733267e-26	3.263294119733267e-26	3.263294119733267e-26	1.81820512425076e-23	1.8182051242507596e-23	1.8182051242507596e-23	1.0906449232710446e-20
11.881188118811881	1.0044250722081951e-11	9.93370978998267e-11	3.972275669067828e-15	1.9919261673760655e-13	1.9919261673760657e-13	3.9722756690678274e-15	1.47282432361404e-17	1.47822711084017e-17	3.9676308269713406e-18	3.9562370974173796e-16	1.4782271108401696e-17	1.4728243236140428e-17	2.2769968668442388e-21	6.323470795069007e-22	6.323470795069026e-22	2.27699686684407e-21	4.9420674624986505e-27	8.834203513714979e-15	2.370559273614718e-13	1.0977154718616293e-18	1.0977154718616291e-18	6.583616931776082e-16	3.789885189445424e-19	8.834203513714963e-15	3.789885189445433e-19	1.097715471861735e-18	1.097715471861735e-18	6.583616931776717e-16	3.582857005931557e-26	3.582857005931557e-26	3.582857005931557e-26	2.0032449736135126e-23	2.0032449736135124e-23	2.0032449736135124e-23	1.2016555037092213e-20
12.871287128712872	1.0023983369785147e-11	9.932741585927081e-11	3.963468639518579e-15	1.9879593104232715e-13	1.9879593104232715e-13	3.963468639518579e-15	1.4856038752756546e-17	1.490376255158744e-17	4.101955898103017e-18	4.125666424190043e-16	1.490376255158744e-17	1.485603875275657e-17	2.4429133361291157e-21	6.298933364137103e-22	6.298933364137122e-22	2.4429133361289303e-21	5.1706575973725806e-27	8.911199208460811e-15	2.472565710871521e-13	1.193558948135493e-18	1.1935589481354929e-18	7.158640847404062e-16	3.77586583267589e-19	8.911199208460799e-15	3.775865832675899e-19	1.1935589481356092e-18	1.1935589481356092e-18	7.158640847404759e-16	3.902419892129848e-26	3.902419892129848e-26	3.902419892129848e-26	2.1882848229762654e-23	2.1882848229762648e-23	2.1882848229762648e-23	1.3126660841473979e-20
13.861386138613861	1.0003716017488342e-11	9.931773381871491e-11	3.95466160996933e-15	1.9839924534704773e-13	1.9839924534704773e-13	3.95466160996933e-15	1.4983834269372695e-17	1.5025253994773175e-17	4.236280969234694e-18	4.295095750962706e-16	1.5025253994773178e-17	1.4983834269372713e-17	2.608829805413993e-21	6.274395933205199e-22	6.274395933205217e-22	2.6088298054137906e-21	5.3992477322465114e-27	8.988194903206644e-15	2.574572148128324e-13	1.2894024244093568e-18	1.2894024244093566e-18	7.733664763032042e-16	3.761846475906356e-19	8.988194903206633e-15	3.7618464759063653e-19	1.2894024244094832e-18	1.2894024244094832e-18	7.733664763032801e-16	4.221982778328138e-26	4.221982778328138e-26	4.221982778328138e-26	2.3733246723390178e-23	2.3733246723390175e-23	2.3733246723390175e-23	1.4236766645855743e-20
14.85148514851485	9.983448665191537e-12	9.930805177815903e-11	3.945854580420081e-15	1.9800255965176833e-13	1.980025596517683e-13	3.94585458042008e-15	1.511162978598884e-17	1.5146745437958914e-17	4.3706060403663706e-18	4.464525077735369e-16	1.5146745437958917e-17	1.5111629785988856e-17	2.7747462746988696e-21	6.249858502273296e-22	6.249858502273313e-22	2.7747462746986506e-21	5.627837867120441e-27	9.065190597952476e-15	2.6765785853851267e-13	1.3852459006832202e-18	1.3852459006832202e-18	8.30868867866002e-16	3.7478271191368227e-19	9.065190597952468e-15	3.747827119136831e-19	1.385245900683357e-18	1.385245900683357e-18	8.308688678660842e-16	4.5415456645264275e-26	4.5415456645264275e-26	4.5415456645264275e-26	2.5583645217017696e-23	2.558364521701769e-23	2.558364521701769e-23	1.5346872450237505e-20
15.841584158415841	9.963181312894733e-12	9.929836973760313e-11	3.9370475508708314e-15	1.976058739564889e-13	1.976058739564889e-13	3.9370475508708314e-15	1.5239425302604986e-17	1.5268236881144653e-17	4.504931111498047e-18	4.633954404508031e-16	1.5268236881144656e-17	1.5239425302604998e-17	2.9406627439837465e-21	6.225321071341392e-22	6.225321071341409e-22	2.940662743983511e-21	5.8564280019943716e-27	9.14218629269831e-15	2.77858502264193e-13	1.4810893769570841e-18	1.481089376957084e-18	8.883712594288e-16	3.7338077623672887e-19	9.142186292698304e-15	3.733807762367297e-19	1.481089376957231e-18	1.481089376957231e-18	8.883712594288884e-16	4.861108550724718e-26	4.861108550724718e-26	4.861108550724718e-26	2.7434043710645223e-23	2.743404371064522e-23	2.743404371064522e-23	1.645697825461927e-20
16.831683168316832	9.942913960597927e-12	9.928868769704724e-11	3.928240521321583e-15	1.972091882612095e-13	1.9720918826120949e-13	3.928240521321583e-15	1.5367220819221134e-17	1.5389728324330392e-17	4.639256182629724e-18	4.803383731280694e-16	1.5389728324330395e-17	1.536722081922114e-17	3.1065792132686234e-21	6.200783640409488e-22	6.200783640409504e-22	3.1065792132683717e-21	6.085018136868302e-27	9.219181987444142e-15	2.880591459898733e-13	1.5769328532309479e-18	1.5769328532309477e-18	9.45873650991598e-16	3.719788405597755e-19	9.219181987444138e-15	3.719788405597763e-19	1.5769328532311052e-18	1.5769328532311052e-18	9.458736509916927e-16	5.180671436923008e-26	5.180671436923008e-26	5.180671436923008e-26	2.928444220427275e-23	2.9284442204272744e-23	2.9284442204272744e-23	1.7567084059001036e-20
17.821782178217823	9.922646608301122e-12	9.927900565649134e-11	3.919433491772334e-15	1.968125025659301e-13	1.9681250256593006e-13	3.919433491772334e-15	1.549501633583728e-17	1.5511219767516128e-17	4.773581253761401e-18	4.972813058053357e-16	1.5511219767516134e-17	1.549501633583728e-17	3.2724956825535007e-21	6.176246209477585e-22	6.1762462094776e-22	3.272495682553232e-21	6.3136082717422324e-27	9.296177682189975e-15	2.982597897155536e-13	1.6727763295048116e-18	1.6727763295048114e-18	1.0033760425543962e-15	3.7057690488282214e-19	9.296177682189973e-15	3.705769048828229e-19	1.6727763295049794e-18	1.6727763295049794e-18	1.0033760425544967e-15	5.500234323121299e-26	5.500234323121299e-26	5.500234323121299e-26	3.113484069790027e-23	3.1134840697900266e-23	3.1134840697900266e-23	1.8677189863382802e-20
18.81188118811881	9.91820066967869e-12	9.927686372634003e-11	3.917495609383191e-15	1.9672617088349443e-13	1.967261708834944e-13	3.917495609383191e-15	1.554196840416844e-17	1.555703078325797e-17	4.8112725124752516e-18	5.009876628403751e-16	1.5557030783257976e-17	1.5541968404168444e-17	3.29861205883342e-21	6.16558364760532e-22	6.165583647605318e-22	3.2986120588331113e-21	6.2960303604578915e-27	9.324406613412611e-15	3.004900986865516e-13	1.6893902735110286e-18	1.6893902735110286e-18	1.0133453499204566e-15	3.6994912717218276e-19	9.32440661341261e-15	3.699491271721824e-19	1.6893902735112218e-18	1.6893902735112218e-18	1.0133453499205734e-15	5.400991793935895e-26	5.400991793935895e-26	5.400991793935895e-26	3.054416261378884e-23	3.054416261378879e-23	3.054416261378879e-23	1.8322792519445777e-20
19.801980198019802	9.917019629321449e-12	9.927627776924433e-11	3.916975240441832e-15	1.9670388368526123e-13	1.967038836852612e-13	3.916975240441832e-15	1.5572237662765264e-17	1.5587224427420003e-17	4.829022470555965e-18	5.019625273715939e-16	1.558722442742001e-17	1.5572237662765267e-17	3.29587936444749e-21	6.157784296117089e-22	6.157784296117069e-22	3.2958793644471357e-21	6.227653345920856e-27	9.342572062009554e-15	3.0107565374053944e-13	1.6896544546087856e-18	1.6896544546087856e-18	1.013505756051316e-15	3.6948110427569746e-19	9.342572062009552e-15	3.6948110427569573e-19	1.6896544546090073e-18	1.6896544546090073e-18	1.0135057560514498e-15	5.215324808486221e-26	5.215324808486225e-26	5.215324808486225e-26	2.944974530334184e-23	2.944974530334179e-23	2.944974530334179e-23	1.76661811074915e-20
20.792079207920793	9.915838588964209e-12	9.927569181214864e-11	3.916454871500474e-15	1.9668159648702802e-13	1.96681596487028e-13	3.916454871500474e-15	1.5602506921362088e-17	1.5617418071582032e-17	4.846772428636677e-18	5.029373919028127e-16	1.5617418071582038e-17	1.560250692136209e-17	3.29314667006156e-21	6.149984944628859e-22	6.1499849446288185e-22	3.2931466700611605e-21	6.15927633138382e-27	9.360737510606499e-15	3.0166120879452726e-13	1.6899186357065424e-18	1.6899186357065424e-18	1.0136661621821753e-15	3.690130813792121e-19	9.360737510606497e-15	3.690130813792091e-19	1.6899186357067926e-18	1.6899186357067926e-18	1.0136661621823264e-15	5.029657823036551e-26	5.029657823036551e-26	5.029657823036551e-26	2.835532799289482e-23	2.8355327992894794e-23	2.8355327992894794e-23	1.7009569695537235e-20
21.78217821782178	9.91465754860697e-12	9.927510585505293e-11	3.9159345025591165e-15	1.9665930928879484e-13	1.9665930928879482e-13	3.9159345025591165e-15	1.5632776179958908e-17	1.5647611715744062e-17	4.8645223867173896e-18	5.039122564340314e-16	1.5647611715744068e-17	1.5632776179958914e-17	3.2904139756756303e-21	6.142185593140629e-22	6.142185593140569e-22	3.290413975675185e-21	6.090899316846786e-27	9.378902959203442e-15	3.0224676384851503e-13	1.6901828168042992e-18	1.6901828168042992e-18	1.0138265683130347e-15	3.685450584827268e-19	9.378902959203439e-15	3.6854505848272243e-19	1.690182816804578e-18	1.690182816804578e-18	1.0138265683132028e-15	4.8439908375868903e-26	4.8439908375868903e-26	4.8439908375868903e-26	2.7260910682447867e-23	2.726091068244782e-23	2.726091068244782e-23	1.635295828358298e-20
22.77227722772277	9.913476508249729e-12	9.927451989795724e-11	3.915414133617758e-15	1.9663702209056164e-13	1.966370220905616e-13	3.915414133617758e-15	1.566304543855573e-17	1.567780535990609e-17	4.882272344798102e-18	5.048871209652501e-16	1.5677805359906097e-17	1.5663045438555737e-17	3.2876812812897006e-21	6.134386241652398e-22	6.13438624165232e-22	3.2876812812892094e-21	6.022522302309752e-27	9.397068407800385e-15	3.0283231890250285e-13	1.690446997902056e-18	1.690446997902056e-18	1.013986974443894e-15	3.6807703558624146e-19	9.397068407800382e-15	3.680770355862358e-19	1.6904469979023632e-18	1.6904469979023632e-18	1.0139869744440792e-15	4.6583238521372206e-26	4.6583238521372206e-26	4.6583238521372206e-26	2.616649337200087e-23	2.6166493372000822e-23	2.6166493372000822e-23	1.5696346871628716e-20
23.762376237623762	9.912295467892488e-12	9.927393394086154e-11	3.9148937646764e-15	1.9661473489232843e-13	1.966147348923284e-13	3.9148937646764e-15	1.5693314697152554e-17	1.570799900406812e-17	4.900022302878814e-18	5.05861985496469e-16	1.5707999004068127e-17	1.569331469715256e-17	3.2849485869037706e-21	6.126586890164168e-22	6.126586890164071e-22	3.284948586903234e-21	5.9541452877727176e-27	9.415233856397328e-15	3.034178739564906e-13	1.6907111789998129e-18	1.6907111789998129e-18	1.0141473805747534e-15	3.6760901268975616e-19	9.415233856397325e-15	3.6760901268974913e-19	1.6907111790001488e-18	1.6907111790001488e-18	1.0141473805749556e-15	4.4726568666875554e-26	4.4726568666875554e-26	4.47265686668756e-26	2.5072076061553894e-23	2.5072076061553847e-23	2.5072076061553847e-23	1.5039735459674462e-20
24.752475247524753	9.911114427535248e-12	9.927334798376585e-11	3.9143733957350416e-15	1.9659244769409523e-13	1.965924476940952e-13	3.9143733957350416e-15	1.5723583955749378e-17	1.5738192648230147e-17	4.917772260959527e-18	5.068368500276877e-16	1.5738192648230156e-17	1.5723583955749384e-17	3.282215892517841e-21	6.118787538675938e-22	6.118787538675821e-22	3.2822158925172586e-21	5.885768273235682e-27	9.433399304994273e-15	3.0400342901047845e-13	1.6909753600975697e-18	1.6909753600975697e-18	1.0143077867056126e-15	3.6714098979327086e-19	9.43339930499427e-15	3.6714098979326243e-19	1.690975360097934e-18	1.690975360097934e-18	1.0143077867058321e-15	4.2869898812378857e-26	4.2869898812378857e-26	4.2869898812378857e-26	2.3977658751106896e-23	2.397765875110685e-23	2.397765875110685e-23	1.4383124047720197e-20
25.742574257425744	9.909933387178009e-12	9.927276202667015e-11	3.913853026793684e-15	1.9657016049586202e-13	1.96570160495862e-13	3.913853026793684e-15	1.57538532143462e-17	1.576838629239218e-17	4.9355222190402385e-18	5.078117145589064e-16	1.5768386292392186e-17	1.5753853214346207e-17	3.279483198131911e-21	6.110988187187708e-22	6.110988187187572e-22	3.2794831981312834e-21	5.817391258698648e-27	9.451564753591214e-15	3.045889840644662e-13	1.6912395411953265e-18	1.6912395411953265e-18	1.014468192836472e-15	3.6667296689678556e-19	9.451564753591211e-15	3.666729668967758e-19	1.6912395411957194e-18	1.6912395411957194e-18	1.0144681928367085e-15	4.1013228957882205e-26	4.101322895788225e-26	4.101322895788225e-26	2.2883241440659922e-23	2.2883241440659875e-23	2.2883241440659875e-23	1.3726512635765943e-20
26.73267326732673	9.908752346820768e-12	9.927217606957446e-11	3.913332657852326e-15	1.9654787329762882e-13	1.9654787329762882e-13	3.913332657852326e-15	1.5784122472943024e-17	1.5798579936554206e-17	4.953272177120952e-18	5.087865790901252e-16	1.5798579936554215e-17	1.578412247294303e-17	3.276750503745981e-21	6.103188835699477e-22	6.103188835699323e-22	3.276750503745308e-21	5.749014244161612e-27	9.469730202188159e-15	3.0517453911845404e-13	1.6915037222930833e-18	1.6915037222930833e-18	1.0146285989673313e-15	3.662049440003002e-19	9.469730202188156e-15	3.6620494400028914e-19	1.6915037222935047e-18	1.6915037222935047e-18	1.014628598967585e-15	3.915655910338551e-26	3.915655910338551e-26	3.9156559103385554e-26	2.17888241302129e-23	2.1788824130212877e-23	2.1788824130212877e-23	1.3069901223811666e-20
27.722772277227723	9.907571306463528e-12	9.927159011247876e-11	3.9128122889109674e-15	1.9652558609939564e-13	1.965255860993956e-13	3.9128122889109674e-15	1.5814391731539848e-17	1.582877358071624e-17	4.971022135201665e-18	5.097614436213439e-16	1.5828773580716245e-17	1.5814391731539854e-17	3.274017809360051e-21	6.095389484211247e-22	6.095389484211074e-22	3.2740178093593323e-21	5.6806372296245765e-27	9.487895650785102e-15	3.0576009417244186e-13	1.6917679033908403e-18	1.6917679033908403e-18	1.0147890050981907e-15	3.6573692110381486e-19	9.487895650785099e-15	3.6573692110380244e-19	1.6917679033912902e-18	1.6917679033912902e-18	1.0147890050984613e-15	3.729988924888881e-26	3.729988924888881e-26	3.729988924888881e-26	2.0694406819765902e-23	2.0694406819765855e-23	2.0694406819765855e-23	1.2413289811857389e-20
28.712871287128714	9.906390266106289e-12	9.927100415538306e-11	3.912291919969609e-15	1.9650329890116243e-13	1.965032989011624e-13	3.912291919969609e-15	1.584466099013667e-17	1.5858967224878265e-17	4.9887720932823766e-18	5.107363081525627e-16	1.5858967224878274e-17	1.5844660990136677e-17	3.2712851149741214e-21	6.087590132723017e-22	6.0875901327228245e-22	3.2712851149733567e-21	5.612260215087542e-27	9.506061099382045e-15	3.0634564922642963e-13	1.6920320844885971e-18	1.6920320844885971e-18	1.01494941122905e-15	3.6526889820732956e-19	9.506061099382042e-15	3.652688982073158e-19	1.6920320844890755e-18	1.6920320844890755e-18	1.0149494112293377e-15	3.544321939439216e-26	3.5443219394392205e-26	3.5443219394392205e-26	1.9599989509318928e-23	1.9599989509318904e-23	1.9599989509318904e-23	1.1756678399903135e-20
29.7029702970297	9.905209225749048e-12	9.927041819828736e-11	3.9117715510282516e-15	1.9648101170292923e-13	1.964810117029292e-13	3.9117715510282516e-15	1.5874930248733494e-17	1.5889160869040297e-17	5.006522051363089e-18	5.117111726837815e-16	1.5889160869040304e-17	1.58749302487335e-17	3.2685524205881914e-21	6.079790781234787e-22	6.079790781234574e-22	3.2685524205873815e-21	5.543883200550508e-27	9.52422654797899e-15	3.069312042804174e-13	1.692296265586354e-18	1.692296265586354e-18	1.0151098173599092e-15	3.6480087531084426e-19	9.524226547978985e-15	3.6480087531082914e-19	1.6922962655868609e-18	1.6922962655868609e-18	1.0151098173602143e-15	3.358654953989551e-26	3.358654953989551e-26	3.358654953989551e-26	1.850557219887193e-23	1.8505572198871906e-23	1.8505572198871906e-23	1.1100066987948882e-20
30.693069306930692	9.904028185391808e-12	9.926983224119167e-11	3.911251182086893e-15	1.9645872450469602e-13	1.96458724504696e-13	3.911251182086893e-15	1.5905199507330314e-17	1.5919354513202324e-17	5.024272009443801e-18	5.126860372150002e-16	1.591935451320233e-17	1.5905199507330324e-17	3.2658197262022617e-21	6.071991429746557e-22	6.071991429746325e-22	3.265819726201406e-21	5.475506186013474e-27	9.542391996575932e-15	3.0751675933440523e-13	1.6925604466841108e-18	1.6925604466841108e-18	1.0152702234907687e-15	3.643328524143589e-19	9.542391996575928e-15	3.643328524143425e-19	1.6925604466846464e-18	1.6925604466846464e-18	1.0152702234910907e-15	3.1729879685398856e-26	3.1729879685398856e-26	3.17298796853989e-26	1.7411154888424955e-23	1.7411154888424932e-23	1.7411154888424932e-23	1.0443455575994628e-20
31.683168316831683	9.902847145034567e-12	9.926924628409597e-11	3.910730813145535e-15	1.9643643730646282e-13	1.964364373064628e-13	3.910730813145535e-15	1.5935468765927138e-17	1.5949548157364356e-17	5.042021967524514e-18	5.136609017462189e-16	1.5949548157364363e-17	1.5935468765927147e-17	3.263087031816332e-21	6.064192078258326e-22	6.064192078258076e-22	3.2630870318154307e-21	5.407129171476438e-27	9.560557445172876e-15	3.0810231438839305e-13	1.6928246277818676e-18	1.6928246277818676e-18	1.0154306296216279e-15	3.638648295178736e-19	9.560557445172872e-15	3.6386482951785584e-19	1.6928246277824317e-18	1.6928246277824317e-18	1.0154306296219671e-15	2.987320983090216e-26	2.987320983090216e-26	2.987320983090216e-26	1.6316737577977957e-23	1.6316737577977934e-23	1.6316737577977934e-23	9.786844164040351e-21
