time	IkBalpha	NFkB	IkBalpha_NFkB	IkBbeta	IkBbeta_NFkB	IkBeps	IkBeps_NFkB	IKK_IkBalpha	IKK_IkBalpha_NFkB	IKK	IKK_IkBbeta	IKK_IkBbeta_NFkB	IKK_IkBeps	IKK_IkBeps_NFkB	NFkB_nuc	IkBalpha_nuc	IkBalpha_nuc_NFkB_nuc	IkBbeta_nuc	IkBbeta_nuc_NFkB_nuc	IkBeps_nuc	IkBalpha_transcript	IkBbeta_transcript	IkBeps_transcript	IkBeps_nuc_NFkB_nuc
0.0	0.1	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.9900990099009901	0.06764450941369347	0.00023211800282385735	0.031142305294904044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06907508588522888	0.0005353537002820419	0.0005504908170757357	0.0	0.0	0.0	0.0038447521413433263	0.0	0.0	0.0
1.9801980198019802	0.06804181326279744	0.00017579200577164065	0.031211694732507213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06858583595180359	0.0005926889384456286	0.0010266773099500675	0.0	0.0	0.0	0.008480458786269985	0.0	0.0	0.0
2.9702970297029703	0.06953851731227959	0.00017572434065963373	0.03154862459111531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06800774648870844	0.0006168288503150187	0.001267904579549081	0.0	0.0	0.0	0.012965894553946535	0.0	0.0	0.0
3.9603960396039604	0.07205679139063742	0.00017560407910616237	0.03202820805821995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06739901132332057	0.0006433481263103491	0.0013971765393857717	0.0	0.0	0.0	0.017298964971569384	0.0	0.0	0.0
4.9504950495049505	0.07553388936946073	0.00017516171153314085	0.032592618844411586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06674645061977129	0.0006776648543355415	0.0014857688243164642	0.0	0.0	0.0	0.021478105293378416	0.0	0.0	0.0
5.9405940594059405	0.07990770885341598	0.0001743634663361635	0.03322557968627467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0660332024068099	0.0007209729952080545	0.0015668544406117445	0.0	0.0	0.0	0.025499880536830596	0.0	0.0	0.0
6.930693069306931	0.08511688059769656	0.00017326597082497605	0.03392904835658473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06524292366840147	0.0007737012138193713	0.0016547620042213066	0.0	0.0	0.0	0.02935898441542379	0.0	0.0	0.0
7.920792079207921	0.0911005630435024	0.00017195963337870732	0.034712195340328454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06436069199270503	0.0008361217143173183	0.0017551530336202819	0.0	0.0	0.0	0.03304852631915295	0.0	0.0	0.0
8.910891089108912	0.09779814972767793	0.00017054151303996519	0.035586431463473914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06337326048535387	0.0009085210837027224	0.0018697665381647243	0.0	0.0	0.0	0.03656039176733982	0.0	0.0	0.0
