time	DNA_damage	p53_total	p53_ub	p53_ub_ub	Mdm2_cyt	Mdm2_p_cyt	Mdm2_p_nuc	IR	p53	MDM2_total
0.0	0.0	0.07118	0.02456	0.006826	0.1161	0.01187	0.331800000000002	0.0	0.039793999999999996	0.1500900000000001
0.9900990099009901	0.0	0.07118324273829292	0.024561011360891574	0.0068248624548244	0.11611245285284622	0.011862895406606034	0.33172497778404497	0.0	0.039797368922576945	0.1500903467783886
1.9801980198019802	0.0	0.07119328243121818	0.02456384291791723	0.006824820161983482	0.11611651631317645	0.01186163908902284	0.33168802719659635	0.0	0.03980461935131747	0.15009069054863905
2.9702970297029703	0.0	0.07120246861170296	0.02456660263051336	0.0068249627831740425	0.11611994287298523	0.011860575109179266	0.33165770182236753	0.0	0.03981090319801556	0.150091031436989
3.9603960396039604	0.0	0.07121051726016288	0.02456902575338641	0.006825093414144195	0.1161229710368725	0.011859647195105598	0.3316312677379931	0.0	0.03981639809263227	0.15009136941451098
4.9504950495049505	0.0	0.07121754924462628	0.024571144214770788	0.0068252093127486695	0.1161256491336951	0.011858839184513772	0.33160824203544564	0.0	0.03982119571710682	0.15009170445390524
5.9405940594059405	0.0	0.07122368016422548	0.024572992706181136	0.006825312198017001	0.11612801663358048	0.011858137425401784	0.3315882371306731	0.0	0.03982537526002734	0.15009203653436048
6.930693069306931	0.0	0.07122901206610661	0.024574601674833232	0.006825403390594201	0.11613010876492895	0.011857529765273002	0.33157090666066064	0.0	0.03982900700067918	0.15009236564091266
7.920792079207921	0.0	0.07123363600251048	0.02457599850368588	0.006825484306331865	0.11613195651849807	0.011857005481429636	0.3315559464572688	0.0	0.03983215319249274	0.15009269176374562
8.910891089108912	0.0	0.07123763250712761	0.02457720730155641	0.006825556080120903	0.11613358749722189	0.011856555040392784	0.33154308539943156	0.0	0.0398348691254503	0.1500930148975768
9.900990099009901	0.0	0.07124107310159489	0.024578249489776924	0.006825619733533026	0.11613502617770483	0.011856169987250512	0.331532083142213	0.0	0.03983720387828494	0.15009333504110287
10.89108910891089	0.0	0.07124402131439321	0.02457914410988406	0.006825676190135209	0.11613629426865917	0.011855842821961343	0.33152272657649434	0.0	0.039839201014373944	0.15009365219572013
11.881188118811881	0.0	0.07124653331013299	0.024579907980476344	0.006825726250851767	0.1161374109856955	0.01185556690973052	0.33151482709590835	0.0	0.03984089907880488	0.15009396636848657
12.871287128712872	0.15675669070857276	0.07126744748220523	0.02458026633294676	0.006818625502333261	0.11612471496897411	0.0118451578384144	0.33111322533697884	1.0	0.039868555646925215	0.15004408782985376
13.861386138613861	0.3347393559205684	0.07136445048048425	0.02460042073404359	0.006809436636156086	0.11607662340978182	0.011822300071007891	0.33041238223833136	1.0	0.03995459311028457	0.14992641563001183
