time	x	I	y	z
0.0	200.0	0.0	800.0	100.0
0.9900990099009901	223.1863150719508	0.0	0.020850225888669187	947.3575462760615
1.9801980198019802	267.36996533319507	0.0	4.7431249927350116e-06	577.4770794881887
2.9702970297029703	318.84515637604966	0.0	1.9418632372038902e-08	351.9958066831338
3.9603960396039604	378.2278637028992	0.0	4.6182391720275393e-10	214.55578153010956
4.9504950495049505	445.96044655433724	0.0	3.2122466377783334e-11	130.78048803441615
5.9405940594059405	522.2250348585112	0.0	4.298115013194945e-12	79.71603435014096
6.930693069306931	606.8569217747638	0.0	8.5689706027277e-13	48.59016989474911
7.920792079207921	699.2721875790365	0.0	2.1784203999771124e-13	29.617687704191336
8.910891089108912	798.4269870065831	0.0	6.422429672775812e-14	18.053187030256897
9.900990099009901	902.8249875935416	0.0	2.072419989295399e-14	11.004152829361535
10.89108910891089	1010.5831430175455	0.0	7.065824661390046e-15	6.707479365793815
11.881188118811881	1119.5546624430833	0.0	2.491265593724491e-15	4.088481879541744
12.871287128712872	1227.4944664576083	0.0	8.965189816923954e-16	2.49209623582025
13.861386138613861	1332.2411526951523	0.0	3.266728664213753e-16	1.5190341626952948
14.85148514851485	1431.884883366465	0.0	1.199407502717258e-16	0.9259131947897502
15.841584158415841	1524.8945464283663	0.0	4.4241721663432667e-17	0.5643818061111243
16.831683168316832	1610.1884103087948	0.0	1.636528065154138e-17	0.34401369952895366
17.821782178217823	1687.1460580114615	0.0	6.064043714647697e-18	0.20969036277111516
18.81188118811881	1755.5710285189266	0.0	2.2493484672269326e-18	0.1278148175423777
19.801980198019802	1815.6203500171832	0.0	8.348891881756757e-19	0.07790833764332343
20.792079207920793	1867.7184930594651	0.0	3.1000606449595663e-19	0.047488305278244936
21.78217821782178	1912.4705586628174	0.0	1.1513694743636857e-19	0.028946056435184695
22.77227722772277	1950.5848311937975	0.0	4.276837959272322e-20	0.01764380085275881
23.762376237623762	1982.8099925959666	0.0	1.5888004328908466e-20	0.010754615595200231
24.752475247524753	2009.888413250345	0.0	5.902544414775991e-21	0.0065553764494845025
