time	alpha2_macroglobulin	alpha1_antitrypsin	alpha2_antiplasmin	heparin_cofactor2	ProteinC_Inhibitor	C1_inhibitor	ProteinS_inhibitor	Phospholipid	VIIa_TF	VII_TF	TF	VIIa	VII	IXa	IX	Xa	X	IIa	II	fibrin	fibrinogen	VIIIa	VIII	Va	V	XIa	XI	AT_III	TFPI	Xa_TFPI	APC	PC	VIIa_TF_F	Xa_VIIa_TF	IXa_B_F	VIIIa_B_F	Xa_Va_b	Xa_F	X_B	IIa_F	II_B	Va_B	Va_B_F
0.0	3000.0	40000.0	1100.0	1400.0	88.0	1700.0	346.0	7.5e-05	0.0	0.0	0.005	0.1	10.0	0.0	90.0	0.0	170.0	0.0	1400.0	0.0	7600.0	0.0	0.7	0.0	0.0	0.0	30.0	3400.0	2.5	0.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14135338345864662	0.0	0.7925696594427245	0.0	0.0
0.9900990099009901	3000.0	40000.0	1100.0	1400.0	88.0	1700.0	346.0	7.5e-05	1.789525440606987e-05	0.0047868686348339394	0.00012443460025648182	0.09992702094092816	9.995197413659328	7.52261068341782e-05	89.99992477389323	0.0017809537429812647	169.99636522464155	0.004395496731896003	1399.9937814227817	5.011263659986916	7594.988736340014	0.0002194380270391169	0.6997577443713844	0.0	0.0	4.8014699453758266e-08	29.999999936396257	3399.99801406834	2.499759463574263	0.00016973491510863183	1.1027675573732192e-06	59.99999886926697	8.351179637837032e-06	3.3698380985490296e-06	5.707650376789e-07	1.726493691134824e-06	0.0	0.0017809537429812647	0.14135113186503326	0.0021383497614629204	0.7925704602993732	0.0	0.0
1.9801980198019802	3000.0	40000.0	1100.0	1400.0	88.0	1700.0	346.0	7.5e-05	1.6597825901938318e-05	0.004741860233530326	0.0001232501731575681	0.09992451268484878	9.995198737488312	0.00012584366326012878	89.99987415633657	0.0017497553316279148	169.99392642458258	0.0071191879180317955	1399.9854831834784	20.314041292588616	7579.685958707411	0.0007888007083126862	0.6990175111605912	0.0	0.0	1.42683113341877e-07	29.999999741910965	3399.9930991151346	2.4994892774700888	0.00039243076237520814	4.335412762294034e-06	59.99999541175089	7.745746497562812e-06	3.1254910465536393e-06	9.547981627525433e-07	6.203811671520155e-06	0.0	0.0017497553316279148	0.141349896243959	0.0034633887168803333	0.7925702046125033	0.0	0.0
2.9702970297029703	3000.0	40000.0	1100.0	1400.0	88.0	1700.0	346.0	7.5e-05	1.638020754427633e-05	0.004697167106461012	0.00012208772460870856	0.09993363859443388	9.995188449130177	0.0001751069555415182	89.9998248930437	0.0017131872810653857	169.99155937506123	0.0080577731056846	1399.9773929749472	39.90095260577045	7560.0990473942275	0.0013621129984257676	0.6980690117406316	0.0	0.0	2.0755175407858773e-07	29.99999949240427	3399.9870689504996	2.4992305632201917	0.0006050718182953411	8.231732225127571e-06	59.99999097607663	7.644226342385828e-06	3.0844836348835977e-06	1.3285420218330168e-06	1.0708816694020508e-05	0.0	0.0017131872810653857	0.14134869936992542	0.0039199977270898065	0.7925699495049909	0.0	0.0
3.9603960396039604	3000.0	40000.0	1100.0	1400.0	88.0	1700.0	346.0	7.5e-05	1.6214566084734502e-05	0.00465292261809794	0.00012093759097118651	0.09994691607499771	9.99517402151597	0.00022391580988148115	89.99977608418818	0.0016932144908323166	169.98921744344963	0.008349249325768611	1399.9694287075606	60.85899033467821	7539.141009665319	0.001822820445423877	0.6970528229118362	0.0	0.0	2.4082136566095514e-07	29.99999922471466	3399.980675520092	2.498979979389615	0.0008100953854121253	1.2113972717814242e-05	59.999986217150926	7.566961254179786e-06	3.053264719960563e-06	1.6988240852599165e-06	1.43265583483247e-05	0.0	0.0016932144908323166	0.14134751251012473	0.004061796969292838	0.792569704808162	0.0	0.0
4.9504950495049505	3000.0	40000.0	1100.0	1400.0	88.0	1700.0	346.0	7.5e-05	1.6056546339698864e-05	0.00460911360475183	0.0001197988570224968	0.09996165121713634	9.995158147639888	0.00027228737104287185	89.99972771262517	0.0016786215787321299	169.98689753405785	0.008414229338821947	1399.961542861544	82.16172851894312	7517.838271481054	0.002163224209641031	0.696018544461197	0.0	0.0	2.5546919081834947e-07	29.999998951858625	3399.974182523164	2.4987360252334434	0.0010089437745445977	1.576320661840681e-05	59.99998136637794	7.493252002525087e-06	3.0234818141018005e-06	2.0657748058151593e-06	1.6998239544923342e-05	0.0	0.0016786215787321299	0.1413463365629155	0.004093408867535001	0.7925694630882271	0.0	0.0
5.9405940594059405	3000.0	40000.0	1100.0	1400.0	88.0	1700.0	346.0	7.5e-05	1.5901530741833063e-05	0.004565731646218507	0.00011867124301955824	0.0999768913793563	9.995141779863665	0.00032021153596469964	89.99967978845761	0.0016656357695032191	169.98459894666792	0.008398670438940192	1399.9537208350484	103.4496503533039	7496.550349646695	0.0024042678389761575	0.6949835931478914	0.0	0.0	2.608969839883105e-07	29.999998678418898	3399.967683038694	2.4984981685866474	0.001202135833207799	1.912115212046534e-05	59.99997650522869	7.4209437255185126e-06	2.994265372693465e-06	2.429317920501546e-06	1.888941037162335e-05	0.0	0.0016656357695032191	0.14134517198870739	0.004085839672997932	0.7925692219230771	0.0	0.0
6.930693069306931	3000.0	40000.0	1100.0	1400.0	88.0	1700.0	346.0	7.5e-05	1.574845065433475e-05	0.0045227712066229185	0.00011755459101411912	0.09999229298635481	9.995125261604665	0.0003676838601342285	89.9996323161298	0.001653150691695979	169.98232136130338	0.008354018666513037	1399.945958215665	124.5953327271737	7475.404667272824	0.002569958565903429	0.6939541733149878	0.0	0.0	2.621164637445264e-07	29.99999840603641	3399.9612104911084	2.4982661710358602	0.0013899032123057143	2.2184077427991525e-05	59.99997166287516	7.3495377415058855e-06	2.965414146631296e-06	2.7894200964470267e-06	2.0189082503609287e-05	0.0	0.001653150691695979	0.14134401884734657	0.0040641171891144506	0.7925689806403309	0.0	0.0
7.920792079207921	3000.0	40000.0	1100.0	1400.0	88.0	1700.0	346.0	7.5e-05	1.5596995672901384e-05	0.004480227663777466	0.0001164487769212016	0.10000772909302078	9.995108719683909	0.0004147044282282565	89.99958529555701	0.001640842826723639	169.98006456664643	0.008298771966274716	1399.938253567348	145.55362273564194	7454.446377264356	0.0026805390108773186	0.6929325095922408	0.0	0.0	2.6150261837833857e-07	29.999998135306434	3399.9547770312033	2.498039881342765	0.0015723920934824125	2.4966242168821286e-05	59.99996684989983	7.278889213779206e-06	2.936869668565264e-06	3.1460823564849016e-06	2.1056365231376728e-05	0.0	0.001640842826723639	0.14134287707990176	0.004037240416025538	0.7925687390800349	0.0	0.0
8.910891089108912	3000.0	40000.0	1100.0	1400.0	88.0	1700.0	346.0	7.5e-05	1.5447064916376744e-05	0.004438096696484351	0.0001153536872780367	0.10002315127527273	9.995092202412014	0.00046127569230507175	89.99953872428704	0.0016286169518102721	169.97782838619062	0.008239697636310574	1399.9306063272884	166.30907528001137	7433.6909247199865	0.0027515052855766873	0.6919193872903562	0.0	0.0	2.601146413843331e-07	29.999997866445426	3399.9483870811027	2.4978191754135173	0.001749722035037078	2.7487136906608296e-05	59.999962070151085	7.208951084051626e-06	2.9086129261217725e-06	3.4993236758745955e-06	2.16129405728113e-05	0.0	0.0016286169518102721	0.14134174659474036	0.004008501552799739	0.7925684972309687	0.0	0.0
