time	Tbet_mRNA	Ifn_mRNA	Ifn_Prot	Rec_Prot	Tbet_Prot	Rec_mRNA	Ag
0.0	0.0440000000000001	0.0	0.0	0.0	44.0000000000001	0.0	1.0
0.9900990099009901	0.044494444632202125	0.0008586448473240239	0.019269192002038176	0.05519710417235012	44.00893991628888	0.0009936681301792327	0.9999999999999996
1.9801980198019802	0.05192836212790265	0.0043581602882934	0.17617542809096914	0.16424789934737832	44.3137210923732	0.0013656964718235399	0.9999999999995509
2.9702970297029703	0.073618479101958	0.009739436620745345	0.5294208545709223	0.2859523028354686	45.96018224326051	0.0015259965906703587	0.9999999999741054
3.9603960396039604	0.10525150611374427	0.01595871054802623	1.0334985902424423	0.40878749991117636	50.04152626631921	0.0016533359114891215	0.9999999995401703
4.9504950495049505	0.13810075295747565	0.022515756201835015	1.6251093869071276	0.5339703869352308	56.8373896148403	0.0018287543005110767	0.9999999957175023
5.9405940594059405	0.167047259108249	0.029374708707378384	2.26737665047069	0.6673975004767905	65.92412578278865	0.002078618076961619	0.9999999734839039
6.930693069306931	0.1908946896036833	0.03673472257762835	2.9540686525626945	0.8152885301382354	76.63798434832754	0.002399244032601849	0.9999998761267768
7.920792079207921	0.21028663049993146	0.04484554159137652	3.6979645175217666	0.9822303386312355	88.36847454560623	0.002774656194548114	0.9999995291346235
8.910891089108912	0.22626167672602618	0.0539050979897443	4.517941125339623	1.1707262887429906	100.64965847542108	0.0031869905728420145	0.9999984709505809
9.900990099009901	0.23967800134299105	0.06402317632970327	5.4302918151330895	1.3814639256863448	113.15087012789355	0.003620925741917356	0.9999956147416189
10.89108910891089	0.2511117973192193	0.07522329171425417	6.444750331643368	1.6137908561231131	125.63981637077802	0.004064668838181159	0.999988625848632
11.881188118811881	0.2609261355946597	0.08746041799126045	7.563800393784792	1.8661580947062035	137.94945372291718	0.004509512758758023	0.9999728482541267
12.871287128712872	0.26936202351636773	0.10064159540149165	8.783682608636756	2.136459170139093	149.95623045656075	0.00494907843371436	0.9999395488787705
13.861386138613861	0.2766017369993353	0.11464384103250569	10.095979891324655	2.4222702913978953	161.56778462251046	0.005378685082579471	0.9998731698916627
14.85148514851485	0.2828007274655656	0.12932799467538678	11.489184207573933	2.721018970299822	172.71620662068992	0.005794937777087955	0.9997471867259367
15.841584158415841	0.28809892786067637	0.1445489220755814	12.950011612246904	3.030106767633722	183.35386141222313	0.00619549022449942	0.9995180659998618
16.831683168316832	0.2926222303894379	0.16016295651412854	14.464426600151446	3.3470039994662426	193.4501300350528	0.006578921836295447	0.9991167115964609
17.821782178217823	0.29648077373543047	0.17603338504200863	16.018415321262367	3.6693276799420427	202.98840911182302	0.006944688613247539	0.9984366987381709
18.81188118811881	0.2997669975561436	0.19203459348792623	17.59856595408219	3.994910305368802	211.96320802625794	0.007293131941221079	0.9973185666567372
19.801980198019802	0.3025542637195521	0.20805533595888823	19.192510727093417	4.321865764174174	220.37736229598482	0.007625546629360502	0.9955295503881384
20.792079207920793	0.30489589377161047	0.22400151546460237	20.78927588331867	4.648658701008773	228.23940248811323	0.00794431914102041	0.9927385238650605
21.78217821782178	0.3068242032184804	0.23979883434397167	22.37957987183497	4.974184350737113	235.56108368263634	0.008253151645400334	0.9884868334062695
22.77227722772277	0.3083491459603744	0.25539567187580403	23.956117144495522	5.297866787045184	242.35504066890724	0.008557389691079628	0.9821574643349238
23.762376237623762	0.3094563255848654	0.27076655400363026	25.513864171010987	5.619784512283704	248.63250728012977	0.008864472251077431	0.9729480145584449
24.752475247524753	0.3101043191956761	0.2859165846410078	27.050444417835944	5.940833247140249	254.40102989227577	0.00918452281310163	0.9598575421340629
25.742574257425744	0.3102214971797756	0.3008871989402184	28.566588934128607	6.262936542753981	259.6621174875432	0.009531098418006248	0.9417032124729285
26.73267326732673	0.3097028416734178	0.31576356148807316	30.066727638964775	6.589315227604344	264.4088079069	0.009922108670605128	0.9171880307975355
27.722772277227723	0.30840770231086273	0.33068384285530716	31.559741730073124	6.924826364115393	268.6231991040259	0.010380906626091577	0.8850415111964477
28.712871287128714	0.30615998483432966	0.34585042864550236	33.05989722790478	7.276380766710175	272.27410395911045	0.010937535270279767	0.8442439188258535
29.7029702970297	0.3027528719691271	0.36154279138283335	34.587959588230035	7.653444436270964	275.31514241107004	0.011630083887338953	0.7943150820696486
30.693069306930692	0.29796060794216384	0.37813121589410814	36.17245402407826	8.068622491930396	277.6837763831154	0.012506065275056601	0.7356025527253546
31.683168316831683	0.2915597219318032	0.3960897341693392	37.85097876320833	8.538313265939964	279.30198320759825	0.01362366720619561	0.669461281260413
32.67326732673267	0.2833607523394642	0.4160054377739611	39.671391945927255	9.083404398647497	280.07937005981046	0.015052664562344779	0.5982149612067378
33.663366336633665	0.27324860012607133	0.4385798122453704	41.69257337133234	9.729962153138478	279.91942920079873	0.016874715227650536	0.5248553229931394
34.65346534653465	0.26122526680679886	0.4646160615117984	43.984314998456384	10.509841562886997	278.72918975731744	0.019182725461208916	0.4525502028677285
35.64356435643565	0.24744432486609727	0.4949850176634196	46.62574187030493	11.461122473195369	276.431689071981	0.02207898663033391	0.38412385748221667
36.633663366336634	0.23222463116785957	0.5305619659713378	49.7015576864267	12.628261109684386	272.97961712373916	0.02567187593971336	0.3216781057168917
37.62376237623762	0.21603404924381345	0.5721286454107181	53.29542684986487	14.06184503095368	268.3675755768241	0.03007107790782694	0.26644142164764917
38.613861386138616	0.19944252741393434	0.6202398757961433	57.480047290006134	15.817855506636183	262.64014116287643	0.035381487915696744	0.2188282421147939
