time	TF	TF_VII	VII	TF_VIIa	VIIa	Xa	IIa	TF_VIIa_X	X	TF_VIIa_Xa	IX	TF_VIIa_IX	IXa	II	VIII	VIIIa	IXa_VIIIa	IXa_VIIIa_X	VIIIa1_L	VIIIa2	V	Va	Xa_Va	Xa_Va_II	mIIa	TFPI	Xa_TFPI	TF_VIIa_Xa_TFPI	ATIII	Xa_ATIII	mIIa_ATIII	IXa_ATIII	IIa_ATIII	TF_VIIa_ATIII	mw4e2cf0b0_bd70_45a4_9e60_eba82fa5c3e4	mw469042d3_a94f_4ebe_af1c_1ead580aad2a	mw6c404de5_5b24_48d6_a0c4_5491e07b1f72	mw8c2b9a07_22c3_4912_adb1_167a38ea4cb3	mw819d0d09_05ba_4674_85ba_5c9439fb77f4	mw2be3652b_79af_4228_9d1c_9d65c7d0c70f	mw6a63ae22_6bb4_4dcf_992f_9287439dd556	mwcefd1303_4967_4502_af6d_e75c88c4d548	mwe043d306_ffdd_447b_9826_4df8abbece4d	mw6591152c_8b5a_4c9b_b095_956988a01ba0	mwe51f72d2_84fb_4b43_b900_521410fdf99c	mw72ca05d8_25b0_4765_ba03_a6a0eb846aa0	mwe70b2c96_44b9_48eb_967a_7eb850a916a6	mw64e9cef3_5dd3_43f3_ad04_58e8fc07a91b	mw6d041b25_87db_4394_9b8b_7ac61e01f359	mwd68cbf38_9266_4dfb_aa00_f817c3421aec	mwa6be116e_72f1_439e_bca6_eb61f79cc68e	mw6a8501d2_9479_41ae_8616_1e8d0e1bbfa9	mw3cec90c2_500e_4f30_b6be_325ef5194755	mwedf22864_05a0_40c3_a0d5_ede45a3e7e8f	mwd3e1ba39_ab10_4702_addd_fb6a7e184a4b	mwfa9d903a_b5e5_4a38_a649_dfe4719577aa	mw2e632a32_3823_4933_95cb_19567cbcc66a	mw8bdbd17d_f542_4b8c_88c6_a82eaf997a43	mw18e5caa7_26eb_4521_b217_da75bb3193ad	mwf5c3f9df_7ccf_4ca7_b241_471a66720da8	mwa4fcfa0c_6944_42fc_8c74_7865f13953c8	mwe0bb059d_deaa_45fa_b7dc_ec1c4409c4ca	mw7a1594c9_f04f_478c_9f5f_ccbe0b95a820	mwbdb849d8_2b25_4551_8de8_adc8bead2303	mw931f65a6_3967_4ac2_9904_ba791b216fc2	mw85e2714d_e6e5_47d5_9ffc_d90573faebe1
0.0	0.0010167415271539403	0.0	5.833284722627312	0.0	0.05833284722627312	0.0	0.0	0.0	93.33255556203699	0.0	52.499562503645805	0.0	0.0	816.6598611678236	0.4083299305839118	0.0	0.0	0.0	0.0	0.0	11.666569445254623	0.0	0.0	0.0	0.0	1.458321180656828	0.0	0.0	1983.316805693286	0.0	0.0	0.0	0.0	0.0	0.0	198.3316805693286	0.0	262.497812518229	0.0	0.0	0.0	0.0	18.083182640144667	0.0	0.0	0.0	0.0	0.0	0.0	0.2916642361313656	0.0	34.99970833576387	0.0	0.0	5249.95625036458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.9900990099009901	0.0009887966119111842	2.3832402915359102e-05	5.833260843108454	2.5653999784378163e-06	0.05472905871382481	2.5914067667425727e-06	2.3265447954155176e-08	7.623277274242821e-07	93.32895172318325	6.233037787334014e-07	52.499562372892214	5.929279680420686e-08	6.236198724881425e-08	816.659861144344	0.4083299010786213	3.2958304550185853e-09	3.0000379945153507e-18	2.7205022818794696e-19	5.402167377542322e-12	5.402167377542322e-12	11.666569445230204	2.4421618825240507e-11	7.377127569335423e-19	3.219999324459192e-19	1.1012655055554287e-18	1.4583210788486105	5.012367420923974e-10	1.0130698158756302e-07	1983.3168056907537	1.5992475856655821e-09	8.220144383443157e-22	1.156636158742024e-11	4.042631456145272e-11	8.810645340746792e-10	0.0	198.3316805693286	0.0	262.497812518229	0.0	0.0	0.0	0.0	18.083182640144667	0.0	0.0	0.0	0.0	9.087273713706107e-09	0.0035997231166509753	0.29166423595712787	1.5120108884998183e-10	34.99970833574012	2.303694823487811e-11	7.478866255626356e-13	5249.956250210484	1.541013456713402e-07	1.4708321210676104e-25	1.544573770000188e-23	3.1494897027578567e-27	4.458710238518802e-26	1.1346243885429226e-32	1.77610205671595e-33	2.6204057783209924e-08	2.3479537874178537e-08	5.744327297380128e-13	2.3265447955476693e-08
1.9801980198019802	0.0009617281319289514	4.6908967161377006e-05	5.833237381964092	4.759210527347697e-06	0.054725674820729514	1.152694868334394e-05	2.1861104307047965e-07	1.4843671037332713e-06	93.32894108999471	1.2881445709120136e-06	52.499562115891756	1.1231515005883291e-07	2.3995730460175656e-07	816.659860944987	0.40832970605407753	6.386117369314674e-08	4.576676051533773e-16	4.498693194460171e-17	2.1809745535309982e-10	2.1809745535309982e-10	11.66656944477062	4.840042329327032e-10	1.355215397780108e-16	6.046273695074884e-17	4.26620017924763e-16	1.4583207187686476	4.756757032917834e-09	4.571314242743748e-07	1983.3168056739578	1.517760170182704e-08	6.477140805814723e-19	9.015773875874985e-11	8.011964556404683e-10	3.2592873963042706e-09	0.0	198.3316805693286	0.0	262.497812518229	0.0	0.0	0.0	0.0	18.083182640144667	0.0	0.0	0.0	0.0	3.5391468240941625e-08	0.0035994996740944187	0.2916642327064439	2.9275971657399476e-09	34.999708335232384	4.973247612782518e-10	3.42018991590457e-11	5249.956247310498	3.054086262324369e-06	2.3501137463839153e-22	2.4532767376523346e-20	1.0371351737845552e-23	1.458988546902267e-22	1.4317455894832704e-28	2.535863781327732e-29	1.6045056253658403e-07	2.228256871903585e-07	1.1474690047243012e-11	2.1861104358242366e-07
2.9702970297029703	0.0009355053222525007	6.925336328882897e-05	5.833213964009889	6.74208748640831e-06	0.05472304433261805	2.6265615528940297e-05	7.61487181896178e-07	2.1371252368695364e-06	93.32892434104376	1.8893131924216772e-06	52.49956174468336	1.6024432033714448e-07	5.212350988829865e-07	816.6598603838238	0.4083291816623063	3.379256667357597e-07	7.991502738685155e-15	8.073139255801362e-16	1.7692829732271892e-09	1.7692829732271892e-09	11.66656944265873	2.5958919094968954e-09	2.5344219085189045e-15	1.138711294582219e-15	1.2246456464021325e-14	1.458320116836684	1.673477205929406e-08	1.0470853728802637e-06	1983.3168056283077	5.33988426459158e-08	2.818332844044756e-17	2.9615064310816234e-10	4.297114274021957e-09	6.98600380565963e-09	0.0	198.3316805693286	0.0	262.497812518229	0.0	0.0	0.0	0.0	18.083182640144667	0.0	0.0	0.0	0.0	7.718690169851807e-08	0.0035993253067372463	0.29166421791521513	1.548824597483841e-08	34.99970833274609	2.727904692014288e-09	2.899167757961979e-10	5249.956233984386	1.638019934865437e-05	1.407288957676187e-20	1.4673299560928223e-18	9.434523339475135e-22	1.3249852762980971e-20	2.8699691485111863e-26	5.397598878151523e-27	4.0922664687812396e-07	7.839384252969194e-07	6.203381474336536e-11	7.614871965919258e-07
3.9603960396039604	0.0009101013853078993	9.088851068541899e-05	5.833190249314489	8.530169213517682e-06	0.05472146101516251	4.622742475212662e-05	1.8028429044107152e-06	2.7258863824193507e-06	93.3289020465981	2.4316844111171377e-06	52.49956127045839	2.0346958525006155e-07	8.960722692895637e-07	816.6598592931833	0.4083280858402949	1.0752227761843043e-06	5.877128755382379e-14	6.018876423320429e-15	7.609138155483942e-09	7.609138155483942e-09	11.666569436919465	8.33512955898558e-09	1.933477760827331e-14	8.717046479514222e-15	1.2611220767196446e-13	1.4583192921524262	4.001302529733145e-08	1.8484913776107401e-06	1983.316805539191	1.276831479988358e-07	3.8894977025017617e-16	6.840607385809983e-10	1.3797598406530288e-08	1.1930190819150597e-08	0.0	198.3316805693286	0.0	262.497812518229	0.0	0.0	0.0	0.0	18.083182640144667	0.0	0.0	0.0	0.0	1.3296146477545603e-07	0.0035992193826484818	0.291664178131145	4.918161345029964e-08	34.99970832567208	8.81860738783972e-09	1.273226341377064e-09	5249.956197769425	5.25951597983268e-05	2.3447966348430584e-19	2.445571531477008e-17	2.1068470243367147e-20	2.95893213510632e-19	1.1218711202597855e-24	2.194815449441327e-25	7.619116376135842e-07	1.8744400888310936e-06	2.0076132539245286e-10	1.8028430557453644e-06
4.9504950495049505	0.000885490374805215	0.00011183660251119867	5.833165930708023	1.0138438880738746e-05	0.054721188696248486	7.087791030313636e-05	3.471591732870788e-06	3.255590815061261e-06	93.3288747336317	2.9197867019518125e-06	52.499560703547175	2.4235262734922633e-07	1.3551234931618072e-06	816.6598575223373	0.4083260949704792	2.604350011434418e-06	2.7163385207720413e-13	2.8049975769093858e-14	2.3276141679651327e-08	2.3276141679651327e-08	11.666569424928616	2.032587352625361e-08	9.147605607738895e-14	4.132701165477982e-14	7.550985949332184e-13	1.4583182624399504	7.780694820060926e-08	2.840409930176975e-06	1983.3168053920683	2.482967157447565e-07	2.9370166292027515e-15	1.3030225337157357e-09	3.3646643025858565e-08	1.7970882362768907e-08	0.0	198.3316805693286	0.0	262.497812518229	0.0	0.0	0.0	0.0	18.083182640144667	0.0	0.0	0.0	0.0	2.0131921383206427e-07	0.003599199297523822	0.2916640958836953	1.1873037291367814e-07	34.99970831030846	2.1517297646839058e-08	3.938153687823714e-09	5249.956122106716	0.00012825786821511425	1.9865730363919057e-18	2.0744278187556805e-16	2.2698661262130614e-19	3.190800534377602e-18	1.8214187808617208e-23	3.677275150856878e-24	1.2079869794179714e-06	3.6449933865017474e-06	4.934179910198021e-10	3.471592638989102e-06
5.9405940594059405	0.0008616471705018374	0.00013211912894303506	5.833140731267014	1.1580857263310416e-05	0.054722463602160466	9.972426099443525e-05	5.876935178771622e-06	3.730809687286712e-06	93.32884288887372	3.3578149020135537e-06	52.49956005347879	2.772306001868913e-07	1.8897660769150872e-06	816.6598549361807	0.4083228153818083	5.319941748831606e-06	9.362056538583416e-13	9.721071217232667e-14	5.754084650839961e-08	5.754084650839961e-08	11.66656940350958	4.1744574902859655e-08	3.2045411034576295e-13	1.449720258739715e-13	3.2035448130859087e-12	1.4583170441401696	1.3299786162938133e-07	4.003518797423752e-06	1983.316805172548	4.244415478719074e-07	1.5039963177480677e-14	2.1972035467141327e-09	6.910262885700106e-08	2.499645896207709e-08	0.0	198.3316805693286	0.0	262.497812518229	0.0	0.0	0.0	0.0	18.083182640144667	0.0	0.0	0.0	0.0	2.8097213134566875e-07	0.003599280628316652	0.29166395052920474	2.415212031444674e-07	34.99970828188985	4.408095795165693e-08	9.793106820676112e-09	5249.9559869518025	0.0002634127803590688	1.1017004358692088e-17	1.1514398176188913e-15	1.5216389335806765e-18	2.1408754576498105e-17	1.7091991851930196e-22	3.5320909389027717e-23	1.7377184733809153e-06	6.230621936086179e-06	1.021251223446377e-09	5.8769390230253985e-06
6.930693069306931	0.0008385474533964228	0.00015175689970752234	5.8331144019878	1.2870382298039185e-05	0.05472549651716662	0.00013231231735805733	9.110462087834621e-06	4.155793300726867e-06	93.32880696161536	3.749680545573177e-06	52.49955932903878	3.084161887754463e-07	2.4920492011784547e-06	816.6598514140125	0.40831779426005393	9.671254879117784e-06	2.6389730768202176e-12	2.7509838291954046e-13	1.2294046171708692e-07	1.2294046171708692e-07	11.666569369019811	7.623348255929842e-08	9.143444830319747e-13	4.140460833374231e-13	1.0751795055502883e-11	1.45831565250005	2.081590531768614e-07	5.319997725454721e-06	1983.316804866442	6.643384698004946e-07	5.923968429767213e-14	3.40618912094516e-09	1.2619525133937316e-07	3.290399154116099e-08	0.0	198.3316805693286	0.0	262.497812518229	0.0	0.0	0.0	0.0	18.083182640144667	0.0	0.0	0.0	0.0	3.70732553084098e-07	0.003599477275419231	0.291663718988274	4.369851375050318e-07	34.999708234622915	8.015795429363338e-08	2.0983040469266215e-08	5249.955769320054	0.0004810445291799396	4.596416710889625e-17	4.807496308703341e-15	7.469282240848698e-18	1.051667133556623e-16	1.1141751798457762e-21	2.349524386409296e-22	2.3421255978601395e-06	9.75193187341739e-06	1.879368590157825e-09	9.110474989988687e-06
7.920792079207921	0.000816167681328594	0.0001707700659631366	5.833086719616388	1.4019050454363825e-05	0.054730474796614845	0.00016822382403350943	1.3248059010793098e-05	4.534496920118505e-06	93.32876736635501	4.0990114837144125e-06	52.499558538321466	3.362000187275575e-07	3.1546459031230248e-06	816.6598468483961	0.4083105294571058	1.6151961725451553e-05	6.424365732213115e-12	6.716847626960743e-13	2.3622068034274522e-07	2.3622068034274522e-07	11.666569317428324	1.278230357379677e-07	2.2471979253056977e-12	1.0183431268233828e-12	3.042852534581848e-11	1.4583141016543748	3.055800920346018e-07	6.773422361668221e-06	1983.31680445982	9.75304538344155e-07	1.927506766262249e-13	4.96534128983868e-09	2.1159719638002417e-07	4.159862373253871e-08	0.0	198.3316805693286	0.0	262.497812518229	0.0	0.0	0.0	0.0	18.083182640144667	0.0	0.0	0.0	0.0	4.6950599395013496e-07	0.003599801595313933	0.2916633763913115	7.260551055899703e-07	34.99970816172692	1.3368494867370623e-07	4.035202314448849e-08	5249.955443775821	0.0008065887624164599	1.5591459924309295e-16	1.6315868750548228e-14	2.92219020363694e-17	4.1168165076307306e-16	5.548029427222357e-21	1.1906677884185724e-21	3.0129372872854398e-06	1.4316251649612378e-05	3.175233100649937e-09	1.3248095525023512e-05
8.910891089108912	0.0007944850651215956	0.00018917814145166456	5.833057484636596	1.503804197383981e-05	0.05473756423205697	0.00020707387967958734	1.835163543673931e-05	4.870590551077978e-06	93.32872448526186	4.409178076031058e-06	52.49955768877933	3.608519999634318e-07	3.870808421569569e-06	816.6598411441053	0.4083004782381565	2.5291108783314204e-05	1.398749379522388e-11	1.46578948719949e-12	4.186903349207407e-07	4.186903349207407e-07	11.666569244384583	2.0086287455236896e-07	4.930727043029181e-12	2.2356665730335234e-12	7.563898692983833e-11	1.4583124047024847	4.2728936098059354e-07	8.348664982922745e-06	1983.3168039390516	1.3638247735392838e-06	5.422021646812134e-13	6.906131304841889e-09	3.32510111431756e-07	5.099299696054567e-08	0.0	198.3316805693286	0.0	262.497812518229	0.0	0.0	0.0	0.0	18.083182640144667	0.0	0.0	0.0	0.0	5.762844801162066e-07	0.0036002645234568336	0.291662896636574	1.1306970235667482e-06	34.99970805547822	2.087977682452555e-07	7.148787001248556e-08	5249.9549828671115	0.001267497471570598	4.522076036710685e-16	4.733409944629973e-14	9.620661076692671e-17	1.3558968980676933e-15	2.2517106305591493e-20	4.906896630095591e-21	3.7425311349282573e-06	2.0018689240266688e-05	5.027280905730174e-09	1.8351726203523627e-05
9.900990099009901	0.0007734775452486781	0.00020700002297884202	5.833026519400682	1.5937735946511245e-05	0.05474691078317025	0.00024850854552377826	2.447068473050556e-05	5.1674815904682716e-06	93.32867867046775	4.683310107243457e-06	52.49955678726897	3.826226936792921e-07	4.634326559599614e-06	816.6598342171408	0.4082870650592802	3.7645103402222754e-05	2.7893522482444233e-11	2.928407154175183e-12	6.96499939258231e-07	6.96499939258231e-07	11.666569145279762	2.9996047526322684e-07	9.896556141940332e-12	4.489253270608156e-12	1.6979740876360424e-10	1.458310573779972	5.750749829173912e-07	1.0031801873651829e-05	1983.31680329084	1.835618779506426e-06	1.3601346759118419e-12	9.256448310022568e-09	4.965632237798202e-07	6.100671498157228e-08	0.0	198.3316805693286	0.0	262.497812518229	0.0	0.0	0.0	0.0	18.083182640144667	0.0	0.0	0.0	0.0	6.901403308950826e-07	0.003600875688384206	0.2916622528715971	1.673505274894972e-06	34.99970790725782	3.0975449381112926e-07	1.1875146966977253e-07	5249.954357512054	0.001892852529638085	1.1603362130963131e-15	1.2145856566851465e-13	2.7664885129524204e-16	3.899702970541506e-15	7.783718029305563e-20	1.7191498180286232e-20	4.523890342748199e-06	2.6943115230891407e-05	7.563649643803774e-09	2.4470888487396077e-05
