time	GLCi	ATP	G6P	ADP	F6P	F16bP	AMP	DHAP	GAP	NAD	BPG	NADH	P3G	P2G	PEP	PYR	PYRmito	AcAld	F26bP	GLCo	CO2	EtOH	Glycerol	Glycogen	Trehalose	Succinate	AcCoA	CO2mito
0.0	0.097652231064563	2.52512746499271	2.67504014044787	1.28198768168719	0.624976405532373	6.22132076069411	0.292884853320091	1.00415254899644	0.0451809175780963	1.50329030201531	0.000736873499865602	0.0867096979846952	0.885688538360659	0.127695817386632	0.0632352144936527	1.81531251192736	0.0	0.178140579850657	0.02	50.0	1.0	50.0	0.15	0.0	0.0	0.0	1.0	1.0
0.9900990099009901	0.17384066940051263	1.3960005177598036	0.9103790570580793	1.7357508507836548	0.20348636428721467	3.0709401735095203	0.968248631456531	0.7952114438413332	0.03578114877730443	1.4639017844161712	0.00023239474152641666	0.12609821558383197	0.5834837320079614	0.08323547616333045	0.03739918302443941	1.6847235026512566	0.4321420275878622	0.11602344488016726	0.02	50.0	1.0	50.0	0.15	0.0	0.0	0.0	1.0	1.0
1.9801980198019802	0.2442145152673319	1.0511531692209444	0.6028876839835944	1.7459560546523103	0.12961129232036228	1.7349932140720823	1.3028907761267354	0.6600203271108115	0.02969797094809686	1.4634280509227968	0.0001389114138997863	0.12657194907720498	0.42438107011241677	0.060281697530546	0.030124093446919846	1.5605114715204982	0.40686758290670094	0.10578889371947371	0.02	50.0	1.0	50.0	0.15	0.0	0.0	0.0	1.0	1.0
2.9702970297029703	0.2821004592917402	0.9379583450787061	0.5241868247500597	1.7288226057205123	0.11104598032413747	1.4428724701288813	1.433219049200772	0.6180124423526622	0.027807770560084814	1.462874155731522	0.00011651825756599164	0.12712584426847934	0.37977323181234496	0.053862029225043434	0.027933487101149207	1.5139467334717454	0.38906074156928977	0.10185007600500928	0.02	50.0	1.0	50.0	0.15	0.0	0.0	0.0	1.0	1.0
3.9603960396039604	0.2945524291876479	0.9069136584497738	0.5040566228312089	1.7219841773717526	0.10633732672568798	1.3701946790332975	1.4711021641784658	0.606395961328626	0.027285073355236243	1.4626997187307467	0.00011088659551253233	0.12730028126925508	0.36793620732427185	0.052160219575866425	0.027339209347484565	1.5004232222607679	0.38340780741189223	0.10071615305472635	0.02	50.0	1.0	50.0	0.15	0.0	0.0	0.0	1.0	1.0
4.9504950495049505	0.29820312098200435	0.8982772934331102	0.4985578113540285	1.71990668366375	0.10505452382381153	1.3504605058778587	1.4818160229031319	0.6031481542072937	0.027138934585024484	1.4626500889503047	0.00010935490070052951	0.1273499110496976	0.3646670516760031	0.05169035216582961	0.027174061897254638	1.4965940245204525	0.3817890377525069	0.10039651312582218	0.02	50.0	1.0	50.0	0.15	0.0	0.0	0.0	1.0	1.0
5.9405940594059405	0.29924539375134646	0.8958479597518784	0.4970187802591485	1.719308298863358	0.10469576480105541	1.3449457749532785	1.4848437413847553	0.6022330910949061	0.02709776029057343	1.4626360644467982	0.00010892671141728696	0.12736393555320394	0.36374919121240173	0.0515584415617178	0.027127613598123965	1.4955114185730793	0.3813311065753088	0.10030627507269478	0.02	50.0	1.0	50.0	0.15	0.0	0.0	0.0	1.0	1.0
6.930693069306931	0.2995408963387837	0.89516208654643	0.4965848763382305	1.7191382378478839	0.10459464098051074	1.3433916525775527	1.4856996756056766	0.6019746186373013	0.027086130032244714	1.4626321005344682	0.0001088060307305114	0.12736789946553337	0.36349018577037906	0.05152121940388193	0.027114500185451716	1.4952053257639373	0.3812016587444396	0.10028077247134494	0.02	50.0	1.0	50.0	0.15	0.0	0.0	0.0	1.0	1.0
7.920792079207921	0.2996245153997685	0.8949682336163031	0.4964622877863254	1.7190900829002747	0.10456607278922513	1.342952627254721	1.4859416834834136	0.6019015549119047	0.027082842447977064	1.4626309798592652	0.00010877193865440464	0.12736902014073673	0.363416991946372	0.05151070065333851	0.02711079387605595	1.4951187774121961	0.3811650608657319	0.10027356245691721	0.02	50.0	1.0	50.0	0.15	0.0	0.0	0.0	1.0	1.0
8.910891089108912	0.29964816441249986	0.8949134268286698	0.49642763299872095	1.7190764612097618	0.1045579969360476	1.3428285225532293	1.4860101119615592	0.6018808972799855	0.027081912934665445	1.4626306629925048	0.00010876230135653017	0.12736933700749706	0.36339629917554084	0.05150772688224756	0.02710974601679458	1.4950943053324641	0.38115471294349346	0.10027152385311214	0.02	50.0	1.0	50.0	0.15	0.0	0.0	0.0	1.0	1.0
9.900990099009901	0.29965485187190166	0.8948979300553627	0.4964178345704614	1.7190726090666084	0.10455571354956762	1.3427934330463611	1.4860294608780193	0.6018750562128313	0.027081650109299638	1.4626305733954919	0.00010875957649014718	0.12736942660451014	0.36339044830409645	0.05150688605029297	0.02710944973177621	1.495087385557461	0.3811517869739071	0.10027094741912354	0.02	50.0	1.0	50.0	0.15	0.0	0.0	0.0	1.0	1.0
10.89108910891089	0.29965674278136806	0.8948935483900434	0.49641506411960573	1.7190715198391662	0.10455506793570592	1.3427835117110454	1.486034931770781	0.6018734046638258	0.027081575796000384	1.4626305480620532	0.00010875880605102828	0.1273694519379491	0.36338879399346813	0.05150664830843873	0.027109365958102462	1.4950854289941584	0.3811509596597411	0.1002707844331353	0.02	50.0	1.0	50.0	0.15	0.0	0.0	0.0	1.0	1.0
11.881188118811881	0.29965727752341453	0.8948923092810362	0.4964142806545007	1.7190712118084484	0.10455488536046563	1.3427807060254553	1.4860364789105054	0.6018729376151553	0.02708155478062179	1.4626305408978884	0.00010875858817609033	0.12736945910211384	0.363388326164658	0.0515065810765162	0.02710934226740477	1.4950848756882114	0.3811507256997882	0.10027073834157706	0.02	50.0	1.0	50.0	0.15	0.0	0.0	0.0	1.0	1.0
12.871287128712872	0.29965742868840733	0.8948919590009191	0.49641405917919584	1.719071124731857	0.1045548337488465	1.3427799128951137	1.4860369162672142	0.6018728055864979	0.027081548839844326	1.4626305388726688	0.00010875852658571193	0.12736946112733305	0.3633881939155289	0.05150656207092503	0.027109335570350564	1.495084719275651	0.3811506595622964	0.1002707253120812	0.02	50.0	1.0	50.0	0.15	0.0	0.0	0.0	1.0	1.0
13.861386138613861	0.29965747147576777	0.8948918598539565	0.49641399649049583	1.719071100084749	0.10455481914015163	1.3427796883991634	1.4860370400612848	0.6018727682156985	0.027081547158303295	1.4626305382994356	0.00010875850915252828	0.1273694617005666	0.3633881564823406	0.0515065566913821	0.02710933367474555	1.4950846750029754	0.38115064084203965	0.10027072162407841	0.02	50.0	1.0	50.0	0.15	0.0	0.0	0.0	1.0	1.0
14.85148514851485	0.29965748358423816	0.8948918317961543	0.4964139787500693	1.7190710931098212	0.1045548150060017	1.3427796248685102	1.486037075094015	0.6018727576400487	0.027081546682440068	1.4626305381372204	0.00010875850421907278	0.1273694618627816	0.3633881458890398	0.05150655516901336	0.0271093331383042	1.4950846624741623	0.38115063554434925	0.10027072058040656	0.02	50.0	1.0	50.0	0.15	0.0	0.0	0.0	1.0	1.0
15.841584158415841	0.29965748697039907	0.8948918239497452	0.49641397378897123	1.7190710911592724	0.10455481384988947	1.34277960710222	1.486037084890973	0.601872754682581	0.027081546549365502	1.4626305380918456	0.00010875850283942851	0.12736946190815668	0.3633881429266217	0.05150655474328268	0.02710933298828819	1.4950846589704692	0.38115063406285205	0.10027072028853536	0.02	50.0	1.0	50.0	0.15	0.0	0.0	0.0	1.0	1.0
16.831683168316832	0.2996574879666161	0.8948918216412963	0.49641397232940027	1.7190710905854236	0.10455481350975726	1.3427796018753293	1.4860370877732705	0.6018727538124916	0.027081546510214858	1.4626305380784936	0.00010875850243353013	0.1273694619215086	0.3633881420550695	0.05150655461803145	0.02710933294415309	1.4950846579396753	0.38115063362699136	0.10027072020266452	0.02	50.0	1.0	50.0	0.15	0.0	0.0	0.0	1.0	1.0
17.821782178217823	0.29965748822223204	0.8948918210489198	0.49641397195481474	1.7190710904381763	0.10455481342246539	1.3427796005338797	1.4860370885128946	0.6018727535891966	0.027081546500167444	1.4626305380750737	0.00010875850232936707	0.1273694619249283	0.3633881418314061	0.05150655458588866	0.027109332932826965	1.4950846576751622	0.38115063351513406	0.10027072018063315	0.02	50.0	1.0	50.0	0.15	0.0	0.0	0.0	1.0	1.0
18.81188118811881	0.2996574882030251	0.894891821093313	0.4964139719828763	1.7190710904492585	0.10455481342900383	1.3427796006343813	1.486037088457419	0.6018727536059555	0.02708154650092153	1.462630538075325	0.00010875850233716761	0.12736946192467682	0.3633881418481749	0.051506554588298475	0.02710933293367635	1.4950846576950183	0.3811506335235149	0.10027072018228303	0.02	50.0	1.0	50.0	0.15	0.0	0.0	0.0	1.0	1.0
19.801980198019802	0.29965748823027666	0.8948918210303981	0.4964139719431183	1.7190710904335251	0.10455481341974057	1.3427796004919896	1.4860370885360674	0.6018727535821949	0.027081546499852394	1.4626305380749702	0.0001087585023261163	0.12736946192503174	0.3633881418244083	0.05150655458488306	0.02710933293247237	1.4950846576668604	0.3811506335116395	0.10027072017994476	0.02	50.0	1.0	50.0	0.15	0.0	0.0	0.0	1.0	1.0
20.792079207920793	0.29965748835109746	0.894891820750741	0.4964139717663818	1.7190710903638995	0.10455481337855668	1.342779599859119	1.48603708888535	0.6018727534767809	0.027081546495109174	1.46263053807335	0.00010875850227696387	0.1273694619266518	0.36338814171883793	0.05150655456971157	0.027109332927125706	1.4950846575419332	0.38115063345885536	0.10027072016953757	0.02	50.0	1.0	50.0	0.15	0.0	0.0	0.0	1.0	1.0
21.78217821782178	0.2996574884219707	0.8948918205860392	0.49641397166216217	1.7190710903231363	0.10455481335426625	1.34277959948585	1.4860370890908148	0.6018727534147492	0.027081546492318	1.4626305380723912	0.00010875850224797555	0.1273694619276105	0.3633881416566525	0.05150655456077469	0.027109332923977613	1.4950846574684855	0.38115063342774047	0.10027072016341236	0.02	50.0	1.0	50.0	0.15	0.0	0.0	0.0	1.0	1.0
