time	susceptible	exposed	asymptomatic	symptomatic	detected	recovered	deceased	detected_cumulative	total_pop
0.0	14367982.0	441.0	188.0	212.0	1.0	0.0	0.0	1.0	14368824.0
0.9900990099009901	14367850.32675139	484.53904457893753	204.89998775188948	220.10822372302766	3.694225431228009	57.19150175696197	3.2402653689951144	3.884744812324432	14368820.759734632
1.9801980198019802	14367710.983871581	527.5335312203863	223.4507317598363	230.7545843606382	6.300307861624724	118.31728206579207	6.659691146714215	6.895356800124002	14368817.340308849
2.9702970297029703	14367562.67001308	571.2599596091721	243.45178461297186	243.56253709626486	8.855037559098436	183.9087451146405	10.291922923514445	10.063040371541423	14368813.708077071
3.9603960396039604	14367404.236129861	616.6361231967138	264.82461917655905	258.3079553442778	11.388567375394027	254.43989178539536	14.166713254154894	13.415051669556354	14368809.83328674
4.9504950495049505	14367234.611556562	664.3501915991183	287.57124524604774	274.87048933999665	13.926547172422836	330.35825284158324	18.311717231090196	16.976388127774005	14368805.688282762
5.9405940594059405	14367052.75378011	714.9459843790527	311.74752331217996	293.2016017678616	16.491583795456	412.10580221404325	22.753724411379366	20.77094703013706	14368801.246275578
6.930693069306931	14366857.613668429	768.8794812353128	337.44611145265947	313.3036027649602	19.104253654120757	500.1333609758561	27.51952147839105	24.822335410877983	14368796.48047851
7.920792079207921	14366648.110733021	826.5564614522131	364.7857232427527	335.21594947210457	21.783817941545898	594.9108009770699	32.63651388831282	29.15445162870713	14368791.363486107
8.910891089108912	14366423.11485174	888.3577760599371	393.90451981756564	359.0063540575171	24.548739756601236	696.9345673372444	38.13319122692052	33.791918132551245	14368785.866808768
9.900990099009901	14366181.432090024	954.6565344401604	424.95620939187717	384.76508280878943	27.417069050957092	806.7335218223127	44.03949245599889	38.760418159247585	14368779.960507536
10.89108910891089	14365921.793058533	1025.8300196637424	458.10792256620164	412.60138339794366	30.40673922930537	924.8737682402775	50.387108365585426	44.086971400895024	14368773.61289163
11.881188118811881	14365642.842767783	1102.2681868967795	493.5392552467351	442.64134059499935	33.53580472807386	1051.9628985427876	57.209746204279654	49.80017208864074	14368766.790253792
12.871287128712872	14365343.131283853	1184.3799677440027	531.4420834871229	475.0266999088943	36.82263931526556	1188.6539523570284	64.54337333148962	55.93040530253619	14368759.456626665
13.861386138613861	14365021.1047148	1272.5981850065502	572.0208952806137	509.91435791545734	40.2861084524593	1335.6492871669484	72.42645137637007	62.51005226998507	14368751.573548622
14.85148514851485	14364675.096202988	1367.3836146227661	615.4934740357359	547.4763196943757	43.945724955471114	1493.70449477161	80.90016892945565	69.57369216175694	14368743.099831069
15.841584158415841	14364303.316695608	1469.2285478623646	662.0918301490841	587.8999945760039	47.82179432163661	1663.6324590147005	90.00867846719892	77.15830569134143	14368733.991321532
16.831683168316832	14363903.845326513	1578.660091917134	712.0633155427988	631.388745665776	51.93555428971367	1846.3076243247544	99.79934174715105	85.30348443828744	14368724.200658252
17.821782178217823	14363474.619282287	1696.243369537717	765.671882033903	678.1626389607624	56.30931195985951	2042.6705282690716	110.32298695054115	94.05164889828326	14368713.677013047
18.81188118811881	14363013.423050111	1822.5847282018233	823.1994612905271	728.4593578431526	60.96658098599786	2253.7326413178316	121.63418024525622	103.44827768080249	14368702.36581975
19.801980198019802	14362517.876959931	1958.3350366482446	884.9474552438693	782.5352621078533	65.9322208112448	2480.5815511764317	133.7915140739204	113.5421499138547	14368690.208485918
20.792079207920793	14361985.42494193	2104.1931254974584	951.2383331475548	840.6665796771911	71.23257955859248	2724.3865259198046	146.85791425878418	124.38560270002976	14368677.142085731
21.78217821782178	14361413.321424372	2260.9094151776926	1022.4173363562419	903.150725300824	76.89564195414839	2986.40448891801	160.90096791030706	136.034805353744	14368663.09903208
22.77227722772277	14360798.61729798	2429.289765894339	1098.8542951825418	970.3077447908239	82.95118350932783	3267.9864385381106	175.9932740942072	148.550052103388	14368648.006725894
23.762376237623762	14360138.144872153	2610.1995792158223	1180.9455644616814	1042.4818863584262	89.43093209519718	3570.584346473703	192.21281923128575	161.99607494394368	14368631.787180759
24.752475247524753	14359428.501745913	2804.5681778836865	1269.116086077846	1120.0433028254063	96.36873798930945	3895.7585700392574	209.64337926119038	176.4423783620517	14368614.356620727
25.742574257425744	14358666.0335131	3013.3934889523275	1363.8215879279778	1203.3898901610387	103.80075345127798	4245.185815710697	228.37495068615328	191.96359771764014	14368595.625049304
26.73267326732673	14357846.815217147	3237.747054841507	1465.5509297769609	1292.9492691316802	111.7656228802995	4620.667693496278	248.5042127176917	208.63988314839776	14368575.495787272
27.722772277227723	14356966.631465936	3478.7793970122957	1574.8286072907263	1389.180917962525	120.30468462031263	5024.13990429965	270.1350228734081	226.5573109610294	14368553.864977123
28.712871287128714	14356020.955111858	3737.7257575854733	1692.2174263063953	1492.5784648991903	129.4621855043998	5457.682105327334	293.3789485139585	245.80832458729705	14368530.621051481
29.7029702970297	14355004.924396502	4015.912245087095	1818.3213601164598	1603.6721504389504	139.2855092642532	5923.528501624961	318.3558369625996	266.49220730536365	14368505.644163033
30.693069306930692	14353913.318453062	4314.7624116347915	1953.7886032792112	1723.0314698558402	149.82541997477264	6424.079215169586	345.19442702018927	288.71558906488525	14368478.805572975
31.683168316831683	14352740.531053122	4635.804290128939	2099.314836202365	1851.2680074609852	161.1363217544854	6961.91248645839	374.03300486940265	312.5929899011847	14368449.966995127
32.67326732673267	14351480.542477427	4980.6779213747695	2255.6467155068567	1989.0384748496833	173.27653599988443	7539.797767282124	405.0201075565321	338.2474025822838	14368418.97989244
33.663366336633665	14350126.889383068	5351.143402490034	2423.585605963443	2137.0479661948116	186.30859749507547	8160.709767340642	438.31527744664027	365.81091730173	14368385.684722552
34.65346534653465	14348672.632531881	5749.089489421156	2603.9915706083193	2296.0534444578157	200.29957080693086	8827.843521555678	474.08987126833904	395.42539141021587	14368349.910128731
35.64356435643565	14347110.322237043	6176.5427878677665	2797.787636481687	2466.8674732033924	215.32138844970765	9544.630549357753	512.5279275976997	427.24316736958775	14368311.472072404
36.633663366336634	14345431.96137666	6635.6775683813885	3005.9643542942767	2650.3622095234978	231.45121238165635	10314.756181883919	553.8270968774274	461.4278423144588	14368270.172903124
37.62376237623762	14343628.965814758	7128.826242849691	3229.584671214958	2847.473674405588	248.7718204799267	11142.178137961086	598.1996383295268	498.1550928209531	14368225.800361669
38.613861386138616	14341692.122061606	7658.49054090601	3469.7891368478004	3059.206317684816	267.37201972607755	12031.146434836504	645.8734883902569	537.6135587032759	14368178.12651161
39.603960396039604	14339611.541996447	8227.35342608286	3727.8014633696343	3286.637895537196	287.3470879262409	12986.224725049464	697.0934055856985	580.0057898954277	14368126.906594412
40.59405940594059	14337376.614467045	8838.291792630427	4004.934461675881	3530.92467925367	308.7992458836423	14012.313156445814	752.1221970655739	625.5492607198354	14368071.877802934
41.584158415841586	14334975.953571554	9494.38998484579	4302.596376241258	3793.3070147913327	331.83816203786904	15114.672858199614	811.2420323262992	674.4774561003944	14368012.75796767
42.57425742574257	14332397.34341958	10198.954181438869	4622.2976422205365	4075.115253308114	356.581491683815	16298.9521617898	874.7558499797749	727.041034542804	14367949.244150022
43.56435643564356	14329627.679160623	10955.527687839474	4965.658089076085	4377.776073536172	383.1554529829935	17571.214672180766	942.9888637618997	783.5090729798746	14367881.011136238
44.554455445544555	14326652.904060261	11767.907179331893	5334.414615690323	4702.819217407578	411.6954420790011	18937.969310910754	1016.2901743208246	844.1703988607984	14367807.709825682
45.54455445544554	14323457.942396328	12640.15993745832	5730.429362502204	5051.884660812955	442.3466897283437	20406.202459486558	1095.0344936841389	909.3350151548713	14367728.965506315
46.53465346534654	14320026.627940722	13576.642121092353	6155.698406632199	5426.730241691132	475.26496195335693	21983.41233824406	1179.6239896671807	979.3356242340712	14367644.376010336
47.524752475247524	14316341.627786297	14582.018111863106	6612.3610062064	5829.239767794357	510.61730731488547	23677.645762670927	1270.4902578520362	1054.5292568955194	14367553.509742146
48.51485148514851	14312384.361269128	15661.28097209591	7102.709420646187	6261.43162687237	548.5828535331958	25497.537428460233	1368.0964292651547	1135.299013188316	14367455.903570736
49.504950495049506	14308134.91375758	16819.77404453697	7629.1993305883325	6725.467919216238	589.3536560117929	27452.351870507202	1472.939421557498	1222.055921434334	14367351.06057844
50.495049504950494	14303571.945024433	18063.213730304433	8194.460886868346	7223.664137400368	633.1356014334355	29552.02827618028	1585.552343377271	1315.240923376475	14367238.44765662
51.48514851485149	14298672.591974804	19397.71346362234	8801.310410397711	7758.4994112881695	680.1493690747399	31807.22831040457	1706.5070604038833	1415.326992370365	14367117.492939591
52.475247524752476	14293412.365488939	20829.808897797215	9452.762765592	8332.627336924572	730.6314527023939	34229.38712569023	1836.4169323506935	1522.8213922141344	14366987.583067646
53.46534653465346	14287765.041127024	22366.484312087923	10152.044430052192	8948.887407760738	784.835246107384	36830.76774587815	1975.9397310861973	1638.268084888728	14366848.06026891
54.45544554455446	14281702.543478401	24015.20023232365	10902.607277853313	9610.317061771155	843.032195070009	39624.51900494786	2125.7807496277233	1762.2502951382635	14366698.219250366
55.445544554455445	14275194.823943077	25783.92224667168	11708.143091545942	10320.164355786543	905.5130185955186	42624.73723202828	2286.6961122911057	1895.393240235521	14366537.303887704
56.43564356435643	14268209.731753657	27681.15098141849	12572.598813796836	11081.90127440554	972.5890021767452	45846.53187802497	2459.4962965135255	2038.367033446295	14366364.503703479
57.42574257425743	14260712.878080426	29715.953180605866	13500.192543501484	11899.237675180979	1044.5933656248305	49306.09527785645	2645.0498767953986	2191.889769620747	14366178.950123195
58.415841584158414	14252667.493095122	31897.99381054099	14495.430274932874	12776.135865897822	1121.8827078295642	53020.776744342045	2844.2875013231023	2356.73080140393	14365979.712498665
59.4059405940594	14244034.275915718	34237.56908227152	15563.12337030202	13716.8258021539	1204.8385305127374	57009.16118732133	3058.206111708918	2533.714214418516	14365765.793888278
60.396039603960396	14234771.237405268	36745.6402531666	16708.406746884313	14725.820884861965	1293.8688427257362	61291.152450828275	3287.8734162520527	2723.722509703354	14365536.126583735
61.386138613861384	14224833.535874655	39433.868029800564	17936.757747387055	15807.934325829432	1389.4098472782619	65888.06154857716	3534.432626458935	2927.700501097312	14365289.567373527
62.37623762376238	14214173.305813959	42314.64735145274	19254.015649217057	16968.29603752156	1491.9277097782178	70822.69997181918	3799.10746623895	3146.659434937271	14365024.892533747
63.366336633663366	14202739.479878038	45401.142282833585	20666.401751857513	18212.36998801618	1601.920410210207	76119.47822673438	4083.207462296815	3381.681338641123	14364740.792537691
64.35643564356435	14190477.604460735	48707.32068641098	22180.53996316736	19545.971945206373	1719.919676197454	81804.50974475293	4388.133523518058	3633.9236040759283	14364435.866476469
65.34653465346534	14177329.649337864	52247.98827850238	23803.477782579244	20975.28751349346	1846.4929959246651	87905.72027623623	4715.383815389638	3904.6238100907353	14364108.616184598
66.33663366336634	14163233.812007686	56038.82159813326	25542.70755453796	22506.890343602492	1982.2457075780367	94452.96285420923	5066.559934242235	4195.104787464907	14363757.440065747
67.32673267326733	14148124.317545084	60096.39933320007	27406.18783597789	24147.76036924722	2127.823160635048	101478.13837202152	5443.373383822542	4506.779927547088	14363380.626616165
68.31683168316832	14131931.21499193	64438.2313498598	29402.364688038717	25905.301893657186	2283.9129427064486	109015.32177919406	5847.652354601877	4841.158734005302	14362976.347645387
69.3069306930693	14114580.171555338	69082.78466748254	31540.192663936614	27787.361314307753	2451.247163502025	117100.89383276245	6281.348802658408	5199.852614049868	14362542.65119733
70.29702970297029	14095992.266153619	74049.50549880507	33829.15522160795	29802.24423473739	2630.6047852921697	125773.67828400679	6746.545821919786	5584.58090282287	14362077.454178067
71.2871287128713	14076083.784163915	79358.83634623286	36279.284241180154	31958.731668409757	2822.8139864981745	135075.08429476776	7245.465298985355	5997.177110731626	14361578.534701003
72.27722772277228	14054766.015580874	85032.22699168276	38901.178270618366	34266.09498811131	3028.7545420009046	145049.25379153207	7780.475835170989	6439.595379537616	14361043.52416482
73.26732673267327	14031945.059184521	91092.13807051578	41706.0190638703	36734.109221280596	3249.360200193372	155743.21334558618	8354.100914022472	6913.917127566037	14360469.899085969
74.25742574257426	14007521.635757068	97562.0357383591	44705.585905688815	39373.06422822588	3485.621032869252	167207.03005141657	8969.027286361421	7422.35785906872	14359854.972713627
75.24752475247524	13981390.91386828	104466.37576256157	47912.26714368115	42193.77323407238	3738.5857295201763	179493.97072497933	9628.113536896517	7967.274105929263	14359195.886463095
76.23762376237623	13953442.352297185	111830.57516245471	51339.06826225021	45207.57810804216	4009.3638024585593	192660.66357988707	10334.398787714805	8551.17046243469	14358489.601212278
77.22772277227723	13923559.56371171	119680.9693374524	54999.61574899039	48426.35070863657	4299.127663650161	206767.2613459202	11091.111483631827	9176.706665070265	14357732.88851636
78.21782178217822	13891620.20487237	128044.75239515086	58908.15590326631	51862.48952305313	4609.114527757175	221877.60458516373	11901.6781932309	9846.704659778386	14356922.32180676
79.20792079207921	13857495.89928482	136949.89818641078	63079.547635713265	55528.91073945261	4940.628088980962	238059.38371815855	12769.732346457651	10564.155588129212	14356054.267653536
80.1980198019802	13821052.198951345	146425.0593327427	67529.24819570628	59439.0327916365	5295.039911540065	255384.2980018252	13699.122815195518	11332.226611598313	14355124.877184795
81.18811881188118	13782148.592565663	156499.44135439314	72273.29065793377	63606.7533226066	5673.790465622827	273928.20940625615	14693.922227514868	12154.267479860911	14354130.077772476
82.17821782178218	13740638.568278277	167202.64880678168	77328.25187870335	68046.41740763461	6078.389731531463	293771.2890083403	15758.434888722175	13033.816734151535	14353065.565111268
83.16831683168317	13696369.739917563	178564.50018127306	82711.20951704371	72772.77577705108	6510.417285166074	314998.1531588497	16897.20416304155	13974.607420478997	14351926.795836948
84.15841584158416	13649184.046286147	190614.8082189826	88439.68660446382	77800.9316834453	6971.521767965143	337697.9862900291	18115.01914895329	14980.572169993275	14350708.980851034
85.14851485148515	13598918.03382135	203383.12224461805	94531.5820471145	83146.27497354623	7463.4196342161995	361964.64681987616	19416.920459265257	16055.847485401699	14349407.079540722
86.13861386138613	13545403.23355276	216898.4291411608	101005.0853472559	88824.4018447689	7987.893057765347	387896.75216311944	20808.20489315603	17204.777052377874	14348015.79510683
87.12871287128712	13488466.643847307	231188.80968574894	107878.57375053443	94851.01870257125	8546.786869028372	415597.7383828081	22294.42876198682	18431.913873678957	14346529.571237998
88.11881188118812	13427931.330729702	246281.04723567344	115170.4899866278	101241.82850992444	9142.004383255151	445175.88954911416	23881.40960568907	19742.021002974627	14344942.590394298
89.10891089108911	13363617.157740846	262200.18612774095	122899.1987529407	108012.39801621287	9775.50197092252	476744.3313810397	25575.226010281753	21140.07063368586	14343248.773989704
90.0990099009901	13295341.657187594	278969.0377093528	131082.8201206677	115178.00429366942	10449.282212336855	510420.98326506576	27382.21521129731	22631.24127697734	14341441.784788687
91.08910891089108	13222921.054309497	296607.6326425612	139739.03810936384	122753.45908623909	11165.385470057547	546328.4622413215	29308.968140946425	24220.91274103235	14339515.03185904
92.07920792079207	13146171.454893585	315132.6191737369	148884.88285344414	130752.90965410469	11925.87970918329	584593.9321598952	31362.321556037117	25914.65860715697	14337461.67844395
93.06930693069307	13064910.205711635	334556.6082400645	158536.48499452585	139189.6150078489	12732.8483920319	625348.8907926026	33549.34686127706	27718.235880472548	14335274.653138708
94.05940594059406	12978957.435193768	354887.46788143925	168708.80126847303	148075.6967512809	13588.376275817815	668728.8874019014	35877.33522730485	29637.571481445735	14332946.664772682
95.04950495049505	12888137.779545927	376127.571131963	179415.31065939125	157421.86414171182	14494.53294563443	714873.1629877178	38353.77858763864	31678.74523332445	14330470.221412346
96.03960396039604	12792282.296042215	398273.00383165147	190667.68108694442	167237.1135379408	15453.353929795974	763924.2054708882	40986.34610054809	33847.969004043654	14327837.653899437
97.02970297029702	12691230.5616067	421312.7411377584	202475.4072405204	177528.4030186868	16466.819259893557	816027.2120746465	43782.85566177874	36151.56166327617	14325041.144338205
98.01980198019803	12584832.95000218	445227.80426874047	214845.42101848568	188300.30374325678	17536.82936548462	871329.4515286688	46751.24007316701	38595.91953397212	14322072.759926816
99.00990099009901	12472953.075710068	469990.4119655779	227781.67697155505	199554.63050405428	18665.178224512565	929979.5191304396	49899.50749377533	41187.48203882936	14318924.492506208
100.0	12355470.386062056	495563.14432005415	241284.71631624032	211290.0549948523	19853.523739880355	992126.4787129408	53235.69585395744	43932.6922906704	14315588.304146025
