time	A	C	DA	DAp	DR	DRp	MA	MR	R	EmptySet
0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.9900990099009901	1105.9834488486392	52.67830967112138	0.04328876578792233	0.956711234212077	0.08298248298877933	0.9170175170112209	47.74718582619853	26.81617044398451	0.08440086124370803	0.0
1.9801980198019802	1698.8638449117304	254.7617900458419	0.028592017174174738	0.9714079828258247	0.05559436941784978	0.9444056305821501	48.69183445945301	52.9189812149396	0.15281896619200355	0.0
2.9702970297029703	1697.104862462227	560.1122617335805	0.028617212810950258	0.9713827871890491	0.05564218573939071	0.9443578142606096	48.72237907122975	69.16746008414364	0.2668513841774489	0.0
3.9603960396039604	1438.0645925661915	928.42908228015	0.03359562017343376	0.9664043798265654	0.06500758881921648	0.9349924111807838	48.519644562368434	78.86474040738665	0.45978611368706324	0.0
4.9504950495049505	1063.2070315074025	1333.0468878592433	0.04490028566427282	0.955099714335726	0.08594293994277777	0.9140570600572223	48.04862853817438	84.18917451039019	0.8245341018287411	0.0
5.9405940594059405	627.2972006397584	1754.8102466294717	0.07374801856889183	0.9262519814311063	0.1373744766764894	0.8626255233235113	46.88123666131617	86.09740646811173	1.7402562310764036	0.0
6.930693069306931	110.06200293844597	2165.4245269416624	0.30506443492949653	0.6949355650705019	0.46938939488150905	0.5306106051184909	39.41164288751999	82.04957198203411	11.396901694585551	0.0
7.920792079207921	0.10571861910208616	1187.114758303243	0.9978525577974762	0.0021474422025229696	0.998934843374101	0.0010651566258979275	5.121779883365767	52.25339547343126	1211.1124557703838	0.0
8.910891089108912	0.0744734462191944	600.6087045811435	0.9985096041705076	0.0014903958294906054	0.999255055385911	0.0007449446140882105	5.068023032492079	31.890960179030653	1700.8367605154958	0.0
9.900990099009901	0.07438103355077692	382.29442920597097	0.9985165320599028	0.001483467940095445	0.9992572370183758	0.0007427629816234207	5.066392773697203	19.47529624035385	1702.3162132751545	0.0
10.89108910891089	0.08246619711010103	301.29031413012547	0.9983576843465629	0.0016423156534349597	0.9991770982413674	0.0008229017586317042	5.072982356829458	11.909298860283563	1537.3295621173859	0.0
11.881188118811881	0.095547141952653	271.47909780033973	0.9980988230950796	0.0019011769049185254	0.9990469798212893	0.0009530201787097411	5.0842137555355285	7.301738386240399	1329.705911996814	0.0
12.871287128712872	0.11315102225516525	260.8171395856531	0.9977500545910672	0.002249945408930699	0.9988717716142083	0.0011282283857909896	5.099494956561289	4.4992723259298835	1126.1093577651002	0.0
13.861386138613861	0.13565695556374097	257.39737238477187	0.9973042572589942	0.0026957427410034683	0.9986477979484771	0.0013522020515218652	5.119090749734416	2.7989044742636127	942.7922926133003	0.0
14.85148514851485	0.1639117240808287	256.8118702272936	0.9967450275849766	0.00325497241502152	0.9983667249817104	0.0016332750182887084	5.143702252314153	1.7723771582256587	783.9232688384956	0.0
15.841584158415841	0.19916083138081098	257.4504465155675	0.9960481942857432	0.003951805714254445	0.9980162840936587	0.0019837159063404567	5.174381604843106	1.1590583146852416	648.920471283189	0.0
