time	Mad1_CMad2	OMad2	Mad1_CMad2_OMad2	Cdc20	Cdc20_CMad2	Bub3_BubR1	MCC	Bub3_BubR1_Cdc20	APC	MCC_APC	APC_Cdc20
9.900990099009901	4.9913364581080333e-08	1.1784346179725366e-07	8.663541891965497e-11	1.3334187591674355e-07	1.0327763387525958e-09	1.1525331727212335e-07	1.334985820470743e-09	7.10819196422019e-10	7.415255366451896e-09	9.698201498923416e-09	7.388229971867611e-08
10.89108910891089	4.991422576270768e-08	1.166959132195618e-07	8.577423729230624e-11	1.3308165857220104e-07	1.0355969097341583e-09	1.140990115590638e-07	1.5790075285301251e-09	7.202579851238743e-10	7.248214684071286e-09	1.0599373050374508e-08	7.298517020398293e-08
11.881188118811881	4.9914533727919026e-08	1.1556001665198632e-07	8.54662720809578e-11	1.3299233790283906e-07	1.0398108792549027e-09	1.1296217285184896e-07	1.935218573303805e-09	7.264448271060646e-10	7.0255085463029055e-09	1.1374920751396674e-08	7.193222677220317e-08
12.871287128712872	4.9914695210934636e-08	1.1443543602581423e-07	8.530478906534211e-11	1.3303587549867987e-07	1.0456754545540388e-09	1.1184160474878305e-07	2.3242411205052575e-09	7.301375358943997e-10	6.70779019299661e-09	1.210446003782173e-08	7.07602838474776e-08
13.861386138613861	4.9915582787717904e-08	1.1332169862274522e-07	8.441721228207823e-11	1.3317235806403884e-07	1.0525082872269239e-09	1.1073440001778199e-07	2.617957988041528e-09	7.319335430773591e-10	6.338860612424404e-09	1.2917914158082685e-08	6.950767634876339e-08
14.85148514851485	4.9917446738876104e-08	1.1221838250146111e-07	8.255326112387622e-11	1.3338768062550374e-07	1.0580730859296038e-09	1.096366072116131e-07	2.6714372582096513e-09	7.322823446063314e-10	6.0344146526639305e-09	1.3963086648745322e-08	6.818762127433971e-08
15.841584158415841	4.991929594849688e-08	1.11125587601452e-07	8.070405150310003e-11	1.3364514640075795e-07	1.0591546741618413e-09	1.0854485669705559e-07	2.3794207186430507e-09	7.314847524297993e-10	5.907343912098609e-09	1.5347764302124592e-08	6.683730910811125e-08
16.831683168316832	4.9920172245556375e-08	1.100440224038267e-07	7.982775444360981e-11	1.3381319750291259e-07	1.0540240596795e-09	1.0745790040547751e-07	1.7453765127158364e-09	7.296469037258189e-10	6.007357754803247e-09	1.706929614390667e-08	6.558903314129173e-08
17.821782178217823	4.991996883387654e-08	1.0897355650364489e-07	8.00311661234461e-11	1.3383159539086345e-07	1.0425604003440245e-09	1.0637560250067097e-07	9.411507129132375e-10	7.270098780561422e-10	6.34189544521092e-09	1.895596527945124e-08	6.450275443123825e-08
18.81188118811881	4.992042796203796e-08	1.0791344045658423e-07	7.957203796202329e-11	1.3361474007940537e-07	1.0346194670482467e-09	1.0530941802563577e-07	9.792409813264857e-10	7.235031756570614e-10	6.5549509870059685e-09	1.9986684660017056e-08	6.366240610679085e-08
19.801980198019802	4.992109224367057e-08	1.0686367577242786e-07	7.89077563294214e-11	1.332680495322293e-07	1.033228770849926e-09	1.0426164292359907e-07	1.2296233714230036e-09	7.1911883005171e-10	6.562341225890885e-09	2.078822492285914e-08	6.296298875361557e-08
20.792079207920793	4.992165381534091e-08	1.0582424373333388e-07	7.834618465908567e-11	1.329040978445713e-07	1.0363629356170483e-09	1.03229954588273e-07	1.481166249809517e-09	7.139479516253866e-10	6.442944061511824e-09	2.157355379584625e-08	6.229210121757032e-08
21.78217821782178	4.992221886227143e-08	1.0479509807586076e-07	7.778113772856413e-11	1.3260661809064058e-07	1.0404476946285831e-09	1.0221018048529153e-07	1.598030713890925e-09	7.081634584718643e-10	6.235601735323788e-09	2.2482303309092652e-08	6.156565601807892e-08
22.77227722772277	4.9922846967609206e-08	1.0377613961383095e-07	7.715303239079315e-11	1.323965132811598e-07	1.043348586658106e-09	1.0119974303932677e-07	1.6378436998786958e-09	7.019611277981149e-10	6.0459146928501495e-09	2.3459165399055173e-08	6.076238071102456e-08
23.762376237623762	4.992351535425426e-08	1.027672428137711e-07	7.648464574573871e-11	1.3225281122642656e-07	1.0448165168131131e-09	1.0019811788825675e-07	1.6485872111840129e-09	6.95506991864825e-10	5.901948476870883e-09	2.4456514285553533e-08	5.990297427506765e-08
24.752475247524753	4.992419704690165e-08	1.0176828466770828e-07	7.580295309835191e-11	1.3214232509290528e-07	1.0455486583586588e-09	9.92058094886133e-08	1.6617639905818017e-09	6.889106648709952e-10	5.797942511802088e-09	2.5442243986501662e-08	5.902041787264217e-08
25.742574257425744	4.992488239415799e-08	1.0077915939042049e-07	7.511760584200754e-11	1.320470035945358e-07	1.0460648912938483e-09	9.822320376350123e-08	1.672954909804174e-09	6.822179524998661e-10	5.709301046445173e-09	2.6420347766646605e-08	5.813262193296272e-08
26.73267326732673	4.992555836549675e-08	9.979975823368355e-08	7.444163450324652e-11	1.3194879906969233e-07	1.0467282561033025e-09	9.725051037071162e-08	1.6949716245072848e-09	6.75493684855793e-10	5.6285422920039056e-09	2.737774540236201e-08	5.72574736661541e-08
27.722772277227723	4.992622635357781e-08	9.88299893894175e-08	7.377364642219493e-11	1.3184662588243778e-07	1.0475712059744802e-09	9.628765851749786e-08	1.7212535471651163e-09	6.687478806925923e-10	5.548161144026283e-09	2.832105800765497e-08	5.639595578931014e-08
28.712871287128714	4.992688482143979e-08	9.786975839951638e-08	7.31151785602101e-11	1.3174056427222648e-07	1.0485447995415125e-09	9.533448869837366e-08	1.748297468984452e-09	6.619993721184645e-10	5.464271237993165e-09	2.9253930420674575e-08	5.554787636109379e-08
29.7029702970297	4.9927534633441426e-08	9.691897324943632e-08	7.246536655857378e-11	1.316328835279129e-07	1.0495642602493114e-09	9.43908125093983e-08	1.7706006914814472e-09	6.552589572216541e-10	5.3735714011280276e-09	3.018204292389749e-08	5.4710862500156036e-08
30.693069306930692	4.992817968794289e-08	9.597754280868288e-08	7.182031205711371e-11	1.3152880094263184e-07	1.0504972636174166e-09	9.345639592160834e-08	1.788019304260379e-09	6.485324320666973e-10	5.281331011342561e-09	3.110576694829496e-08	5.387959605734681e-08
31.683168316831683	4.9928821174477705e-08	9.504524284396908e-08	7.117882552229067e-11	1.3142887746102464e-07	1.0513422132990909e-09	9.253098929273859e-08	1.802186489298372e-09	6.41842149368673e-10	5.18987210771431e-09	3.202369636218179e-08	5.305326833008959e-08
32.67326732673267	4.9929459429627175e-08	9.41219671626033e-08	7.054057037281978e-11	1.3133252107866637e-07	1.0521353209550215e-09	9.161451323525764e-08	1.8159815679064085e-09	6.351968607264566e-10	5.101639657618362e-09	3.293302223271141e-08	5.2232356016999205e-08
33.663366336633665	4.993009417513108e-08	9.320782108413213e-08	6.990582486892176e-11	1.3124043900035438e-07	1.0528365274057677e-09	9.070704221757991e-08	1.826381839305499e-09	6.2858795383835e-10	5.0141576106403295e-09	3.3836701650074257e-08	5.14162661499844e-08
34.65346534653465	4.993072535116674e-08	9.230278726875887e-08	6.927464883325453e-11	1.3115249574262254e-07	1.0534506639394832e-09	8.980856272102678e-08	1.8335675262970423e-09	6.220164889982552e-10	4.92747999212342e-09	3.473456684241948e-08	5.060511587135125e-08
35.64356435643565	4.99313511111309e-08	9.140633047237284e-08	6.864888886908969e-11	1.3106450920757433e-07	1.0541268625543673e-09	8.891865745159886e-08	1.843101738685338e-09	6.155151953134477e-10	4.843274454074701e-09	3.562143903535722e-08	4.980252112484517e-08
36.633663366336634	4.9931972497011595e-08	9.0518752718676e-08	6.802750298839783e-11	1.3097883923936952e-07	1.054780972117737e-09	8.803756187695658e-08	1.8518453648315342e-09	6.090656046383773e-10	4.760599985798879e-09	3.650024047049947e-08	4.900644153170391e-08
37.62376237623762	4.993258950880881e-08	8.964005400766835e-08	6.741049119117899e-11	1.308954858380081e-07	1.0554129926295917e-09	8.716527599709994e-08	1.8597984047356312e-09	6.026677169730439e-10	4.679456587295953e-09	3.7370971147846224e-08	4.821687709192749e-08
38.613861386138616	4.9933200861581915e-08	8.876961939600564e-08	6.679913841807791e-11	1.3081210539482827e-07	1.0560726265101206e-09	8.630122239587969e-08	1.8684486352055005e-09	5.963349081393273e-10	4.599081023938749e-09	3.823270726621813e-08	4.7435544372194326e-08
39.603960396039604	4.9933806309039064e-08	8.790733101402295e-08	6.619369096092732e-11	1.3072824869711754e-07	1.0567694005029968e-09	8.544529039668037e-08	1.878081226827159e-09	5.900697419565742e-10	4.5193270022343544e-09	3.90852717554241e-08	4.666277239653746e-08
40.59405940594059	4.993440667071507e-08	8.70535810724257e-08	6.55933292849173e-11	1.3064541049787243e-07	1.0574716144175171e-09	8.459784827537219e-08	1.8877472759384916e-09	5.838636873290597e-10	4.440681313029989e-09	3.992925381561667e-08	4.589746633917471e-08
41.584158415841586	4.993500194660994e-08	8.620836957121393e-08	6.499805339004784e-11	1.3056359079709297e-07	1.058179268253682e-09	8.375889603195515e-08	1.8974467825394983e-09	5.777167442567838e-10	4.363143956325653e-09	4.0764653446795844e-08	4.513962620010608e-08
42.57425742574257	4.993559213672367e-08	8.537169651038758e-08	6.440786327631896e-11	1.304827895947791e-07	1.058892362011491e-09	8.292843366642924e-08	1.907179746630179e-09	5.716289127397465e-10	4.286714932121345e-09	4.159147064896163e-08	4.438925197933155e-08
43.56435643564356	4.9936177241056264e-08	8.454356188994668e-08	6.382275894373065e-11	1.3040300689093085e-07	1.0596108956909444e-09	8.210646117879447e-08	1.916946168210534e-09	5.656001927779478e-10	4.211394240417067e-09	4.240970542211401e-08	4.3646343676851143e-08
44.554455445544555	4.9936757084118436e-08	8.372206695434161e-08	6.324291588155621e-11	1.303217005524423e-07	1.0603830910624065e-09	8.129112377735208e-08	1.9281720323208175e-09	5.596349580790091e-10	4.136139222654015e-09	4.3219782153390006e-08	4.291154046651057e-08
45.54455445544554	4.993733175464913e-08	8.290817183942989e-08	6.266824535086139e-11	1.3024015604923614e-07	1.061184564022905e-09	8.04833593669412e-08	1.9401362670095895e-09	5.537309970083057e-10	4.061477115668803e-09	4.40214862447031e-08	4.218451913991757e-08
46.53465346534654	4.993790129362442e-08	8.210231989732952e-08	6.209870637557581e-11	1.3015896695961525e-07	1.062004054974527e-09	7.968360103428969e-08	1.952505910254474e-09	5.478872883219298e-10	3.987651376224713e-09	4.4814718603289036e-08	4.1465130452437536e-08
47.524752475247524	4.99384657010443e-08	8.13045111280405e-08	6.153429895569948e-11	1.3007813328357966e-07	1.0628415639172726e-09	7.889184877939755e-08	1.9652809620554716e-09	5.421038320198811e-10	3.914662004321741e-09	4.5599479229147824e-08	4.075337440407044e-08
48.51485148514851	4.993902497690876e-08	8.051474553156284e-08	6.097502309123238e-11	1.2999765502112933e-07	1.0636970908511416e-09	7.810810260226479e-08	1.9784614224125814e-09	5.3638062810216e-10	3.842508999959891e-09	4.637576812227945e-08	4.004925099481629e-08
49.504950495049506	4.993957912121782e-08	7.973302310789651e-08	6.042087878217454e-11	1.299175321722643e-07	1.064570635776134e-09	7.73323625028914e-08	1.992047291325804e-09	5.307176765687662e-10	3.77119236313916e-09	4.714358528268393e-08	3.93527602246751e-08
50.495049504950494	4.9940128133971466e-08	7.895934385704151e-08	5.987186602852593e-11	1.2983776473698454e-07	1.0654621986922502e-09	7.656462848127738e-08	2.0060385687951393e-09	5.251149774196997e-10	3.7007120938595488e-09	4.790293071036126e-08	3.866390209364684e-08
51.48514851485149	4.994067201516971e-08	7.819370777899789e-08	5.932798483028658e-11	1.2975835271529007e-07	1.0663717795994897e-09	7.580490053742274e-08	2.020435254820587e-09	5.195725306549608e-10	3.631068192121058e-09	4.8653804405311437e-08	3.7982676601731543e-08
52.475247524752476	4.9941210764812535e-08	7.743611487376558e-08	5.878923518745645e-11	1.2967929610718087e-07	1.0672993784978528e-09	7.505317867132746e-08	2.035237349402148e-09	5.140903362745491e-10	3.562260657923687e-09	4.9396206367534465e-08	3.7309083748929184e-08
53.46534653465346	4.994174533417152e-08	7.668386484071375e-08	5.825466582847598e-11	1.29598738880588e-07	1.0683016068146514e-09	7.430683118674608e-08	2.0518609170593667e-09	5.086554266091098e-10	3.493901370635982e-09	5.0131365178455933e-08	3.664229128091937e-08
54.45544554455446	4.994227505473515e-08	7.593885533146134e-08	5.772494526484143e-11	1.2951798537259905e-07	1.0693386805475184e-09	7.35677075231757e-08	2.0693108104011225e-09	5.032769147620003e-10	3.426263084238077e-09	5.08584174454948e-08	3.5982884069156946e-08
55.445544554455445	4.994279985440924e-08	7.520129099421426e-08	5.7200145590754363e-11	1.294371762466752e-07	1.0704063092752687e-09	7.283600712948842e-08	2.087479709871929e-09	4.979557835164849e-10	3.3593752133032957e-09	5.157727005791307e-08	3.5330925187860975e-08
56.43564356435643	4.994331973319378e-08	7.447117182897251e-08	5.6680266806214806e-11	1.293563115028165e-07	1.0715044929979023e-09	7.211173000568424e-08	2.1063676154717856e-09	4.926920328725636e-10	3.2932377578316395e-09	5.228792301571073e-08	3.468641463703146e-08
57.42574257425743	4.9943834691088776e-08	7.374849783573612e-08	5.616530891122275e-11	1.292753911410229e-07	1.0726332317154191e-09	7.139487615176318e-08	2.1259745272006926e-09	4.874856628302365e-10	3.2278507178231072e-09	5.299037631888778e-08	3.404935241666839e-08
58.415841584158414	4.994434472809422e-08	7.303326901450505e-08	5.5655271905778185e-11	1.2919441516129443e-07	1.0737925254278193e-09	7.068544556772522e-08	2.1463004450586506e-09	4.823366733895034e-10	3.1632140932776987e-09	5.368462996744423e-08	3.341973852677178e-08
59.4059405940594	4.9944849844210114e-08	7.232548536527933e-08	5.515015578988112e-11	1.2911338356363106e-07	1.0749823741351025e-09	6.998343825357036e-08	2.1673453690456584e-09	4.772450645503645e-10	3.0993278841954154e-09	5.437068396138007e-08	3.2797572967341625e-08
60.396039603960396	4.9945350039436465e-08	7.162514688805894e-08	5.464996056353156e-11	1.2903229634803282e-07	1.076202777837269e-09	6.928885420929862e-08	2.189109299161717e-09	4.722108363128198e-10	3.036192090576256e-09	5.5048538300695304e-08	3.2182855738377924e-08
61.386138613861384	4.9945845357332525e-08	7.093214401372429e-08	5.41546426674728e-11	1.289511368613485e-07	1.0774551983737102e-09	6.86015862115756e-08	2.211595878327926e-09	4.672330609043352e-10	2.9737943298530828e-09	5.571829749337153e-08	3.1575494808100906e-08
62.37623762376238	4.994633668746783e-08	7.02442391156908e-08	5.366331253216968e-11	1.2886956501200942e-07	1.0787694895088512e-09	6.79194445395714e-08	2.2348795024792856e-09	4.6229279130321296e-10	2.9118817245589777e-09	5.6382095807154956e-08	3.09736106984441e-08
63.366336633663366	4.9946823336953416e-08	6.956317508948104e-08	5.3176663046583455e-11	1.2878784569858102e-07	1.0801223980365017e-09	6.724413477484124e-08	2.2589022243501963e-09	4.5740478541388226e-10	2.8506512418768873e-09	5.703827085309988e-08	3.037866734174072e-08
64.35643564356435	4.9947305317972024e-08	6.888892129059186e-08	5.269468202797701e-11	1.2870597426347786e-07	1.081514332806728e-09	6.657562692895573e-08	2.2836650627998725e-09	4.5256878375512744e-10	2.7900994186265e-09	5.768685186020058e-08	2.9790638998364723e-08
65.34653465346534	4.994778264270639e-08	6.822144707452013e-08	5.221735729361324e-11	1.2862394604911438e-07	1.0829457026695967e-09	6.591389101348543e-08	2.3091690366875297e-09	4.477845268457329e-10	2.7302227916275043e-09	5.832786805745137e-08	2.9209499928690037e-08
66.33663366336634	4.994825532333925e-08	6.756072179676264e-08	5.174467666075503e-11	1.285417563979051e-07	1.0844169164751747e-09	6.525889704000094e-08	2.3354151648723822e-09	4.430517552044831e-10	2.671017897699587e-09	5.896134867384654e-08	2.8635224393090617e-08
67.32673267326733	4.994872337205333e-08	6.690671481281626e-08	5.1276627946665276e-11	1.2845940065226454e-07	1.0859283830735283e-09	6.461061502007284e-08	2.3624044662136447e-09	4.383702093501623e-10	2.612481273662436e-09	5.958732293838041e-08	2.806778665194039e-08
68.31683168316832	4.9949186801031394e-08	6.625939547817785e-08	5.081319896860687e-11	1.2837687415460716e-07	1.0874805113147244e-09	6.396901496527173e-08	2.390137959570532e-09	4.337396298015551e-10	2.554609456335742e-09	6.020582008004725e-08	2.7507160965613325e-08
69.3069306930693	4.994964562245616e-08	6.561873314834424e-08	5.0354377543842695e-11	1.2829417224734745e-07	1.0890737100488295e-09	6.333406688716819e-08	2.4186166638022594e-09	4.291597570774458e-10	2.4973989825391906e-09	6.081686932784138e-08	2.6953321594483354e-08
70.29702970297029	4.995009984851037e-08	6.498469717881226e-08	4.990015148963566e-11	1.282112902728999e-07	1.0907083881259102e-09	6.27057407973328e-08	2.4478415977680407e-09	4.246303316966188e-10	2.4408463890924705e-09	6.142049991075709e-08	2.640624279892442e-08
71.2871287128713	4.995054949137675e-08	6.435725692507878e-08	4.945050862324863e-11	1.2812822357367904e-07	1.092384954396033e-09	6.208400670733617e-08	2.4778137803270912e-09	4.2015109417785853e-10	2.3849482128152706e-09	6.201674105778868e-08	2.5865898839310464e-08
72.27722772277228	4.995099456323806e-08	6.373638174264061e-08	4.900543676194451e-11	1.2804496749209932e-07	1.0941038177092648e-09	6.146883462874885e-08	2.5085342303386265e-09	4.157217850399493e-10	2.329700990527277e-09	6.260562199793046e-08	2.5332263976015428e-08
73.26732673267327	4.9951435076277016e-08	6.312204098699462e-08	4.85649237229862e-11	1.2796151737057523e-07	1.0958653869156718e-09	6.086019457314146e-08	2.54000396666186e-09	4.113421448016756e-10	2.2751012590481806e-09	6.318717196017672e-08	2.480531246941327e-08
74.25742574257426	4.9951871042676364e-08	6.251420401363765e-08	4.812895732363658e-11	1.2787786855152128e-07	1.097670070865321e-09	6.025805655208459e-08	2.572224008156007e-09	4.0701191398182186e-10	2.221145555197668e-09	6.376142017352177e-08	2.4285018579877923e-08
75.24752475247524	4.9952302978796486e-08	6.19122767046439e-08	4.769702120351565e-11	1.277939163413929e-07	1.0995300067849488e-09	5.966184318807073e-08	2.6053118489587307e-09	4.0272597298026454e-10	2.167853714259266e-09	6.432883164088657e-08	2.3770897486264124e-08
76.23762376237623	4.995273173569368e-08	6.131529088294575e-08	4.726826430632194e-11	1.2770948963825147e-07	1.1014651177281579e-09	5.9070613721966024e-08	2.639462304765279e-09	3.98475975830144e-10	2.115261038090503e-09	6.48901606516331e-08	2.3262159608351584e-08
77.22772277227723	4.995315635594847e-08	6.072429954010345e-08	4.68436440515289e-11	1.276247761672728e-07	1.1034532572808013e-09	5.848539086902119e-08	2.6744523966256593e-09	3.942710097202189e-10	2.0633192573948905e-09	6.544459838219907e-08	2.2759662082742746e-08
78.21782178217822	4.9953576876555906e-08	6.013924430115631e-08	4.642312344409037e-11	1.2753976634775903e-07	1.105495411486542e-09	5.7906117701915004e-08	2.7102888755465685e-09	3.9011057598617216e-10	2.012026055589339e-09	6.599219550750659e-08	2.2263356576837236e-08
79.20792079207921	4.995399333451104e-08	5.9560066791143675e-08	4.60066654889602e-11	1.2745445059901245e-07	1.1075925663890419e-09	5.7332737293326246e-08	2.746978492534702e-09	3.8599417596368657e-10	1.9613791160907605e-09	6.65330027024778e-08	2.1773194758034694e-08
80.1980198019802	4.995440576680891e-08	5.898670863510487e-08	4.559423319109221e-11	1.273688193403353e-07	1.1097457080319638e-09	5.676519271593369e-08	2.7845279985967562e-09	3.8192131098844496e-10	1.911376122316066e-09	6.706707064203483e-08	2.1289128293734745e-08
81.18811881188118	4.995481421044456e-08	5.8419111458079224e-08	4.518578955544025e-11	1.272828629910298e-07	1.11195582245897e-09	5.62034270424161e-08	2.8229441447394277e-09	3.778914823961301e-10	1.8620147576821667e-09	6.759445000109983e-08	2.081110885133702e-08
82.17821782178218	4.995521870241304e-08	5.785721688510606e-08	4.4781297586958165e-11	1.2719657197039816e-07	1.1142238957137229e-09	5.564738334545226e-08	2.862233681969412e-09	3.739041915224249e-10	1.813292705605973e-09	6.811519145459492e-08	2.0339088098241154e-08
83.16831683168317	4.99556192797094e-08	5.730096654122471e-08	4.438072029059976e-11	1.2710993669774266e-07	1.116550913839885e-09	5.509700469772092e-08	2.902403361293407e-09	3.699589397030121e-10	1.7652076495043958e-09	6.862934567744225e-08	1.987301770184677e-08
84.15841584158416	4.995601597932868e-08	5.6750302051474515e-08	4.398402067131892e-11	1.270229475923655e-07	1.1189378628811187e-09	5.455223417190088e-08	2.9434599337181065e-09	3.6605522827357457e-10	1.7177572727943473e-09	6.913696334456395e-08	1.9412849329553505e-08
85.14851485148515	4.995640883826593e-08	5.62051650408948e-08	4.3591161734069447e-11	1.2693559507356895e-07	1.1213857288810864e-09	5.40130148406709e-08	2.9854101502502076e-09	3.6219255856979515e-10	1.6709392588927383e-09	6.963809513088215e-08	1.8958534648760992e-08
86.13861386138613	4.9956797893516196e-08	5.566549713452488e-08	4.320210648380519e-11	1.268478695606552e-07	1.1238954978834506e-09	5.3479289776709765e-08	3.028260761896407e-09	3.583704319273566e-10	1.6247512912164795e-09	7.013279171131899e-08	1.8510025326868856e-08
87.12871287128712	4.995718318207452e-08	5.51312399574041e-08	4.281681792547999e-11	1.2675976147292654e-07	1.1264681559318736e-09	5.295100205269624e-08	3.0720185196634003e-09	3.5458834968194177e-10	1.5791910531824822e-09	7.062110376079661e-08	1.806727303127673e-08
88.11881188118812	4.995756474093595e-08	5.4602335134571776e-08	4.243525906404768e-11	1.2667126122968514e-07	1.129104689070018e-09	5.242809474130909e-08	3.116690174557884e-09	3.5084581316923347e-10	1.5342562282076572e-09	7.110308195423714e-08	1.7630229429384248e-08
89.10891089108911	4.9957942379685084e-08	5.407861448611036e-08	4.2057620314919916e-11	1.2658187903971954e-07	1.1318363187728333e-09	5.1910432328247646e-08	3.162789554084928e-09	3.4714157037772543e-10	1.4900002220395095e-09	7.157834923175441e-08	1.7199217575070636e-08
90.0990099009901	4.995831612622095e-08	5.35600152450641e-08	4.1683873779048057e-11	1.2649158611480004e-07	1.134665240445285e-09	5.1397954742856934e-08	3.21034369137285e-09	3.4347509251060703e-10	1.4464229468850657e-09	7.204693915966967e-08	1.6774203990507504e-08
91.08910891089108	4.995868616330365e-08	5.304654941900213e-08	4.131383669635147e-11	1.264006806784642e-07	1.13757305989353e-09	5.089065543031783e-08	3.259034312695664e-09	3.398463637823171e-10	1.4034863693893792e-09	7.250917658138299e-08	1.635490229263928e-08
92.07920792079207	4.995905252200215e-08	5.2538155771563764e-08	4.094747799785783e-11	1.2630914063624078e-07	1.1405615510643045e-09	5.03884754154163e-08	3.30888138293248e-09	3.362548658971146e-10	1.361189625033832e-09	7.296510102550385e-08	1.5941273826800918e-08
93.06930693069307	4.9959415233385404e-08	5.203477306638835e-08	4.058476661459483e-11	1.2621694389365846e-07	1.1436324879043437e-09	4.989135572293829e-08	3.3599048669624074e-09	3.3270008055925856e-10	1.3195318492998051e-09	7.341475202064174e-08	1.553327993832738e-08
94.05940594059406	4.995977432852241e-08	5.1536340067115206e-08	4.022567147759014e-11	1.2612406835624597e-07	1.1467876443603835e-09	4.939923737766975e-08	3.412124729664558e-09	3.2918148947300795e-10	1.2785121776686797e-09	7.385816909540617e-08	1.5130881972553615e-08
95.04950495049505	4.9960129838482127e-08	5.104279553738368e-08	3.987016151787146e-11	1.2603049192953198e-07	1.1500287943791593e-09	4.891206140439664e-08	3.4655609359180397e-09	3.2569857434262187e-10	1.2381297456218388e-09	7.429539177840662e-08	1.4734041274814602e-08
96.03960396039604	4.996048179433353e-08	5.05540782408331e-08	3.951820566646647e-11	1.2593619251904525e-07	1.1533577119074067e-09	4.8429768827904915e-08	3.5202334506019635e-09	3.2225081687235936e-10	1.198383688640663e-09	7.472645959825258e-08	1.4342719190445288e-08
97.02970297029702	4.99608302271456e-08	5.0070126941102797e-08	3.916977285440286e-11	1.2584114803031446e-07	1.1567761708918613e-09	4.795230067298053e-08	3.5761622385954393e-09	3.1883769876647937e-10	1.1592731422065339e-09	7.515141208355356e-08	1.3956877064780634e-08
98.01980198019803	4.996117516798729e-08	4.9590880401832105e-08	3.8824832012708304e-11	1.2574533636886834e-07	1.1602859452792588e-09	4.747959796440943e-08	3.6333672647775773e-09	3.1545870172924094e-10	1.120797241800833e-09	7.557028876291905e-08	1.3576476243155602e-08
99.00990099009901	4.996151664792759e-08	4.911627738666035e-08	3.848335207241048e-11	1.256487354402356e-07	1.163888809016335e-09	4.7011601726977574e-08	3.6918684940274887e-09	3.1211330746490306e-10	1.0829551229049414e-09	7.598312916495855e-08	1.3201478070905142e-08
100.0	4.9961854698035465e-08	4.864625665922688e-08	3.8145301964537094e-11	1.255513231499449e-07	1.1675865360498252e-09	4.654825298547092e-08	3.7516858912242815e-09	3.0880099767772483e-10	1.0457459210002415e-09	7.638997281828151e-08	1.2831843893364225e-08
