time	NT	NI	BT	BI
0.0	1.0	0.0	0.0	0.0
0.9900990099009901	1.005739177717289	1.705208108476857	4277.680963814708	8036.8375139150785
1.9801980198019802	1.0115112921845189	2.8625656228215193	8113.949430919491	9002.659039141072
2.9702970297029703	1.0173165328718632	3.6512867860850826	11554.354612186062	9118.725991453291
3.9603960396039604	1.0231550901931967	4.191979529923435	14639.745510344006	9132.674261978189
4.9504950495049505	1.0290271555585957	4.565810909664107	17406.75593291698	9134.350486255507
5.9405940594059405	1.0349329214115737	4.827405059546883	19888.239456828185	9134.551925697535
6.930693069306931	1.0408725812561812	5.013523261043767	22113.65950918652	9134.576134858833
7.920792079207921	1.0468463296773487	5.1489054504763905	24109.439195653445	9134.5790443013
8.910891089108912	1.0528543623567064	5.250201445770817	25899.275030344295	9134.579394106915
9.900990099009901	1.058896876085369	5.328616575456623	27504.418291870512	9134.579436206177
10.89108910891089	1.0649740687746918	5.39169213640813	28943.92734632681	9134.57944129856
11.881188118811881	1.071086139465667	5.4445036084490805	30234.89393325591	9134.579441935994
12.871287128712872	1.0772332883374118	5.49046702768355	31392.64610120182	9134.579442034217
13.861386138613861	1.083415716715059	5.531881659008021	32430.93020230021	9134.579442065251
14.85148514851485	1.0896336270772502	5.570295205136648	33362.074107020584	9134.579442086644
15.841584158415841	1.0958872230633792	5.606749586815158	34197.13357749338	9134.579442105856
16.831683168316832	1.1021767094806736	5.6419463409161095	34946.02353493797	9134.579442124144
17.821782178217823	1.1085022923111807	5.676357937312375	35617.63578316904	9134.579442141903
18.81188118811881	1.114864178718704	5.7103026900568725	36219.94458367289	9134.579442159347
19.801980198019802	1.1212625770557145	5.7439951714270485	36760.10133649612	9134.579442176606
20.792079207920793	1.127697696870262	5.777580138236289	37244.5194894472	9134.579442193777
21.78217821782178	1.1341697489128943	5.8111553696257445	37678.95069241178	9134.579442210921
22.77227722772277	1.1406789451436015	5.844787025974773	38068.55308205553	9134.57944222808
23.762376237623762	1.147225498738782	5.878519993695533	38417.95252895484	9134.579442245273
24.752475247524753	1.1538096240982438	5.912384843964157	38731.29756154575	9134.579442262531
25.742574257425744	1.1604315368522369	5.946402516202659	39012.30862307541	9134.579442279859
26.73267326732673	1.1670914538685249	5.980587469912553	39264.32224540125	9134.579442297272
27.722772277227723	1.1737895932594915	6.014949805789904	39490.330664060275	9134.579442314769
28.712871287128714	1.1805261743892892	6.049496692975613	39693.017342613115	9134.579442332362
29.7029702970297	1.1873014178810233	6.084233331497108	39874.78885131791	9134.579442350052
30.693069306930692	1.194115545623981	6.119163595988816	40037.803418122676	9134.579442367836
31.683168316831683	1.2009687807808984	6.154290472653093	40183.996565753914	9134.579442385722
32.67326732673267	1.2078613477952707	6.189616351602849	40315.104090824585	9134.579442403709
33.663366336633665	1.2147934723987015	6.2251432241200595	40432.68267371801	9134.5794424218
34.65346534653465	1.2217653816182978	6.260872815197873	40538.1283615411	9134.579442439988
35.64356435643565	1.2287773037841034	6.296806672865646	40632.693143712415	9134.579442458284
36.633663366336634	1.2358294685365778	6.332946228262901	40717.499817274336	9134.579442476686
37.62376237623762	1.2429221068341165	6.369292836107552	40793.555318278464	9134.57944249519
38.613861386138616	1.250055450960615	6.4058478019287435	40861.76267725033	9134.579442513803
39.603960396039604	1.2572297345330758	6.442612400416113	40922.93174147854	9134.57944253252
40.59405940594059	1.2644451925092597	6.47958788777521	40977.788790143786	9134.579442551345
41.584158415841586	1.2717020611953795	6.516775510060409	41026.98515819325	9134.57944257028
