time	G0	G1	rR	I	rI	R	RI	R2	G2	G3
0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.9900990099009901	0.9999961751212506	3.82487874971788e-06	0.8770384791500682	3.12266436439173	0.4603260191267942	5.866518576588642	0.09280205594421705	0.08347867598695513	0.0	0.0
1.9801980198019802	0.9998711176341492	0.00012888236585092988	1.7403510616845597	10.448646992076334	0.9134620645514965	19.53180447970841	2.3136273114666737	1.2347992848260971	0.0	0.0
2.9702970297029703	0.9992394696028264	0.0007605303971741617	2.589962349860241	16.895022338101327	1.359520438685522	34.21909609490295	11.598043590746999	4.233094255745579	0.0	0.0
3.9603960396039604	0.9976986240733838	0.002301375926616665	3.425630781425652	20.088772073542575	1.798611689854043	48.08770144011526	30.174381220521063	8.743383087525373	0.0	0.0
4.9504950495049505	0.9949122163592429	0.0050877836407575965	4.24688889973587	20.971900786929478	2.230844639693938	61.90175894833201	56.95857283346219	14.783111450643009	0.0	0.0
5.9405940594059405	0.9905074691757701	0.009492530824230145	5.053054816438197	20.881120627251182	2.6563264101234605	76.20983042368299	90.47442494665454	22.670635286268137	0.0	0.0
6.930693069306931	0.9840615301085399	0.01593846989146049	5.843202927682799	20.525738677948684	3.075162449890673	91.06955232722069	129.87568751394173	32.65027941357051	0.0	0.0
7.920792079207921	0.9751425520739947	0.024857447926005766	6.616148111641297	20.15790770299784	3.4874565607072006	106.34548816427619	174.77576079987588	44.82686658566131	0.0	0.0
8.910891089108912	0.9633501017208324	0.03664989827916799	7.370457533907151	19.843227577913492	3.893310922973807	121.88218511473123	224.9770522514429	59.21281861284756	0.0	0.0
9.900990099009901	0.9483442896732259	0.051655710326774296	8.104484278311126	19.591046154172663	4.2928261211041345	137.55083902965922	280.340634608244	75.76846692905572	0.0	0.0
10.89108910891089	0.9298673363620198	0.07013266363798015	8.816416329354032	19.396755648933866	4.68610116845292	153.25056262991907	340.74390914861016	94.42135347966709	0.0	0.0
11.881188118811881	0.9077603924770488	0.09223960752295123	9.504336906838027	19.253224946647286	5.073233531854875	168.90123999443188	406.0691336745646	115.07469295052177	0.0	0.0
12.871287128712872	0.8819760859663749	0.11802391403362493	10.1662931987973	19.15373892844003	5.454319155780221	184.4371958766206	476.20044410944996	137.6116336924009	0.0	0.0
13.861386138613861	0.8525862385043821	0.14741376149561766	10.800370494605984	19.09266349061246	5.829452486112991	199.80279555575194	551.0231510366618	161.8979129418658	0.0	0.0
14.85148514851485	0.8197839879827415	0.18021601201725826	11.404768320165296	19.065463513577935	6.198726493557899	214.94959365461258	630.4236839082879	187.78393232745367	0.0	0.0
15.841584158415841	0.7838797386587623	0.21612026134123766	11.977874787547819	19.068545776995315	6.56223269668162	229.83455893646678	714.2897109179482	215.10672246127803	0.0	0.0
16.831683168316832	0.7452907562172362	0.2547092437827637	12.518335182707013	19.099075253874407	6.920061184594173	244.41901481491286	802.5102860953973	243.69202065735567	0.0	0.0
17.821782178217823	0.7045247407960851	0.2954752592039148	13.025110919348622	19.154810224267397	7.27230063927607	258.66804604648297	894.9759781727917	273.35655221182094	0.0	0.0
18.81188118811881	0.6621582617966368	0.33784173820336316	13.497525435751218	19.233966695267025	7.619038357556667	272.5502018867257	991.5789707264819	303.91052364040354	0.0	0.0
19.801980198019802	0.6188114390112455	0.3811885609887544	13.935294394217284	19.33511093175828	7.960360272749321	286.03737681139063	1092.2131347805612	335.16028488224737	0.0	0.0
20.792079207920793	0.5751206267936838	0.4248793732063159	14.338538578310844	19.457075948055337	8.296350975948513	299.1047875936532	1196.7740780132356	366.91108349237186	0.0	0.0
21.78217821782178	0.5317110513798345	0.46828894862016524	14.707779116365822	19.598897325402497	8.627093736994393	311.730988817329	1305.159175191735	398.9698159174889	0.0	0.0
22.77227722772277	0.4891713249331719	0.5108286750668277	15.043915891187563	19.75976434181892	8.952670525109868	323.89788785735294	1417.2675838407063	431.1476745840602	0.0	0.0
23.762376237623762	0.44803152957427783	0.5519684704257218	15.348191149352388	19.938983212964658	9.273162029215342	335.59073351037034	1533.0002483366734	463.2625940362228	0.0	0.0
24.752475247524753	0.4087461596066485	0.591253840393351	15.622141245216028	20.13594961957861	9.588647677926149	346.7980613854129	1652.2598952444798	495.1414129179545	0.0	0.0
25.742574257425744	0.3716826960873185	0.6283173039126808	15.867540066829962	20.350128817489043	9.89920565923763	357.5115909830658	1774.9510215914092	526.6216860748413	0.0	0.0
26.73267326732673	0.33711603179600524	0.6628839682039941	16.086337951522825	20.581041312814413	10.204912939903329	367.72607271812603	1900.979878086999	557.5531052558953	0.0	0.0
27.722772277227723	0.30522845082226346	0.6947715491777358	16.280599812373563	20.82825309442	10.505845284509705	377.43908799115377	2030.2544482907842	587.7985107225309	0.0	0.0
28.712871287128714	0.27611443721617124	0.7238855627838282	16.452445812227005	21.091369223858578	10.802077274250136	386.6508119231417	2162.6844249227242	617.2344975583142	0.0	0.0
29.7029702970297	0.24978930284715353	0.7502106971528458	16.603997273495754	21.370029998319858	11.09368232541216	395.3637470095748	2298.181184078017	645.7516419868969	0.0	0.0
30.693069306930692	0.22620046898862303	0.7737995310113763	16.73732983391859	21.663908999413618	11.380732707574234	403.5824385658414	2436.657758039124	673.254387153932	0.0	0.0
31.683168316831683	0.20524022623560814	0.7947597737643912	16.854435047213926	21.9727124806417	11.66329956151267	411.31318211867034	2578.028807230648	699.6606401180946	0.0	0.0
32.67326732673267	0.1867589096097578	0.8132410903902414	16.957190861300372	22.29617965403006	11.941452916834157	418.5637337869498	2722.210591731422	724.901135878248	0.0	0.0
33.663366336633665	0.1705775971061704	0.8294224028938288	17.04734082287919	22.63408356732831	12.215261709331656	425.343029324589	2869.12094265568	748.9186279269385	0.0	0.0
34.65346534653465	0.1564996654840044	0.8435003345159946	17.126481341557074	22.986232282599588	12.484793798067988	431.6609211148627	3018.6792336850813	771.6669598930941	0.0	0.0
35.64356435643565	0.1443207691517242	0.8556792308482748	17.19605601200083	23.352470198656587	12.75011598219434	437.5279364780024	3170.8063528971884	793.1100694692354	0.0	0.0
36.633663366336634	0.13383702444332804	0.8661629755566709	17.25735578866608	23.73267938078639	13.01129401750623	442.95506094327413	3325.4246750226216	813.2209680291402	0.0	0.0
37.62376237623762	0.12485134252952038	0.8751486574704785	17.311523792961285	24.12678081703591	13.268392632738985	447.9535480711762	3482.458034207821	831.9807317625653	0.0	0.0
38.613861386138616	0.11717802607829374	0.8828219739217051	17.359563481238364	24.53473556041551	13.521475545609768	452.5347560993406	3641.831697312493	849.3775316557131	0.0	0.0
39.603960396039604	0.11064579997116368	0.8893542000288353	17.402349110331084	24.956545747657806	13.770605478609111	456.71001062076	3803.47233774599	865.4057221513896	0.0	0.0
40.59405940594059	0.1050995221559019	0.8949004778440972	17.440637527717424	25.392255503476385	14.015844174545679	460.49049175079256	3967.3080098274195	880.0650014680023	0.0	0.0
41.584158415841586	0.10040083091885782	0.8995991690811415	17.47508051237752	25.84195175264221	14.257252411848201	463.88714358321715	4133.268123640436	893.3596507321913	0.0	0.0
42.57425742574257	0.0964279809126616	0.9035720190873376	17.506237063038395	26.305764992655188	14.49489001962845	466.91060385200797	4301.283420323482	905.297854179601	0.0	0.0
43.56435643564356	0.09307509755757384	0.9069249024424254	17.53458519368333	26.783870048584095	14.728815892508912	469.57115053217234	4471.285947767637	915.8910996268019	0.0	0.0
44.554455445544555	0.09025104718518694	0.9097489528148122	17.560532938650194	27.27648682898269	14.959088005218783	471.8786632974773	4643.209036697125	925.1536552768489	0.0	0.0
