time	E4P	G6L	NADPH	P6G	R5P	Ru5P	S7P	X5P	F6P	GAP	GND1	GND2	NQM1	RKI1	RPE1	SOL3	TAL1	TKL1	ZWF1	NADP	G6P
14.85148514851485	0.015678179809431116	2.208413857844815	0.22971323967160182	0.4779423725680978	0.06664166066053304	0.026936618717776663	0.04596039746001992	0.03876191406715381	0.325	0.067	0.013	0.003	0.02	0.05	0.03	0.0296	0.144	0.455	0.02	0.1002867603283982	4.940249194508143
15.841584158415841	0.015571191282903317	2.305366871195053	0.22790643644034628	0.49837179828858674	0.06755516959800498	0.02733086988786015	0.047175511802655286	0.03929382246326822	0.325	0.067	0.013	0.003	0.02	0.05	0.03	0.0296	0.144	0.455	0.02	0.10209356355965374	4.852068711569347
16.831683168316832	0.015460567419943127	2.398570103050911	0.2261231740382505	0.5180946390320642	0.06850479721505079	0.02773438380858378	0.04846071116052681	0.03984038719163549	0.325	0.067	0.013	0.003	0.02	0.05	0.03	0.0296	0.144	0.455	0.02	0.10387682596174952	4.759610938258214
17.821782178217823	0.01534838787271506	2.4881522311622897	0.2243704334126759	0.5370769004173136	0.06947609937229536	0.02814244320682898	0.049797180808118555	0.040394772998724966	0.325	0.067	0.013	0.003	0.02	0.05	0.03	0.0296	0.144	0.455	0.02	0.10562956658732411	4.665003888331624
18.81188118811881	0.015236202682953441	2.5742387884561717	0.22265365518432545	0.5552967507575713	0.07045790813664232	0.028551395390057743	0.05116983356705014	0.040951684443650084	0.325	0.067	0.013	0.003	0.02	0.05	0.03	0.0296	0.144	0.455	0.02	0.10734634481567457	4.569823871836145
19.801980198019802	0.015125154867528504	2.656952279186986	0.22097697299134356	0.5727421031534823	0.07144158589480853	0.02895841502388214	0.05256647319358016	0.041507020784424475	0.325	0.067	0.013	0.003	0.02	0.05	0.03	0.0296	0.144	0.455	0.02	0.10902302700865646	4.475224108702353
20.792079207920793	0.015016076124656996	2.736412167750704	0.21934342139802646	0.5894086696461821	0.07242045583015828	0.02936132214800391	0.05397716905649186	0.042057611755129294	0.325	0.067	0.013	0.003	0.02	0.05	0.03	0.0296	0.144	0.455	0.02	0.11065657860197356	4.382035165777695
21.78217821782178	0.01490956067546836	2.812734803444164	0.217755118520485	0.6052983860407379	0.0733893674974744	0.029758442526441612	0.05539378585595306	0.042601015229576364	0.325	0.067	0.013	0.003	0.02	0.05	0.03	0.0296	0.144	0.455	0.02	0.112244881479515	4.290842701761476
22.77227722772277	0.01480602186046495	2.8860333214784495	0.21621342460823234	0.6204181314489869	0.07434436490153154	0.030148500198390812	0.05680962723787073	0.04313536187176653	0.325	0.067	0.013	0.003	0.02	0.05	0.03	0.0296	0.144	0.455	0.02	0.11378657539176767	4.202047286529863
23.762376237623762	0.014705735455251312	2.9564175448201286	0.2147190785301342	0.6347786830010546	0.0752824315760502	0.030530534314841637	0.058219162779532006	0.04365923516034657	0.325	0.067	0.013	0.003	0.02	0.05	0.03	0.0296	0.144	0.455	0.02	0.11528092146986582	4.115910239563329
24.752475247524753	0.014608872712095726	3.023993900939573	0.21327231400648808	0.6483938627873623	0.07620129430814512	0.03090383458464995	0.059617817434542426	0.04417157845185884	0.325	0.067	0.013	0.003	0.02	0.05	0.03	0.0296	0.144	0.455	0.02	0.11672768599351194	4.032588655754381
25.742574257425744	0.014515525653487522	3.0888653614048347	0.21187295850036672	0.6612798393428485	0.07709927065928139	0.03126789068376556	0.06100180642957229	0.044671622296644294	0.325	0.067	0.013	0.003	0.02	0.05	0.03	0.0296	0.144	0.455	0.02	0.1181270414996333	3.9521621148643944
26.73267326732673	0.014425726514631787	3.1511314060293047	0.2105205161120734	0.6734545556422026	0.07797514956274244	0.03162235233626609	0.062368004685864835	0.04515882720256773	0.325	0.067	0.013	0.003	0.02	0.05	0.03	0.0296	0.144	0.455	0.02	0.11947948388792662	3.8746530168831477
27.722772277227723	0.014339462639883825	3.2108880124588897	0.20921423709846165	0.684937261274005	0.07882809748484537	0.03196699766550788	0.06371384204062383	0.04563283831189773	0.325	0.067	0.013	0.003	0.02	0.05	0.03	0.0296	0.144	0.455	0.02	0.12078576290153836	3.8000420421314245
28.712871287128714	0.014256687986381977	3.268227669529816	0.2079531760605959	0.695748130096795	0.07965758393924241	0.03230170788484399	0.06503721828272403	0.04609344923338401	0.325	0.067	0.013	0.003	0.02	0.05	0.03	0.0296	0.144	0.455	0.02	0.12204682393940411	3.728279886701432
29.7029702970297	0.014177331997411082	3.323239411032136	0.20673623955556641	0.7059079481880284	0.08046332196343367	0.03262644695679267	0.06633643330112063	0.04654057298363979	0.325	0.067	0.013	0.003	0.02	0.05	0.03	0.0296	0.144	0.455	0.02	0.1232637604444336	3.659296153674601
30.693069306930692	0.014101306470355648	3.3760088685238325	0.20556222595811496	0.7154378601686803	0.0812452202954895	0.03294124511430639	0.06761012908086987	0.046974218474411134	0.325	0.067	0.013	0.003	0.02	0.05	0.03	0.0296	0.144	0.455	0.02	0.12443777404188505	3.5930060726534
31.683168316831683	0.014028510868371799	3.426618338540427	0.20442985783100012	0.7243591632724947	0.08200334468553287	0.03324618549452323	0.06885724103853565	0.047394471455266436	0.325	0.067	0.013	0.003	0.02	0.05	0.03	0.0296	0.144	0.455	0.02	0.1255701421689999	3.529315560960204
32.67326732673267	0.01395883643882367	3.4751468626309006	0.20333780820284114	0.7326931415166419	0.08273788639515302	0.03354139319657666	0.07007695679096292	0.047801478896776134	0.325	0.067	0.013	0.003	0.02	0.05	0.03	0.0296	0.144	0.455	0.02	0.12666219179715887	3.4681250183455847
33.663366336633665	0.01389216938640627	3.521670316848858	0.20228472219079313	0.7404609324457951	0.08344913653203641	0.033827026336566555	0.0712686810051314	0.04819543623494427	0.325	0.067	0.013	0.003	0.02	0.05	0.03	0.0296	0.144	0.455	0.02	0.12771527780920688	3.409332154441854
34.65346534653465	0.013828393320276364	3.566261508626775	0.20126923403087188	0.7476834214391644	0.08413746497133473	0.03410326869998808	0.07243200519163626	0.04857657687738817	0.325	0.067	0.013	0.003	0.02	0.05	0.03	0.0296	0.144	0.455	0.02	0.12873076596912814	3.352834077658171
35.64356435643565	0.013767391138386091	3.6089902787817847	0.20028998097297881	0.7543811578379983	0.08480330297336071	0.03437032365906491	0.07356668153834045	0.048945163513629916	0.325	0.067	0.013	0.003	0.02	0.05	0.03	0.0296	0.144	0.455	0.02	0.1297100190270212	3.2985288204715815
36.633663366336634	0.013709046451552269	3.649923606965208	0.1993456139492048	0.7605742901752913	0.0854471288962171	0.03462840919035393	0.0746726002759795	0.04930148097654346	0.325	0.067	0.013	0.003	0.02	0.05	0.03	0.0296	0.144	0.455	0.02	0.1306543860507952	3.2463164350936977
37.62376237623762	0.013653244644620607	3.689125719340466	0.19843480611163697	0.7662825173225793	0.0860694565114708	0.03487775379376683	0.07574977010273957	0.04964583039880106	0.325	0.067	0.013	0.003	0.02	0.05	0.03	0.0296	0.144	0.455	0.02	0.13156519388836305	3.1960997622176808
38.613861386138616	0.013599873686380165	3.7266581965120364	0.19755625928892354	0.7715250511269538	0.0866708251631021	0.035118593066860125	0.07679830086119374	0.04997852428250888	0.325	0.067	0.013	0.003	0.02	0.05	0.03	0.0296	0.144	0.455	0.02	0.13244374071107648	3.1477849516462633
39.603960396039604	0.013548824706617044	3.762580081198473	0.1967087088014077	0.7763205899657095	0.08725179173033015	0.03535116692323032	0.07781838850293153	0.050299882493254525	0.325	0.067	0.013	0.003	0.02	0.05	0.03	0.0296	0.144	0.455	0.02	0.13329129119859232	3.1012817953041694
40.59405940594059	0.013499992394581465	3.7969479848082264	0.1958909270461787	0.7806873010672626	0.0878129240456478	0.03557571731369574	0.0788103019659282	0.05061022896393054	0.325	0.067	0.013	0.003	0.02	0.05	0.03	0.0296	0.144	0.455	0.02	0.13410907295382132	3.0565039191105408
41.584158415841586	0.01345327527298072	3.829816191930874	0.19510172588612923	0.7846428094617289	0.0883547954038283	0.035792486349180905	0.07977437161223944	0.05090988896920273	0.325	0.067	0.013	0.003	0.02	0.05	0.03	0.0296	0.144	0.455	0.02	0.1348982741138708	3.0133688694157423
42.57425742574257	0.013408575861898787	3.8612367625520516	0.19433995829557466	0.7882041927277531	0.08887798009812994	0.03600171477864335	0.08071097912629334	0.051199186906775815	0.325	0.067	0.013	0.003	0.02	0.05	0.03	0.0296	0.144	0.455	0.02	0.13566004170442536	2.9717981214237996
43.56435643564356	0.01336580075819495	3.8912596313481544	0.19360451919297944	0.7913879804215928	0.08938304977790561	0.03620364076332357	0.08162054867836847	0.051478444497981286	0.325	0.067	0.013	0.003	0.02	0.05	0.03	0.0296	0.144	0.455	0.02	0.13639548080702057	2.9317170306430156
44.554455445544555	0.013324860654615267	3.9199327038933895	0.19289434578277354	0.7942101570966996	0.08987057048024066	0.036398498890416235	0.08250353917631134	0.0517479793323895	0.325	0.067	0.013	0.003	0.02	0.05	0.03	0.0296	0.144	0.455	0.02	0.13710565421722648	2.8930547434890834
45.54455445544554	0.01328567030814272	3.9473019495682116	0.19220841743170752	0.7966861683220336	0.09034110024814616	0.036586519391553905	0.08336043749340494	0.05200810370319744	0.325	0.067	0.013	0.003	0.02	0.05	0.03	0.0296	0.144	0.455	0.02	0.1377915825682925	2.8557440793688733
46.53465346534654	0.013248148471060964	3.973411490927095	0.19154575517001307	0.7988309290526474	0.09079518723620777	0.03676792753847776	0.08419175256609941	0.05225912369706345	0.325	0.067	0.013	0.003	0.02	0.05	0.03	0.0296	0.144	0.455	0.02	0.13845424482998694	2.8197213936407004
47.524752475247524	0.013212217795045264	3.9983036895974653	0.19090542097599034	0.8006588337952053	0.09123336822134902	0.03694294317588119	0.08499801024572308	0.05250133848117232	0.325	0.067	0.013	0.003	0.02	0.05	0.03	0.0296	0.144	0.455	0.02	0.13909457902400968	2.7849264285804973
48.51485148514851	0.013177804714096514	4.0220192284632335	0.19028651679060804	0.8021837682009972	0.09165616746473122	0.03711178038252052	0.08577974883213794	0.05273503977393577	0.325	0.067	0.013	0.003	0.02	0.05	0.03	0.0296	0.144	0.455	0.02	0.13971348320939198	2.751302157731481
49.504950495049506	0.013144839315269857	4.044597190450521	0.18968818343077168	0.8034191216504218	0.09206409583955831	0.03727464722249527	0.08653751519228312	0.05296051144617515	0.325	0.067	0.013	0.003	0.02	0.05	0.03	0.0296	0.144	0.455	0.02	0.14031181656922834	2.718794627661
50.495049504950494	0.013113255197332424	4.066075134165613	0.18910959938275418	0.8043778005043515	0.0924576502080354	0.03743174558242154	0.08727186131199419	0.05317802924984374	0.325	0.067	0.013	0.003	0.02	0.05	0.03	0.0296	0.144	0.455	0.02	0.14089040061724584	2.6873528001027287
51.48514851485149	0.013082989330720718	4.0864891652800965	0.18854997945586008	0.8050722420800026	0.09283731297562982	0.03758327107612718	0.08798334152896736	0.05338786063205898	0.325	0.067	0.013	0.003	0.02	0.05	0.03	0.0296	0.144	0.455	0.02	0.14145002054413994	2.6569283966560184
52.475247524752476	0.013053981902837972	4.105874004668606	0.18800857346479968	0.8055144288706502	0.09320355191846012	0.03772941303378867	0.08867251004074393	0.053590264698933646	0.325	0.067	0.013	0.003	0.02	0.05	0.03	0.0296	0.144	0.455	0.02	0.14199142653520033	2.627475747593493
53.46534653465346	0.0130261761669826	4.124263053773782	0.18748466493307225	0.8057159028247168	0.09355682006486675	0.03787035451251992	0.08933991872817368	0.053785492179784185	0.325	0.067	0.013	0.003	0.02	0.05	0.03	0.0296	0.144	0.455	0.02	0.14251533506692776	2.5989516458515927
54.45544554455446	0.012999518297849068	4.141688456707942	0.18697756964776582	0.8056877796666488	0.09389755562008704	0.03800627232096802	0.08998611536289	0.05397378543166236	0.325	0.067	0.013	0.003	0.02	0.05	0.03	0.0296	0.144	0.455	0.02	0.1430224303522342	2.5713152069145067
55.445544554455445	0.01297395725230596	4.15818115901525	0.18648663423832842	0.8054407631538746	0.09422618208106177	0.03813733711911663	0.09061164209787573	0.054155378552893145	0.325	0.067	0.013	0.003	0.02	0.05	0.03	0.0296	0.144	0.455	0.02	0.1435133657616716	2.544527735024838
56.43564356435643	0.01294944462519589	4.173770963640313	0.18601123494661911	0.8049851591834117	0.09454310845981242	0.03826371353577083	0.09121703419256927	0.05433049751773777	0.325	0.067	0.013	0.003	0.02	0.05	0.03	0.0296	0.144	0.455	0.02	0.1439887650533809	2.5185525959450836
57.42574257425743	0.012925934507115336	4.188486584146777	0.1855507763052482	0.8043308896837144	0.09484872949380406	0.03838556028139972	0.09180281895235368	0.05449936030938442	0.325	0.067	0.013	0.003	0.02	0.05	0.03	0.0296	0.144	0.455	0.02	0.14444922369475183	2.493355096337312
58.415841584158414	0.012903383355303746	4.202355695150054	0.18510468971824584	0.8034875061788332	0.09514342590657143	0.038503030298038636	0.0923695148498582	0.05466217710443989	0.325	0.067	0.013	0.003	0.02	0.05	0.03	0.0296	0.144	0.455	0.02	0.14489531028175417	2.468902369712612
59.4059405940594	0.012881749870671812	4.215404980199689	0.18467243228005756	0.8024642029996666	0.09542756474450136	0.038616270916751766	0.092917630836645	0.05481915047473428	0.325	0.067	0.013	0.003	0.02	0.05	0.03	0.0296	0.144	0.455	0.02	0.14532756771994246	2.445163268817682
60.396039603960396	0.012860994874191416	4.227660177382136	0.18425348569636096	0.8012698302091996	0.09570149973857525	0.03872542401077745	0.09344766578791178	0.054970475584298434	0.325	0.067	0.013	0.003	0.02	0.05	0.03	0.0296	0.144	0.455	0.02	0.14574651430363905	2.4221082642661327
61.386138613861384	0.012841081188344922	4.239146122402183	0.18384735497081583	0.7999129061639951	0.09596557166551997	0.03883062617079115	0.09396010805126918	0.05511634041180604	0.325	0.067	0.013	0.003	0.02	0.05	0.03	0.0296	0.144	0.455	0.02	0.14615264502918418	2.399709349181116
62.37623762376238	0.01282197352921177	4.249886789312588	0.18345356719507816	0.7984016295870149	0.09622010873544988	0.038932008888184315	0.09445543514001271	0.055256925990566266	0.325	0.067	0.013	0.003	0.02	0.05	0.03	0.0296	0.144	0.455	0.02	0.14654643280492186	2.377939949589307
63.366336633663366	0.012803638402723895	4.259905329524587	0.1830716707311626	0.7967438912790263	0.09646542700034554	0.039029698713407696	0.09493411352962297	0.0553924066226895	0.325	0.067	0.013	0.003	0.02	0.05	0.03	0.0296	0.144	0.455	0.02	0.14692832926883742	2.3567748402906616
64.35643564356435	0.012786044003225317	4.269224108790891	0.18270123416850864	0.7949472855369356	0.09670183075447729	0.0391238174269598	0.09539659848051375	0.05552295010100498	0.325	0.067	0.013	0.003	0.02	0.05	0.03	0.0296	0.144	0.455	0.02	0.14729876583149137	2.336190065921088
65.34653465346534	0.012769160119602	4.277864741778769	0.1823418450173717	0.7930191210575147	0.09692961293684103	0.039214482237836114	0.09584333395783505	0.05564871796616857	0.325	0.067	0.013	0.003	0.02	0.05	0.03	0.0296	0.144	0.455	0.02	0.14765815498262833	2.3161628669240293
66.33663366336634	0.012752958047307287	4.285848125241742	0.1819931090272043	0.7909664313809667	0.09714905554352267	0.03930180594250615	0.09627475267127893	0.055769865728596185	0.325	0.067	0.013	0.003	0.02	0.05	0.03	0.0296	0.144	0.455	0.02	0.1480068909727957	2.2966716101504536
67.32673267326733	0.012737410502340762	4.293194469707534	0.18165464941611173	0.7887959850815873	0.09736043004345984	0.03938589708629649	0.0966912760915702	0.05588654308321363	0.325	0.067	0.013	0.003	0.02	0.05	0.03	0.0296	0.144	0.455	0.02	0.14834535058388829	2.2776957238134883
68.31683168316832	0.01272249154221548	4.299923329151652	0.18132610580327482	0.7865142955582012	0.09756399775648199	0.03946686013723241	0.09709331451251385	0.05599889413589817	0.325	0.067	0.013	0.003	0.02	0.05	0.03	0.0296	0.144	0.455	0.02	0.1486738941967252	2.259215636533079
69.3069306930693	0.012708176491834516	4.306053629220141	0.18100713338809157	0.7841276303777389	0.0977600102425435	0.03954479565365543	0.09748126718494089	0.056107057633515	0.325	0.067	0.013	0.003	0.02	0.05	0.03	0.0296	0.144	0.455	0.02	0.14899286661190844	2.241212720216695
70.29702970297029	0.012694441871882145	4.311603694105689	0.1806974023279503	0.7816420202312462	0.09794870970432458	0.03961980043797176	0.09785552248983735	0.05621116717179309	0.325	0.067	0.013	0.003	0.02	0.05	0.03	0.0296	0.144	0.455	0.02	0.1493025976720497	2.2236692365338135
71.2871287128713	0.012681265331342895	4.316591272035229	0.18039659697504304	0.7790632676007284	0.09813032935508254	0.039691967686671985	0.09821645810909232	0.05631135139662184	0.325	0.067	0.013	0.003	0.02	0.05	0.03	0.0296	0.144	0.455	0.02	0.14960340302495698	2.2065682867541083
72.27722772277228	0.012668625585147095	4.321033559419109	0.1801044151049715	0.7763969550795979	0.09830509377097266	0.039761387144849204	0.09856444121091812	0.056407734212970774	0.325	0.067	0.013	0.003	0.02	0.05	0.03	0.0296	0.144	0.455	0.02	0.14989558489502852	2.1898937647317567
73.26732673267327	0.012656502355112061	4.324947223801107	0.1798205673075483	0.773648453316488	0.09847321925098104	0.0398281452506611	0.09889982867429675	0.056500434981417685	0.325	0.067	0.013	0.003	0.02	0.05	0.03	0.0296	0.144	0.455	0.02	0.1501794326924517	2.173630312830673
74.25742574257426	0.012644876313653028	4.328348425642562	0.17954477639507446	0.7708229286430557	0.09863491416225002	0.039892325270305916	0.09922296732783396	0.05658956870158243	0.325	0.067	0.013	0.003	0.02	0.05	0.03	0.0296	0.144	0.455	0.02	0.15045522360492555	2.1577632805976945
75.24752475247524	0.012633729031063506	4.331252839009562	0.17927677677257423	0.7679253504175635	0.09879037926588564	0.03995400743429255	0.09953419418394656	0.05667524619696973	0.325	0.067	0.013	0.003	0.02	0.05	0.03	0.0296	0.144	0.455	0.02	0.1507232232274258	2.1422786860026375
76.23762376237623	0.0126230429261558	4.333675671214552	0.1790163138693024	0.7649604980573738	0.09893980803525468	0.04001326906839325	0.09983383668397162	0.05675757429329186	0.325	0.067	0.013	0.003	0.02	0.05	0.03	0.0296	0.144	0.455	0.02	0.15098368613069763	2.127163179075541
77.22772277227723	0.012612801219676102	4.335631681476021	0.17876314362962023	0.7619329677748715	0.09908338696507653	0.040070184716016165	0.10012221295590243	0.05683665598555709	0.325	0.067	0.013	0.003	0.02	0.05	0.03	0.0296	0.144	0.455	0.02	0.15123685637037979	2.112404007782395
78.21782178217822	0.012602987890273393	4.337135198653361	0.17851703200818997	0.7588471790487855	0.09922129586690502	0.040124826256795414	0.10039963207245224	0.05691259059984777	0.325	0.067	0.013	0.003	0.02	0.05	0.03	0.0296	0.144	0.455	0.02	0.15148296799181005	2.0979889859910346
79.20792079207921	0.012593587633169704	4.338200138085597	0.17827775447441307	0.7557073808342197	0.09935370815227414	0.04017726302278849	0.1006663943062266	0.05698547395186837	0.325	0.067	0.013	0.003	0.02	0.05	0.03	0.0296	0.144	0.455	0.02	0.15172224552558694	2.083906463388767
80.1980198019802	0.012584585821274481	4.338840017607255	0.1780450955649801	0.7525176575164175	0.09948079110622991	0.0402275619079877	0.10092279138878682	0.057055398496784475	0.325	0.067	0.013	0.003	0.02	0.05	0.03	0.0296	0.144	0.455	0.02	0.1519549044350199	2.0701452972225707
81.18811881188118	0.012575968468538912	4.339067972778141	0.17781884846212975	0.7492819346249073	0.09960270614936363	0.040275787472274074	0.10116910676957316	0.05712245347157986	0.325	0.067	0.013	0.003	0.02	0.05	0.03	0.0296	0.144	0.455	0.02	0.15218115153787026	2.056694825741497
82.17821782178218	0.012567722195475974	4.338896771355269	0.1775988145769786	0.746003984320889	0.09971960908828771	0.04032200204266859	0.10140561586935595	0.057186725033609956	0.325	0.067	0.013	0.003	0.02	0.05	0.03	0.0296	0.144	0.455	0.02	0.15240118542302142	2.0435448432290966
83.16831683168317	0.012559834196709349	4.338338827048377	0.17738480315984737	0.742687430660448	0.09983165035604577	0.04036626580998519	0.10163258633126764	0.05724829639305118	0.325	0.067	0.013	0.003	0.02	0.05	0.03	0.0296	0.144	0.455	0.02	0.15261519684015265	2.030685576521376
84.15841584158416	0.012552292210305595	4.337406212645111	0.17717663093747368	0.7393357546585058	0.09993897524280469	0.040408636920445495	0.1018502782695085	0.05730724793863861	0.325	0.067	0.013	0.003	0.02	0.05	0.03	0.0296	0.144	0.455	0.02	0.15282336906252633	2.0181076629130077
85.14851485148515	0.012545084489053934	4.336110672450964	0.1769741217649273	0.7359522991398779	0.10004172411552346	0.04044917156331422	0.10205894451212517	0.057363657357938795	0.325	0.067	0.013	0.003	0.02	0.05	0.03	0.0296	0.144	0.455	0.02	0.15302587823507272	2.0058021293611987
86.13861386138613	0.01253819977334094	4.334463634153461	0.17677710629037047	0.7325402734094383	0.10014003262841271	0.040487924055278415	0.10225883083808791	0.0574175997531605	0.325	0.067	0.013	0.003	0.02	0.05	0.03	0.0296	0.144	0.455	0.02	0.15322289370962955	1.9937603729028957
87.12871287128712	0.012531627265587321	4.332476220111561	0.1765854216421521	0.7291027577376196	0.1002340319241741	0.04052494692055211	0.10245017620977223	0.05746914775125708	0.325	0.067	0.013	0.003	0.02	0.05	0.03	0.0296	0.144	0.455	0.02	0.1534145783578479	1.981974142206821
88.11881188118812	0.012525356606169135	4.330159258106444	0.17639891113286243	0.7256427076735255	0.1003238488261118	0.04056029096708031	0.10263321299963488	0.05751837160873488	0.325	0.067	0.013	0.003	0.02	0.05	0.03	0.0296	0.144	0.455	0.02	0.15360108886713758	1.9704355201872663
89.10891089108911	0.01251937785075514	4.3275232915777755	0.17621742397393003	0.7221629581943733	0.1004096060214329	0.04059400535962077	0.10280816720990935	0.05756533931213779	0.325	0.067	0.013	0.003	0.02	0.05	0.03	0.0296	0.144	0.455	0.02	0.15378257602606998	1.959136907611601
90.0990099009901	0.01251368144893824	4.324578589374274	0.17604081500562188	0.7186662276976428	0.10049142223627897	0.04062613768942462	0.10297525868623593	0.05761011667393073	0.325	0.067	0.013	0.003	0.02	0.05	0.03	0.0296	0.144	0.455	0.02	0.15395918499437813	1.9480710076381484
91.08910891089108	0.012508258224086178	4.321335155043159	0.17586894444335194	0.7151551218428008	0.10056941240268812	0.0406567340403615	0.1031347013252236	0.057652767423582434	0.325	0.067	0.013	0.003	0.02	0.05	0.03	0.0296	0.144	0.455	0.02	0.15413105555664808	1.9372308112254362
92.07920792079207	0.012503099354344542	4.317802735688964	0.17570167763438882	0.7116321372536725	0.10064368781785536	0.04068583905210415	0.10328670327512049	0.057693353294589314	0.325	0.067	0.013	0.003	0.02	0.05	0.03	0.0296	0.144	0.455	0.02	0.1542983223656112	1.9266095833578691
93.06930693069307	0.012498196354732498	4.313990830417334	0.1755388848257512	0.7080996650854973	0.10071435629596948	0.04071349598043783	0.10343146712978378	0.057731934107561195	0.325	0.067	0.013	0.003	0.02	0.05	0.03	0.0296	0.144	0.455	0.02	0.15446111517424882	1.9162008500366303
94.05940594059406	0.012493541060332852	4.30990869835238	0.1753804409458507	0.7045599944516119	0.10078152231237512	0.040739746754364335	0.10356919011567427	0.05776856784895586	0.325	0.067	0.013	0.003	0.02	0.05	0.03	0.0296	0.144	0.455	0.02	0.1546195590541493	1.9059983859881098
95.04950495049505	0.012489125610309355	4.30556536631519	0.17522622539527885	0.7010153157388451	0.10084528714179046	0.04076463203078877	0.10370006427265427	0.05780331074650443	0.325	0.067	0.013	0.003	0.02	0.05	0.03	0.0296	0.144	0.455	0.02	0.15477377460472116	1.8959962030453903
