time	Susceptible	Infected	Diagnosed	Ailing	Recognized	Threatened	Healed	Extinct
0.0	0.9999963	3.33333333e-06	3.33333333e-07	1.66666666e-08	3.33333333e-08	0.0	0.0	0.0
0.9900990099009901	0.999994049997665	4.340498420026421e-06	8.826526603054807e-07	4.0239954188865104e-07	1.816974148060364e-07	5.955555909874344e-09	1.5344398328345404e-07	2.1394766999321268e-11
1.9801980198019802	0.9999909227291519	5.821968370483856e-06	1.5461694818872995e-06	7.880077944004318e-07	5.335321424395834e-07	2.466046616198811e-08	3.794386394711485e-07	1.6050554673883405e-10
2.9702970297029703	0.9999865940426815	7.923903769690019e-06	2.3927873804229953e-06	1.2295405311705545e-06	1.1083650880378482e-06	6.18396584901352e-08	7.05616019550771e-07	5.713566162266785e-10
3.9603960396039604	0.9999806159685986	1.0859491433856486e-05	3.508975216639157e-06	1.7827418294978024e-06	1.953637088693331e-06	1.2482262421407328e-07	1.1695585637063303e-06	1.4707319495782096e-09
4.9504950495049505	0.9999749971576062	1.2636368784224352e-05	4.8432459918179765e-06	2.3984476898003583e-06	3.1293162743114373e-06	2.2273379202650994e-07	1.7862350339525382e-06	3.160903651518817e-09
5.9405940594059405	0.9999684859239315	1.4693021877142352e-05	6.27774051010049e-06	3.003141786384732e-06	4.639990012394348e-06	3.6355108725534435e-07	2.547271797035016e-06	6.025074038863084e-09
6.930693069306931	0.9999608417302349	1.7146914588786742e-05	7.856781531998889e-06	3.638895632045898e-06	6.49041097682059e-06	5.552307498466951e-07	3.476173134765281e-06	1.0529226717843483e-08
7.920792079207921	0.9999518717155195	2.0052812985634343e-05	9.6257618308992e-06	4.338989206188686e-06	8.703347610157689e-06	8.064494478924943e-07	4.60037178470909e-06	1.721769093520086e-08
8.910891089108912	0.9999413473049912	2.3480581127364297e-05	1.1633222351399774e-05	5.131835938909937e-06	1.1317755313860499e-05	1.126992262293195e-06	5.952246421320644e-06	2.6727669663221375e-08
9.900990099009901	0.9999289991840079	2.7515436263075544e-05	1.3932826507795433e-05	6.044459625188711e-06	1.4386963301132497e-05	1.528067103939617e-06	7.569929036752608e-06	3.980023013287028e-08
10.89108910891089	0.9999145108061632	3.2259339854075834e-05	1.6585109074061843e-05	7.104618861797514e-06	1.797858741714324e-05	2.022632697584337e-06	9.49827659885944e-06	5.729540915784196e-08
11.881188118811881	0.9998975101744473	3.783329942889667e-05	1.9659262119832478e-05	8.342290181909969e-06	2.2175590386457424e-05	2.625770171953319e-06	1.1790067363674818e-05	8.021197585630275e-08
12.871287128712872	0.9998773701825657	4.544574991894029e-05	2.2351232474862714e-05	9.840800642417066e-06	2.703477774311759e-05	3.3550016192526836e-06	1.4509210392532009e-05	1.0971071907811468e-07
13.861386138613861	0.9998531728176066	5.471074030310613e-05	2.5653597735844284e-05	1.1713133041937155e-05	3.2646917642053245e-05	4.230646704212814e-06	1.774167931779783e-05	1.4713372424608565e-07
14.85148514851485	0.999824089233777	6.58236446901613e-05	2.980917950234667e-05	1.4009160264112747e-05	3.9218567753571746e-05	5.278034681039362e-06	2.1594790824745015e-05	1.9405458282148516e-07
15.841584158415841	0.9997891317234684	7.916500002778068e-05	3.4960476370721296e-05	1.6797365769711054e-05	4.698446423293187e-05	6.5285299734360285e-06	2.6196784328205615e-05	2.523219046700247e-07
16.831683168316832	0.9997471137346988	9.518924626459921e-05	4.128401690671985e-05	2.0166390497060367e-05	5.621695311161658e-05	8.020670120885002e-06	3.170152386728575e-05	3.2413060875566934e-07
17.821782178217823	0.9996966093176904	0.00011444074726687144	4.899614776864714e-05	2.4226735368349284e-05	6.723644740070293e-05	9.801456655679753e-06	3.8293714389259636e-05	4.120995358795215e-07
18.81188118811881	0.9996359061920199	0.00013757197057400356	5.836000099893373e-05	2.911356238818029e-05	8.042272503089992e-05	1.1927886066962887e-05	4.61949685058035e-05	5.193604911230116e-07
19.801980198019802	0.9995629485409916	0.00016536536519937083	6.969424873046381e-05	3.499074468471582e-05	9.622802563395418e-05	1.4468856518833363e-05	5.567121871201463e-05	6.496656048306549e-07
20.792079207920793	0.999475268394863	0.00019875945467172335	8.338371050343878e-05	4.205599050696985e-05	0.00011519249897355572	1.750747478276318e-05	6.704162587871151e-05	8.075158957047854e-07
21.78217821782178	0.999369900707466	0.00023888098432423905	9.989259479736135e-05	5.054741812641911e-05	0.00013796308278470133	2.1143935106220847e-05	8.06896233340673e-05	9.983201367393126e-07
22.77227722772277	0.9992623418238359	0.00027813772137044024	0.00012846837628198256	4.4739939169605576e-05	0.0001567632584326338	2.3600574274085816e-05	0.00010474345698925401	1.2215157219081367e-06
23.762376237623762	0.9991465379728272	0.00031814341597284027	0.00016329414358300478	3.856032306919021e-05	0.00017164080716994856	2.570972655314417e-05	0.00013466474594209227	1.4655309584128253e-06
24.752475247524753	0.9990165302438179	0.0003617380323584867	0.0002021668534017445	3.5549704820174787e-05	0.00018565060975763266	2.7938126355063622e-05	0.0001687120836468832	1.7310119179201871e-06
25.742574257425744	0.998870324091816	0.00040987923668067927	0.0002454504126988299	3.479514307255711e-05	0.0001999270307337467	3.0299641823833243e-05	0.00020732190921506254	2.0192000350286724e-06
26.73267326732673	0.9987057356933582	0.00046347772520280304	0.0002936189575969325	3.5704871164496954e-05	0.00021531601416846947	3.281630814118315e-05	0.0002510155800038083	2.331516439861211e-06
27.722772277227723	0.9985203482330248	0.0005234460463937201	0.0003472486978242091	3.790453194053893e-05	0.00023248244300064035	3.551682289326355e-05	0.00030040025670717823	2.6696342912920157e-06
28.712871287128714	0.9983790328748423	0.0005287949284887469	0.0004039246691527866	4.0488619021115606e-05	0.00025189857120668836	3.843418417510986e-05	0.0003544072782525057	3.0355409363688683e-06
29.7029702970297	0.9982630946158836	0.0005123035690323295	0.00045588228098327073	4.183431155563223e-05	0.0002732230009954625	4.15893199092586e-05	0.0004086580713602667	3.4314963558233424e-06
30.693069306930692	0.998150018256995	0.0004969928552292132	0.0005030886158862655	4.230225533042587e-05	0.000295839190514382	4.4990701331704396e-05	0.00046292488561617314	3.8599051724268155e-06
31.683168316831683	0.9980396680208178	0.0004827173903160453	0.0005459301628958551	4.220815569296101e-05	0.00031929935166908745	4.8641770015992074e-05	0.0005172285890058917	4.3232256620458225e-06
32.67326732673267	0.9979319065166042	0.0004693659811958614	0.0005847566221258481	4.176111139744382e-05	0.0003432762198296672	5.2542250831344355e-05	0.0005715840327328878	4.823931358468444e-06
33.663366336633665	0.9978265980203673	0.00045685088963693543	0.0006198868786734201	4.109961991602408e-05	0.00036752575860472955	5.668906740266382e-05	0.0006260019526436374	5.364478830836465e-06
34.65346534653465	0.9977236105518892	0.0004451006322452591	0.000651613311272632	4.03155988711098e-05	0.00039186204451322333	6.107700365708277e-05	0.0006804902409535037	5.947282673585579e-06
35.64356435643565	0.9976228170066002	0.0004340554995394505	0.000680204860143768	3.946920185487464e-05	0.0004161414988792547	6.569916572871785e-05	0.0007350547360561431	6.5746972732367665e-06
36.633663366336634	0.9975240958403027	0.0004236642815953251	0.0007059095984873666	3.859952319496917e-05	0.00044025126528632715	7.054735657322078e-05	0.0007896997985705903	7.249002065062771e-06
37.62376237623762	0.9974273313922958	0.00041388207253993664	0.0007289567755875692	3.773166038161019e-05	0.0004641013138629849	7.561236470370789e-05	0.0008444286966232298	7.972390080707902e-06
38.613861386138616	0.9973332312747649	0.000392952702472024	0.0007656019660063013	3.474031074679565e-05	0.0004825564193056118	8.119414847566011e-05	0.0009009919057375087	8.747938566629741e-06
39.603960396039604	0.9972446200934937	0.0003668935374322328	0.0008057641038542313	3.1150118086963234e-05	0.0004971192668837984	8.706462565541373e-05	0.0009578240770574443	9.580843611668858e-06
40.59405940594059	0.9971612837063988	0.0003430848072368381	0.000839351426089614	2.8223583568497545e-05	0.0005109117404028717	9.300292519995808e-05	0.0010136862631425977	1.04722140363882e-05
41.584158415841586	0.9970827445873887	0.0003213509770306585	0.0008670691616805571	2.5788188951201583e-05	0.0005240152878603407	9.900153314546981e-05	0.0010686242458619875	1.1422684156776274e-05
42.57425742574257	0.997008573275023	0.0003015206313652211	0.0008895585168317908	2.3723964749158212e-05	0.0005364729800282522	0.00010505284316552039	0.001122681640877103	1.2432814035510293e-05
43.56435643564356	0.9969383835799972	0.0002834303223399002	0.0009073995596558455	2.1947173404990476e-05	0.0005483045172807032	0.0001111490530589949	0.0011758993736668694	1.350308667114489e-05
44.554455445544555	0.9968718269648073	0.0002669265351169128	0.0009211167549526917	2.0397816277336873e-05	0.0005595170324030681	0.00011728214390644444	0.0012283155115267036	1.4633907085316258e-05
45.54455445544554	0.9968085887726933	0.0002518665639322103	0.0009311830883041111	1.903241617024637e-05	0.0005701110900637361	0.00012344390400168058	0.0012799652310360083	1.5825599874517317e-05
46.53465346534654	0.9967483850367879	0.0002381187148076771	0.0009380240117623155	1.781931215034614e-05	0.0005800843272171227	0.0001296259706254322	0.0013308808850211486	1.707840770397178e-05
