time	D	N	v
0.0	2.348	0.07764	300.0
0.9900990099009901	2.235474216910707	0.24753369169051834	324.4644267549593
1.9801980198019802	2.2005151434771837	0.37474254497980414	367.903233233518
2.9702970297029703	2.282635408616543	0.5184957809619704	461.49350152352525
3.9603960396039604	2.8947955586215515	0.9046036653544306	1279.1816271444086
4.9504950495049505	5.617167292096524	1.1415682093060715	2901.0737338307154
5.9405940594059405	7.7233130799495004	0.7333257518786109	1771.753603272612
6.930693069306931	7.404968606710294	0.3526519344041797	395.33428726608
7.920792079207921	6.223430678416482	0.1596328215126966	312.6842586964189
8.910891089108912	5.253866148305271	0.09409207087067664	303.22598033396696
9.900990099009901	4.490872197245999	0.08199106321259046	301.9464416780899
10.89108910891089	3.895070074592213	0.09367318526982224	302.70933707424115
11.881188118811881	3.4320853045776385	0.11794521020243225	304.85993905160996
12.871287128712872	3.075013243330141	0.15062880621742192	308.67075581576864
13.861386138613861	2.8035782283784543	0.1901138195357546	314.73818222012846
14.85148514851485	2.6031952614709053	0.23576851102091817	323.96371990025057
15.841584158415841	2.4644677060080613	0.2875126621584677	337.7441206700181
16.831683168316832	2.383524725596842	0.345970482861629	358.51037109712684
17.821782178217823	2.364364895772222	0.4133192685461448	391.3469528963255
18.81188118811881	2.428232157824817	0.4965619178170499	450.55784805353113
19.801980198019802	2.6668092449150596	0.6273592632296734	609.755684868352
20.792079207920793	3.960625343390497	1.0165303038967939	2226.6832435110673
21.78217821782178	6.5157188580184515	0.9018185011457465	2496.5329217666144
22.77227722772277	7.5825864467155295	0.5253257198197849	698.2696504334258
23.762376237623762	6.519526707257677	0.2328359321800166	331.0068771947149
24.752475247524753	5.496819737141232	0.11955609153951095	306.17060509485424
25.742574257425744	4.682617379943997	0.0878985215829168	302.5002239604552
26.73267326732673	4.044978687045886	0.09113227418850278	302.553878114688
27.722772277227723	3.548517234121852	0.11117862161898077	304.2135205059359
28.712871287128714	3.1645483426132976	0.14123560318590683	307.47246013101363
29.7029702970297	2.871151067524518	0.17871510137951588	312.8172978024389
30.693069306930692	2.6522769286069687	0.22259902666127165	321.04303860483344
31.683168316831683	2.497123344456597	0.27258724943024787	333.3705533959624
32.67326732673267	2.4001853373590127	0.32903499869659025	351.8499934208918
33.663366336633665	2.3628238970620936	0.3935184940765148	380.52768044977506
34.65346534653465	2.3995768528733685	0.4710102896917899	429.7060422604037
35.64356435643565	2.5687661609114025	0.5810925096219536	541.7292048848565
36.633663366336634	3.323745665284479	0.8721547837315802	1333.9944174361835
37.62376237623762	5.87237417143352	0.9923079717562329	2700.831542701003
38.613861386138616	7.608652557998685	0.6354585262152259	1164.201911958687
39.603960396039604	6.837482576351431	0.2912357802915538	354.66020176454145
40.59405940594059	5.7590235579895825	0.13965739442413194	309.11778404976855
41.584158415841586	4.889234191160446	0.0919393009837106	302.9261935099279
42.57425742574257	4.206372732866817	0.08807830399720416	302.35513798064085
43.56435643564356	3.673917369546419	0.10443524240204902	303.6053981024296
44.554455445544555	3.261201265106147	0.1320817171922886	306.3854116874479
45.54455445544554	2.944514172004953	0.167645384652525	311.0852971499957
46.53465346534654	2.7062599737412834	0.20980680525432155	318.4116447245858
47.524752475247524	2.534212610476635	0.2580977133115676	329.4425770121407
48.51485148514851	2.421330451414249	0.3126658456795686	345.9301063550548
49.504950495049506	2.3667506598367503	0.37463835023445374	371.15703530846866
50.495049504950494	2.3801019347990313	0.4476085331089544	412.80557225604684
51.48514851485149	2.500271593994743	0.5443644089142435	497.4525303414839
52.475247524752476	2.951793994265751	0.7441579867325767	861.3642070509195
53.46534653465346	5.1661503763537775	1.0568095098279104	2757.09916375943
54.45544554455446	7.340370362152422	0.7408909214217542	1774.97656018042
55.445544554455445	7.159017232059782	0.36673035771554885	406.47596543182163
