time	C	M	F	P
0.0	0.0	0.0	0.0	0.0
0.9900990099009901	0.405150022923078	0.20790241854720762	0.932821159050109	4.558422615245194
1.9801980198019802	0.5491141884882408	0.15566682921656386	1.7649362801961013	16.979658184420693
2.9702970297029703	0.6776113757292554	0.13115900977275782	2.51286230930468	35.66195954412668
3.9603960396039604	0.448232198938132	0.4433775789109376	3.163982973617771	59.22487808699886
4.9504950495049505	0.009209713474096402	11.081303094215768	2.692069851354218	83.48107536581985
5.9405940594059405	0.002700457039150357	37.07868608457877	0.5073854472315106	89.13123002531015
6.930693069306931	0.002371884982208684	42.14846382706479	0.23429798502158422	83.56612857997129
7.920792079207921	0.002969148112200702	33.647746981924506	0.26935672678047434	78.00851793861679
8.910891089108912	0.0041908213379318205	23.823615536097357	0.358079352095204	73.58471909611178
9.900990099009901	0.006015342765987976	16.588513281118512	0.4861436172905844	70.61070907465641
10.89108910891089	0.008116198010515772	12.295357868314674	0.6367714185573956	69.25207513066132
11.881188118811881	0.00962713545450461	10.377017784063181	0.7752306679575084	69.41744786320126
12.871287128712872	0.009778707068281335	10.23062157973691	0.855595814147612	70.62852376687343
13.861386138613861	0.008895861172115821	11.252372943072514	0.8513463736821255	72.08038057024575
14.85148514851485	0.007907879402443321	12.655078360108439	0.7874735424862382	73.02989263887643
15.841584158415841	0.007326672403322782	13.65249541259619	0.7200408925405183	73.22940496530711
16.831683168316832	0.007186288351439017	13.913882845980964	0.6833919394095399	72.91013006998794
17.821782178217823	0.007339766616536123	13.620098126821315	0.6788048965017528	72.43640583963479
18.81188118811881	0.007610613374425596	13.134894009233962	0.6935047056586792	72.0679617161173
19.801980198019802	0.007848288614051246	12.738244696980228	0.7137510235172946	71.90911219031364
20.792079207920793	0.007966407415177922	12.551071248225677	0.729456570079559	71.94026600695027
21.78217821782178	0.007959751397893605	12.562892393885464	0.7359675720791119	72.07383626593982
22.77227722772277	0.007880722119153232	12.689381944678058	0.7340702474461193	72.21354293919649
23.762376237623762	0.007792884348663712	12.83220386090362	0.7278841587015037	72.29788603930734
24.752475247524753	0.007736990032675001	12.92437098099159	0.7217918116105109	72.31352200621417
25.742574257425744	0.007723105471765707	12.947101745234473	0.7183405378713741	72.2818294799214
26.73267326732673	0.007739791898215251	12.918910319937673	0.7178906768890824	72.23539261359828
27.722772277227723	0.007767781687407291	12.872329124449248	0.7194006504032773	72.19958541515548
28.712871287128714	0.007790895898788893	12.83426965015256	0.7214485934328142	72.18501685025171
