time	s_0002	s_0004	s_0008	s_0009	s_0010	s_0015	s_0016	s_0018	s_0019	s_0025	s_0028	s_0033	s_0037	s_0039	s_0056	s_0061	s_0062	s_0063	s_0066	BPG	s_0076	s_0077	s_0078	s_0082	s_0086	s_0089	s_0118	s_0120	s_0122	s_0126	s_0141	s_0142	s_0145	s_0146	s_0158	s_0162	s_0165	s_0176	s_0178	s_0180	P2G	s_0190	s_0201	s_0204	s_0207	s_0209	s_0210	s_0211	s_0218	s_0231	s_0232	P3G	s_0261	s_0262	s_0291	s_0295	s_0296	s_0297	s_0298	s_0299	s_0300	s_0301	s_0302	s_0304	s_0306	s_0312	s_0313	s_0314	s_0322	s_0324	s_0325	s_0326	s_0327	s_0328	s_0335	s_0340	s_0349	AcAld	s_0362	s_0367	s_0373	s_0380	s_0386	s_0390	s_0393	ADP	s_0403	s_0404	s_0409	s_0419	AMP	s_0427	s_0428	s_0430	s_0432	ATP	s_0445	s_0454	s_0455	CO2	s_0467	s_0471	s_0478	s_0505	s_0515	s_0516	s_0522	s_0526	s_0529	s_0539	s_0542	s_0550	s_0551	F16bP	F6P	GLC	s_0567	G6P	s_0573	s_0574	s_0577	s_0581	s_0582	s_0584	s_0586	s_0587	s_0589	s_0595	s_0602	s_0613	s_0615	s_0619	s_0625	DHAP	s_0633	s_0644	s_0645	s_0649	s_0654	s_0656	s_0657	s_0662	s_0666	s_0672	EtOH	s_0700	s_0709	s_0710	s_0722	s_0725	s_0739	s_0743	s_0745	s_0747	s_0748	s_0750	s_0757	GAP	GLY	s_0767	s_0773	s_0779	s_0782	s_0785	s_0816	s_0832	s_0835	s_0836	s_0841	s_0847	s_0849	s_0897	s_0940	s_0943	s_0951	s_0953	s_0955	s_0959	s_0965	s_0969	s_0973	s_0978	s_0979	s_0980	s_0981	s_0991	s_0999	s_1003	s_1006	s_1010	s_1011	s_1012	s_1014	s_1016	s_1021	s_1025	s_1029	s_1032	s_1035	s_1038	s_1039	s_1045	s_1048	s_1051	s_1056	s_1059	s_1065	s_1073	s_1077	s_1084	s_1099	s_1101	s_1107	s_1148	s_1151	s_1153	s_1161	s_1176	s_1182	s_1187	s_1191	s_1192	s_1194	NAD	NADH	s_1207	s_1212	s_1233	s_1238	s_1255	s_1266	s_1269	s_1270	s_1271	s_1275	s_1286	s_1302	s_1314	PHO	s_1331	s_1337	s_1342	s_1343	s_1346	s_1351	PEP	s_1364	s_1365	s_1376	s_1377	s_1379	s_1386	PYR	s_1405	s_1408	s_1413	s_1416	s_1426	s_1427	s_1428	s_1429	s_1445	s_1447	s_1449	s_1454	s_1458	s_1467	s_1469	s_1487	s_1491	s_1520	s_1524	s_1527	s_1533	s_1535	s_1537	s_1538	s_1543	s_1545	s_1559	s_1561	s_1565	s_1569	s_1576	s_1577	s_1578	s_1579	s_1582	s_1583	s_1585	s_1587	s_1589	s_1590	s_1591	s_1593	s_1594	s_1596	s_1598	s_1600	s_1602	s_1604	s_1606	s_1607	s_1608	s_1610	s_1612	s_1614	s_1616	s_1620	F26bP	s_0360	s_0420	s_0458	GLCx	s_0681	s_0766	s_1277	s_1324	s_1459	s_1468	e_0001	e_0002	e_0003	e_0004	e_0005	e_0006	e_0007	e_0008	e_0010	e_0011	e_0012	e_0017	e_0020	e_0022	e_0025	e_0026	e_0028	e_0030	e_0031	e_0033	e_0038	e_0045	e_0051	e_0053	e_0054	e_0057	e_0062	e_0063	e_0064	e_0065	e_0066	e_0069	e_0071	e_0074	e_0079	e_0084	e_0087	e_0088	e_0089	e_0090	e_0091	e_0092	e_0100	e_0101	e_0103	e_0106	e_0107	e_0109	e_0111	e_0113	e_0117	e_0122	e_0124	e_0127	e_0128	e_0129	e_0133	e_0134	e_0135	e_0136	e_0137	e_0141	e_0142	e_0146	e_0151	e_0152	e_0154	e_0155	e_0160	e_0165	e_0167	e_0168	e_0169	e_0171	e_0175	e_0176	e_0177	e_0179	e_0182	e_0183	e_0186	e_0188	e_0194	e_0196	e_0202	e_0203	e_0204	e_0207	e_0213	e_0214	e_0218	e_0219	e_0220	e_0223	e_0231	e_0234	e_0237	e_0239	e_0243	e_0249	e_0250	e_0251	e_0255	e_0260	e_0263	e_0268	e_0269	e_0271	e_0273	e_0276	e_0278	e_0280	e_0281	e_0283	e_0288	e_0289	e_0290	e_0291	e_0293	e_0295	e_0296	e_0297	e_0298	e_0299	e_0303	e_0311	e_0312	e_0313	e_0314	e_0317	e_0320	e_0321	e_0322	e_0325	e_0326	e_0328	e_0329	e_0330	e_0334	e_0340	e_0342	e_0343	e_0346	e_0347	e_0348	e_0352	e_0353	e_0355	e_0356	e_0362	e_0364	e_0365	e_0367	e_0368	e_0370	e_0372	e_0376	e_0379	e_0380	e_0381	e_0382	e_0385	e_0387	e_0389	e_0390	e_0392	e_0396	e_0398	e_0401	e_0404	e_0405	e_0407	e_0409	e_0417	e_0418	e_0422	e_0424	e_0425	e_0426	e_0427	e_0428	e_0429	e_0431	e_0432	e_0434	e_0435	e_0436	e_0440	e_0447	e_0448	e_0452	e_0453	e_0454	e_0455	e_0456	e_0457	e_0458	e_0462	e_0465	e_0466	e_0467	e_0470	e_0472	e_0475	e_0476	e_0489	e_0492	e_0494	e_0495	e_0496	e_0499	e_0506	e_0508	e_0510	e_0512	e_0514	e_0515	e_0525	e_0528	e_0531	e_0536	e_0540	e_0541	e_0542	e_0544	e_0545	e_0547	e_0548	e_0549	e_0550	e_0556	e_0557	e_0558	e_0559	e_0561	e_0565	e_0567	e_0568	e_0569	e_0571	e_0574	e_0576	e_0578	e_0579	e_0581	e_0582	e_0585	e_0586	e_0588	e_0591	e_0594	e_0601	e_0603	e_0607	e_0610	e_0611	e_0612	e_0613	e_0615	e_0619	e_0621	e_0629	e_0631	e_0632	e_0633	e_0636	e_0638	e_0639	e_0642	e_0644	e_0647	e_0658	e_0667	e_0671	e_0674	e_0675	e_0682	e_0684	e_0685	e_0686	e_0687	e_0690	e_0692	e_0693	e_0695	e_0697	e_0698	e_0699	e_0704	e_0705	e_0708	e_0709	e_0711	e_0712	e_0716	e_0727	e_0729	e_0730	e_0733	e_0734	e_0736	e_0740	e_0741	e_0742	e_0743	e_0744	e_0745	e_0746	e_0747	e_0750	e_0752	e_0753	e_0754	e_0755	e_0757	e_0761	e_0762	e_0763	e_0765	e_0769	e_0771	e_0774	e_0778	e_0788	e_0791	e_0792	e_0793	e_0799	e_0800	e_0802	e_0805	e_0808	e_0812	e_0813	e_0826	e_0827	e_0829	e_0830	e_0832	e_0834	e_0836	e_0838	e_0840	e_0841	e_0842	e_0846	e_0848	e_0850	e_0851	e_0852	e_0855	e_0860	e_0862	e_0867	e_0869	e_0875	e_0880	e_0883	e_0884	e_0888	e_0889	e_0890	e_0892	e_0894	e_0895	e_0898	e_0903	e_0904	e_0911	e_0913	e_0915	e_0922	e_0924	e_0926	e_0934	e_0935	e_0940	e_0944	e_0947	e_0950	e_0953	e_0955	e_0956	e_0959	e_0962	e_0963	e_0964	e_0970	e_0973	e_0975	e_0976	e_0978	e_0980
0.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.000736873499865602	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.127695817386632	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.885688538360659	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.178140579850657	0.1	0.1	0.1	0.1	0.1	0.1	0.1	1.28198768168719	0.1	0.1	0.1	0.1	0.292884853320091	0.1	0.1	0.1	0.1	2.52512746499271	0.1	0.1	0.1	1.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	6.22132076069411	0.624976405532373	0.097652231064563	0.1	2.67504014044787	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	1.00415254899644	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	50.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.0451809175780963	0.15	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	1.50329030201531	0.0867096979846952	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.0632352144936527	0.1	0.1	0.1	0.1	0.1	0.1	1.81531251192736	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.02	0.0	1.0	0.0	100.0	0.0	0.0	1.0	1.0	0.0	1.0	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
0.9900990099009901	0.10000000000826774	0.10000000000826774	0.10000000000045543	0.10000000000127103	0.09999999999836043	0.100000000000686	0.10000000000079896	0.09999999999988954	0.09999999999608536	0.09999999999985927	0.09999999999980938	0.09999999999975179	0.10000000000139635	0.09999999999987566	0.1000000000021896	0.09999999990014434	0.10000000000333642	0.09999999999783571	0.10000000000202125	0.0007368734998423062	0.10000000000002902	0.10000000000002704	0.10000000000055452	0.10000000000001555	0.09999999999929633	0.10000000005615187	0.10000000001315688	0.09999999998577036	0.09999999999998847	0.09999999998348438	0.09999999999998703	0.100000000000002	0.09999999999935011	0.09999999999969267	0.09999999999996625	0.09999999999707301	0.09999999999972624	0.09999999999684776	0.10000000000182607	0.0999999999942554	0.1276958173850822	0.09999999999985407	0.09999999998724918	0.09999999999882354	0.09999999999951081	0.09999999999993525	0.1000000000002621	0.09999999999972618	0.09999999999988175	0.10000000000001635	0.10000000000145676	0.8856885383499732	0.09999999999978498	0.09999999999994365	0.0999999999954409	0.09999999999835225	0.09999999999999797	0.10000000000008995	0.10000000001097674	0.10000000000015165	0.0999999999998988	0.09999999999853953	0.09999999999977877	0.09999999999766195	0.09999999999630063	0.10000000000016097	0.09999999999999848	0.09999999999999885	0.10000000000034028	0.09999999999979077	0.10000000000293825	0.09999999999990002	0.09999999999940007	0.10000000000000235	0.0999999999988308	0.10000000000084745	0.10000000000018885	0.1781405798346718	0.09999999999197694	0.10000000000001699	0.10000000000077577	0.10000000000162967	0.09999999997397085	0.10000000001102909	0.0999999999997903	1.2819876817063904	0.10000000000240931	0.10000000001163346	0.10000000000021347	0.10000000000068299	0.2928848533346974	0.10000000001966668	0.10000000000066825	0.1000000000010007	0.10000000000125096	2.5251274649793216	0.09999999999904823	0.09999999999994166	0.09999999999804847	1.0000000000180254	0.09999999999996345	0.09999999998760777	0.10000000003317962	0.09999999999999508	0.10000000000020816	0.09999999999882414	0.09999999998412053	0.10000000003519774	0.10000000000723676	0.10000000000405591	0.09999999999985064	0.09999999999982577	0.10000000000274542	6.221320760702006	0.6249764055240439	0.09765223106529532	0.09999999996882522	2.675040140414419	0.09999999999851258	0.09999999999938325	0.09999999999898022	0.10000000000114545	0.10000000000045785	0.09999999999354803	0.10000000000040955	0.09999999974132441	0.09999999999958935	0.10000000001830041	0.10000000000098011	0.09999999999616419	0.10000000000191687	0.09999999996116603	0.10000000000002089	1.0041525490076182	0.0999999999846806	0.10000000000072463	0.09999999999927538	0.09999999999999266	0.10000000000004375	0.10000000000116795	0.1000000000310532	0.0999999999975964	0.09999999999991137	0.1000000000001825	50.00000000005318	0.09999999997223316	0.10000000000014854	0.09999999999985147	0.10000000002806324	0.10000000000089608	0.09999999999659175	0.10000000000069165	0.09999999999999803	0.10000000000079275	0.10000000000249851	0.10000000000024822	0.10000000000444843	0.04518091757844308	0.15000000000559063	0.10000000000589354	0.0999999999984122	0.09999999999767699	0.10000000000241253	0.09999999999305395	0.1000000000057986	0.10000000000031971	0.0999999999984661	0.10000000000136779	0.10000000003352665	0.10000000000125292	0.09999999999546975	0.0999999999602904	0.1000000000158921	0.09999999999974857	0.09999999993834385	0.10000000000085527	0.10000000004841371	0.09999999999926977	0.09999999999875395	0.10000000000742937	0.09999999999983267	0.10000000000041433	0.10000000000039844	0.09999999999852804	0.0999999999570675	0.10000000000784366	0.1000000000039088	0.10000000002162876	0.09999999999892806	0.10000000000086624	0.10000000000042363	0.09999999999909218	0.10000000000175682	0.10000000000323411	0.10000000000266349	0.10000000000043721	0.09999999999147002	0.10000000006038876	0.0999999999930028	0.10000000000224675	0.10000000002299972	0.09999999999947874	0.09999999998031947	0.10000000000025408	0.10000000000034337	0.09999999999947937	0.10000000002094546	0.09999999994170115	0.10000000000169393	0.09999999999784076	0.10000000000132905	0.1000000000006368	0.10000000000085198	0.10000000000000779	0.09999999999911383	0.10000000000009084	0.10000000000000382	0.09999999999997991	0.1000000000011295	0.10000000000056118	0.09999999999941264	0.10000000000010778	0.09999999999489438	1.5032903020052135	0.08670969799479213	0.09999999999851023	0.10000000000148979	0.10000000004525	0.09999999999212592	0.10000000001205639	0.10000000001169468	0.10000000009754716	0.10000000000609667	0.0999999999954946	0.10000000000057097	0.1	0.10000000002929801	0.10000000000540148	0.0999999999978733	0.09999999999714178	0.09999999999996091	0.09999999999999407	0.09999999999999867	0.09999999999581644	0.09999999999929574	0.06323521449279947	0.10000000000012561	0.09999999999716494	0.09999999999988878	0.0999999999967921	0.1000000000001685	0.09999999999858213	1.8153125119460758	0.10000000000000062	0.10000000000024818	0.09999999999040844	0.10000000001875839	0.0999999999824275	0.10000000001152377	0.10000000000325254	0.10000000000050009	0.10000000000293069	0.1000000000000755	0.0999999999999975	0.10000000000000815	0.10000000000579343	0.09999999999152973	0.10000000002096758	0.10000000001990594	0.10000000000086637	0.10000000000004997	0.09999999999954189	0.09999999999980053	0.10000000000054131	0.10000000000060913	0.09999999999939088	0.10000000005583784	0.10000000005934982	0.09999999997989174	0.10000000013759813	0.10000000000123069	0.10000000000631501	0.09999999999913321	0.09999999999999999	0.10000000000000009	0.10000000000003131	0.09999999999996763	0.09999999998836655	0.09999999999933176	0.0999999999989993	0.09999999999874905	0.10000000000014937	0.09999999999920726	0.0999999999975015	0.09999999999555158	0.0999999999996803	0.09999999999874709	0.09999999999830608	0.09999999999867096	0.09999999999999222	0.09999999999459853	0.09999999999983152	0.09999999999674747	0.09999999999913364	0.10000000000019948	0.0999999999994587	0.09999999999876932	0.1000000002116826	0.09999999978831742	0.02	0.0	1.0	0.0	100.0	0.0	0.0	1.0	1.0	0.0	1.0	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
