time	species_2	species_3	species_4	species_5	species_6	species_7	species_8	species_9	species_10	species_11	species_12	species_13	species_14	species_15	species_16	species_17	species_18	species_19	species_20	species_21	species_22	species_23	species_24	species_25	species_26	species_27	species_28	species_29	species_30	species_1
0.0	328437.241399281	492655.862098776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	133539.963932179	5434.48582568463	0.0	345117.328033337	97340.7848290227	509483.771339917	0.0	0.0	271724.292902136	8151.72873852455	64893.856552701	101234.416222443	230078.21868896	0.0	181149.528601477	151851.62433362	116000000.0
0.9900990099009901	326890.09304374096	490335.1395654659	133012.51175807876	5532.547638131335	0.008928640558085444	8298.821457194565	37.44174404809123	505901.5809807312	132.17983188534373	0.03475545283529333	99631.64023511476	198.26974782795654	392.9428864183915	234.2386963982359	6.354672614663217	0.052133179252924516	345116.8917932281	1.0447184361325632	38.49065658005764	0.013392960837124244	24.961162698734807	271706.14112372464	9.532008921992023	0.6964789574219163	100992.03892653466	230077.92786222155	66421.09349009626	181137.4274158698	151488.0583897579	115180808.8427349
1.9801980198019802	325340.99158884253	488011.4873831189	132730.7680151079	5631.709380139136	0.03669480741449235	8447.564070206221	76.3686575075317	502344.29621810047	271.7754251181829	0.14457889809081018	101932.37280502377	407.66313767715314	807.0947627971777	233.74520925107598	6.468489488176683	0.21686834713615072	345115.52932593506	1.0686305455754301	38.359647089268755	0.055042211121722404	50.9124383383694	271687.6015576112	9.702734232262173	0.7124203637171653	100742.3704755547	230077.0195506928	67954.9152033694	181125.06770512756	151113.55571328805	115180151.20139302
2.9702970297029703	323837.92881366546	485756.8932203538	132465.41603950443	5723.864872865362	0.08362908172817202	8585.797309295516	115.9342752068076	498887.1730567932	414.43813108666063	0.33121794796946896	104168.28893234968	621.6571966298061	1230.1775494459048	233.28050277295256	6.574267521716979	0.4968269219540556	345113.24300551	1.0918696656949496	38.2322775608374	0.12544362259222122	77.28951680456112	271669.0636329139	9.861401282572569	0.7279131104635166	100493.3193121897	230075.4953370761	69445.52595492046	181112.70908866278	150739.97896824073	115179493.57734998
3.9603960396039604	322379.2294503532	483568.84417538607	132215.47556732607	5809.438048720586	0.1500297138971528	8714.157073078313	156.09073643631874	495526.99923532596	560.0778961131701	0.5962966388225763	106341.44766615405	840.1168441695053	1661.890339372352	232.84285595835908	6.672493081384308	0.8944449582335984	345110.03612540744	1.1144571554722649	38.108429838567	0.22504457084566318	104.06049095757642	271650.5273229014	10.008739622073515	0.7429714369817314	100244.88390868685	230073.35741700776	70894.29844412384	181100.35154865443	150367.32586298656	115178835.97158939
4.9504950495049505	320963.29105236253	481444.9365784008	131980.02368717585	5888.827972023855	0.23617226577386083	8833.241958033183	196.7930858553921	492260.6871570393	708.6075136616844	0.9413903053745027	108453.82906049801	1062.9112704922102	2101.944037626773	232.43064848303368	6.763624005832079	1.4120854580613338	345105.9119698347	1.1364135577402148	37.98799037155081	0.3542583986606872	131.1953905703	271631.9926024558	10.145436008745136	0.7576090384937028	99997.06274112404	230070.60797995928	72302.55270702027	181087.99506835738	149995.59411164245	115178178.38512328
5.9405940594059405	319588.58024599554	479382.870368851	131758.19144785593	5962.4103089125065	0.3423109892668532	8943.615463366124	237.99910310894612	489085.267914138	859.9425159922743	1.3680271139826623	110507.33792033361	1289.913773988027	2550.060812565417	232.04235474928026	6.84809129228526	2.052040670973383	345100.8738137763	1.157758635375394	37.870849980471974	0.5134664839001291	158.6660687393441	271613.4594479787	10.272136938424863	0.771839090250493	99749.8542893984	230067.24920925367	73671.55861357773	181075.63963203944	149624.78143405408	115177520.8189901
6.930693069306931	318253.62920221605	477380.44380318234	131549.16067238164	6030.538708088765	0.46868012475464843	9045.808062130482	279.66914242358206	485997.88565588574	1014.0010708627245	1.8776895385853591	112503.80733340146	1521.0016062936336	3005.9735760741096	231.67653829349086	6.92630068029877	2.8165343078772005	345094.924923018	1.1785114078395362	37.75690364997214	0.703020187131766	186.44609494910955	271594.92783730215	10.389451020445094	0.7856742718932586	99503.25703721488	230063.2832820815	75002.53822229002	181063.2852249217	149254.88555577892	115176863.27425262
7.920792079207921	316957.0323164521	475435.5484745368	131352.16096717538	6093.546097206085	0.6154951231501132	9140.319145806432	321.7659816846958	482995.7922814124	1170.7038830516228	2.4718157811965704	114445.00200020685	1756.0558245769107	3469.4254913692384	231.331846536251	6.998634138762861	3.7077236717937527	345088.0685541711	1.1986901856890844	37.64605033327896	0.9232426847248982	214.51065445652696	271576.3977496041	10.497951208141197	0.7991267904596282	99257.269472075	230058.71236951687	76296.66800016069	181050.931833123	148885.9042080692	115176205.75199638
8.910891089108912	315697.44308099773	473546.1646213559	131166.4669123282	6151.745900970788	0.7829537966938077	9227.61885145346	364.25468034586737	480076.342432792	1329.9741003933243	3.1518011399319334	116332.62137713894	1994.9611505893915	3940.169506537973	231.0070058502574	7.065451263123542	4.727701709896494	345080.3079546963	1.2183126031257687	37.53819276776111	1.174430695040366	242.83645356398304	271557.86916533037	10.598176894682187	0.8122084020840883	99011.89008526564	230053.53863653366	77555.08091811578	181038.5794436072	148517.8351278552	115175548.25332794
