time	DNA_double_strand_break	ATM_phosphorylated	SIAH1_0	HIPK2	p53_0phosphorylated	p53_arrester	p53_S46phosphorylated	Mdm2_nuc_S166S186phosphorylated	Wip1	p53_killer	Mdm2_mRNA	Mdm2_cyt_0phosphorylated	Mdm2_cyt_S166S186phosphorylated	AKT_phosphorylated	Mdm2_nuc_S166S186p_S395p	Wip1_mRNA	PTEN_mRNA	PTEN	PIP3	p21_mRNA	p21__free	Cyclin_E__free	Cyclin_E_p21_complex	Rb1_0__free	Rb1_0_E2F1_complex	Bax_mRNA	Bax__free	BclXL__free	Bax_BclXL_complex	Bad_0__free	Bad_phosphorylated__free	proCaspase	Caspase	ATM_tot	AKT_tot	PIP_tot	PI3K_tot	E2F1_tot	Fourteen33_tot	Rb_tot	SIAH1_tot	Bad_tot	BclXL_tot	ATM_0	SIAH1_phosphorylated	AKT_0	PIP2	Rb_phosphorylated	E2F1	BclXL_Bad_complex	Bad_phosphorylated_Fourteen33_complex	Fourteen33_free
0.0	0.0	0.0	100000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	300000.0	0.0	0.0	0.0	100000.0	0.0	60000.0	0.0	0.0	0.0	100000.0	100000.0	100000.0	100000.0	200000.0	200000.0	300000.0	100000.0	60000.0	100000.0	100000.0	0.0	100000.0	100000.0	0.0	200000.0	0.0	0.0	200000.0
0.9900990099009901	1.6710946215962757e-22	2.527203476090501e-45	100000.0	29.688270708038345	297.0282322400087	1.5325093021282573e-51	2.9106716126683237e-07	7.594460368350936e-20	1.6280763338831906e-05	1.572083345653166e-60	0.003193393484036613	0.00015809139480553696	4.601995203778379e-16	0.0014702499608871724	1.0114584950073756e-73	0.00032888770101373744	9.86663103041213e-05	4.884664248290704e-06	29.698559401529725	0.00032888770101373744	1.6280417879856508e-05	7.552123013583588	3.4547399665889925e-10	132928.0314224772	167067.8562633028	9.86663103041213e-05	3.4114644023176874e-06	40000.499988197786	1.4730869986649558e-06	0.4999895836967659	4.397364347457929e-10	29.6985594015405	8.058123193853883e-15	100000.0	100000.0	100000.0	100000.0	200000.0	200000.0	300000.0	100000.0	60000.0	100000.0	100000.0	0.0	99999.99852975004	99970.30144059847	4.112314220023109	32932.14373669721	59999.500010329124	8.67394456052967e-08	199999.99999991327
1.9801980198019802	4.336874388482277e-21	4.341157361206261e-42	100000.0	59.3471616354889	594.0535218754621	1.2407787737555926e-47	2.3276586893003284e-06	4.858740859956937e-18	6.511015945662993e-05	5.199400333986168e-56	0.006385838576212445	0.0006322821077303592	1.4720399939192342e-14	0.005880223429130463	2.410133240131062e-68	0.0006576777271182247	0.00019730331813546753	1.9536529267200325e-05	59.388298758603376	0.0006576777271182247	6.510621068673306e-05	10.816216935585812	3.9491158993731584e-09	110139.83008132248	189848.58588116584	0.00019730331813546753	1.0168877190670576e-05	40000.499980915534	9.366749394144317e-06	0.49998958378208763	1.7622586150676164e-09	59.388298758775626	1.0099673388875208e-13	100000.0	100000.0	100000.0	100000.0	200000.0	200000.0	300000.0	100000.0	60000.0	100000.0	100000.0	0.0	99999.99411977657	99940.6117012414	11.584037511696806	10151.41411883416	59999.50000971772	6.967375959527569e-07	199999.99999930325
2.9702970297029703	2.747642281605513e-20	2.678418477317746e-40	100000.0	88.97670185684768	891.0758671923691	1.7582341005236326e-45	7.852884363806616e-06	5.532458195252235e-17	0.0001464688539673433	1.6591146684332104e-53	0.009577335558186222	0.0014224469617004512	1.1173761014582881e-13	0.013228755869750057	2.5768793091995308e-65	0.0009863701073215042	0.00029591103219645144	4.395240418515174e-05	89.06922069025975	0.0009863701073215042	0.00014645213329576599	13.816932229330705	1.6722849274163153e-08	103541.20400362143	196437.82953312877	0.00029591103219645144	1.7948946395770618e-05	40000.49996594113	2.6000411560554464e-05	0.49998958395501353	3.968092364424754e-09	89.06922069113143	4.156656667971756e-13	100000.0	100000.0	100000.0	100000.0	200000.0	200000.0	300000.0	100000.0	60000.0	100000.0	100000.0	0.0	99999.98677124413	99910.93077930974	20.966463249817025	3562.1704668712337	59999.50000805846	2.3536191423492626e-06	199999.99999764637
3.9603960396039604	9.884034540160476e-20	4.702147149408251e-39	100000.0	118.57692041783827	1188.0952664793658	5.566368574233503e-44	1.8607223029331806e-05	3.107401817010707e-16	0.00026033752109818524	9.341988428255647e-52	0.012767884711533012	0.0025284608198061147	4.706700231725676e-13	0.023514682863437508	3.422445953454531e-63	0.0013149648706230002	0.0003944894611869003	7.812909908682887e-05	118.74132781450145	0.0013149648706230002	0.00026029012746934377	16.789768571369574	4.74017716063496e-08	101280.82573071503	198687.18005125714	0.0003944894611869003	2.6044327319534243e-05	40000.4999430947	5.207755184517274e-05	0.4999895842136497	7.057761007054338e-09	118.7413278172559	1.0998658087442006e-12	100000.0	100000.0	100000.0	100000.0	200000.0	200000.0	300000.0	100000.0	60000.0	100000.0	100000.0	0.0	99999.97648531714	99881.2586721855	31.994218027830357	1312.8199487428647	59999.50000482775	5.580977917176391e-06	199999.99999441902
4.9504950495049505	2.623258774510419e-19	4.195727980625523e-38	100000.0	148.14784633544042	1485.111718027719	7.8472221658798e-43	3.632852606716838e-05	1.1849618005495307e-15	0.000406696843686223	2.0583439734207766e-50	0.015957486317744258	0.003950198585234665	1.4357872284673912e-12	0.036736840106732505	1.4670933673410658e-61	0.0016434620460135275	0.0004930386138040586	0.00012206342501289262	148.40462274829605	0.0016434620460135275	0.0004065892795464231	19.758821402584665	1.075870261023231e-07	100458.82393493071	199496.67370195483	0.0004930386138040586	3.423966160769315e-05	40000.49991268804	8.780966349544797e-05	0.49998958454989556	1.1031787443850154e-08	148.40462275501926	2.3011104792185084e-12	100000.0	100000.0	100000.0	100000.0	200000.0	200000.0	300000.0	100000.0	60000.0	100000.0	100000.0	0.0	99999.9632631599	99851.59537725171	44.50236311444314	503.3262980451691	59999.499999502295	1.0902122921636313e-05	199999.99998909788
5.9405940594059405	5.763720453547117e-19	2.456092644076863e-37	100000.0	177.68950859791818	1782.1252201313173	6.673113727454183e-42	6.275202086300652e-05	3.5370295650894693e-15	0.000585527513174968	2.520902683689998e-49	0.019146140658227815	0.005687535201203213	3.571246287896296e-12	0.052894063412199294	3.095214515197993e-60	0.001971861662475289	0.000591558498742587	0.00017575219395969663	178.05910810757626	0.001971861662475289	0.0005853158288006514	22.727101694531644	2.1173800639454303e-07	100148.759054903	199792.89099248065	0.000591558498742587	4.246938001202201e-05	40000.49987518256	0.00013325845189639355	0.4999895849537636	1.5890694278529128e-08	178.05910812151447	4.16574361423042e-12	100000.0	100000.0	100000.0	100000.0	200000.0	200000.0	300000.0	100000.0	60000.0	100000.0	100000.0	0.0	99999.94710593659	99821.94089189243	58.34995261635049	207.1090075193497	59999.49999155899	1.8840168593307852e-05	199999.99998115984
6.930693069306931	1.1138670319635402e-18	1.0790811448054776e-36	100000.0	207.20193616484877	2079.13577108667	4.0187707712777996e-41	9.96103142703355e-05	8.915922667443562e-15	0.0007968102296109672	2.0664964298398132e-48	0.022333848014307947	0.007740345650891536	7.715733877393483e-12	0.07198518870860311	4.018907745725842e-59	0.002300163748981881	0.0006900491246945647	0.00023919221887900335	207.7047865072408	0.002300163748981881	0.0007964331770696478	25.695017516808715	3.7716328805397896e-07	100025.24922976455	199901.34029858367	0.0006900491246945647	5.071351771505441e-05	40000.49983108502	0.0001884400192454929	0.4999895854146956	2.1635003749571016e-08	207.70478653305705	6.83944426468882e-12	100000.0	100000.0	100000.0	100000.0	200000.0	200000.0	300000.0	100000.0	60000.0	100000.0	100000.0	0.0	99999.92801481129	99792.29521349276	73.41047165176133	98.65970141632715	59999.49998047496	2.9917989834243936e-05	199999.99997008202
7.920792079207921	1.962102797469179e-18	3.852369733644967e-36	100000.0	236.68515796715064	2376.1433691929005	1.8847051063558274e-40	0.00014863339606959966	1.9859341612740645e-14	0.0010405257016403962	1.2657838397768916e-47	0.02552060866722538	0.010108504957375022	1.503697469496432e-11	0.09400905204108623	3.667015028379169e-58	0.0026283683344982935	0.0007885105003494884	0.00031238031367769934	237.3416605611546	0.0026283683344982935	0.0010399018965381208	28.662627682689077	6.240134045105349e-07	99969.99034501408	199940.44011110623	0.0007885105003494884	5.896599455836712e-05	40000.49978091588	0.0002533565843240362	0.4999895859219621	2.826523781832226e-08	237.3416606051855	1.0467615383191811e-11	100000.0	100000.0	100000.0	100000.0	200000.0	200000.0	300000.0	100000.0	60000.0	100000.0	100000.0	0.0	99999.90599094795	99762.65833943884	89.5695438796829	59.55988889376749	59999.49996572753	4.465827981914169e-05	199999.99995534171
8.910891089108912	3.2227577009344365e-18	1.1756240720330018e-35	100000.0	266.13920290711235	2673.148012751753	7.313789354826624e-40	0.0002115486424231154	4.024638292435365e-14	0.0013166546465056572	6.216234063571431e-47	0.028706422898137334	0.012791888183557774	2.708610633785484e-11	0.11896448957134449	2.5596880671084195e-57	0.0029564754479809194	0.0008869426343942764	0.00039531329321751337	266.9697328821502	0.0029564754479809194	0.0013156797370451575	31.629941568300012	9.752740972718984e-07	99939.44202261326	199953.83431867068	0.0008869426343942764	6.722495764726165e-05	40000.49972519959	0.00032800613989206125	0.4999895864647847	3.578191806272852e-08	266.96973295266196	1.5195573698919783e-11	100000.0	100000.0	100000.0	100000.0	200000.0	200000.0	300000.0	100000.0	60000.0	100000.0	100000.0	0.0	99999.88103551042	99733.03026711785	106.72365871607326	46.16568132932298	59999.49994679427	6.358348438926156e-05	199999.9999364165
