time	Akt	Akt_pS473	AMPK	AMPK_pT172	mTORC1	mTORC1_pS2448	Mitophagy	FoxO3a	FoxO3a_pS253	CDKN1A	CDKN1B	JNK	JNK_pT183	ROS	DNA_damage	SA_beta_gal	IKKbeta	Mito_mass_new	Mito_mass_old	Mito_mass_turnover	Mito_membr_pot_new	Mito_membr_pot_old	Nil	Insulin	Amino_Acids	Irradiation	DNA_damage_gammaH2AX_obs	Akt_pS473_obs	mTOR_pS2448_obs	AMPK_pT172_obs	CDKN1A_obs	CDKN1B_obs	FoxO3a_pS253_obs	FoxO3a_total_obs	Mito_Mass_obs	Mito_Membr_Pot_obs	Mitophagy_obs	ROS_obs	JNK_pT183_obs	SA_beta_gal_obs
0.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	25.0	10.0	10.0	1.0	0.81	10.0	1.0	0.0	25.0	12.12	0.0	0.0	1.0	1.0	1.0	1.0	10.0	10.0	10.0	10.0	10.0	10.0	20.0	1.0	12.12	10.0	10.0	10.0	0.81
0.9900990099009901	12.543807367474669	7.456192632525321	13.88183662744129	6.118163372558703	9.82816525260877	10.17183474739123	10.086818917353849	8.207731167344937	10.297711365558081	19.449701676543604	21.290895890857875	24.272357214609325	10.72764278539073	13.384685449031752	25.17853643026136	1.4657201902313015	11.370921564961662	1.1111639101488342	0.4090617087722637	24.479774381078887	10.029741011016938	0.0007892054152525335	83545.07429661957	1.0	1.0	0.0	25.17853643026136	7.456192632525321	10.17183474739123	6.118163372558703	19.449701676543604	21.290895890857875	10.297711365558081	18.505442532903018	1.5202256189210979	10.03053021643219	10.086818917353849	13.384685449031752	10.72764278539073	1.4657201902313015
1.9801980198019802	13.36954464662048	6.630455353379504	15.436328024803652	4.563671975196346	8.95313665446692	11.04686334553308	7.825615977948122	9.271298613223099	10.31611750261839	25.473476831784495	28.69952784590575	23.28947334269055	11.71052665730952	16.780108500725653	19.760277062783864	2.2283699251965903	13.853291505442568	1.341378818346739	1.1543105334390487	23.504310648214222	12.108453473561381	0.003354830645185076	156103.83482263476	1.0	1.0	0.0	19.760277062783864	6.630455353379504	11.04686334553308	4.563671975196346	25.473476831784495	28.69952784590575	10.31611750261839	19.58741611584149	2.4956893517857877	12.111808304206566	7.825615977948122	16.780108500725653	11.71052665730952	2.2283699251965903
2.9702970297029703	13.725941900919432	6.2740580990805395	16.111458642533925	3.888541357466069	8.437784677075225	11.562215322924779	6.761001977157802	9.839434934439625	10.325475772423626	28.35695195454593	32.54747600367632	22.086415333664924	12.913584666335161	19.905990883908434	16.174440646127454	3.099648106216004	16.881320771911092	1.482083964101099	2.175062668027499	22.342853367871417	13.3797715408617	0.0077856994507142395	222780.00872738077	1.0	1.0	0.0	16.174440646127454	6.2740580990805395	11.562215322924779	3.888541357466069	28.35695195454593	32.54747600367632	10.325475772423626	20.164910706863253	3.6571466321285984	13.387557240312415	6.761001977157802	19.905990883908434	12.913584666335161	3.099648106216004
3.9603960396039604	13.869360967276537	6.130639032723426	16.32633970436648	3.6736602956334936	8.273573068491817	11.726426931508186	6.471824744876571	10.111213300877498	10.331763591575351	29.11831654212904	33.92241270400439	20.81000175857803	14.189998241422062	21.92261889564691	13.835180437371044	4.013234839173596	19.579944742837768	1.5013099750688337	3.3148147730066677	21.1838752519245	13.554258025984705	0.013647398406772291	287000.4998535608	1.0	1.0	0.0	13.835180437371044	6.130639032723426	11.726426931508186	3.6736602956334936	29.11831654212904	33.92241270400439	10.331763591575351	20.442976892452847	4.816124748075501	13.567905424391478	6.471824744876571	21.92261889564691	14.189998241422062	4.013234839173596
4.9504950495049505	13.891709524606158	6.108290475393812	16.287797598963344	3.712202401036636	8.3418970888627	11.658102911137304	6.626507284161422	10.185764621180885	10.335768621918941	28.577295660081845	33.717915826146935	19.60496936811401	15.395030631886073	22.901741397085345	12.285805883316256	4.890711526854076	21.453267916409764	1.434594107818722	4.426324997252808	20.139080894928487	12.952452790055416	0.02017718329302072	350769.736983747	1.0	1.0	0.0	12.285805883316256	6.108290475393812	11.658102911137304	3.712202401036636	28.577295660081845	33.717915826146935	10.335768621918941	20.521533243099825	5.860919105071529	12.972629973348436	6.626507284161422	22.901741397085345	15.395030631886073	4.890711526854076
5.9405940594059405	13.846234185952751	6.153765814047213	16.108091113110454	3.891908886889514	8.53627325784517	11.463726742154833	7.034702699924317	10.14198875748995	10.338026802769878	27.30022689167224	32.5657578999651	18.548124788420008	16.451875211580074	23.23218159671651	11.22443526948167	5.683024893250789	22.507890560459696	1.32737946723771	5.422819093597208	19.249801439165093	11.98469418952828	0.026652694303197402	415244.54654355056	1.0	1.0	0.0	11.22443526948167	6.153765814047213	11.463726742154833	3.891908886889514	27.30022689167224	32.5657578999651	10.338026802769878	20.48001556025983	6.750198560834917	12.011346883831477	7.034702699924317	23.23218159671651	16.451875211580074	5.683024893250789
6.930693069306931	13.764770112050485	6.235229887949483	15.8485119111232	4.1514880888767705	8.788725055573963	11.211274944426041	7.5918430076308105	10.034906518200303	10.339166094315665	25.667148577448284	30.902502766140152	17.659237530352218	17.340762469647863	23.228484583106656	10.469190068671434	6.371700022059617	22.973178303163913	1.2098703299439428	6.2723523202217635	18.51777734983431	10.923815130344929	0.032592928643476335	481154.49751560646	1.0	1.0	0.0	10.469190068671434	6.235229887949483	11.211274944426041	4.1514880888767705	25.667148577448284	30.902502766140152	10.339166094315665	20.374072612515967	7.482222650165706	10.956408058988405	7.5918430076308105	23.228484583106656	17.340762469647863	6.371700022059617
7.920792079207921	13.665560373313038	6.334439626686935	15.54361022337012	4.456389776629847	9.060957288318493	10.93904271168151	8.238169004037864	9.897875690264668	10.339657068031826	23.922938607366763	29.02092205892122	16.929257339176598	18.070742660823484	23.064798025762958	9.912303504920581	6.956353391832941	23.079283821962377	1.097111613977153	6.975148008180684	17.92774037784219	9.905743803159268	0.03776760318912958	548980.4124895827	1.0	1.0	0.0	9.912303504920581	6.334439626686935	10.93904271168151	4.456389776629847	23.922938607366763	29.02092205892122	10.339657068031826	20.237532758296496	8.072259622157837	9.943511406348398	8.238169004037864	23.064798025762958	18.070742660823484	6.956353391832941
8.910891089108912	13.55892025190675	6.441079748093218	15.213970598009043	4.786029401990923	9.332523408716504	10.6674765912835	8.937022425229966	9.749769082742691	10.339787924815672	22.215259020127593	27.107832176909678	16.338999486686816	18.661000513313265	22.824606221134637	9.487946018600717	7.444561342723887	22.98506924454411	0.9951148693345556	7.545702904961172	17.4591822257043	8.984805595781118	0.04212319258328088	619032.8571937002	1.0	1.0	0.0	9.487946018600717	6.441079748093218	10.6674765912835	4.786029401990923	22.215259020127593	27.107832176909678	10.339787924815672	20.089557007558362	8.540817774295729	9.0269287883644	8.937022425229966	22.824606221134637	18.661000513313265	7.444561342723887
