time	Ti	Tm	I	u
0.0	1.3	1.2	0.9	0.0
0.9900990099009901	0.800430163766686	0.6202491898075343	0.6588541256701953	0.0
1.9801980198019802	0.5355828795388936	0.4091384811215784	0.5142775239699073	0.0
2.9702970297029703	0.39662875556985566	0.3026370416369393	0.4121813260910192	0.0
3.9603960396039604	0.3177856600826255	0.24245487926726278	0.33476556320718376	0.0
4.9504950495049505	0.2705214388538044	0.206392996492748	0.2753251441360716	0.0
5.9405940594059405	0.24122513588096955	0.18404141043386218	0.23005181235098512	0.0
6.930693069306931	0.22280399853374555	0.1699870947398627	0.19589159030748507	0.0
7.920792079207921	0.21130685575387836	0.16121541172311712	0.1702854847013799	0.0
8.910891089108912	0.20440840541233865	0.15595227665159592	0.15117085930285085	0.0
9.900990099009901	0.20067392951450758	0.15310307865472908	0.13693990001610182	0.0
10.89108910891089	0.19918140986094005	0.15196436893525345	0.12636463038475446	0.0
11.881188118811881	0.1993175025859786	0.15206820013659875	0.11851811295423317	0.0
12.871287128712872	0.20066231559658237	0.15309421787909028	0.11270538862696886	0.0
13.861386138613861	0.20292156392231045	0.1548178990515796	0.10840752249100828	0.0
14.85148514851485	0.20588504914270034	0.15707887391705433	0.10523797302210124	0.0
15.841584158415841	0.20940033389810206	0.15976084122442102	0.10290925121933944	0.0
16.831683168316832	0.21335551065790975	0.16277842173432425	0.10120773028105179	0.0
17.821782178217823	0.21766760198146112	0.166068308261546	0.09997473968498279	0.0
18.81188118811881	0.22227456364755738	0.16958316450634242	0.09909243717403686	0.0
19.801980198019802	0.22712965839325244	0.1732873325291783	0.0984732774811498	0.0
20.792079207920793	0.23219743373401766	0.17715376405058655	0.09805217785016011	0.0
21.78217821782178	0.23745080941253605	0.1811617983361308	0.09778069693278768	0.0
22.77227722772277	0.24286894797887257	0.1852955375671753	0.09762271369984746	0.0
23.762376237623762	0.24843568724253548	0.18954265088874514	0.0975512221194186	0.0
24.752475247524753	0.25413838140592915	0.1938934902586226	0.09754595507440182	0.0
25.742574257425744	0.25996704218304517	0.19834043516854324	0.09759162301562585	0.0
26.73267326732673	0.2659137034686743	0.20287740792204007	0.09767661119198698	0.0
27.722772277227723	0.2719719515803734	0.20749951523511764	0.09779201453882641	0.0
28.712871287128714	0.27813658058216517	0.2122027852673515	0.09793092483594298	0.0
29.7029702970297	0.28440334149095364	0.2169839762802921	0.0980879045539501	0.0
30.693069306930692	0.29076876233416044	0.22184043935142092	0.09825859934233772	0.0
31.683168316831683	0.29723002165084306	0.22677002186251974	0.09843945340588521	0.0
32.67326732673267	0.30378486225977586	0.23177100170949888	0.09862750124582163	0.0
33.663366336633665	0.3104315352063796	0.2368420445370129	0.09882021595579264	0.0
34.65346534653465	0.3171687660344065	0.24198217800562744	0.09901539903434162	0.0
35.64356435643565	0.32399573811346544	0.24719077907164497	0.0992111019738822	0.0
36.633663366336634	0.33091208760119223	0.2524675701435209	0.09940556954206282	0.0
