time	S_d	E_d	I_d	R_d	S_h	E_h	I_h	R_h
22.77227722772277	19008700.927702248	462306.8125805335	962104.5133306785	1601890.7530017116	1543938646.6876068	513.696987133851	872.5879482561745	259.5534895890971
23.762376237623762	19102376.031398047	501019.803898113	1037721.6615417361	1620168.3739574626	1554583062.2893956	557.3680714569193	940.1378800051724	278.68106371525994
24.752475247524753	19098214.816833757	542197.1031428679	1122566.5488565958	1630610.0680631043	1565195786.6219847	606.9501682647764	1020.3367800703005	301.78888824601273
25.742574257425744	19003827.81465472	583271.7250865122	1212031.8700545356	1633280.7225546765	1575776905.5227485	660.112024135134	1109.8648263181399	327.9350805286105
26.73267326732673	18832680.562659808	621339.1742093812	1300461.7555567503	1628654.817560529	1586326511.9360209	713.85292047819	1204.2318325305464	355.84517914724887
27.722772277227723	18603535.474833928	653563.3208247435	1381677.236074082	1617648.599102104	1596844706.985076	764.7413836423757	1297.923686781109	383.93510062356137
28.712871287128714	18338812.115009323	677673.6892168884	1449844.4727726034	1601591.4332509832	1607331599.8849149	809.3674815706071	1384.9318496515293	410.44431359772653
29.7029702970297	18062101.827707045	692388.2532117972	1500455.929785252	1582122.6751192235	1617787306.4227257	844.9015822369779	1459.5892958144968	433.663726493555
30.693069306930692	17795417.845721863	697606.5082228319	1531101.3154255226	1561024.9256947583	1628211946.1923106	869.5835174310665	1517.4904481718613	452.20100514850367
31.683168316831683	17556865.78286396	694313.2453442131	1541765.1478329382	1540028.214192304	1638605639.2058144	882.9768082649811	1556.2034428656937	465.20193198505797
32.67326732673267	17359227.635467704	684256.0022867343	1534580.6145173123	1520630.1721314108	1648968502.6925087	885.9165726402807	1575.5486409791217	472.45838356300175
33.663366336633665	17209595.776986513	669533.4548362746	1513180.2531208235	1503969.625350035	1659300648.749013	880.201773620912	1577.3884560656772	474.3773750503972
34.65346534653465	17109872.466766294	652227.3199919737	1481896.7723084928	1490770.7375562834	1669602183.1429355	868.1628633687147	1565.0520132256163	471.836612055387
35.64356435643565	17057790.720198084	634152.7283282173	1445048.4105798882	1481353.0669191405	1679873205.1979392	852.2430807793473	1542.6128648994825	465.98379017353346
36.633663366336634	17048116.627723865	616738.1825132737	1406442.2359416534	1475688.632911267	1690113808.4544601	834.6840994564963	1514.2248537663686	458.03929098286164
37.62376237623762	17073790.456525985	601006.1916289338	1369119.4955930405	1473482.991722093	1700324081.7410834	817.344803213654	1483.639557131507	449.14276484055
38.613861386138616	17126879.22754643	587613.7214253028	1335295.9855204066	1474260.8284534712	1710504110.3544273	801.6362568396654	1453.9366464751333	440.25865812944653
39.603960396039604	17199303.659865625	576917.546258026	1306425.4135149666	1477443.3724699968	1720653977.1553593	788.5357386630119	1427.434486932534	432.13586851835447
40.59405940594059	17283355.906838812	569041.8057820613	1283320.3602836134	1482411.6025027405	1730773763.4919052	778.642334274555	1405.7216844937914	425.3066785229556
41.584158415841586	17372047.415971227	563936.4167653332	1266285.3388972569	1488554.052228011	1740863549.9306622	772.2460204028152	1389.7516115719138	420.10847551293904
42.57425742574257	17459329.639832262	561422.8945630929	1255236.9895637713	1495300.7834593495	1750923416.8171597	769.3935536460021	1379.9568531111977	416.7148972085188
43.56435643564356	17540223.721993934	561228.6280615772	1249802.0196714294	1502146.1865953451	1760953444.699489	769.9438281449306	1376.35804474876	415.1677256049875
44.554455445544555	17610885.132399283	563012.6537437029	1249393.1393240863	1508663.3080215217	1770953714.6484423	773.6115632713363	1378.6559869795203	415.4051357941142
45.54455445544554	17668619.16816676	566386.4176486812	1253268.0424192478	1514511.9096188832	1780924308.4989936	780.001566653877	1386.3055600296336	417.2850209636806
46.53465346534654	17711855.15629464	570932.5522168918	1260577.9415162643	1519441.7960391853	1790865309.0274763	788.6371393864306	1398.5752332164984	420.60398786236925
47.524752475247524	17740081.988544058	576223.7280387214	1270411.52135291	1523292.3212699478	1800776800.069342	798.9861387223604	1414.5979342670566	425.11347197395315
48.51485148514851	17753745.509195965	581842.4304189517	1281838.3086283829	1525988.5226601372	1810658866.5757277	810.4872978916287	1433.4187600317055	430.5345375981443
49.504950495049506	17754109.142707177	587401.2774152923	1293953.0019617495	1527534.0885093708	1820511594.604317	822.577999702391	1454.0433113195702	436.572557348627
50.495049504950494	17743082.21607339	592562.4724478781	1305919.815852686	1528001.3409114387	1830335071.2411652	834.7231461283327	1475.487978495073	442.93231113396735
51.48514851485149	17723024.638017055	597054.3795609501	1317013.880399987	1527518.5742306013	1840129384.4548478	846.4433914170963	1496.8309247480918	449.33330324812704
52.475247524752476	17696540.598314967	600683.1688826071	1326655.6397916726	1526255.359175911	1849894622.891123	857.340118162353	1517.2603830355138	455.5244434852835
53.46534653465346	17666276.462809823	603338.0055861932	1334434.2501642792	1524406.7068094457	1859630875.623451	867.1143487653452	1536.1156966879494	461.2968295712487
54.45544554455446	17634738.239544462	604989.1965694575	1340117.1489320248	1522177.1932371862	1869338231.880371	875.5773359151354	1552.9165722649063	466.4933011843149
55.445544554455445	17604141.716579024	605679.7961875529	1343644.9019844101	1519766.2044964104	1879016780.7733414	882.6517077032867	1567.3772369829767	471.0137187863753
56.43564356435643	17576304.125806637	605512.1159281249	1345112.5974210005	1517355.345797833	1888666611.0476708	888.3634397421783	1579.4042574435546	474.8154721173491
57.42574257425743	17552580.965213124	604631.161764295	1344740.8765398618	1515098.7919152786	1898287810.8749244	892.8262163414395	1589.079106786599	477.90938858458543
58.415841584158414	17533846.480819914	603207.1560758298	1342840.7848285649	1513116.9930226873	1907880467.6987295	896.2206386932141	1596.6285925689422	480.35182541241505
59.4059405940594	17520512.19363954	601419.0389160631	1339776.8402654773	1511493.7694410519	1917444668.1387737	898.7710806969051	1602.3875305846605	482.2341515088944
60.396039603960396	17512575.209462818	599440.329311859	1335932.173002844	1510276.4945871795	1926980497.9512045	900.7228190794212	1606.7584173656526	483.67099418135535
61.386138613861384	17509686.98057198	597428.1289020414	1331678.56195505	1509478.8266608855	1936488042.0386565	902.3215126522252	1610.1723983406648	484.7885489287602
62.37623762376238	17511233.413916714	595515.5036483419	1327352.9979390204	1509085.3197587929	1945967384.5000372	903.7963773606424	1613.0548217838498	485.7139951616852
63.366336633663366	17516418.355701506	593807.0686448178	1323241.3070513124	1509057.219263082	1955418608.7089717	905.3476837065876	1615.7974352873805	486.56671649219817
64.35643564356435	17524344.077643324	592377.3470314777	1319568.5245815688	1509338.7980844404	1964841797.4100177	907.1386087601144	1618.7380987753143	487.4516746776594
65.34653465346534	17534084.101515155	591271.3623459496	1316495.177932311	1509863.691730813	1974237032.8229644	909.2910687523232	1622.1479439500392	488.45499243760986
66.33663366336634	17544745.288740937	590506.9125947658	1314118.3804855363	1510560.8126064092	1983604396.7471569	911.8849297812785	1626.22526872796	489.64158878104973
67.32673267326733	17555517.46532778	590078.0241292582	1312476.593295984	1511359.5469317045	1992943970.6595936	914.9599141019435	1631.0951109468265	491.0545859563364
68.31683168316832	17565709.92795062	589959.1565400754	1311556.9904518796	1512194.048523919	2002255835.8022099	918.5195325196875	1636.8133271602205	492.7161529421099
69.3069306930693	17574774.99523916	590109.8042776672	1311304.5023959589	1513006.5360205022	2011540073.2552414	922.5364377113859	1643.3740350350968	494.6294465753086
70.29702970297029	17582319.39093363	590479.2034910506	1311631.7574797668	1513749.574122979	2020796763.9948146	926.9586714548846	1650.7193835586088	496.78133475798114
71.2871287128713	17588104.70648099	591010.9017012249	1312429.272588548	1514387.3761696669	2030025988.9339643	931.7163524708138	1658.7507449402303	499.1456212358216
72.27722772277228	17592038.54013468	591646.9864547944	1313575.3500877875	1514896.209007639	2039227828.9472032	936.7284126451991	1667.3405425139686	501.68652665328506
73.26732673267327	17594158.154505026	592331.8029360907	1314945.2264659447	1515264.013434567	2048402364.879536	941.9090397703752	1676.344032538408	504.3622122954077
74.25742574257426	17594608.650421586	593015.0257244356	1316419.0983108557	1515489.3772899155	2057549677.5415118	947.1735312068331	1685.610447036107	507.1281606112687
75.24752475247524	17593617.70837381	593653.9898314576	1317888.733755078	1515580.0135247966	2066669847.6924586	952.4433122484107	1694.992991022856	509.9402530032798
76.23762376237623	17591468.90032102	594215.2323036324	1319262.4698851034	1515550.9030821	2075762956.0144794	957.6499313265285	1704.3572821147184	512.7574135833584
77.22772277227723	17588475.41843792	594675.2453202758	1320468.4986372218	1515422.2613557589	2084829083.080039	962.7379124890698	1713.5879299365608	515.5437197139958
78.21782178217822	17584955.81430686	595020.4914289063	1321456.4522888453	1515217.477756223	2093868309.3160567	967.6664222650326	1722.5930790310888	518.2699171000359
79.20792079207921	17581213.01061724	595246.7755266536	1322197.4046748194	1514961.1607570017	2102880714.967284	972.4097863067217	1731.3068747080545	520.914317230308
80.1980198019802	17577517.46505971	595358.102421151	1322682.4970792157	1514677.3971169814	2111866380.061467	976.9569646060603	1739.6899475011182	523.4630957539193
81.18811881188118	17574094.968327675	595365.1694450569	1322920.4677586106	1514388.3057351043	2120825384.3783498	981.3101541794247	1747.7281340136099	525.9100477633427
82.17821782178218	17571119.17569285	595283.6499477436	1322934.4063226136	1514112.9361038355	2129757807.424034	985.4827301318057	1755.4297497032646	528.2558868912603
83.16831683168317	17568708.636900313	595132.4160537433	1322758.0656544245	1513866.5313135947	2138663728.4116488	989.496756233864	1762.8217925939718	530.507196435984
84.15841584158416	17566927.81977256	594931.8306532905	1322432.0475306348	1513660.1481184622	2147543226.2486978	993.3802953452218	1769.9454835801153	532.6751513930438
85.14851485148515	17565791.433701012	594702.2125844755	1322000.1384646597	1513500.6037671706	2156396379.5309725	997.1647305661675	1776.8515395029613	534.7741300945117
86.13861386138613	17565271.249350436	594462.5492209046	1321506.0171403484	1513390.7020506752	2165223266.5424657	1000.8822747828093	1783.5955356383063	536.8203246802453
87.12871287128712	17565304.577026483	594229.5006742482	1320990.491869728	1513329.679978036	2174023965.260432	1004.563804672088	1790.2336528085996	538.8304430326302
88.11881188118812	17565803.59519605	594016.7121612914	1320489.3628175869	1513313.811305225	2182798553.364514	1008.2371104777725	1796.8190303541328	540.8205738033531
89.10891089108911	17566664.79953856	593834.4276642309	1320031.9450510603	1513337.1032739219	2191547108.248799	1011.9256095363693	1803.398868566897	542.8052633920207
90.0990099009901	17567777.955756757	593689.3796052152	1319640.2383131708	1513392.027291543	2200269707.0356116	1015.6475327319142	1810.0123499914469	544.7968314193413
91.08910891089108	17569034.07225116	593584.916163272	1319328.6899769013	1513470.231844346	2208966426.5899644	1019.415560935147	1816.6893836244317	546.8049311172778
92.07920792079207	17570332.049088687	593521.3196784206	1319104.4691987152	1513563.1955291715	2217637343.5337124	1023.2368637716988	1823.4501223489356	548.8363441471496
93.06930693069307	17571583.797054145	593496.2657958264	1318968.1524957037	1513662.7886946495	2226282534.258601	1027.1134759370589	1830.3051634349156	550.8949862498249
94.05940594059406	17572717.74812012	593505.372794782	1318914.7123789764	1513761.7229872048	2234902074.937627	1031.042935982032	1837.2563140828245	552.9820907813413
95.04950495049505	17573680.793003205	593542.7933927904	1318934.700109188	1513853.8786474606	2243496041.534281	1035.0191084776993	1844.2977879616094	555.0965313999136
96.03960396039604	17574438.75882504	593601.8062988723	1319015.5203722173	1513934.5074072273	2252064509.809462	1039.0331123978597	1851.4176962590489	557.2352437024165
97.02970297029702	17574975.635380186	593675.3710763594	1319142.7040489116	1514000.3187355744	2260607555.3260336	1043.0742819933116	1858.5996944588478	559.3937040001038
98.01980198019803	17575291.7806327	593756.6180442515	1319301.1023418962	1514049.4613419762	2269125253.451102	1047.1310974480855	1865.8246634362213	561.5664282155968
99.00990099009901	17575401.377158396	593839.2527155932	1319475.9402398448	1514081.4174875945	2277617679.3562756	1051.1920321391906	1873.0723155568003	563.7474569489498
100.0	17575329.411785208	593917.862598136	1319653.6856280114	1514096.8299831795	2286084908.0162053	1055.2462763973595	1880.3226380330213	565.9307989353633
