time	T	LT	RT	m	Lm	Rm	SL
0.0	500.000000000001	0.0	10000.0000000001	500.000000000001	1000.0	1000.0	0.0
0.9900990099009901	174.2088027068325	84.98429314568376	2164.804418256239	487.1324132096446	442.6290940155745	929.092177092531	1.8900092707679898e-10
1.9801980198019802	160.87567294688478	74.5690014798337	1.9427597411396205e-12	485.8831381472936	493.99431822732396	1.9427597411396245e-12	60159.15840213542
2.9702970297029703	160.87567294688478	74.54753829526011	1.9377392253767236e-12	485.8831381472936	494.33277601326176	1.937739225376724e-12	60315.1334655413
3.9603960396039604	160.87567294688478	74.54749598251287	1.937731262092369e-12	485.8831381472936	494.3334432524921	1.937731262092369e-12	60315.38133610861
4.9504950495049505	160.87567294688478	74.54749589777153	1.937731246145516e-12	485.8831381472936	494.3334445887976	1.9377312461455164e-12	60315.38183248303
5.9405940594059405	160.87567294688472	74.54749589668805	1.937731245941937e-12	485.8831381472936	494.33344460588256	1.9377312459419375e-12	60315.38183881982
6.930693069306931	160.87567294688463	74.54749589738574	1.9377312460732133e-12	485.8831381472936	494.3334445948798	1.9377312460732133e-12	60315.38183473355
7.920792079207921	160.8756729468846	74.54749589720572	1.9377312460393413e-12	485.8831381472936	494.333444597718	1.9377312460393417e-12	60315.381835787935
8.910891089108912	160.87567294688455	74.54749589711447	1.937731246022168e-12	485.8831381472936	494.33344459915685	1.937731246022168e-12	60315.38183632245
9.900990099009901	160.8756729468845	74.54749589708484	1.9377312460165934e-12	485.8831381472936	494.3334445996239	1.9377312460165934e-12	60315.38183649596
10.89108910891089	160.87567294688444	74.54749589714432	1.9377312460277935e-12	485.8831381472936	494.3334445986855	1.937731246027794e-12	60315.38183614734
11.881188118811881	160.87567294688435	74.54749589716455	1.937731246031608e-12	485.8831381472936	494.3334445983659	1.937731246031608e-12	60315.38183602861
12.871287128712872	160.87567294688432	74.54749589716145	1.9377312460310315e-12	485.88313814729355	494.3334445984142	1.9377312460310315e-12	60315.38183604656
13.861386138613861	160.87567294688424	74.54749589715686	1.9377312460301716e-12	485.88313814729355	494.3334445984862	1.9377312460301716e-12	60315.38183607333
14.85148514851485	160.87567294688418	74.5474958971624	1.9377312460312197e-12	485.88313814729355	494.3334445983984	1.9377312460312197e-12	60315.3818360407
15.841584158415841	160.87567294688412	74.54749589717808	1.9377312460341762e-12	485.88313814729355	494.3334445981507	1.9377312460341762e-12	60315.38183594868
16.831683168316832	160.87567294688407	74.54749589717925	1.937731246034399e-12	485.8831381472935	494.333444598132	1.937731246034399e-12	60315.38183594174
17.821782178217823	160.875672946884	74.54749589718011	1.937731246034571e-12	485.8831381472935	494.33344459811764	1.937731246034571e-12	60315.3818359364
18.81188118811881	160.87567294688395	74.54749589718085	1.937731246034715e-12	485.8831381472935	494.3334445981056	1.937731246034715e-12	60315.38183593191
19.801980198019802	160.87567294688387	74.54749589718143	1.9377312460348338e-12	485.8831381472935	494.3334445980957	1.9377312460348338e-12	60315.38183592822
20.792079207920793	160.8756729468838	74.54749589718193	1.937731246034934e-12	485.8831381472935	494.3334445980873	1.9377312460349335e-12	60315.38183592511
21.78217821782178	160.87567294688375	74.5474958971823	1.9377312460350087e-12	485.8831381472935	494.33344459808103	1.9377312460350087e-12	60315.38183592278
22.77227722772277	160.8756729468837	74.54749589718254	1.9377312460350583e-12	485.8831381472935	494.3334445980769	1.9377312460350583e-12	60315.38183592124
23.762376237623762	160.8756729468836	74.54749589718264	1.9377312460350826e-12	485.8831381472935	494.33344459807483	1.9377312460350826e-12	60315.381835920474
24.752475247524753	160.87567294688355	74.54749589718261	1.9377312460350818e-12	485.8831381472935	494.3334445980749	1.937731246035082e-12	60315.381835920496
25.742574257425744	160.8756729468835	74.54749589718244	1.937731246035056e-12	485.88313814729344	494.33344459807705	1.9377312460350563e-12	60315.381835921304
26.73267326732673	160.87567294688344	74.54749589718215	1.9377312460350046e-12	485.88313814729344	494.3334445980813	1.937731246035005e-12	60315.3818359229
27.722772277227723	160.87567294688338	74.5474958971817	1.9377312460349283e-12	485.88313814729344	494.33344459808774	1.9377312460349287e-12	60315.38183592528
28.712871287128714	160.8756729468833	74.54749589718182	1.937731246034953e-12	485.88313814729344	494.3334445980857	1.9377312460349537e-12	60315.381835924505
29.7029702970297	160.87567294688324	74.54749589718445	1.937731246035455e-12	485.88313814729344	494.3334445980437	1.9377312460354558e-12	60315.381835908884
30.693069306930692	160.87567294688318	74.54749589718702	1.9377312460359457e-12	485.8831381472934	494.3334445980026	1.937731246035946e-12	60315.38183589362
31.683168316831683	160.87567294688313	74.54749589718953	1.937731246036425e-12	485.8831381472934	494.33344459796245	1.9377312460364255e-12	60315.3818358787
32.67326732673267	160.87567294688307	74.547495897192	1.937731246036893e-12	485.8831381472934	494.3334445979233	1.9377312460368932e-12	60315.38183586414
33.663366336633665	160.875672946883	74.54749589719438	1.9377312460373497e-12	485.8831381472934	494.33344459788503	1.93773124603735e-12	60315.381835849934
34.65346534653465	160.87567294688293	74.54749589719671	1.9377312460377947e-12	485.8831381472934	494.3334445978478	1.937731246037795e-12	60315.38183583608
35.64356435643565	160.87567294688287	74.54749589719898	1.9377312460382285e-12	485.8831381472934	494.3334445978115	1.937731246038229e-12	60315.38183582258
36.633663366336634	160.87567294688282	74.5474958972012	1.937731246038651e-12	485.8831381472933	494.3334445977761	1.9377312460386514e-12	60315.381835809436
37.62376237623762	160.87567294688276	74.54749589720335	1.937731246039062e-12	485.8831381472933	494.33344459774173	1.937731246039062e-12	60315.381835796645
38.613861386138616	160.87567294688267	74.54749589720545	1.937731246039462e-12	485.8831381472933	494.33344459770825	1.937731246039462e-12	60315.3818357842
39.603960396039604	160.87567294688262	74.54749589720747	1.93773124603985e-12	485.8831381472933	494.33344459767574	1.93773124603985e-12	60315.381835772125
40.59405940594059	160.87567294688256	74.54749589720944	1.9377312460402274e-12	485.8831381472933	494.3334445976442	1.937731246040227e-12	60315.381835760396
41.584158415841586	160.8756729468825	74.54749589721136	1.937731246040593e-12	485.8831381472933	494.3334445976136	1.9377312460405925e-12	60315.381835749016
42.57425742574257	160.87567294688245	74.54749589721321	1.937731246040947e-12	485.88313814729327	494.33344459758393	1.9377312460409468e-12	60315.38183573799
43.56435643564356	160.8756729468824	74.547495897215	1.93773124604129e-12	485.88313814729327	494.33344459755523	1.9377312460412897e-12	60315.38183572733
44.554455445544555	160.8756729468823	74.54749589721672	1.9377312460416213e-12	485.88313814729327	494.3334445975275	1.937731246041621e-12	60315.38183571702
45.54455445544554	160.87567294688225	74.5474958972184	1.9377312460419416e-12	485.88313814729327	494.3334445975007	1.937731246041941e-12	60315.381835707056
46.53465346534654	160.8756729468822	74.54749589722	1.93773124604225e-12	485.88313814729327	494.33344459747485	1.9377312460422497e-12	60315.38183569745
47.524752475247524	160.87567294688213	74.54749589722155	1.9377312460425474e-12	485.88313814729327	494.33344459744995	1.937731246042547e-12	60315.3818356882
48.51485148514851	160.87567294688208	74.54749589722304	1.9377312460428334e-12	485.8831381472932	494.333444597426	1.937731246042833e-12	60315.3818356793
49.504950495049506	160.875672946882	74.54749589722447	1.937731246043108e-12	485.8831381472932	494.33344459740306	1.937731246043107e-12	60315.381835670756
50.495049504950494	160.87567294688193	74.54749589722583	1.9377312460433713e-12	485.8831381472932	494.333444597381	1.9377312460433705e-12	60315.38183566256
51.48514851485149	160.87567294688188	74.54749589722714	1.937731246043623e-12	485.8831381472932	494.3334445973599	1.937731246043622e-12	60315.38183565473
52.475247524752476	160.87567294688182	74.54749589722839	1.9377312460438637e-12	485.8831381472932	494.3334445973398	1.937731246043863e-12	60315.38183564725
53.46534653465346	160.87567294688176	74.54749589722957	1.9377312460440927e-12	485.8831381472932	494.33344459732064	1.937731246044092e-12	60315.38183564012
54.45544554455446	160.87567294688168	74.54749589723069	1.9377312460443104e-12	485.88313814729315	494.3334445973024	1.9377312460443096e-12	60315.38183563334
55.445544554455445	160.87567294688162	74.54749589723176	1.937731246044517e-12	485.88313814729315	494.33344459728517	1.9377312460445156e-12	60315.381835626926
56.43564356435643	160.87567294688156	74.54749589723276	1.937731246044712e-12	485.88313814729315	494.33344459726885	1.9377312460447107e-12	60315.38183562086
57.42574257425743	160.8756729468815	74.5474958972337	1.9377312460448953e-12	485.88313814729315	494.33344459725345	1.937731246044894e-12	60315.381835615146
58.415841584158414	160.87567294688145	74.5474958972346	1.9377312460450673e-12	485.88313814729315	494.33344459723907	1.9377312460450665e-12	60315.38183560979
59.4059405940594	160.8756729468814	74.54749589723542	1.9377312460452285e-12	485.88313814729315	494.3334445972256	1.9377312460452273e-12	60315.381835604785
60.396039603960396	160.8756729468813	74.54749589723617	1.937731246045378e-12	485.8831381472931	494.3334445972131	1.9377312460453767e-12	60315.381835600136
61.386138613861384	160.87567294688125	74.54749589723689	1.937731246045516e-12	485.8831381472931	494.33344459720155	1.9377312460455144e-12	60315.38183559584
62.37623762376238	160.8756729468812	74.54749589723752	1.9377312460456425e-12	485.8831381472931	494.3334445971909	1.9377312460456412e-12	60315.3818355919
63.366336633663366	160.87567294688114	74.54749589723811	1.937731246045758e-12	485.8831381472931	494.33344459718126	1.9377312460457568e-12	60315.381835588305
64.35643564356435	160.87567294688108	74.54749589723862	1.9377312460458618e-12	485.8831381472931	494.33344459717256	1.9377312460458606e-12	60315.381835585074
65.34653465346534	160.875672946881	74.54749589723909	1.9377312460459543e-12	485.8831381472931	494.3334445971648	1.937731246045953e-12	60315.38183558219
66.33663366336634	160.87567294688094	74.54749589723949	1.9377312460460355e-12	485.88313814729304	494.333444597158	1.9377312460460342e-12	60315.38183557967
67.32673267326733	160.87567294688088	74.54749589723983	1.9377312460461053e-12	485.88313814729304	494.3334445971522	1.937731246046104e-12	60315.38183557749
68.31683168316832	160.87567294688083	74.54749589724011	1.937731246046164e-12	485.88313814729304	494.3334445971473	1.9377312460461627e-12	60315.381835575674
69.3069306930693	160.87567294688077	74.54749589724032	1.937731246046211e-12	485.88313814729304	494.33344459714334	1.9377312460462095e-12	60315.38183557421
70.29702970297029	160.87567294688068	74.54749589724048	1.9377312460462467e-12	485.88313814729304	494.3334445971404	1.937731246046245e-12	60315.3818355731
71.2871287128713	160.87567294688063	74.54749589724058	1.937731246046271e-12	485.88313814729304	494.33344459713834	1.9377312460462697e-12	60315.38183557234
72.27722772277228	160.87567294688057	74.54749589724062	1.937731246046284e-12	485.883138147293	494.33344459713726	1.9377312460462826e-12	60315.38183557194
73.26732673267327	160.8756729468805	74.5474958972406	1.9377312460462855e-12	485.883138147293	494.33344459713715	1.9377312460462843e-12	60315.38183557189
74.25742574257426	160.87567294688046	74.54749589724052	1.9377312460462758e-12	485.883138147293	494.33344459713794	1.937731246046274e-12	60315.381835572196
75.24752475247524	160.8756729468804	74.54749589724037	1.9377312460462544e-12	485.883138147293	494.3334445971397	1.937731246046253e-12	60315.38183557286
76.23762376237623	160.87567294688031	74.54749589724017	1.937731246046222e-12	485.883138147293	494.33344459714243	1.9377312460462204e-12	60315.38183557387
77.22772277227723	160.87567294688026	74.54749589723991	1.937731246046178e-12	485.883138147293	494.3334445971461	1.9377312460461764e-12	60315.38183557524
78.21782178217822	160.8756729468802	74.54749589723959	1.9377312460461227e-12	485.8831381472929	494.3334445971508	1.9377312460461215e-12	60315.38183557696
79.20792079207921	160.87567294688014	74.5474958972392	1.937731246046056e-12	485.8831381472929	494.33344459715636	1.9377312460460544e-12	60315.381835579035
80.1980198019802	160.8756729468801	74.54749589723875	1.937731246045978e-12	485.8831381472929	494.3334445971629	1.9377312460459765e-12	60315.381835581466
81.18811881188118	160.87567294688	74.54749589723825	1.9377312460458884e-12	485.8831381472929	494.3334445971704	1.9377312460458872e-12	60315.381835584245
82.17821782178218	160.87567294687994	74.54749589723768	1.937731246045788e-12	485.8831381472929	494.3334445971788	1.9377312460457862e-12	60315.38183558738
83.16831683168317	160.8756729468799	74.54749589723706	1.9377312460456756e-12	485.8831381472929	494.3334445971882	1.9377312460456744e-12	60315.38183559087
84.15841584158416	160.87567294687983	74.54749589723637	1.937731246045552e-12	485.88313814729287	494.33344459719854	1.9377312460455508e-12	60315.38183559472
85.14851485148515	160.87567294687977	74.54749589723562	1.937731246045417e-12	485.88313814729287	494.33344459720985	1.937731246045416e-12	60315.38183559892
86.13861386138613	160.87567294687972	74.54749589723481	1.937731246045271e-12	485.88313814729287	494.3334445972221	1.9377312460452693e-12	60315.38183560347
87.12871287128712	160.87567294687963	74.54749589723394	1.937731246045113e-12	485.88313814729287	494.3334445972353	1.9377312460451117e-12	60315.38183560838
88.11881188118812	160.87567294687958	74.54749589723302	1.937731246044944e-12	485.88313814729287	494.33344459724947	1.937731246044943e-12	60315.38183561364
89.10891089108911	160.87567294687952	74.54749589723203	1.9377312460447636e-12	485.88313814729287	494.3334445972646	1.9377312460447624e-12	60315.38183561925
90.0990099009901	160.87567294687946	74.54749589723099	1.9377312460445717e-12	485.88313814729287	494.3334445972806	1.9377312460445705e-12	60315.38183562522
91.08910891089108	160.8756729468794	74.54749589722988	1.9377312460443686e-12	485.8831381472928	494.33344459729767	1.9377312460443674e-12	60315.381835631546
92.07920792079207	160.87567294687932	74.5474958972287	1.937731246044154e-12	485.8831381472928	494.33344459731563	1.937731246044153e-12	60315.38183563822
93.06930693069307	160.87567294687926	74.54749589722748	1.937731246043928e-12	485.8831381472928	494.3334445973345	1.937731246043927e-12	60315.381835645254
94.05940594059406	160.8756729468792	74.54749589722618	1.937731246043691e-12	485.8831381472928	494.3334445973544	1.9377312460436896e-12	60315.38183565264
95.04950495049505	160.87567294687915	74.54749589722483	1.937731246043442e-12	485.8831381472928	494.3334445973752	1.937731246043441e-12	60315.38183566037
96.03960396039604	160.8756729468791	74.54749589722341	1.937731246043182e-12	485.8831381472928	494.333444597397	1.937731246043181e-12	60315.381835668464
97.02970297029702	160.875672946879	74.54749589722195	1.9377312460429105e-12	485.88313814729275	494.3334445974197	1.9377312460429097e-12	60315.38183567691
