time	B0	S0	B1	S1	B2	S2	B3	S3	B4	S4	M0	M1	M2	M3	M4	L0	L1	L2	L3	L4	glu
10.89108910891089	-9.83931973295492e-16	-4.402912457917307e-18	1.3819924517628775e-15	1.0248689723914961e-16	1.3546263571332896e-16	1.6831309443029545e-16	-2.752155731400114e-18	-1.1282903452308155e-17	5.530689544113674e-20	-4.280918794886882e-18	-6.243935121300032e-21	2.2650977052263122e-18	3.295962868295389e-17	3.3393706071246634e-21	-1.3572671531613095e-17	-9.09878047622771e-24	4.745239037182429e-20	8.001646260899321e-18	6.854615732068443e-18	-9.590106425894289e-16	2.1822821635822636e-15
11.881188118811881	-1.0638357680806682e-15	-4.7605437326386676e-18	1.4942604077343062e-15	1.108131033176534e-16	1.464652289027854e-16	1.819855231937901e-16	-2.9754044664431048e-18	-1.2201075515486228e-17	5.985920985032485e-20	-4.6264324147711125e-18	-6.751362356650433e-21	2.4491501875914805e-18	3.5637812713702984e-17	3.610670151406051e-21	-1.4519829214147345e-17	-9.838315081437383e-24	5.1308373363303594e-20	8.651893443184295e-18	7.4115907658468e-18	-1.0256879094338135e-15	2.279055138115867e-15
12.871287128712872	-1.1437395628658445e-15	-5.1181750073600285e-18	1.6065283637057352e-15	1.1913930939615718e-16	1.5746782209224186e-16	1.9565795195728478e-16	-3.198653201486095e-18	-1.31192475786643e-17	6.441152425951294e-20	-4.971946034655343e-18	-7.258789592000833e-21	2.6332026699566488e-18	3.831599674445208e-17	3.881969695687437e-21	-1.5466986896681597e-17	-1.0577849686647055e-23	5.516435635478289e-20	9.302140625469266e-18	7.968565799625155e-18	-1.0923651762781981e-15	2.37582811264947e-15
13.861386138613861	-1.2236433576510208e-15	-5.475806282081389e-18	1.7187963196771641e-15	1.2746551547466098e-16	1.6847041528169831e-16	2.093303807207794e-16	-3.4219019365290848e-18	-1.4037419641842375e-17	6.896383866870105e-20	-5.317459654539574e-18	-7.766216827351232e-21	2.817255152321817e-18	4.099418077520119e-17	4.153269239968825e-21	-1.6414144579215847e-17	-1.1317384291856727e-23	5.902033934626217e-20	9.952387807754239e-18	8.525540833403513e-18	-1.1590424431225828e-15	2.4726010871830733e-15
14.85148514851485	-1.3035471524361967e-15	-5.83343755680275e-18	1.8310642756485922e-15	1.3579172155316474e-16	1.7947300847115472e-16	2.2300280948427406e-16	-3.645150671572075e-18	-1.4955591705020442e-17	7.351615307788913e-20	-5.662973274423803e-18	-8.27364406270163e-21	3.0013076346869838e-18	4.367236480595027e-17	4.424568784250212e-21	-1.7361302261750093e-17	-1.2056918897066396e-23	6.287632233774146e-20	1.060263499003921e-17	9.082515867181869e-18	-1.2257197099669672e-15	2.5693740617166763e-15
15.841584158415841	-1.383450947221373e-15	-6.191068831524111e-18	1.943332231620021e-15	1.4411792763166852e-16	1.9047560166061117e-16	2.366752382477687e-16	-3.8683994066150655e-18	-1.5873763768198516e-17	7.806846748707723e-20	-6.008486894308034e-18	-8.781071298052029e-21	3.185360117052152e-18	4.635054883669938e-17	4.695868328531599e-21	-1.8308459944284346e-17	-1.2796453502276068e-23	6.673230532922075e-20	1.125288217232418e-17	9.639490900960225e-18	-1.2923969768113517e-15	2.6661470362502797e-15
16.831683168316832	-1.4633547420065493e-15	-6.548700106245473e-18	2.05560018759145e-15	1.524441337101723e-16	2.014781948500676e-16	2.503476670112634e-16	-4.0916481416580565e-18	-1.679193583137659e-17	8.262078189626534e-20	-6.354000514192265e-18	-9.288498533402428e-21	3.3694125994173207e-18	4.9028732867448475e-17	4.967167872812986e-21	-1.9255617626818596e-17	-1.3535988107485743e-23	7.058828832070004e-20	1.1903129354609154e-17	1.0196465934738583e-17	-1.3590742436557363e-15	2.7629200107838827e-15
17.821782178217823	-1.5432585367917256e-15	-6.906331380966833e-18	2.1678681435628786e-15	1.607703397886761e-16	2.1248078803952402e-16	2.6402009577475803e-16	-4.314896876701047e-18	-1.771010789455466e-17	8.717309630545344e-20	-6.699514134076495e-18	-9.795925768752827e-21	3.553465081782489e-18	5.170691689819757e-17	5.2384674170943735e-21	-2.020277530935285e-17	-1.4275522712695415e-23	7.444427131217933e-20	1.2553376536894126e-17	1.075344096851694e-17	-1.425751510500121e-15	2.859692985317486e-15
18.81188118811881	-1.623162331576902e-15	-7.263962655688194e-18	2.2801360995343073e-15	1.6909654586717989e-16	2.234833812289805e-16	2.776925245382527e-16	-4.538145611744037e-18	-1.8628279957732733e-17	9.172541071464154e-20	-7.045027753960728e-18	-1.0303353004103228e-20	3.737517564147657e-18	5.438510092894667e-17	5.5097669613757604e-21	-2.1149932991887098e-17	-1.5015057317905087e-23	7.830025430365863e-20	1.32036237191791e-17	1.1310416002295297e-17	-1.4924287773445056e-15	2.9564659598510895e-15
19.801980198019802	-1.7030661263620778e-15	-7.621593930409553e-18	2.3924040555057356e-15	1.7742275194568364e-16	2.344859744184369e-16	2.913649533017473e-16	-4.761394346787027e-18	-1.9546452020910803e-17	9.627772512382962e-20	-7.390541373844956e-18	-1.0810780239453626e-20	3.9215700465128244e-18	5.706328495969576e-17	5.7810665056571466e-21	-2.2097090674421345e-17	-1.5754591923114756e-23	8.21562372951379e-20	1.3853870901464069e-17	1.1867391036073653e-17	-1.5591060441888898e-15	3.0532389343846925e-15
20.792079207920793	-1.782969921147254e-15	-7.979225205130915e-18	2.5046720114771647e-15	1.8574895802418742e-16	2.4548856760789333e-16	3.05037382065242e-16	-4.984643081830017e-18	-2.0464624084088873e-17	1.0083003953301774e-19	-7.736054993729186e-18	-1.1318207474804025e-20	4.105622528877993e-18	5.974146899044487e-17	6.052366049938534e-21	-2.3044248356955597e-17	-1.6494126528324428e-23	8.60122202866172e-20	1.4504118083749042e-17	1.2424366069852009e-17	-1.6257833110332742e-15	3.1500119089182955e-15
21.78217821782178	-1.8628737159324304e-15	-8.336856479852275e-18	2.6169399674485934e-15	1.9407516410269123e-16	2.564911607973498e-16	3.187098108287367e-16	-5.207891816873008e-18	-2.1382796147266947e-17	1.0538235394220582e-19	-8.081568613613417e-18	-1.1825634710154424e-20	4.289675011243161e-18	6.241965302119397e-17	6.323665594219921e-21	-2.3991406039489847e-17	-1.72336611335341e-23	8.986820327809649e-20	1.5154365266034016e-17	1.2981341103630366e-17	-1.692460577877659e-15	3.246784883451899e-15
22.77227722772277	-1.9427775107176063e-15	-8.694487754573636e-18	2.7292079234200217e-15	2.0240137018119498e-16	2.6749375398680623e-16	3.3238223959223127e-16	-5.4311405519159976e-18	-2.2300968210445017e-17	1.0993466835139391e-19	-8.427082233497648e-18	-1.233306194550482e-20	4.4737274936083285e-18	6.509783705194306e-17	6.594965138501308e-21	-2.4938563722024094e-17	-1.7973195738743772e-23	9.372418626957577e-20	1.5804612448318983e-17	1.3538316137408721e-17	-1.7591378447220435e-15	3.343557857985502e-15
23.762376237623762	-2.0226813055027826e-15	-9.052119029294997e-18	2.8414758793914503e-15	2.1072757625969877e-16	2.784963471762627e-16	3.4605466835572596e-16	-5.654389286958988e-18	-2.321914027362309e-17	1.1448698276058202e-19	-8.772595853381879e-18	-1.284048918085522e-20	4.657779975973496e-18	6.777602108269216e-17	6.866264682782694e-21	-2.5885721404558346e-17	-1.8712730343953442e-23	9.758016926105506e-20	1.6454859630603957e-17	1.4095291171187077e-17	-1.825815111566428e-15	3.4403308325191053e-15
24.752475247524753	-2.102585100287959e-15	-9.409750304016359e-18	2.953743835362879e-15	2.1905378233820255e-16	2.8949894036571913e-16	3.597270971192206e-16	-5.877638022001979e-18	-2.413731233680116e-17	1.1903929716977013e-19	-9.11810947326611e-18	-1.3347916416205619e-20	4.841832458338664e-18	7.045420511344125e-17	7.137564227064082e-21	-2.68328790870926e-17	-1.9452264949163117e-23	1.0143615225253436e-19	1.7105106812888928e-17	1.4652266204965435e-17	-1.8924923784108126e-15	3.5371038070527083e-15
25.742574257425744	-2.182488895073135e-15	-9.767381578737718e-18	3.066011791334308e-15	2.2737998841670633e-16	3.0050153355517554e-16	3.7339952588271524e-16	-6.10088675704497e-18	-2.505548439997923e-17	1.2359161157895822e-19	-9.46362309315034e-18	-1.385534365155602e-20	5.0258849407038325e-18	7.313238914419035e-17	7.40886377134547e-21	-2.778003676962685e-17	-2.0191799554372786e-23	1.0529213524401363e-19	1.77553539951739e-17	1.5209241238743792e-17	-1.9591696452551972e-15	3.633876781586311e-15
26.73267326732673	-2.2623926898583115e-15	-1.012501285345908e-17	3.1782797473057368e-15	2.357061944952101e-16	3.11504126744632e-16	3.8707195464620993e-16	-6.324135492087959e-18	-2.5973656463157308e-17	1.2814392598814633e-19	-9.809136713034571e-18	-1.436277088690642e-20	5.209937423069001e-18	7.581057317493946e-17	7.680163315626857e-21	-2.87271944521611e-17	-2.093133415958246e-23	1.0914811823549295e-19	1.8405601177458875e-17	1.576621627252215e-17	-2.025846912099582e-15	3.730649756119915e-15
27.722772277227723	-2.3422964846434874e-15	-1.048264412818044e-17	3.290547703277165e-15	2.440324005737139e-16	3.225067199340884e-16	4.007443834097045e-16	-6.547384227130949e-18	-2.6891828526335375e-17	1.326962403973344e-19	-1.01546503329188e-17	-1.4870198122256817e-20	5.393989905434169e-18	7.848875720568854e-17	7.951462859908244e-21	-2.967435213469535e-17	-2.167086876479213e-23	1.1300410122697222e-19	1.9055848359743845e-17	1.6323191306300505e-17	-2.092524178943966e-15	3.827422730653518e-15
28.712871287128714	-2.4222002794286637e-15	-1.0840275402901801e-17	3.4028156592485934e-15	2.5235860665221767e-16	3.3350931312354484e-16	4.144168121731992e-16	-6.77063296217394e-18	-2.7810000589513446e-17	1.3724855480652252e-19	-1.0500163952803031e-17	-1.5377625357607216e-20	5.5780423877993366e-18	8.116694123643765e-17	8.222762404189631e-21	-3.06215098172296e-17	-2.2410403370001802e-23	1.1686008421845153e-19	1.9706095542028816e-17	1.6880166340078862e-17	-2.1592014457883507e-15	3.924195705187121e-15
29.7029702970297	-2.5021040742138396e-15	-1.1197906677623162e-17	3.515083615220023e-15	2.6068481273072145e-16	3.445119063130013e-16	4.280892409366939e-16	-6.99388169721693e-18	-2.872817265269152e-17	1.418008692157106e-19	-1.0845677572687262e-17	-1.5885052592957615e-20	5.762094870164505e-18	8.384512526718674e-17	8.494061948471018e-21	-3.156866749976385e-17	-2.3149937975211474e-23	1.2071606720993081e-19	2.035634272431379e-17	1.7437141373857217e-17	-2.2258787126327353e-15	4.020968679720725e-15
30.693069306930692	-2.582007868999016e-15	-1.1555537952344521e-17	3.627351571191451e-15	2.6901101880922523e-16	3.555144995024577e-16	4.4176166970018853e-16	-7.217130432259919e-18	-2.9646344715869586e-17	1.463531836248987e-19	-1.1191191192571491e-17	-1.6392479828308015e-20	5.946147352529672e-18	8.652330929793583e-17	8.765361492752404e-21	-3.25158251822981e-17	-2.3889472580421143e-23	1.2457205020141008e-19	2.100658990659876e-17	1.7994116407635575e-17	-2.2925559794771196e-15	4.117741654254327e-15
31.683168316831683	-2.661911663784192e-15	-1.1913169227065882e-17	3.73961952716288e-15	2.77337224887729e-16	3.6651709269191415e-16	4.554340984636832e-16	-7.44037916730291e-18	-3.056451677904766e-17	1.509054980340868e-19	-1.1536704812455722e-17	-1.6899907063658414e-20	6.130199834894841e-18	8.920149332868494e-17	9.036661037033791e-21	-3.3462982864832347e-17	-2.4629007185630818e-23	1.2842803319288939e-19	2.165683708888373e-17	1.8551091441413932e-17	-2.3592332463215042e-15	4.214514628787931e-15
32.67326732673267	-2.741815458569368e-15	-1.2270800501787243e-17	3.8518874831343085e-15	2.8566343096623274e-16	3.7751968588137055e-16	4.691065272271778e-16	-7.6636279023459e-18	-3.1482688842225733e-17	1.5545781244327486e-19	-1.1882218432339953e-17	-1.740733429900881e-20	6.314252317260008e-18	9.187967735943402e-17	9.307960581315178e-21	-3.441014054736659e-17	-2.5368541790840487e-23	1.3228401618436865e-19	2.23070842711687e-17	1.9108066475192287e-17	-2.4259105131658885e-15	4.311287603321534e-15
33.663366336633665	-2.821719253354544e-15	-1.2628431776508602e-17	3.964155439105736e-15	2.9398963704473653e-16	3.8852227907082695e-16	4.827789559906723e-16	-7.88687663738889e-18	-3.24008609054038e-17	1.6001012685246297e-19	-1.2227732052224182e-17	-1.791476153435921e-20	6.4983047996251764e-18	9.455786139018311e-17	9.579260125596564e-21	-3.535729822990084e-17	-2.6108076396050156e-23	1.3613999917584793e-19	2.2957331453453672e-17	1.966504150897064e-17	-2.492587780010273e-15	4.408060577855137e-15
34.65346534653465	-2.9016230481397207e-15	-1.2986063051229965e-17	4.076423395077166e-15	3.0231584312324036e-16	3.9952487226028345e-16	4.964513847541671e-16	-8.110125372431881e-18	-3.3319032968581874e-17	1.6456244126165108e-19	-1.2573245672108416e-17	-1.8422188769709608e-20	6.682357281990345e-18	9.723604542093222e-17	9.850559669877951e-21	-3.6304455912435096e-17	-2.684761100125983e-23	1.3999598216732724e-19	2.3607578635738645e-17	2.0222016542749e-17	-2.5592650468546577e-15	4.504833552388741e-15
35.64356435643565	-2.9815268429248966e-15	-1.3343694325951324e-17	4.1886913510485945e-15	3.106420492017441e-16	4.105274654497399e-16	5.101238135176617e-16	-8.333374107474871e-18	-3.423720503175995e-17	1.6911475567083917e-19	-1.2918759291992643e-17	-1.8929616005060008e-20	6.8664097643555114e-18	9.991422945168132e-17	1.0121859214159338e-20	-3.725161359496934e-17	-2.75871456064695e-23	1.4385196515880653e-19	2.4257825818023616e-17	2.0778991576527357e-17	-2.625942313699042e-15	4.601606526922343e-15
36.633663366336634	-3.0614306377100733e-15	-1.3701325600672686e-17	4.300959307020023e-15	3.189682552802479e-16	4.2153005863919636e-16	5.237962422811564e-16	-8.556622842517862e-18	-3.515537709493802e-17	1.7366707008002727e-19	-1.3264272911876876e-17	-1.943704324041041e-20	7.05046224672068e-18	1.0259241348243041e-16	1.0393158758440727e-20	-3.8198771277503595e-17	-2.8326680211679175e-23	1.4770794815028582e-19	2.4908073000308593e-17	2.1335966610305714e-17	-2.692619580543427e-15	4.698379501455947e-15
37.62376237623762	-3.141334432495249e-15	-1.4058956875394046e-17	4.413227262991452e-15	3.2729446135875165e-16	4.3253265182865276e-16	5.37468671044651e-16	-8.779871577560852e-18	-3.607354915811609e-17	1.7821938448921536e-19	-1.3609786531761106e-17	-1.9944470475760806e-20	7.234514729085849e-18	1.0527059751317951e-16	1.0664458302722113e-20	-3.9145928960037845e-17	-2.9066214816888845e-23	1.515639311417651e-19	2.5558320182593563e-17	2.189294164408407e-17	-2.7592968473878112e-15	4.79515247598955e-15
38.613861386138616	-3.0804872310258665e-15	-1.3786609862017273e-17	4.3277301683446186e-15	3.2095361808386905e-16	4.2415389998954413e-16	5.270565832294768e-16	-8.60989521377465e-18	-3.537413696652351e-17	1.747544765772536e-19	-1.3346646740680404e-17	-1.955801964471962e-20	7.094345395981971e-18	1.0323096347051313e-16	1.045789917680547e-20	-3.8428799142479486e-17	-2.850298190846188e-23	1.486272972899018e-19	2.5063102082872528e-17	2.146876481914085e-17	-2.70882415554379e-15	4.722156236499112e-15
39.603960396039604	-3.004328770629503e-15	-1.3445732174299799e-17	4.220719677861862e-15	3.130172550874888e-16	4.136667951015596e-16	5.14024519149266e-16	-8.397142802464945e-18	-3.449875975855393e-17	1.7041743439909942e-19	-1.3017296050777893e-17	-1.9074330436062102e-20	6.918906371731835e-18	1.0067811292483979e-16	1.0199357343663971e-20	-3.753062380822171e-17	-2.779803056639143e-23	1.449517449362316e-19	2.4443277294805628e-17	2.0937855746786657e-17	-2.645607586935159e-15	4.6306920609874455e-15
40.59405940594059	-2.9281703102331427e-15	-1.3104854486582324e-17	4.113709187379105e-15	3.05080892091109e-16	4.031796902135751e-16	5.009924550690551e-16	-8.184390391155265e-18	-3.36233825505844e-17	1.6608039222094524e-19	-1.2687945360875408e-17	-1.8590641227404584e-20	6.743467347481723e-18	9.812526237916657e-17	9.940815510522485e-21	-3.663244847396398e-17	-2.709307922432103e-23	1.4127619258256162e-19	2.382345250673875e-17	2.0406946674432512e-17	-2.5823910183265345e-15	4.5392278854757855e-15
41.584158415841586	-2.8520118498367823e-15	-1.2763976798864873e-17	4.006698696896354e-15	2.9714452909472916e-16	3.926925853255905e-16	4.879603909888443e-16	-7.971637979845573e-18	-3.274800534261487e-17	1.6174335004279125e-19	-1.235859467097292e-17	-1.810695201874709e-20	6.568028323231599e-18	9.557241183349335e-17	9.682273677380999e-21	-3.573427313970625e-17	-2.6388127882250628e-23	1.3760064022889162e-19	2.3203627718671873e-17	1.9876037602078343e-17	-2.5191744497179068e-15	4.4477637099641254e-15
42.57425742574257	-2.775853389440419e-15	-1.2423099111147397e-17	3.899688206413597e-15	2.8920816609834894e-16	3.8220548043760597e-16	4.749283269086327e-16	-7.758885568535868e-18	-3.187262813464529e-17	1.5740630786463707e-19	-1.2029243981070408e-17	-1.7623262810089573e-20	6.392589298981474e-18	9.301956128782012e-17	9.4237318442395e-21	-3.4836097805448474e-17	-2.5683176540180183e-23	1.3392508787522163e-19	2.258380293060497e-17	1.9345128529724174e-17	-2.455957881109276e-15	4.356299534452459e-15
43.56435643564356	-2.6996949290440585e-15	-1.2082221423429946e-17	3.792677715930847e-15	2.812718031019691e-16	3.7171837554962183e-16	4.618962628284219e-16	-7.546133157226189e-18	-3.0997250926675806e-17	1.5306926568648308e-19	-1.1699893291167921e-17	-1.7139573601432056e-20	6.21715027473135e-18	9.04667107421469e-17	9.165190011098014e-21	-3.3937922471190745e-17	-2.4978225198109736e-23	1.3024953552155164e-19	2.1963978142538093e-17	1.8814219457370005e-17	-2.3927413125006513e-15	4.264835358940799e-15
44.554455445544555	-2.623536468647695e-15	-1.1741343735712496e-17	3.685667225448096e-15	2.733354401055893e-16	3.612312706616373e-16	4.488641987482111e-16	-7.333380745916497e-18	-3.0121873718706275e-17	1.487322235083291e-19	-1.1370542601265422e-17	-1.6655884392774562e-20	6.0417112504812255e-18	8.791386019647368e-17	8.906648177956528e-21	-3.3039747136933017e-17	-2.4273273856039338e-23	1.2657398316788164e-19	2.134415335447119e-17	1.828331038501586e-17	-2.3295247438920235e-15	4.173371183429139e-15
45.54455445544554	-2.5473780082513316e-15	-1.140046604799502e-17	3.578656734965339e-15	2.6539907710920906e-16	3.5074416577365275e-16	4.358321346679994e-16	-7.120628334606792e-18	-2.9246496510736694e-17	1.4439518133017491e-19	-1.1041191911362923e-17	-1.6172195184117045e-20	5.866272226231101e-18	8.536100965080035e-17	8.64810634481503e-21	-3.214157180267524e-17	-2.3568322513968888e-23	1.2289843081421146e-19	2.072432856640429e-17	1.7752401312661666e-17	-2.2663081752833926e-15	4.0819070079174725e-15
46.53465346534654	-2.4712195478549713e-15	-1.1059588360277545e-17	3.471646244482582e-15	2.5746271411282923e-16	3.402570608856682e-16	4.2280007058778867e-16	-6.9078759232971115e-18	-2.8371119302767163e-17	1.4005813915202093e-19	-1.0711841221460424e-17	-1.568850597545955e-20	5.690833201980977e-18	8.280815910512723e-17	8.389564511673543e-21	-3.124339646841751e-17	-2.2863371171898488e-23	1.1922287846054146e-19	2.010450377833741e-17	1.7221492240307522e-17	-2.203091606674768e-15	3.9904428324058125e-15
47.524752475247524	-2.395061087458614e-15	-1.0718710672560118e-17	3.364635753999838e-15	2.495263511164498e-16	3.2976995599768446e-16	4.097680065075786e-16	-6.69512351198742e-18	-2.7495742094797682e-17	1.3572109697386694e-19	-1.038249053155795e-17	-1.5204816766802058e-20	5.515394177730865e-18	8.02553085594541e-17	8.131022678532069e-21	-3.034522113415978e-17	-2.2158419829828087e-23	1.1554732610687166e-19	1.9484678990270558e-17	1.6690583167953377e-17	-2.1398750380661435e-15	3.8989786568941524e-15
48.51485148514851	-2.3189026270622475e-15	-1.0377832984842618e-17	3.2576252635170745e-15	2.4158998812006917e-16	3.1928285110969913e-16	3.967359424273662e-16	-6.482371100677715e-18	-2.6620364886828052e-17	1.3138405479571256e-19	-1.0053139841655426e-17	-1.4721127558144516e-20	5.339955153480728e-18	7.770245801378068e-17	7.872480845390558e-21	-2.9447045799902004e-17	-2.145346848775764e-23	1.1187177375320147e-19	1.886485420220363e-17	1.6159674095599183e-17	-2.0766584694575094e-15	3.807514481382486e-15
49.504950495049506	-2.2427441666658903e-15	-1.0036955297125167e-17	3.1506147730343243e-15	2.3365362512368974e-16	3.087957462217154e-16	3.8370387834715614e-16	-6.269618689368037e-18	-2.574498767885857e-17	1.2704701261755877e-19	-9.723789151752952e-18	-1.4237438349487023e-20	5.164516129230616e-18	7.514960746810766e-17	7.613939012249084e-21	-2.8548870465644276e-17	-2.074851714568724e-23	1.0819622139953167e-19	1.8245029414136778e-17	1.562876502324504e-17	-2.013441900848885e-15	3.716050305870826e-15
50.495049504950494	-2.166585706269527e-15	-9.696077609407717e-18	3.0436042825515738e-15	2.257172621273099e-16	2.9830864133373123e-16	3.706718142669453e-16	-6.056866278058344e-18	-2.486961047088904e-17	1.2270997043940478e-19	-9.394438461850453e-18	-1.375374914082953e-20	4.989077104980492e-18	7.259675692243443e-17	7.355397179107598e-21	-2.7650695131386548e-17	-2.004356580361684e-23	1.0452066904586168e-19	1.76252046260699e-17	1.5097855950890894e-17	-1.9502253322402602e-15	3.624586130359166e-15
51.48514851485149	-2.0904272458731665e-15	-9.355199921690266e-18	2.936593792068823e-15	2.177808991309301e-16	2.878215364457467e-16	3.576397501867345e-16	-5.844113866748664e-18	-2.399423326291951e-17	1.183729282612508e-19	-9.065087771947966e-18	-1.3270059932172037e-20	4.81363808073038e-18	7.004390637676121e-17	7.096855345966111e-21	-2.675251979712882e-17	-1.9338614461546439e-23	1.0084511669219169e-19	1.7005379838002998e-17	1.4566946878536725e-17	-1.8870087636316325e-15	3.5331219548475062e-15
52.475247524752476	-2.014268785476803e-15	-9.01432223397279e-18	2.8295833015860663e-15	2.0984453613454988e-16	2.7733443155776215e-16	3.446076861065229e-16	-5.6313614554389595e-18	-2.3118856054949978e-17	1.140358860830966e-19	-8.735737082045455e-18	-1.2786370723514518e-20	4.638199056480243e-18	6.749105583108789e-17	6.838313512824613e-21	-2.585434446287104e-17	-1.863366311947599e-23	9.716956433852169e-20	1.6385555049936096e-17	1.4036037806182556e-17	-1.8237921950230016e-15	3.441657779335839e-15
