time	Akt	RASSF1A	MST2	dMST2	aMST2	aMST2uRASSF1A	MST2uRASSF1A	iMST2	iRaf1uiMST2	aLATS1	LATS1	iRaf1	Raf1	aRaf1	ipRaf1	RasGDP	RasGTP	ERK	ppERK	pAkt
0.0	200.0	1.77	0.2	350.0	185.6	113.9	0.23	0.0	200.0	192.2	7.8	750.0	0.0	0.0	0.0	300.0	0.0	3000.0	0.0	0.0
0.9900990099009901	188.61805890661503	2.5793886452704866	3.5246394953082504e-06	194.18348955308662	125.43738690561663	113.1141749046779	0.20643645005194516	0.03137538914755738	572.7736437196879	188.47396527605142	11.526034723947985	364.03667012775804	0.5164176034265621	12.673268144549533	4.045801188335645e-07	278.64624750319786	21.353752496801608	2991.504348708688	8.495651291321959	11.381941093385468
1.9801980198019802	172.67518648186956	5.068888886539294	8.139628579954141e-07	105.97041701450112	61.55851363524925	110.64654054060411	0.18457057285749004	0.06120358755018903	815.5383368207736	176.5443861874826	23.45561381251692	103.65684826720103	1.0355088256276856	29.769303498329197	2.5880718916224003e-06	277.6879205302625	22.31207946973636	2975.078469181076	24.92153081893324	27.3248135181309
2.9702970297029703	156.53597616451722	9.465461657272101	1.216585852062284e-06	57.830505085397945	31.142595822908937	106.26951765798685	0.16502068474201206	37.32560194097862	909.366252505999	153.6344141209778	46.365585879021616	0.002926521019308573	1.0196221022827063	39.61119353811539	5.332585905680051e-06	277.6420736827624	22.357926317236622	2959.82157693415	40.178423065852805	43.46402383548332
3.9603960396039604	140.40528951137853	15.713663617297533	1.9441989935335905e-06	31.55944286588887	17.350320567115897	100.038793778478	0.14754260422538823	107.51413089306631	911.760324481135	116.62223905822202	83.37776094177745	0.0008685060046711768	0.9526715710787346	37.28613059378125	4.8480030489983885e-06	277.63987407532176	22.36012592467714	2961.5618628670827	38.438137132918435	59.594710488621935
4.9504950495049505	124.2965731407497	23.414040065288003	1.9632122008568644e-06	17.2227171910542	10.580550751456054	92.35404301628276	0.1319169184301146	148.77150522067205	913.6465477478354	62.66302946969636	137.3369705303031	0.0004923150926441841	0.904327085458019	35.4486285052855	4.346330808146579e-06	277.6397685296698	22.360231470329072	2964.025213278555	35.97478672144658	75.70342685925083
5.9405940594059405	108.21537925197674	31.835946587380583	1.833048223110007e-06	9.398834722015765	6.9924791729402616	83.94610619155502	0.11794722106519229	175.14657178613547	914.9292243512208	0.949176397725943	199.05082360227365	0.0003004990222051566	0.8749877850241407	34.19548335222816	4.012506869052811e-06	277.63976346515824	22.360236534841178	2965.7485896706794	34.2514103293238	91.78462074802378
6.930693069306931	92.16884382892783	40.25665950383167	1.6798165499792116e-06	5.1291612841770995	4.942542114009126	75.53788258200623	0.10545791416283931	193.14757692423447	915.938216217412	0.15782092908762985	199.84217907091187	0.00026812978841133446	0.8453983594684963	33.216113519709424	3.7736230674119203e-06	277.63976322214234	22.360236777857295	2966.9724319450474	33.027568054952425	107.83115617107269
7.920792079207921	76.16740605356513	48.18934790994782	1.5352832649837271e-06	2.799101832610068	3.6850619113493757	67.61636009053832	0.0942919995145638	206.00813865499362	916.9279421430963	0.0799744249807739	199.92002557501874	0.00024833362433746145	0.8165727364385604	32.255233236661056	3.550181346970312e-06	277.63976321048125	22.36023678951822	2968.1302631975436	31.869736802455623	123.8325939464354
8.910891089108912	60.227449048387086	55.39362533735811	1.4073194438196547e-06	1.5275345645782927	2.863706394726173	60.42206552956883	0.08430913307374889	215.60504236051813	917.8998060456327	0.05138847508466075	199.94861152491475	0.0002343928254284725	0.7885488545640776	31.31140736892296	3.338056300405795e-06	277.6397632099219	22.360236790077764	2969.2528816496565	30.747118350343428	139.77255095161337
