time	PGA	NADPH	RuBP	CO2	O2	NADP
0.0	2.4	0.21	2.0	24.5	21.0	0.29000000000000004
0.9900990099009901	2.404823014809659	0.20380388828372809	2.0	24.5	21.0	0.2961961117162719
1.9801980198019802	2.409906168523425	0.1977936842550451	2.0	24.5	21.0	0.30220631574495493
2.9702970297029703	2.4152412530175713	0.19196380904383817	2.0	24.5	21.0	0.30803619095616186
3.9603960396039604	2.4208203774771504	0.18630885308342385	2.0	24.5	21.0	0.3136911469165762
4.9504950495049505	2.426635947145414	0.18082356761466659	2.0	24.5	21.0	0.31917643238533344
5.9405940594059405	2.4326806532099354	0.17550286202617746	2.0	24.5	21.0	0.3244971379738225
6.930693069306931	2.438947458056415	0.17034179838920738	2.0	24.5	21.0	0.3296582016107926
7.920792079207921	2.4454295813204583	0.16533558617034377	2.0	24.5	21.0	0.3346644138296562
8.910891089108912	2.4521204915255086	0.16047957967318457	2.0	24.5	21.0	0.3395204203268154
9.900990099009901	2.4590138919378224	0.15576927217848632	2.0	24.5	21.0	0.34423072782151365
10.89108910891089	2.4661037104495094	0.15120029203585977	2.0	24.5	21.0	0.3487997079641402
11.881188118811881	2.4733840901887585	0.14676839895400895	2.0	24.5	21.0	0.35323160104599105
12.871287128712872	2.4808493795200945	0.1424694797942751	2.0	24.5	21.0	0.3575305202057249
13.861386138613861	2.488494123175553	0.13829954481711307	2.0	24.5	21.0	0.36170045518288696
14.85148514851485	2.496313053717744	0.1342547239768122	2.0	24.5	21.0	0.3657452760231878
15.841584158415841	2.504301083553747	0.1303312633579466	2.0	24.5	21.0	0.3696687366420534
16.831683168316832	2.512453297338189	0.12652552169854048	2.0	24.5	21.0	0.3734744783014595
17.821782178217823	2.520764944672519	0.1228339669832685	2.0	24.5	21.0	0.3771660330167315
18.81188118811881	2.529231433221197	0.11925317315998862	2.0	24.5	21.0	0.3807468268400114
19.801980198019802	2.537848322230148	0.11577981697237594	2.0	24.5	21.0	0.38422018302762406
20.792079207920793	2.5466113163519215	0.11241067487764103	2.0	24.5	21.0	0.387589325122359
21.78217821782178	2.5555162597709837	0.10914262005196441	2.0	24.5	21.0	0.3908573799480356
22.77227722772277	2.564559130622091	0.1059726194866636	2.0	24.5	21.0	0.3940273805133364
23.762376237623762	2.5737360356908736	0.10289773117453158	2.0	24.5	21.0	0.3971022688254684
24.752475247524753	2.5830432053761907	0.09991510138074446	2.0	24.5	21.0	0.40008489861925556
25.742574257425744	2.5924769888945063	0.09702196199446611	2.0	24.5	21.0	0.4029780380055339
26.73267326732673	2.6020338497097715	0.09421562795830787	2.0	24.5	21.0	0.40578437204169215
27.722772277227723	2.6117103611846826	0.09149349477610043	2.0	24.5	21.0	0.4085065052238996
28.712871287128714	2.6215032024422724	0.08885303609710103	2.0	24.5	21.0	0.41114696390289895
29.7029702970297	2.6314091544165468	0.08629180137091423	2.0	24.5	21.0	0.41370819862908575
30.693069306930692	2.6414250960871772	0.08380741357303471	2.0	24.5	21.0	0.41619258642696527
31.683168316831683	2.6515480008889187	0.08139756699928614	2.0	24.5	21.0	0.41860243300071387
32.67326732673267	2.6617749332825666	0.07906002512553567	2.0	24.5	21.0	0.42093997487446433
33.663366336633665	2.672103045480078	0.0767926185312833	2.0	24.5	21.0	0.4232073814687167
34.65346534653465	2.682529574332195	0.07459324289241957	2.0	24.5	21.0	0.4254067571075804
35.64356435643565	2.6930518383323796	0.07245985702480182	2.0	24.5	21.0	0.42754014297519816
36.633663366336634	2.7036672347586825	0.07039048098952852	2.0	24.5	21.0	0.4296095190104715
37.62376237623762	2.7143732368992475	0.0683831942370944	2.0	24.5	21.0	0.4316168057629056
38.613861386138616	2.7251673914365098	0.06643613382346272	2.0	24.5	21.0	0.4335638661765373
39.603960396039604	2.7360473160475163	0.06454749272737356	2.0	24.5	21.0	0.4354525072726264
40.59405940594059	2.7470106969479646	0.06271551814747978	2.0	24.5	21.0	0.4372844818525202
41.584158415841586	2.758055286604275	0.060938509880051145	2.0	24.5	21.0	0.4390614901199489
42.57425742574257	2.769178901489955	0.05921481871971965	2.0	24.5	21.0	0.4407851812802803
43.56435643564356	2.7803794200093246	0.05754284494731238	2.0	24.5	21.0	0.4424571550526876
44.554455445544555	2.791654780466514	0.05592103684155952	2.0	24.5	21.0	0.4440789631584405
45.54455445544554	2.803002979126382	0.05434788924111253	2.0	24.5	21.0	0.44565211075888744
46.53465346534654	2.8144220683349945	0.05282194213985127	2.0	24.5	21.0	0.44717805786014875
47.524752475247524	2.8259101547407584	0.05134177933804153	2.0	24.5	21.0	0.4486582206619585
48.51485148514851	2.8374653975794355	0.0499060271327381	2.0	24.5	21.0	0.4500939728672619
49.504950495049506	2.8490860070069512	0.048513353035912476	2.0	24.5	21.0	0.4514866469640875
50.495049504950494	2.860770242517099	0.047162464542839164	2.0	24.5	21.0	0.4528375354571608
51.48514851485149	2.8725164113824286	0.04585210791513627	2.0	24.5	21.0	0.4541478920848637
52.475247524752476	2.884322867224049	0.044581067042055	2.0	24.5	21.0	0.455418932957945
53.46534653465346	2.8961880085747844	0.04334816230066106	2.0	24.5	21.0	0.4566518376993389
54.45544554455446	2.908110277517491	0.04215224946312681	2.0	24.5	21.0	0.4578477505368732
55.445544554455445	2.920088158357983	0.04099221862681122	2.0	24.5	21.0	0.45900778137318876
56.43564356435643	2.932120176368761	0.039866993190890376	2.0	24.5	21.0	0.4601330068091096
57.42574257425743	2.9442048965724883	0.038775528860455946	2.0	24.5	21.0	0.46122447113954407
58.415841584158414	2.956340922557455	0.03771681267283077	2.0	24.5	21.0	0.4622831873271692
59.4059405940594	2.968526895346913	0.03668986206111035	2.0	24.5	21.0	0.46331013793888964
60.396039603960396	2.9807614922837757	0.035693723928714186	2.0	24.5	21.0	0.46430627607128583
61.386138613861384	2.9930434260001952	0.03472747378404591	2.0	24.5	21.0	0.4652725262159541
62.37623762376238	3.0053714433822982	0.033790214873075056	2.0	24.5	21.0	0.46620978512692496
63.366336633663366	3.0177443245869924	0.032881077349517666	2.0	24.5	21.0	0.4671189226504823
64.35643564356435	3.03016088207893	0.03199921746023512	2.0	24.5	21.0	0.4680007825397649
65.34653465346534	3.042619959719976	0.031143816769827762	2.0	24.5	21.0	0.46885618323017225
66.33663366336634	3.05512043187882	0.030314081401316282	2.0	24.5	21.0	0.4696859185986837
67.32673267326733	3.067661202566647	0.02950924129695231	2.0	24.5	21.0	0.4704907587030477
68.31683168316832	3.0802412046056244	0.028728549504582687	2.0	24.5	21.0	0.4712714504954173
69.3069306930693	3.092859398814101	0.027971281477259143	2.0	24.5	21.0	0.47202871852274086
70.29702970297029	3.1055147732421733	0.027236734412854357	2.0	24.5	21.0	0.47276326558714565
71.2871287128713	3.118206342408633	0.026524226595479795	2.0	24.5	21.0	0.4734757734045202
72.27722772277228	3.1309331465725454	0.02583309676480699	2.0	24.5	21.0	0.474166903235193
73.26732673267327	3.1436942510175396	0.025162703495953103	2.0	24.5	21.0	0.4748372965040469
74.25742574257426	3.1564887453752286	0.02451242461162136	2.0	24.5	21.0	0.47548757538837866
75.24752475247524	3.1693157429590917	0.02388165660344367	2.0	24.5	21.0	0.47611834339655634
76.23762376237623	3.182174380119121	0.02326981407079326	2.0	24.5	21.0	0.47673018592920674
77.22772277227723	3.1950638156169804	0.02267632917704289	2.0	24.5	21.0	0.4773236708229571
78.21782178217822	3.207983230016982	0.02210065111937935	2.0	24.5	21.0	0.47789934888062063
79.20792079207921	3.2209318251074985	0.021542245624893406	2.0	24.5	21.0	0.47845775437510657
80.1980198019802	3.2339088233264786	0.02100059445052528	2.0	24.5	21.0	0.47899940554947473
81.18811881188118	3.2469134672107822	0.020475194903734357	2.0	24.5	21.0	0.47952480509626566
82.17821782178218	3.2599450188537675	0.01996555937049828	2.0	24.5	21.0	0.48003444062950174
83.16831683168317	3.273002759392611	0.019471214869555352	2.0	24.5	21.0	0.48052878513044467
84.15841584158416	3.286085988500801	0.01899170261150154	2.0	24.5	21.0	0.4810082973884985
85.14851485148515	3.299194023897219	0.018526577572695557	2.0	24.5	21.0	0.48147342242730445
86.13861386138613	3.312326200868393	0.018075408081038837	2.0	24.5	21.0	0.48192459191896114
87.12871287128712	3.3254818718048877	0.017637775414515625	2.0	24.5	21.0	0.4823622245854844
88.11881188118812	3.338660405756417	0.01721327341678199	2.0	24.5	21.0	0.48278672658321803
89.10891089108911	3.3518611879920073	0.016801508117456	2.0	24.5	21.0	0.483198491882544
90.0990099009901	3.365083619577036	0.016402097367804427	2.0	24.5	21.0	0.4835979026321956
91.08910891089108	3.378327116955784	0.01601467048152616	2.0	24.5	21.0	0.48398532951847384
92.07920792079207	3.3915911115569712	0.01563886789666783	2.0	24.5	21.0	0.48436113210333215
93.06930693069307	3.404875049401571	0.015274340839743957	2.0	24.5	21.0	0.48472565916025606
94.05940594059406	3.418178390723956	0.014920751002186101	2.0	24.5	21.0	0.4850792489978139
95.04950495049505	3.431500609601717	0.014577770224845294	2.0	24.5	21.0	0.4854222297751547
96.03960396039604	3.444841193597774	0.01424508019392127	2.0	24.5	21.0	0.4857549198060787
97.02970297029702	3.4581996434141473	0.01392237214778218	2.0	24.5	21.0	0.4860776278522178
98.01980198019803	3.4715754725508914	0.013609346588617836	2.0	24.5	21.0	0.48639065341138216
99.00990099009901	3.484968206977284	0.013305713005537272	2.0	24.5	21.0	0.4866942869944627
100.0	3.4983773848068114	0.013011189601220711	2.0	24.5	21.0	0.4869888103987793
