time	C16AcylCarCYT	C16AcylCarMAT	C16AcylCoAMAT	C16EnoylCoAMAT	C16HydroxyacylCoAMAT	C16KetoacylCoAMAT	C14AcylCarCYT	C14AcylCarMAT	C14AcylCoAMAT	C14EnoylCoAMAT	C14HydroxyacylCoAMAT	C14KetoacylCoAMAT	C12AcylCarCYT	C12AcylCarMAT	C12AcylCoAMAT	C12EnoylCoAMAT	C12HydroxyacylCoAMAT	C12KetoacylCoAMAT	C10AcylCarCYT	C10AcylCarMAT	C10AcylCoAMAT	C10EnoylCoAMAT	C10HydroxyacylCoAMAT	C10KetoacylCoAMAT	C8AcylCarCYT	C8AcylCarMAT	C8AcylCoAMAT	C8EnoylCoAMAT	C8HydroxyacylCoAMAT	C8KetoacylCoAMAT	C6AcylCarCYT	C6AcylCarMAT	C6AcylCoAMAT	C6EnoylCoAMAT	C6HydroxyacylCoAMAT	C6KetoacylCoAMAT	C4AcylCarCYT	C4AcylCarMAT	C4AcylCoAMAT	C4EnoylCoAMAT	C4HydroxyacylCoAMAT	C4AcetoacylCoAMAT	AcetylCoAMAT	FADHMAT	NADHMAT	CarCYT	CoACYT	MalCoACYT	CarMAT	FADtMAT	NADtMAT	CoAMATt	CoAMAT	C16AcylCoACYT
42.57425742574257	1.3105933200766762e-05	2.1695753253360666e-09	3.4609515847345636e-09	1.4757642164916994e-10	4.62086760974342e-10	1.4664901049357623e-12	2.430326119033269e-06	8.059893656987451e-10	8.105987660160208e-09	1.718021789447623e-10	5.137178000407146e-10	1.629152727605146e-12	1.8327948211946552e-06	5.47189310613631e-10	5.010492379527178e-09	2.0105965226444999e-10	6.190951938153617e-10	1.9587085797841063e-12	1.610793030426699e-06	4.3007146206160585e-10	3.5261882322757215e-09	2.3709319904120036e-10	7.324016876926403e-10	2.312223506248096e-12	6.50882999791002e-06	1.708828311945706e-09	3.3329846252297726e-09	6.998034710756686e-10	2.17820665883675e-09	6.877072958926804e-12	0.00023272759322730816	7.764684887094527e-08	1.1861381649560485e-07	3.471259465604228e-07	1.0837373305283203e-06	3.4212183647294135e-09	0.001469419750045494	6.158070890388464e-07	5.391026459470319e-07	1.957318733619987e-06	6.121030331265061e-06	1.9328287650366007e-08	5.400000000007342e-05	8.280000000499915e-07	2.8800000000050384e-05	4.0	1.4000000000000001	0.0	0.00171	1.386e-06	0.00045	0.009	0.00893578090799834	0.00012588589769962693
43.56435643564356	1.0963814549860221e-05	1.8145534532396464e-09	2.894341053232189e-09	1.2325189643038926e-10	3.8591984225211575e-10	1.224764866076727e-12	2.0272721640385128e-06	6.730895607414981e-10	6.775896489748866e-09	1.4329984818223404e-10	4.287167371994161e-10	1.3595950370779464e-12	1.4380443634700429e-06	4.3219056913037834e-10	3.981538254647686e-09	1.6694354238721835e-10	5.141455910309705e-10	1.626697798510285e-12	1.1941787080400407e-06	3.250999146788352e-10	2.7229978853991082e-09	1.9515380035156168e-10	6.02940520665764e-10	1.9035704350568574e-12	4.76223881325275e-06	1.251664715874947e-09	2.4800906312796347e-09	5.637883886745557e-10	1.7549798500866462e-09	5.541093925730644e-12	0.00019477456251258134	6.493088191208297e-08	9.687248230467282e-08	2.8857213907326366e-07	9.009597727220326e-07	2.844318785121584e-09	0.0014462100361402005	6.059706455870836e-07	4.723245866586554e-07	1.7268636541331523e-06	5.400406586620672e-06	1.705356657673381e-08	5.400000000006333e-05	8.280000000426843e-07	2.880000000004301e-05	4.0	1.4000000000000001	0.0	0.00171	1.386e-06	0.00045	0.009	0.008937070357233009	0.00010533630126382375
44.554455445544555	9.172286039989615e-06	1.517753212302659e-09	2.4207766529682174e-09	1.0297260054760293e-10	3.2242080964859806e-10	1.0232427475798943e-12	1.6921464949590587e-06	5.623307654445285e-10	5.665244574614371e-09	1.1959185136120518e-10	3.57946677938187e-10	1.135165267721077e-12	1.1327497447701416e-06	3.4286525409865353e-10	3.178788778438512e-09	1.387582640860584e-10	4.274113336938306e-10	1.3523024676309618e-12	8.942751627575925e-07	2.4824371567488686e-10	2.1222780846844797e-09	1.610542030028066e-10	4.976527317589179e-10	1.5712050540073994e-12	3.488080030949487e-06	9.194599844071079e-10	1.891766275295515e-09	4.558756854539742e-10	1.4191595043729463e-09	4.480956143354427e-12	0.00016292749148453183	5.42755495448027e-08	7.929769645530057e-08	2.4002570593352957e-07	7.494117884751389e-07	2.3659574502926693e-09	0.0014231789700032526	5.962308081373303e-07	4.171413587360097e-07	1.5341510797531878e-06	4.797789858327136e-06	1.5151223574974917e-08	5.400000000005491e-05	8.280000000366107e-07	2.8800000000036885e-05	4.0	1.4000000000000001	0.0	0.00171	1.386e-06	0.00045	0.009	0.008938145374070339	8.81412180927389e-05
45.54455445544554	7.673791007468523e-06	1.269580232454826e-09	2.024880025137992e-09	8.6054474518112e-11	2.6944682489586133e-10	8.551231842723985e-13	1.4131374377607826e-06	4.699475470511876e-10	4.737420650134993e-09	9.985166527320697e-11	2.9897397018326e-10	9.48146616273433e-13	8.959970260128435e-07	2.73219441462659e-10	2.5496029654928394e-09	1.1543532366700604e-10	3.556193849909861e-10	1.1251726440222592e-12	6.765104771167215e-07	1.9140057765287057e-10	1.6680427801981846e-09	1.3320258475457096e-10	4.116375875941839e-10	1.2996657264260869e-12	2.5590905622998997e-06	6.77352128052068e-10	1.4645626644598113e-09	3.7004153324913503e-10	1.1520193642327607e-09	3.637583806615269e-12	0.00013622860446527093	4.535402947906282e-08	6.50781780348613e-08	1.997365831447238e-07	6.236347140707156e-07	1.9689201797044544e-09	0.0014003603853428048	5.865976038614522e-07	3.713674139608423e-07	1.3726613359999938e-06	4.292799115011134e-06	1.3556980096179632e-08	5.4000000000047906e-05	8.280000000315553e-07	2.8800000000031786e-05	4.0	1.4000000000000001	0.0	0.00171	1.386e-06	0.00045	0.009	0.008939043452101962	7.375305790749134e-05
46.53465346534654	6.4202914037883145e-06	1.0620399370389113e-09	1.6938489235712709e-09	7.193189183228255e-11	2.2522659285258432e-10	7.147847495749518e-13	1.1806076293331038e-06	3.928407630046294e-10	3.962061874912669e-09	8.340039946935046e-11	2.4979388047610835e-10	7.921821567186935e-13	7.117965734878275e-07	2.18691738900997e-10	2.0540619916915035e-09	9.610732363238915e-11	2.9611017176097463e-10	9.368974479000266e-13	5.169069838815074e-07	1.489415273104571e-10	1.3212609082753497e-09	1.1037677753027657e-10	3.411308837571019e-10	1.0770762480584687e-12	1.881566515693125e-06	5.01155004109166e-10	1.1625073492489172e-09	3.013382507682336e-10	9.381762231411436e-10	2.962438120616795e-12	0.00011386336358711992	3.788777704815177e-08	5.3488769787970815e-08	1.6628195192393085e-07	5.191897560172695e-07	1.6392061524324309e-09	0.0013777806413323495	5.770787746932287e-07	3.332596402147422e-07	1.2370314882346839e-06	3.868668155016952e-06	1.2217947188865577e-08	5.400000000004204e-05	8.280000000273414e-07	2.8800000000027527e-05	4.0	1.4000000000000001	0.0	0.00171	1.386e-06	0.00045	0.009	0.008939795309268599	6.171361899018158e-05
47.524752475247524	5.371662333898564e-06	8.884591599233359e-10	1.4170155086032811e-09	6.013904792825147e-11	1.883012066024674e-10	5.975974199848155e-13	9.866539087785837e-07	3.28450810720693e-10	3.313942068479036e-09	6.968201255465299e-11	2.0876063612257722e-10	6.620531152170118e-13	5.679448349651801e-07	1.7580075307735604e-10	1.6616793379750242e-09	8.007184070700532e-11	2.467283128982242e-10	7.80660017449397e-13	3.9879336506929276e-07	1.1687287939439136e-10	1.0533976742994589e-09	9.158782150159233e-11	2.8308372421488366e-10	8.938142614721924e-13	1.3879320214485076e-06	3.7118270493293453e-10	8.98700001942563e-10	2.464857410751551e-10	7.674292595019276e-10	2.4233333264449644e-12	9.513911099489317e-05	3.164491949549962e-08	4.415063660810219e-08	1.3846867180463163e-07	4.3235419169567085e-07	1.3650713555437599e-09	0.001355460168702514	5.676801893971385e-07	3.0140229425740203e-07	1.1228255732664287e-06	3.511528253214145e-06	1.1090369820088289e-08	5.4000000000037125e-05	8.280000000238236e-07	2.8800000000023987e-05	4.0	1.4000000000000001	0.0	0.00171	1.386e-06	0.00045	0.009	0.008940426222576289	5.1639496407625405e-05
48.51485148514851	4.494376969494393e-06	7.432710738599698e-10	1.1854774350406946e-09	5.028676479042938e-11	1.5745243762934658e-10	4.996949950233959e-13	8.247710961762654e-07	2.7465825448853235e-10	2.772063291208979e-09	5.82344385126441e-11	1.7450360890087042e-10	5.534131077526215e-13	4.5512932780194657e-07	1.4190691207092617e-10	1.3494674634381369e-09	6.675131076610149e-11	2.0570023397024093e-10	6.508505681225165e-13	3.104751773083975e-07	9.243056004898647e-11	8.450704603835513e-10	7.609877777967619e-11	2.352249008100854e-10	7.427140410294272e-13	1.026400347768514e-06	2.7600098478317505e-10	7.05802742671905e-10	2.0208311941247303e-10	6.292046182015937e-10	1.9868964043000955e-12	7.947441158225613e-05	2.6425577962312565e-08	3.648967429190811e-08	1.1534907649100358e-07	3.6017060248882694e-07	1.137184496911057e-09	0.0013334145434599311	5.584062486441934e-07	2.746685618071878e-07	1.0263812345586931e-06	3.209928438824251e-06	1.0138114290635377e-08	5.4000000000033005e-05	8.280000000208824e-07	2.8800000000021012e-05	4.0	1.4000000000000001	0.0	0.00171	1.386e-06	0.00045	0.009	0.008940957019257545	4.320987219461914e-05
49.504950495049506	3.7604120697059648e-06	6.218243877025677e-10	9.918056490948336e-10	4.205295500259019e-11	1.316715002646491e-10	4.1787596724359155e-13	6.895858914039514e-07	2.297043108469376e-10	2.3189343537964084e-09	4.8676832756022116e-11	1.4589098464976924e-10	4.626730037578602e-13	3.662618242353784e-07	1.1499700023481412e-10	1.0998509877588891e-09	5.567478523684165e-11	1.7157888230783204e-10	5.428918595068348e-13	2.437855763231605e-07	7.36346941435568e-11	6.818778376811457e-10	6.330801551433003e-11	1.9569921313131992e-10	6.179208168322712e-13	7.620962688247046e-07	2.068894665757771e-10	5.774806409078713e-10	1.6596697574223476e-10	5.167703310892808e-10	1.63187920289265e-12	6.637376101369842e-05	2.2062053812127196e-08	3.0145445873093295e-08	9.612292662324207e-08	3.001415706534158e-07	9.47664823041419e-10	0.0013116555754832564	5.492602155947229e-07	2.5216819818330554e-07	9.447451719485214e-07	2.9546347228564003e-06	9.332040266047722e-09	5.400000000002954e-05	8.280000000184196e-07	2.8800000000018532e-05	4.0	1.4000000000000001	0.0	0.00171	1.386e-06	0.00045	0.009	0.008941404551345556	3.615629866598797e-05
50.495049504950494	3.146336592250363e-06	5.202303964076086e-10	8.297971302361058e-10	3.517128585410413e-11	1.1012402529166499e-10	3.4949236160558654e-13	5.76649192625516e-07	1.9212710369998844e-10	1.939972317452001e-09	4.069533280957164e-11	1.219887203493085e-10	3.8687080122345905e-13	2.9593111866041916e-07	9.352328486543518e-11	8.992219731598335e-10	4.6458055476406456e-11	1.4318316949947614e-10	4.5304778004756985e-13	1.9291164043609758e-07	5.902125437920299e-11	5.52618700533869e-10	5.2707430158786334e-11	1.6293826478588296e-10	5.144829813807657e-13	5.676110296604382e-07	1.5510602910598344e-10	4.573829307856612e-10	1.3683602040312789e-10	4.260739451964109e-10	1.3454929632098781e-12	5.542328755420693e-05	1.8417894238816075e-08	2.4990794415578808e-08	8.011190980394406e-08	2.5015014690080355e-07	7.898316647861314e-10	0.0012901919272048613	5.402442624429092e-07	2.3313416672317984e-07	8.754041584702797e-07	2.7377888001638504e-06	8.647346660797625e-09	5.4000000000026635e-05	8.280000000163529e-07	2.880000000001645e-05	4.0	1.4000000000000001	0.0	0.00171	1.386e-06	0.00045	0.009	0.008941783024626481	3.0254149499357154e-05
51.48514851485149	2.6325572555746353e-06	4.352409988106504e-10	6.942675898152921e-10	2.9418388713470705e-11	9.21110880375719e-11	2.923260533063709e-13	4.822688076764964e-07	1.6070980299558586e-10	1.623005439146598e-09	3.4027635933634534e-11	1.0201539619538334e-10	3.235284548816662e-13	2.400084719492126e-07	7.630827712274995e-11	7.372527257058182e-10	3.87826304230742e-11	1.1953362676014555e-10	3.782198234003961e-13	1.5373132365487812e-07	4.756592729460019e-11	4.4959370424648045e-10	4.391056641926677e-11	1.3574909293895617e-10	4.2863544699082455e-13	4.2428650252665593e-07	1.1636563295846769e-10	3.534466242428337e-10	1.1306455589153094e-10	3.5206219072811116e-10	1.1117857926176912e-12	4.627273158514948e-05	1.5374759445616105e-08	2.0774738768106832e-08	6.678137220766036e-08	2.0852727851399878e-07	6.584172310290512e-10	0.0012690297835718956	5.313598246711702e-07	2.169542762555585e-07	8.162676071255699e-07	2.5528535020188247e-06	8.063399286456333e-09	5.400000000002417e-05	8.280000000146159e-07	2.8800000000014693e-05	4.0	1.4000000000000001	0.0	0.00171	1.386e-06	0.00045	0.009	0.008942104198632818	2.5315466341981603e-05
52.475247524752476	2.2026864065465583e-06	3.641415526829086e-10	5.808829289728256e-10	2.4607191784779435e-11	7.704688260171384e-11	2.445179140808158e-13	4.033755093822544e-07	1.3443834437887886e-10	1.3578677506870762e-09	2.8454695568097543e-11	8.531747505241655e-11	2.705734403246496e-13	1.9533568920381869e-07	6.245330801713207e-11	6.060736975401869e-10	3.2384863256847534e-11	9.981907821077828e-11	3.158417674882668e-13	1.2328657149104463e-07	3.854566665843052e-11	3.674769250550689e-10	3.661859034706129e-11	1.1321016068568187e-10	3.5747046195210993e-13	3.185996722462212e-07	8.868100153116343e-11	3.007258157731098e-10	9.337184339563382e-11	2.907488170142931e-10	9.181715152539989e-13	3.8627894534685625e-05	1.2831323337549877e-08	1.7197744576616273e-08	5.569193735540889e-08	1.7390137893470693e-07	5.490921470858292e-10	0.0012481733102091286	5.226078329333016e-07	2.0319533072328873e-07	7.656790209881818e-07	2.39464902711586e-06	7.563847298605488e-09	5.400000000002208e-05	8.280000000131535e-07	2.8800000000013223e-05	4.0	1.4000000000000001	0.0	0.00171	1.386e-06	0.00045	0.009	0.008942377475907547	2.1182973136482344e-05
53.46534653465346	1.8430169366545017e-06	3.0465932683383745e-10	4.860229240383219e-10	2.058426821963813e-11	6.445075924281343e-11	2.0454254187434525e-13	3.374147390404485e-07	1.1246716112228009e-10	1.1360727933601373e-09	2.3797109710621403e-11	7.135938846766271e-11	2.2630733818839723e-13	1.594874399576965e-07	5.124866946643596e-11	4.99305000861625e-10	2.7050854945184662e-11	8.338125933409155e-11	2.638311118358551e-13	9.942667020456251e-08	3.13632866897241e-11	3.011628175309182e-10	3.0549488565806973e-11	9.444973074076646e-11	2.982347101741642e-13	2.4039540487921354e-07	6.762921769315577e-11	2.4629612765223813e-10	7.732261744514841e-11	2.407770699268085e-10	7.603692857495748e-13	3.224254324445069e-05	1.0708475443028208e-08	1.428205328429879e-08	4.644798376808664e-08	1.4503754798332518e-07	4.57958556305595e-10	0.0012276250105362051	5.139884481455856e-07	1.9138917600680088e-07	7.222040285483226e-07	2.2586901506271027e-06	7.1345324261397715e-09	5.400000000002032e-05	8.280000000119188e-07	2.880000000001197e-05	4.0	1.4000000000000001	0.0	0.00171	1.386e-06	0.00045	0.009	0.008942610952233284	1.772506754721741e-05
