time	r0	r1	r2	r11	r12	r22	r1x2	r11x2	r1x22	r1x22d	r11x22	rend	rendP	iendIR	iend	rPbasal	IRS	IRSiP	X	X_P	PI3K	PI3K_	PDK1	PDK1_	PKC	PKC_P	PKB	PKB_P	mTOR	mTOR_	GLUT4_C	GLUT4_M
19.801980198019802	9.688083716777571	0.28520286533740247	0.023906583672534457	0.0020990332606101135	0.0003519002113849325	1.4747043746536944e-05	1.334782197677002e-05	1.9648215882222424e-07	1.6463040071515908e-08	2.1890655841345848e-17	7.627261789614998e-12	4.221116415494022e-05	0.00024800224530243786	6.5732418176272e-05	1.1159214092649954e-05	3.763486089594386e-05	9.999793140853814	0.00020685914614199008	9.917554990524234	0.0824450094757627	9.971783691148687	0.028216308851314632	8.47110803281205	1.528891967187955	3.16061245545058e-05	9.999968393875458	9.88836308852967	0.11163691147035376	0.01774178080775609	9.98225821919226	9.992251600201161	0.007748399798850932
20.792079207920793	9.649782446298001	0.3206390711690369	0.02611506924270474	0.002663582277324564	0.0004338886621510773	1.766833981997323e-05	1.4976533522405095e-05	2.4883309774825186e-07	2.0257587858915062e-08	3.016235951836865e-17	1.0541228013846488e-11	4.3477137734507614e-05	0.0002523205131270657	7.323335314285028e-05	1.2588874218844372e-05	3.748607375469558e-05	9.9997895614053	0.00021043859465073498	9.916504991725779	0.08349500827421867	9.971296843443954	0.028703156556048114	8.448820313261749	1.5511796867382517	3.115200334087452e-05	9.99996884799667	9.886754109521334	0.11324589047868626	0.01749015005584674	9.982509849944169	9.992140271823782	0.007859728176228388
21.78217821782178	9.609451873531185	0.35773897641431107	0.028570890351644465	0.0033295542201329203	0.0005318412444923274	2.1237367722596557e-05	1.668865564036965e-05	3.106620797314623e-07	2.4798830583143576e-08	4.1030847873810664e-17	1.4369981095708165e-11	4.481607895318936e-05	0.0002567126055791845	8.098640368498513e-05	1.4107680479505517e-05	3.7329403462223044e-05	9.999785920665346	0.00021407933461732836	9.915373796190996	0.08462620380899626	9.970801707881531	0.029198292118473607	8.426273121087087	1.573726878912911	3.070568009178982e-05	9.999969294319916	9.885126931510447	0.1148730684895687	0.01724282834579155	9.982757171654216	9.99202727204808	0.007972727951933932
22.77227722772277	9.56751246145531	0.39607521030900017	0.031276903546523946	0.004099302895973528	0.000647434074243838	2.556343892423413e-05	1.8465808156793084e-05	3.822501148078423e-07	3.016887227343386e-08	5.5052228453856965e-17	1.930463354381274e-11	4.621429038238841e-05	0.000261120608226927	8.888931660991156e-05	1.5700952151190712e-05	3.7166483371542516e-05	9.999782266648051	0.00021773335190964466	9.914172850721876	0.08582714927811468	9.970304815839638	0.02969518416036967	8.403766580144271	1.596233419855729	3.0272738050466924e-05	9.999969727261956	9.883503221239849	0.1164967787601692	0.017002909612315178	9.98299709038769	9.991914150607776	0.008085849392237191
23.762376237623762	9.524389354167365	0.4352220449865768	0.03423286015110974	0.00497210138495159	0.0007821910805880685	3.076364228902053e-05	2.02895193702644e-05	4.6360457311050896e-07	3.64439040865905e-08	7.281688690592427e-17	2.554543989090827e-11	4.7657706120407996e-05	0.0002654936709897147	9.684617135551229e-05	1.7353317888935157e-05	3.6998965020817204e-05	9.999778641515112	0.00022135848484568	9.91291490829588	0.08708509170411419	9.969811900388931	0.030188099611074	8.381558613916452	1.6184413860835458	2.985734213115787e-05	9.999970142657874	9.881901574054083	0.118098425945935	0.0167727033838517	9.983227296616153	9.991802257700252	0.00819774229976192
24.752475247524753	9.480494024650131	0.474773359777406	0.03743571266122626	0.0059442731246826174	0.0009374331457184157	3.696123942350074e-05	2.2142023204112418e-05	5.544680042636369e-07	4.3691856180891594e-08	9.493180601148737e-17	3.329529394549213e-11	4.913253126662134e-05	0.00026978955534893805	0.0001047714125638819	1.904943256368909e-05	3.6828446841155223e-05	9.999775080291785	0.00022491970817166908	9.911613321444362	0.08838667855563333	9.969327722134064	0.030672277865940102	8.359858256057427	1.6401417439425663	2.946230733412244e-05	9.99997053769267	9.880337037117942	0.11966296288207988	0.016553771142513832	9.983446228857492	9.991692702945702	0.008307297054309923
25.742574257425744	9.436209982260731	0.5143562553691228	0.0408799870024656	0.007009535603362132	0.0011142407173462385	4.4283847844210816e-05	2.4006871403238335e-05	6.543460489625126e-07	5.1970615273736586e-08	1.2200170737264972e-16	4.2753088292459464e-11	5.0625753350306187e-05	0.0002739751447288612	0.0001125922749142212	2.0774573237007302e-05	3.665641863500763e-05	9.999771610442501	0.00022838955745614137	9.910281397935423	0.08971860206457284	9.968856012054301	0.031143987945703284	8.33882448785316	1.661175512146834	2.90892572887784e-05	9.999970910742716	9.878821032208506	0.12117896779151424	0.01634701426575325	9.983652985734253	9.991586343496092	0.008413656503920399
26.73267326732673	9.391882739073692	0.5536402152286117	0.04455818577409075	0.008159493073732578	0.0013134315107226108	5.286151939397475e-05	2.58693539799426e-05	7.625490183750821e-07	6.132688773343278e-08	1.5461071660182568e-16	5.410753524622578e-11	5.2125513580066705e-05	0.0002780261479924086	0.00012024975854379865	2.25150937090953e-05	3.648422259874778e-05	9.999768252115649	0.00023174788431269913	9.908931863402037	0.09106813659795793	9.96839950534744	0.03160049465256601	8.31856917207135	1.681430827928644	2.8738834943256405e-05	9.999971261165062	9.877361573745228	0.12263842625479439	0.016152790645019097	9.983847209354984	9.99148379458639	0.008516205413619143
27.722772277227723	9.347813756637926	0.5923421898815785	0.048461194025730285	0.00938420924550741	0.0015355532543838081	6.282482000052875e-05	2.7716742408699713e-05	8.782411531842659e-07	7.179571578027574e-08	1.933060555560094e-16	6.753193728487313e-11	5.362134361178554e-05	0.00028192626305332646	0.0001276984549570886	2.4258736816025602e-05	3.631302980779841e-05	9.999765018836195	0.00023498116376443928	9.907576452972782	0.09242354702721442	9.967960036111235	0.032039963888767835	8.299162550690077	1.700837449309914	2.841092498421348e-05	9.999971589075017	9.875963670788781	0.12403632921123788	0.01597103777585782	9.984028962224142	9.99138545478287	0.008614545217137818
28.712871287128714	9.304257803408088	0.6302282587810939	0.05257866670432562	0.010672796880503045	0.0017808900514938034	7.430300358020757e-05	2.9538382759710433e-05	1.0004920194124216e-06	8.340059308450169e-08	2.3858489681463965e-16	8.318023702315752e-11	5.5104284753066144e-05	0.0002856660460678024	0.00013490556945097045	2.5994817262528494e-05	3.6143829951070776e-05	9.999761918442685	0.00023808155727466634	9.906225634427818	0.09377436557217646	9.967538665149606	0.03246133485039337	8.2806399721456	1.7193600278543897	2.810485638372748e-05	9.999971895143618	9.874629816438283	0.12537018356173799	0.015801385120631752	9.984198614879366	9.991291538896876	0.00870846110313468
