time	Abeta	AbDim	AbP	Nep	Source	Sink
0.0	0.0	0.0	0.0	1000.0	1.0	1.0
0.9900990099009901	1.841564860261277e-05	-5.444438845336562e-13	2.0746692237764938e-18	999.9999998217821	1.0	1.0
1.9801980198019802	3.683091648524538e-05	-2.162917682220086e-12	1.6768794399911828e-17	999.9999996435644	1.0	1.0
2.9702970297029703	5.5245804315057574e-05	-4.853535745174891e-12	4.452162457791011e-17	999.9999994653465	1.0	1.0
3.9603960396039604	7.366031222632946e-05	-8.615840684499409e-12	9.547604755588108e-17	999.9999992871287	1.0	1.0
4.9504950495049505	9.207443844575641e-05	-1.345460844829557e-11	1.9896659529321987e-16	999.9999991089109	1.0	1.0
5.9405940594059405	0.00011048818446874988	-1.9365811523505774e-11	3.302557270998672e-16	999.9999989306931	1.0	1.0
6.930693069306931	0.0001289015502953099	-2.6349449910130016e-11	4.893434429758234e-16	999.9999987524752	1.0	1.0
7.920792079207921	0.00014731453592543647	-3.4405523608168294e-11	6.762297429210882e-16	999.9999985742573	1.0	1.0
8.910891089108912	0.00016572714068783373	-4.353537505732864e-11	9.620865526494174e-16	999.9999983960396	1.0	1.0
9.900990099009901	0.0001841393642878933	-5.3739593408059626e-11	1.378148773591716e-15	999.9999982178217	1.0	1.0
10.89108910891089	0.00020255120738591972	-6.501685820028321e-11	1.85440977080019e-15	999.999998039604	1.0	1.0
11.881188118811881	0.00022096266998191316	-7.736716943399941e-11	2.390869544274842e-15	999.9999978613861	1.0	1.0
12.871287128712872	0.0002393737520758735	-9.079052710920824e-11	2.987528094015671e-15	999.9999976831683	1.0	1.0
13.861386138613861	0.0002577844536678008	-1.0528693122590968e-10	3.6443854200226775e-15	999.9999975049504	1.0	1.0
14.85148514851485	0.000276194774757695	-1.2085638178410366e-10	4.361441522295858e-15	999.9999973267327	1.0	1.0
15.841584158415841	0.0002946047153455562	-1.374988787837903e-10	5.138696400835218e-15	999.9999971485148	1.0	1.0
16.831683168316832	0.0003130142754313843	-1.5521442222496958e-10	5.976150055640755e-15	999.9999969702969	1.0	1.0
17.821782178217823	0.000331423454790951	-1.7400088931199946e-10	7.229134357736937e-15	999.9999967920792	1.0	1.0
18.81188118811881	0.0003498322535255139	-1.938592386620227e-10	8.737187689349728e-15	999.9999966138613	1.0	1.0
19.801980198019802	0.0003682406717204166	-2.1479027823376745e-10	1.0365066939498246e-14	999.9999964356435	1.0	1.0
20.792079207920793	0.0003866487093756592	-2.367940080272338e-10	1.2112772108182489e-14	999.9999962574257	1.0	1.0
21.78217821782178	0.00040505636649124164	-2.598704280424216e-10	1.3980303195402465e-14	999.9999960792079	1.0	1.0
22.77227722772277	0.000423463643067164	-2.840195382793309e-10	1.5967660201158148e-14	999.99999590099	1.0	1.0
23.762376237623762	0.0004418705391034262	-3.092413387379619e-10	1.807484312544957e-14	999.9999957227723	1.0	1.0
24.752475247524753	0.0004602770546000282	-3.355358294183143e-10	2.0301851968276716e-14	999.9999955445544	1.0	1.0
25.742574257425744	0.0004786831895569702	-3.629030103203883e-10	2.2648686729639587e-14	999.9999953663366	1.0	1.0
26.73267326732673	0.0004970889439742521	-3.913428814441838e-10	2.5115347409538186e-14	999.9999951881188	1.0	1.0
27.722772277227723	0.0005154943178518737	-4.208554427897007e-10	2.77018340079725e-14	999.9999950099009	1.0	1.0
28.712871287128714	0.0005338993111898353	-4.5144069435693934e-10	3.040814652494255e-14	999.9999948316831	1.0	1.0
29.7029702970297	0.0005523039239881367	-4.830986361458994e-10	3.323428496044832e-14	999.9999946534653	1.0	1.0
30.693069306930692	0.0005707081562467781	-5.15829268156581e-10	3.61802493144898e-14	999.9999944752475	1.0	1.0
31.683168316831683	0.0005891120079657592	-5.496325903889842e-10	3.9246039587067026e-14	999.9999942970296	1.0	1.0
32.67326732673267	0.0006075154791450803	-5.845086028431087e-10	4.243165577817996e-14	999.9999941188119	1.0	1.0
33.663366336633665	0.0006259185715722117	-6.204386192388396e-10	4.7493337952534075e-14	999.999993940594	1.0	1.0
34.65346534653465	0.0006443212844078357	-6.574314138358157e-10	5.3606432609223365e-14	999.9999937623762	1.0	1.0
35.64356435643565	0.0006627236168347853	-6.954955293240984e-10	5.996805043833174e-14	999.9999935841583	1.0	1.0
36.633663366336634	0.0006811255688530606	-7.34630965703688e-10	6.657819143985921e-14	999.9999934059406	1.0	1.0
37.62376237623762	0.0006995271404626614	-7.748377229745836e-10	7.343685561380576e-14	999.9999932277227	1.0	1.0
38.613861386138616	0.000717928331663588	-8.161158011367866e-10	8.05440429601714e-14	999.999993049505	1.0	1.0
39.603960396039604	0.0007363291424558405	-8.58465200190297e-10	8.789975347895618e-14	999.9999928712871	1.0	1.0
40.59405940594059	0.0007547295728394185	-9.018859201351134e-10	9.550398717015999e-14	999.9999926930693	1.0	1.0
41.584158415841586	0.0007731296228143223	-9.463779609712368e-10	1.0335674403378289e-13	999.9999925148514	1.0	1.0
42.57425742574257	0.0007915292923805516	-9.919413226986673e-10	1.1145802406982483e-13	999.9999923366337	1.0	1.0
43.56435643564356	0.0008099285815381067	-1.0385760053174045e-09	1.198078272782859e-13	999.9999921584158	1.0	1.0
44.554455445544555	0.0008283274902869876	-1.0862820088274483e-09	1.2840615365916602e-13	999.999991980198	1.0	1.0
45.54455445544554	0.0008467260186271941	-1.1350593332287991e-09	1.3725300321246533e-13	999.9999918019802	1.0	1.0
46.53465346534654	0.0008651241665587263	-1.1849079785214567e-09	1.4634837593818366e-13	999.9999916237624	1.0	1.0
47.524752475247524	0.0008835219340815843	-1.2358279447054212e-09	1.5569227183632114e-13	999.9999914455445	1.0	1.0
48.51485148514851	0.0009019193211957678	-1.2878192317806923e-09	1.6528469090687766e-13	999.9999912673268	1.0	1.0
49.504950495049506	0.0009203163279012769	-1.34088183974727e-09	1.7512563314985316e-13	999.9999910891089	1.0	1.0
50.495049504950494	0.0009387129541981121	-1.3950157686051553e-09	1.8521509856524795e-13	999.9999909108911	1.0	1.0
51.48514851485149	0.0009571092000862727	-1.4502210183543465e-09	1.9555308715306167e-13	999.9999907326733	1.0	1.0
52.475247524752476	0.0009755050655657592	-1.5064975889948454e-09	2.061395989132946e-13	999.9999905544554	1.0	1.0
53.46534653465346	0.000993900550636571	-1.5638454805266502e-09	2.169746338459465e-13	999.9999903762376	1.0	1.0
54.45544554455446	0.0010122956552987088	-1.6222646929497622e-09	2.280581919510175e-13	999.9999901980198	1.0	1.0
55.445544554455445	0.0010306903795521724	-1.6817552262641813e-09	2.3939027322850766e-13	999.999990019802	1.0	1.0
56.43564356435643	0.0010490847233969613	-1.7423170804699067e-09	2.509708776784168e-13	999.9999898415841	1.0	1.0
57.42574257425743	0.0010674786868330763	-1.8039502555669392e-09	2.628000053007451e-13	999.9999896633664	1.0	1.0
58.415841584158414	0.0010858722698605168	-1.8666547515552785e-09	2.748776560954925e-13	999.9999894851485	1.0	1.0
59.4059405940594	0.001104265472479283	-1.9304305684349244e-09	2.87203830062659e-13	999.9999893069307	1.0	1.0
60.396039603960396	0.0011226582946893748	-1.9952777062058773e-09	2.997785272022445e-13	999.9999891287129	1.0	1.0
61.386138613861384	0.0011410507364907926	-2.061196164868137e-09	3.1260174751424916e-13	999.9999889504951	1.0	1.0
62.37623762376238	0.0011594427978835358	-2.1281859444217035e-09	3.256734909986729e-13	999.9999887722772	1.0	1.0
63.366336633663366	0.0011778344788676049	-2.196247044866577e-09	3.3899375765551577e-13	999.9999885940595	1.0	1.0
64.35643564356435	0.0011962257794429995	-2.265379466202757e-09	3.5256254748477764e-13	999.9999884158416	1.0	1.0
65.34653465346534	0.0012146166996097197	-2.335583208430244e-09	3.663798604864586e-13	999.9999882376238	1.0	1.0
66.33663366336634	0.0012330072393677658	-2.406858271549037e-09	3.8044569666055863e-13	999.999988059406	1.0	1.0
67.32673267326733	0.0012513973987171379	-2.4792046555591386e-09	3.9476005600707795e-13	999.9999878811882	1.0	1.0
68.31683168316832	0.0012697871776578351	-2.552622360460546e-09	4.0932293852601617e-13	999.9999877029703	1.0	1.0
69.3069306930693	0.0012881765761898582	-2.62711138625326e-09	4.2413434421737347e-13	999.9999875247526	1.0	1.0
70.29702970297029	0.0013065655943132071	-2.7026717329372805e-09	4.3919427308114986e-13	999.9999873465347	1.0	1.0
71.2871287128713	0.0013249542320278816	-2.7793034005126083e-09	4.5450272511734533e-13	999.9999871683169	1.0	1.0
72.27722772277228	0.0013433424906733457	-2.8569943164245688e-09	4.711262361422405e-13	999.999986990099	1.0	1.0
73.26732673267327	0.0013617303726411326	-2.9357229258382685e-09	4.909690430015206e-13	999.9999868118812	1.0	1.0
74.25742574257426	0.0013801178744478658	-3.0155206243434057e-09	5.112575387996221e-13	999.9999866336634	1.0	1.0
75.24752475247524	0.0013985049960935454	-3.0963874119399802e-09	5.319917235365449e-13	999.9999864554455	1.0	1.0
76.23762376237623	0.0014168917375781715	-3.1783232886279938e-09	5.531715972122889e-13	999.9999862772278	1.0	1.0
77.22772277227723	0.001435278098901744	-3.261328254407445e-09	5.747971598268541e-13	999.9999860990099	1.0	1.0
78.21782178217822	0.0014536640800642633	-3.345402309278336e-09	5.968684113802405e-13	999.9999859207921	1.0	1.0
79.20792079207921	0.0014720496810657286	-3.430545453240664e-09	6.193853518724483e-13	999.9999857425743	1.0	1.0
80.1980198019802	0.0014904349019061406	-3.5167576862944306e-09	6.423479813034772e-13	999.9999855643565	1.0	1.0
81.18811881188118	0.0015088197425854987	-3.6040390084396344e-09	6.657562996733271e-13	999.9999853861386	1.0	1.0
82.17821782178218	0.0015272042031038034	-3.692389419676278e-09	6.896103069819983e-13	999.9999852079209	1.0	1.0
83.16831683168317	0.0015455882834610548	-3.78180892000436e-09	7.139100032294913e-13	999.999985029703	1.0	1.0
84.15841584158416	0.0015639719836572524	-3.872297509423879e-09	7.386553884158048e-13	999.9999848514852	1.0	1.0
