time	AcanmRNA	ADAMTS5	AGEprod	Alk1	Alk1_Alk5	Alk5	Alk5_dimer	Bax	Bax_Bcl2	Bax_Bcl2_Beclin	Bax_Bcl2_Beclin_I	Bcl2	Bcl2_Beclin	Bcl2_Beclin_I	Beclin	Beclin_I	Caspase_A	Caspase_I	Col2mRNA	DamP	IkB	IkB_NFkB	IL1	Lys_A	Lys_I	MMP13	MMP2	NFkB	NFkB_P	p38	p38_P	proMMP13	proMMP2	RAGE	ROS	Runx2_A	Runx2_I	Smad1	Smad1_P	Smad1_P_Smad4	Smad2	Smad2_P	Smad2_P_Smad4	Smad4	Smad7	SOD	Sox9	Sox9_A	Sox9mRNA	Tgfb_A	Tgfb_Alk1_Alk5	Tgfb_Alk1_Alk5_Smad7	Tgfb_Alk5_dimer	Tgfb_Alk5_dimer_Smad7	AggFrag	Aggrecan	Aggrecan_Collagen2	ColFrag	Collagen2	Integrin	Tgfb_I	IntegrinCount	NatP	Sink	Source
65.34653465346534	4.1216925054075834e-13	1.4139455734793645e-07	6.534653465346548e-05	381.95127024042745	118.04873697554123	60.81840286837779	160.56485690269864	0.005896953705726866	92.79819911460082	7.195903852945482	7.874829297429419e-08	16.948643415446004	33.01850183829415	1.1621374508427475e-07	69.78559191583764	2.197960747618814e-06	0.001979672864968428	99.99802032713501	1.789938608106048e-11	0.12304593252643489	4.259706045281721e-06	99.98706146550865	2.0196026396652328e-05	39.996520312266384	360.00347968773406	1.0349318943037391e-11	1.6181173150868122e-15	0.012696174027269944	0.0002423604641580335	99.0564532520764	0.9435467479238385	9.048077562947602e-09	1.4147526733054876e-09	2.5156281076213496e-06	1.9619075934573038	2.709834573971476e-07	99.99999972901655	599.9999991320938	6.388341048336677e-07	2.2907308426388347e-07	599.9999966241902	1.932011080331618e-06	1.4437986485038417e-06	599.9999983271285	1.6941732869778723e-10	1.873494112576704	99.99898866357584	8.771384670242027e-09	9.935517844422176	6.674340334022643e-05	4.087312365685223e-06	2.5214865634648874e-15	8.2704104871566e-06	2.0535736719396839e-19	1.6174360874149504e-12	3.594659091851808e-18	999.9999999999989	8.774352022226216e-31	1.6174543202293972e-12	2.5716209840685998e-05	199.99992089887388	2.6138613861386222e-05	1500.0	0.0	1.0
66.33663366336634	4.537459874044778e-13	1.5166100409404804e-07	6.633663366336646e-05	381.97352599958543	118.02648147118082	60.442887168398464	160.76373257390335	0.005945504970561903	92.8217370299338	7.172317384400702	8.069527150106964e-08	16.810164031904193	33.10141470896519	1.1906164136317686e-07	69.726265477796	2.229081247885212e-06	0.0020245644131453707	99.99797543558684	1.9383410913197405e-11	0.1247980954367329	4.4988398387410055e-06	99.98686727112145	2.131668034956002e-05	39.99645927468521	360.00354072531525	1.1277332183363945e-11	1.7632213382367267e-15	0.01288080550692815	0.0002519233716985823	99.04660603067892	0.9533939693213276	9.705085842415703e-09	1.5174895112914763e-09	2.6027519140172373e-06	1.9614012514970232	2.9442796851146937e-07	99.99999970557204	599.9999990829233	6.724480577599692e-07	2.446295812479613e-07	599.999996435617	2.0276213633283095e-06	1.5367614209647056e-06	599.9999982186092	1.8329609580268043e-10	1.8716405750129947	99.9989578352676	9.49540969683236e-09	9.934544078981263	6.805782619301473e-05	4.244849477004127e-06	2.8824441246069587e-15	8.59205279852169e-06	2.347922005254146e-19	1.7624673666216527e-12	4.0230579736990996e-18	999.9999999999987	1.0582977550403233e-30	1.7624874443539237e-12	2.6099423784932553e-05	199.9999191052716	2.653465346534662e-05	1500.0	0.0	1.0
67.32673267326733	4.987237443561917e-13	1.6249211870204817e-07	6.732673267326746e-05	382.00240251147983	117.99760521074127	60.08310844126569	160.95805020131684	0.005994377102602299	92.84491232502897	7.149093215213448	8.265532300118868e-08	16.67303504779239	33.1834604572948	1.219273686769986e-07	69.66744386273766	2.26017145219405e-06	0.0020695856701068672	99.99793041432989	2.0962269613314835e-11	0.1265470659894041	4.747149515807451e-06	99.986673127429	2.2479526969944822e-05	39.99639803405262	360.00360196594784	1.2272167812391396e-11	1.9187744463791894e-15	0.013065182901553812	0.00026168966952236177	99.03686265049183	0.9631373495084193	1.039823543355927e-08	1.6258782387544198e-09	2.691725732279113e-06	1.960896697825887	3.1944976462517475e-07	99.99999968055025	599.99999903188	7.071832366436123e-07	2.6093772142513415e-07	599.9999962398985	2.1261815854173015e-06	1.6339198117517213e-06	599.9999981051428	1.9804507986731158e-10	1.869788890855173	99.99892654563278	1.0265380168766681e-08	9.933570409948002	6.937330251998069e-05	4.405425153189811e-06	3.28754917170446e-15	8.920371264611266e-06	2.678429509548714e-19	1.917941262042467e-12	4.4942883527862795e-18	999.9999999999985	1.2727537682270993e-30	1.9179633362858188e-12	2.648244806625586e-05	199.99991730090113	2.693069306930702e-05	1500.0	0.0	1.0
68.31683168316832	5.473163585388345e-13	1.7390895735454433e-07	6.831683168316845e-05	382.03752791121696	117.96248005904779	59.73827169489754	161.14802134552374	0.006043571455527291	92.86773121635723	7.126225127559415	8.462817699230239e-08	16.53724182857107	33.264648876209236	1.2481049325545927e-07	69.60912349556037	2.291232358009862e-06	0.00211472774330366	99.99788527225671	2.2640214192094076e-11	0.12829285069023855	5.0048155922302495e-06	99.98647903427121	2.3685362254486995e-05	39.99633659213916	360.0036634078613	1.3337470276205298e-11	2.085346569940196e-15	0.013249306395436882	0.00027165933343001954	99.02722205013698	0.9727779498632672	1.1128874507760504e-08	1.7401297016846575e-09	2.782567858517676e-06	1.960393920349515	3.461243007640589e-07	99.9999996538757	599.9999989789283	7.430542181309577e-07	2.7801842449580343e-07	599.9999960368931	2.227726851033679e-06	1.7353798595674272e-06	599.9999979866021	2.1370194098038656e-10	1.86793905867163	99.99889479473708	1.1083329562698959e-08	9.932596837312847	7.068974186962452e-05	4.5690314923562e-06	3.741292216268693e-15	9.255376797594037e-06	3.048808830313929e-19	2.0844272422019368e-12	5.011822670784199e-18	999.9999999999984	1.5263752918405821e-30	2.084451474148729e-12	2.6865282778525213e-05	199.9999154858499	2.7326732673267416e-05	1500.0	0.0	1.0
69.3069306930693	5.997470392542792e-13	1.8593296821538223e-07	6.930693069306944e-05	382.07854986161743	117.92145835321571	59.40762636606417	161.33384511669115	0.006093089400405774	92.89019980510095	7.103707018885413	8.66135690186202e-08	16.40276992155962	33.34498963129843	1.277105900168769e-07	69.55130081322712	2.3222649406403307e-06	0.002159981946270454	99.99784001805375	2.4421603801888434e-11	0.13003545602511787	5.272017809256508e-06	99.98628499148984	2.4934978027411468e-05	39.996274950702805	360.00372504929766	1.4477018724894506e-11	2.263528706235089e-15	0.013433176220244	0.00028183229000491123	99.01768317903492	0.9823168209653389	1.189837636940962e-08	1.8604586763847967e-09	2.875296565897224e-06	1.9598929070870528	3.7452910740102324e-07	99.9999996254709	599.9999989240328	7.800753930150392e-07	2.95892693759561e-07	599.9999958264599	2.332291989131781e-06	1.8412479242955224e-06	599.9999978628597	2.3030520178863148e-10	1.8660910770320762	99.99886258264615	1.1951340869969367e-08	9.931623361066254	7.200705884990088e-05	4.735660393912249e-06	4.248528499680657e-15	9.597079818904329e-06	3.4630796432517793e-19	2.262515817538535e-12	5.579349712005211e-18	999.9999999999982	1.8255504673949833e-30	2.2625423784065276e-12	2.724792801556346e-05	199.99991366020097	2.772277227722781e-05	1500.0	0.0	1.0
70.29702970297029	6.562485935725387e-13	1.985859892914473e-07	7.029702970297041e-05	382.1251344495705	117.87487400629605	59.0904635157746	161.51570902504395	0.006142932233251313	92.91232407948246	7.08153289967338	8.861124051953849e-08	16.269605053242085	33.424492262706174	1.3062724238743168e-07	69.49397226511185	2.353270153712483e-06	0.002205339794255771	99.99779466020577	2.6310905092346896e-11	0.13177488846013538	5.548935074856045e-06	99.98609099892845	2.6229161721214165e-05	39.996213111489	360.00378688851146	1.569472949361773e-11	2.453933307455231e-15	0.013616792653703658	0.00029220841792805254	99.00824499729491	0.9917550027053585	1.2708139320905025e-08	1.987083848280876e-09	2.9699300998514457e-06	1.9593936461700323	4.0474379840361106e-07	99.99999959525623	599.9999988671584	8.182609708719464e-07	3.1458160933483113e-07	599.9999956084575	2.439911564614252e-06	1.951630665830536e-06	599.9999977337881	2.478942462844596e-10	1.8642449445074447	99.9988299094256	1.2871546676728837e-08	9.930649981198682	7.33251728362811e-05	4.9053035800805555e-06	4.814500071164852e-15	9.945490286298955e-06	3.9255878990607344e-19	2.452818927477097e-12	6.200783991891547e-18	999.9999999999981	2.1775873916662015e-30	2.452847998946363e-12	2.7630383871147005e-05	199.99991182403335	2.811881188118821e-05	1500.0	0.0	1.0
71.2871287128713	7.170636522869769e-13	2.1189024618611772e-07	7.12871287128714e-05	382.1769651541948	117.82304353911424	58.786113233091974	161.69378976302968	0.006193101414830879	92.9341099167144	7.059696891250167	9.062093870106773e-08	16.137733126947406	33.503166186988864	1.335600421249463e-07	69.4371343133311	2.3842489296376992e-06	0.0022507929999546236	99.99774920700008	2.8312692545301015e-11	0.1335111544417151	5.8357454064494345e-06	99.98589705643249	2.7568696165028847e-05	39.99615107623067	360.00384892376974	1.699465856975958e-11	2.657194666471422e-15	0.0138001560183149	0.0003027875492695491	98.99890647560613	1.0010935243941066	1.3559586520737563e-08	2.1202277896489467e-09	3.066486673435091e-06	1.9588961258412414	4.368500783115017e-07	99.99999956314994	599.9999988082698	8.576249846946251e-07	3.3410632163023827e-07	599.9999953827448	2.5506198893035404e-06	2.0666350239317345e-06	599.999997599259	2.6650931839123805e-10	1.862400659669797	99.99879677514092	1.3846129233543178e-08	9.929676697700588	7.464400769720244e-05	5.077952615957356e-06	5.444858744771737e-15	1.0300617719256586e-05	4.441025895407208e-19	2.655970325301101e-12	6.880275372499624e-18	999.9999999999978	2.5908294092999258e-30	2.6560020999616064e-12	2.801265043900584e-05	199.99990997742202	2.8514851485148603e-05	1500.0	0.0	1.0
72.27722772277228	7.824448961608233e-13	2.2586834974995195e-07	7.22772277227724e-05	382.23374188007205	117.76626704703679	58.493942225519355	161.86825392673484	0.006243598051256632	92.95556308566626	7.038193223640407	9.264241640996067e-08	16.00714021981143	33.58102069894419	1.365085891469186e-07	69.38078343306226	2.4152021800660487e-06	0.0022963334693384724	99.99770366653071	3.0431648790264854e-11	0.13524426039673	6.132625875096078e-06	99.98570316384924	2.895435938035856e-05	39.996088846648334	360.0039111533521	1.83810040456703e-11	2.873969300374738e-15	0.013983266680078998	0.00031356947075713274	98.98966659513012	1.0103334048701134	1.4454165835015202e-08	2.2601169363128605e-09	3.164984462806887e-06	1.9584003344536076	4.709317489800972e-07	99.99999952906828	599.9999987473317	8.981812955109294e-07	3.5448804505931835e-07	599.9999951491804	2.664451032471102e-06	2.186368199039925e-06	599.9999974591441	2.8619152036070185e-10	1.8605582210922291	99.99876317985762	1.4877320515175367e-08	9.928703510562432	7.596349153556574e-05	5.253598928225006e-06	6.145689937018265e-15	1.0662471222849367e-05	5.014453181922253e-19	2.87262596074586e-12	7.622218901941577e-18	999.9999999999976	3.0747827507504932e-30	2.8726606425557355e-12	2.8394727812823575e-05	199.99990812043836	2.8910891089109004e-05	1500.0	0.0	1.0
73.26732673267327	8.526552824189502e-13	2.405432936337189e-07	7.326732673267338e-05	382.29518004998323	117.7048291072343	58.21335157819325	162.03925868264963	0.0062944238826382875	92.97668924798035	7.017016233461935	9.467543201044132e-08	15.877812581286692	33.65806497341029	1.3947249136268903e-07	69.3249161128491	2.446130796330319e-06	0.002341953297579439	99.99765804670248	3.267256490173959e-11	0.13697421273261892	6.439752551100023e-06	99.9855093210278	3.03869243839096e-05	39.99602642445009	360.0039735755503	1.985810855662251e-11	3.1049363316973248e-15	0.01416612504725345	0.0003245539250224242	98.98052434739397	1.0194756526062692	1.5393349682754186e-08	2.4069815633643183e-09	3.265441602839285e-06	1.9579062604690907	5.070747156232095e-07	99.99999949292531	599.9999986843094	9.399435969758901e-07	3.75748051990188e-07	599.9999949076232	2.7814388309400933e-06	2.3109376340019674e-06	599.9999973133146	3.069828109952643e-10	1.858717627348784	99.9987291236411	1.596740227116179e-08	9.927730419774672	7.728355644512812e-05	5.432233822613367e-06	6.923537383429689e-15	1.1031059510198046e-05	5.651318300421745e-19	3.103464360255508e-12	8.431264874353952e-18	999.9999999999975	3.640257349133073e-30	3.1035021650100395e-12	2.8776616086237436e-05	199.99990625315027	2.9306930693069402e-05	1500.0	0.0	1.0
74.25742574257426	9.279682714532157e-13	2.559384517432722e-07	7.425742574257436e-05	382.3610097552098	117.63899962838029	57.94377467462761	162.20695238243988	0.006345579621524769	92.99749396179435	6.996160361864714	9.67197492635892e-08	15.749736629042198	33.734308067034924	1.4245136450978925e-07	69.26952885489364	2.4770356498796003e-06	0.0023876447650708985	99.99761235523498	3.5040340678456665e-11	0.1387010178375026	6.757300451073344e-06	99.98531552781913	3.1867158997676704e-05	39.995963811331706	360.00403618866864	2.1430461702747234e-11	3.3507978671189348e-15	0.014348731569129015	0.0003357406118242595	98.97147873418491	1.0285212658153207	1.637863487490487e-08	2.561055759900097e-09	3.3678761828579793e-06	1.9574138924575892	5.453669922533864e-07	99.99999945463304	599.999998619168	9.829254199272192e-07	3.979076669351101e-07	599.9999946579319	2.901616898753626e-06	2.4404509967001476e-06	599.9999971616417	3.289260036977865e-10	1.8568788770143636	99.99869460655673	1.7118706067262964e-08	9.926757425327772	7.860413828151637e-05	5.613848500133177e-06	7.785428783953762e-15	1.1406390923538687e-05	6.357481411999532e-19	3.3491870047089915e-12	9.31232911982335e-18	999.9999999999973	4.2995225578836715e-30	3.349228160520367e-12	2.9158315352838326e-05	199.99990437562235	2.9702970297029797e-05	1500.0	0.0	1.0
75.24752475247524	1.0086680536903309e-12	2.7207757560436264e-07	7.524752475247535e-05	382.4309749565835	117.56903464960136	57.68467525824176	162.3714751327017	0.006397067112718302	93.01798268160627	6.975620152506211	9.877513720921963e-08	15.622898948723458	33.80975892001767	1.4544483199393372e-07	69.21461817533856	2.507917592703355e-06	0.0024334003335312613	99.99756659966653	3.7539984906265836e-11	0.14042468208029873	7.085443486370554e-06	99.985121784076	3.339582566579714e-05	39.99590100897662	360.00409899102374	2.3102702455058863e-11	3.612279373676455e-15	0.014531086734828428	0.00034712918925039476	98.9625287674459	1.0374712325543145	1.7411542447628984e-08	2.7225774028574035e-09	3.4723062425028163e-06	1.9569232190958552	5.858987065712714e-07	99.99999941410132	599.9999985518726	1.027140136896561e-06	4.2098826096376383e-07	599.999994399965	3.0250186364392087e-06	2.5750161635042703e-06	599.9999970039958	3.5206476436642365e-10	1.855041968664644	99.9986596286698	1.833361331866411e-08	9.925784527212192	7.992517644632026e-05	5.798434072211119e-06	8.738902348410984e-15	1.1788473454048568e-05	7.139237787840979e-19	3.6105187046332174e-12	1.0270603513978628e-17	999.9999999999972	5.0664783874045035e-30	3.610563452421046e-12	2.953982570617081e-05	199.99990248791607	3.0099009900990192e-05	1500.0	0.0	1.0
