time	Fru	Glc	HexP	Suc6P	Suc	Sucvac	glycolysis	phos	UDP	ADP	ATP	Glcex	Fruex
12.871287128712872	3.0849551271499873	3.0236323418903956	3.334448763647385	0.0054507217601808865	1.5963036267983943	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
13.861386138613861	3.2207240805346413	3.1628733339955164	3.461288093423854	0.005722695577294646	1.598158590386573	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
14.85148514851485	3.353649023184566	3.3003259230707402	3.5820881256938732	0.005982280097838088	1.603750298710348	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
15.841584158415841	3.4838924144255676	3.4361065615949506	3.6971195769162213	0.006229860259363016	1.612833255886272	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
16.831683168316832	3.6116067314123	3.5703211189279656	3.8066415131976004	0.0064658448463469275	1.625175016264286	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
17.821782178217823	3.7369349672458214	3.703065845966549	3.910901406684375	0.006690655438145445	1.6405559271962864	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
18.81188118811881	3.86001112022304	3.834428246089269	4.010135342676791	0.006904718258459434	1.658768760135189	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
19.801980198019802	3.980960675309578	3.964487865582964	4.104568326207009	0.007108458208538136	1.6796182663518042	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
20.792079207920793	4.099901076717237	4.0933170121694085	4.1944146550136	0.007302294521338358	1.7029206823736553	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
21.78217821782178	4.216942189516587	4.220981408281495	4.279878335156525	0.007486637649054303	1.7285032042516886	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
22.77227722772277	4.332186748213803	4.347540786185995	4.361153519890213	0.007661887085559221	1.7562034468034533	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
23.762376237623762	4.445730790291646	4.47304943008396	4.43842495929824	0.00782842988522918	1.7858688988986984	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
24.752475247524753	4.557664073042861	4.597556670054957	4.5118684508448546	0.007986639720423986	1.8173563836622446	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
25.742574257425744	4.668070472467455	4.721107332185321	4.581651284112424	0.00813687633807474	1.8505315299004805	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
26.73267326732673	4.777028363414177	4.843742148819111	4.647932674876863	0.00827948531970342	1.8852682593430046	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
27.722772277227723	4.884610980414077	4.965498132288552	4.71086418519193	0.008414798068169622	1.9214482929383008	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
28.712871287128714	4.990886759079271	5.086408915419411	4.770590127296784	0.008543131961302226	1.9589606782999802	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
29.7029702970297	5.09591965819252	5.20650506173851	4.827247950045131	0.00866479062805752	1.9977013395301506	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
30.693069306930692	5.199769462736885	5.325814347935153	4.880968607080312	0.008780064311921838	2.0375726501263736	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
31.683168316831683	5.3024920683916275	5.444362021071475	4.931876906545332	0.008889230294966723	2.078483029061745	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
32.67326732673267	5.404139748118311	5.562171032764288	4.98009184243656	0.008992553361675652	2.1203465597897075	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
33.663366336633665	5.504761401517512	5.679262252329272	5.025726907916227	0.009090286286939645	2.1630826317031864	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
34.65346534653465	5.604402787730016	5.795654660747142	5.068890391101966	0.009182670336129807	2.2066156033462376	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
35.64356435643565	5.703106742714249	5.911365527168808	5.109685653992234	0.009269935768048866	2.250874486514873	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
36.633663366336634	5.800913381723856	6.026410569496509	5.1482113952349	0.009352302334040994	2.295792650330664	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
37.62376237623762	5.897860287670375	6.1408041003042335	5.18456189733155	0.009429979767894935	2.3413075445152556	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
38.613861386138616	5.993982686705598	6.2545591598959165	5.218827259624204	0.009503168263539497	2.387360440166779	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
39.603960396039604	6.089313611441881	6.367687637288712	5.251093617417417	0.009572058938185893	2.433896187565613	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
40.59405940594059	6.183884051962091	6.480200379557156	5.281443347308639	0.009636834276598878	2.4808629908827924	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
41.584158415841586	6.277723096510702	6.592107291671655	5.309955260741023	0.009697668557988285	2.5282121972657423	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
42.57425742574257	6.370858062574087	6.703417427665201	5.336704786519854	0.009754728266013412	2.575898099364038	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
43.56435643564356	6.4633146177606795	6.814139072743786	5.361764141548343	0.009808172477683343	2.6238777521658423	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
44.554455445544555	6.555116892525956	6.924279818375746	5.38520249204193	0.009858153234720779	2.6721108013425345	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
45.54455445544554	6.6462875844459015	7.0338466302340334	5.407086104808874	0.009904815895882473	2.7205593235604764	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
46.53465346534654	6.73684805526566	7.1428459101456285	5.427478489969873	0.009948299471719926	2.769187677063171	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
47.524752475247524	6.826818420617406	7.251283552072593	5.446440534919989	0.00998873694119536	2.8179623627141197	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
48.51485148514851	6.916217633579877	7.359164993191141	5.464030630858522	0.010026255552195615	2.866851893868569	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
49.504950495049506	7.005063561962546	7.466495260045931	5.48030479169011	0.010060977105219858	2.9158266752704844	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
50.495049504950494	7.093373060221032	7.573279010577577	5.4953167663289735	0.010093018222194376	2.964858889706719	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
51.48514851485149	7.181162036065954	7.679520572135371	5.509118144425984	0.010122490600158716	3.013922392356825	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
52.475247524752476	7.2684455124002945	7.785223976022086	5.521758456242576	0.010149501251300165	3.0629926119482094	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
53.46534653465346	7.355237684775889	7.890392988763417	5.533285266857454	0.01017415272958491	3.1120464584641434	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
54.45544554455446	7.441551974768716	7.995031140449176	5.543744265152237	0.010196543344887978	3.1610622368481547	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
55.445544554455445	7.527401079602683	8.099141750425613	5.553179347947872	0.010216767365413387	3.2100195662434423	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
56.43564356435643	7.612797018186135	8.202727950498222	5.561632699450763	0.010234915208678138	3.2588993045494763	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
57.42574257425743	7.69775117402461	8.305792706004226	5.569144866566104	0.010251073622353942	3.307683477630679	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
58.415841584158414	7.782274334986495	8.408338834772914	5.57575483000101	0.010265325854714898	3.3563552132328023	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
59.4059405940594	7.866376730437246	8.510369024353407	5.581500071799563	0.01027775181622666	3.4048986788568363	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
60.396039603960396	7.950068065663847	8.611885847485041	5.586416639163373	0.010288428231884104	3.4532990237259282	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
61.386138613861384	8.033357554040546	8.712891776132203	5.590539205130667	0.010297428785692652	3.501542324183824	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
62.37623762376238	8.116253946881422	8.81338919407135	5.5939011260017	0.01030482425699754	3.5496155326233882	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
63.366336633663366	8.198765561343611	8.913380408283157	5.596534495980305	0.010310682649822444	3.597506429408096	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
64.35643564356435	8.28090030636149	9.012867659156855	5.598470198970024	0.010315069315055932	3.6452035778310212	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
65.34653465346534	8.362665706890208	9.111853129696412	5.599737957888507	0.010318047066395242	3.692696281698429	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
66.33663366336634	8.44406892647877	9.210338953757113	5.600366381498965	0.01031967629004369	3.73997454551963	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
67.32673267326733	8.525116788368456	9.308327223444913	5.600383009014389	0.010320015048807151	3.787029037012622	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
68.31683168316832	8.605815795136598	9.405819995705839	5.599814352473455	0.01031911918059882	3.8338510519071654	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
69.3069306930693	8.686172147104273	9.502819298241644	5.598685937193396	0.01031704239214195	3.880432480712481	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
70.29702970297029	8.766191759685949	9.599327134861529	5.5970223405532105	0.010313836348393932	3.926765777176567	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
71.2871287128713	8.845880279421038	9.69534549014497	5.594847228665379	0.010309550756645745	3.972843928866313	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
72.27722772277228	8.92524309885459	9.79087633350369	5.5921833912092245	0.010304233446375934	4.018660429595453	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
73.26732673267327	9.00428537062825	9.885921622870674	5.589052774903268	0.010297930445390072	4.06420925316379	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
74.25742574257426	9.083012020765754	9.98048330799996	5.585476515620411	0.010290686052656537	4.1094848284194425	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
75.24752475247524	9.161427761073092	10.074563333339984	5.581474969009665	0.010282542907500214	4.1544820157759395	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
76.23762376237623	9.239537100693681	10.168163640510274	5.577067739666963	0.010273542055185145	4.1991960851285635	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
77.22772277227723	9.317344356947045	10.261286170458813	5.5722737090332055	0.010263723009363793	4.243622694974583	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
78.21782178217822	9.394853665537736	10.353932865350403	5.567111062146147	0.010253123811754652	4.287757872602813	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
79.20792079207921	9.472068990156238	10.446105670198692	5.561597313278923	0.010241781089096574	4.331597995318082	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
80.1980198019802	9.548994131486737	10.537806534252011	5.55574933048362	0.010229730107420508	4.375139772678731	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
81.18811881188118	9.62563273566345	10.629037412158443	5.549583359095503	0.010217004823821126	4.418380229684591	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
82.17821782178218	9.701988302226946	10.719800264940199	5.543115044270991	0.010203637935917715	4.46131669083632	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
83.16831683168317	9.77806419161892	10.810097060798627	5.53635945261658	0.010189660929127906	4.503946765005918	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
84.15841584158416	9.853863632240909	10.899929775763699	5.529331092947626	0.01017510412186064	4.546268331077962	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
85.14851485148515	9.929389727101658	10.989300394201603	5.5220439362135645	0.010159996708738541	4.58827952432286	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
86.13861386138613	10.004645460081464	11.078210909196015	5.51451143463136	0.010144366801953221	4.629978723457864	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
87.12871287128712	10.079633701841347	11.166663322817923	5.506746540069354	0.010128241470855897	4.671364538351876	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
88.11881188118812	10.154357215399164	11.254659646294842	5.498761721717906	0.010111646779886962	4.712435798337838	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
89.10891089108911	10.228818661397801	11.342201900094425	5.490568983079643	0.010094607824902948	4.7531915410952	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
90.0990099009901	10.303020603083016	11.429292113927534	5.4821798783179325	0.010077148768050461	4.793631002069703	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
91.08910891089108	10.37696551100013	11.515932326677325	5.4736055279725395	0.010059292871175225	4.83375360441775	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
92.07920792079207	10.450655767440875	11.602124586268907	5.464856634094864	0.010041062527884073	4.873558949424057	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
93.06930693069307	10.524093670651704	11.687870949485832	5.45594349481872	0.01002247929433284	4.913046807375032	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
94.05940594059406	10.597281438817737	11.773173481738931	5.446876018393205	0.010003563918804229	4.952217108863315	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
95.04950495049505	10.670221213835376	11.858034256792905	5.437663736700979	0.009984336370118354	4.991069936501328	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
96.03960396039604	10.742915064887097	11.942455356456712	5.428315818284835	0.009964815864937806	5.029605517021468	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
97.02970297029702	10.815364991831064	12.026438870243359	5.4188410809042065	0.009945020894029079	5.067824213741799	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
98.01980198019803	10.887572928416787	12.109986895003615	5.409248003641752	0.009924969247526198	5.105726519378175	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
99.00990099009901	10.959540745336882	12.19310153453749	5.399544738578911	0.009904678039239771	5.14331304918531	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
100.0	11.031270253124571	12.275784899187078	5.389739122058392	0.00988416373005863	5.1805845344100785	0.0	0.0	5.1	0.2	0.2	1.0	5.0	5.0
