time	L_m	H_m	L_e	H_e	L_c	H_c	L_n
0.0	10.00015045	0.0	0.0	0.0	0.0	0.0	0.0
0.9900990099009901	9.998593048408452	0.0015441314553585393	0.8722025775049802	0.00013567064173493885	0.0034781224147626346	1.5004879688017613e-07	9.987233780928054e-05
1.9801980198019802	9.997037395311331	0.0030875689943433526	1.6560977328459459	0.0005187824572815093	0.013255637426934468	1.1574885580453886e-06	0.0007598594402402206
2.9702970297029703	9.99548338358324	0.004630313376581892	2.3607458769959466	0.0011167289637952196	0.02844018000421257	3.7690504109822143e-06	0.0024401464217242144
3.9603960396039604	9.99393091705489	0.006172365306803866	2.9942730150759225	0.001900830760702951	0.04825148108812933	8.624500844602637e-06	0.005506182466115747
4.9504950495049505	9.992379909383459	0.007713725441170731	3.5639675032123455	0.002845884575883814	0.07200805012212887	1.6270130553739428e-05	0.010242535848138376
5.9405940594059405	9.990830283039942	0.009254394392896536	4.076366750964812	0.003929762622970916	0.09911539050121561	2.7170637134383202e-05	0.01686495574642298
6.930693069306931	9.989281968401261	0.010794372737237752	4.537334921572205	0.005133056743467538	0.12905557282614202	4.171958724267851e-05	0.025530863977521856
7.920792079207921	9.987734902936309	0.012333661015921331	4.95213256497295	0.006438762432510365	0.16137801206653765	6.024862174822989e-05	0.03634847026239092
8.910891089108912	9.986189030476138	0.013872259741072793	5.325479023023183	0.007831998371562754	0.19569131223669473	8.303554910303657e-05	0.049384680787015064
9.900990099009901	9.984644300559609	0.01541016939869956	5.661608359597877	0.009299757560314245	0.23165605760699304	0.00011031145583188918	0.06467194900505924
10.89108910891089	9.983100667846646	0.01694739045177868	5.964319489291631	0.01083068656609624	0.2689784432532694	0.0001422669483857369	0.08221419939064728
11.881188118811881	9.98155809159207	0.018483923342992783	6.237021108468028	0.012414889785737772	0.3074046497941338	0.00017905762770208347	0.10199193907850264
12.871287128712872	9.980016535173764	0.02001976849715329	6.482771969117573	0.014043755953979524	0.3467158779046347	0.00022080888627625444	0.12396665845227753
13.861386138613861	9.978475965669544	0.02155492632334566	6.704316979642142	0.01570980443361524	0.3867239676507489	0.0002676201073535569	0.14808460964219483
14.85148514851485	9.976936353477624	0.02308939721682768	6.904119566526977	0.017406549089780576	0.42726753603018813	0.00031956833683996103	0.17428004130957062
15.841584158415841	9.975397671976255	0.024623181560708276	7.084390684078614	0.01912837779787364	0.468208573758106	0.0003767114902697718	0.2024779585282046
16.831683168316832	9.973859897218372	0.02615627972743185	7.247114826838636	0.020870445812161124	0.5094294478825516	0.00043909115108620855	0.23259646939836948
17.821782178217823	9.972323007657774	0.027688692080089145	7.394073342979993	0.022628581505194974	0.5508302653824446	0.0005067350074356653	0.2645487700373138
18.81188118811881	9.970786983903425	0.029220418973575017	7.526865342067803	0.02439920303108975	0.5923265543959741	0.0005796589727859502	0.29824481695810273
19.801980198019802	9.969251808499065	0.03075146075560991	7.646926439997289	0.026179244717169543	0.6338472272945469	0.000657869027722201	0.33359272717806077
20.792079207920793	9.967717465725467	0.032281817767640685	7.755545567426161	0.027966092079218283	0.6753327926362385	0.0007413628171555411	0.370499942744453
21.78217821782178	9.96618394142303	0.03381149034563431	7.853880041811522	0.029757524489679655	0.7167337871044711	0.0008301310328309325	0.4088741915181748
22.77227722772277	9.964651222832583	0.03534047882077678	7.942969083557371	0.03155166462968709	0.7580094016311405	0.0009241586076965219	0.4486242723183744
23.762376237623762	9.96311929845256	0.03686878352008804	8.023745937389918	0.03334693395473623	0.7991262789026227	0.0010234257454998133	0.48966068897613413
24.752475247524753	9.961588157910787	0.03839640476696247	8.097048743447104	0.035142013488593256	0.8400574620164827	0.0011279088062399638	0.531896154803495
25.742574257425744	9.96005779184947	0.03992334288164364	8.163630287712481	0.03693580933544693	0.8807814763390324	0.0012375810656821945	0.5752459862970907
26.73267326732673	9.958528191821921	0.04144959818164084	8.224166747556646	0.03872742236984247	0.9212815287096701	0.0013524133649306224	0.6196284024688286
27.722772277227723	9.956999350199888	0.04297517098209408	8.27926553661836	0.040516121622131335	0.9615448098958826	0.0014723746641980675	0.6649647441419589
28.712871287128714	9.95547126009039	0.04450006159609379	8.32947234208376	0.04230132093253447	1.0015618878648624	0.0015974325131728885	0.7111796256579287
29.7029702970297	9.953943915261005	0.046024270334960204	8.375277437892258	0.044082558494194575	1.0413261808575498	0.0017275534488983258	0.7582010298193308
30.693069306930692	9.952417310072859	0.047547797508487435	8.417121348708717	0.04585947894831676	1.0808335005298877	0.0018627033307500708	0.8059603554537943
31.683168316831683	9.950891439420422	0.04907064342515629	8.45539993173511	0.04763181773244434	1.1200816565593852	0.002002847620924521	0.854392425719303
32.67326732673267	9.949366298677464	0.05059280839231956	8.490468936462483	0.04939938741673486	1.159070115122179	0.002147951617812692	0.9034354641606704
33.663366336633665	9.947841883648548	0.052114292716362996	8.522648095112004	0.05116206579717872	1.1977997046450348	0.002297980648630558	0.9530310445037591
34.65346534653465	9.946318190525403	0.0536350967028452	8.552224797705982	0.052919785516760666	1.2362723623719853	0.00245290022742006	1.0031240196367075
35.64356435643565	9.944795215847806	0.055155220656618514	8.579457385634905	0.05467252506466912	1.2744909174635624	0.0026126761825718153	1.0536624337349096
36.633663366336634	9.94327295646846	0.056674664881933456	8.60457810636117	0.056420300975112136	1.3124589056321412	0.0027772747585454384	1.1045974215764058
37.62376237623762	9.941751409521386	0.058193429682528885	8.627795771536103	0.05816316105433806	1.3501804105713027	0.0029466626961257747	1.1558830985588273
38.613861386138616	9.940230572393574	0.05971151536170937	8.649298138039406	0.05990117855031823	1.3876599297574423	0.003120807293539537	1.2074764435912744
39.603960396039604	9.938710442699488	0.06122892222241155	8.669254047581854	0.06163444712352126	1.4249022607445616	0.0032996764519237186	1.2593371775401825
40.59405940594059	9.937191018258188	0.0627456505672607	8.687815346833535	0.06336307653021071	1.4619124055195254	0.003483238707353859	1.311427638980695
