time	IL7	pJAK1	STAT5	pSTAT5	SOCS1	IL7IL7RJAK1	IL7RJAK1	IL7IL7RpJAK1	IL7IL7RpJAK1STAT5	IL7IL7RpJAK1SOCS1
14.85148514851485	-1.1338833221421304e-11	0.0	-1.1871892400920121e-12	3.0991920265122435e-12	6.735488863510366e-13	5.8876727545270586e-12	-1.067829418099413e-11	1.6478551794892058e-12	5.788086977024625e-13	4.0993427038436265e-12
15.841584158415841	-1.1957431062388443e-11	0.0	-1.2661001125164876e-12	3.1968554138446753e-12	6.729227253067528e-13	6.052498701642567e-12	-1.1296892021961267e-11	1.7551775733430611e-12	5.600564432503812e-13	4.464545110677736e-12
16.831683168316832	-1.2576028903355581e-11	0.0	-1.3450109849409634e-12	3.294518801177107e-12	6.722965642624692e-13	6.217324648758075e-12	-1.1915489862928405e-11	1.8624999671969163e-12	5.413041887983e-13	4.829747517511846e-12
17.821782178217823	-1.3194626744322719e-11	0.0	-1.4239218573654388e-12	3.392182188509539e-12	6.716704032181855e-13	6.382150595873583e-12	-1.253408770389554e-11	1.9698223610507714e-12	5.225519343462188e-13	5.194949924345955e-12
18.81188118811881	-1.3813224585289857e-11	0.0	-1.5028327297899145e-12	3.489845575841971e-12	6.710442421739018e-13	6.5469765429890914e-12	-1.3152685544862679e-11	2.0771447549046266e-12	5.037996798941375e-13	5.560152331180064e-12
19.801980198019802	-1.4431822426256993e-11	0.0	-1.58174360221439e-12	3.5875089631744023e-12	6.704180811296181e-13	6.711802490104599e-12	-1.3771283385829812e-11	2.1844671487584813e-12	4.850474254420563e-13	5.925354738014172e-12
20.792079207920793	-1.503131691676371e-11	0.0	-1.6531815483968215e-12	3.677808969333064e-12	6.687158745889885e-13	6.8705437335677704e-12	-1.4370777876336532e-11	2.2916044041665558e-12	4.661856187636743e-13	6.2778331751172185e-12
21.78217821782178	-1.5018000400223555e-11	0.0	-1.484897595247404e-12	3.5319011415980092e-12	6.324955071838388e-13	6.834095479749e-12	-1.4357461359796469e-11	2.3928026554382864e-12	4.4380951702680747e-13	6.222142965538031e-12
22.77227722772277	-1.5004683883683396e-11	0.0	-1.3166136420979881e-12	3.3859933138629546e-12	5.962751397786889e-13	6.797647225930231e-12	-1.4344144843256406e-11	2.494000906710017e-12	4.214334152899406e-13	6.166452755958845e-12
23.762376237623762	-1.499136736714324e-11	0.0	-1.1483296889485706e-12	3.240085486127901e-12	5.600547723735392e-13	6.761198972111461e-12	-1.4330828326716346e-11	2.5951991579817477e-12	3.9905731355307365e-13	6.110762546379658e-12
24.752475247524753	-1.4978050850603086e-11	0.0	-9.80045735799154e-13	3.0941776583928462e-12	5.238344049683895e-13	6.72475071829269e-12	-1.4317511810176283e-11	2.6963974092534787e-12	3.766812118162068e-13	6.055072336800471e-12
25.742574257425744	-1.4964734334062928e-11	0.0	-8.117617826497364e-13	2.9482698306577916e-12	4.876140375632397e-13	6.68830246447392e-12	-1.4304195293636223e-11	2.7975956605252093e-12	3.5430511007933983e-13	5.9993821272212835e-12
26.73267326732673	-1.4951417817522773e-11	0.0	-6.434778295003197e-13	2.802362002922737e-12	4.5139367015808976e-13	6.6518542106551495e-12	-1.429087877709616e-11	2.8987939117969403e-12	3.319290083424729e-13	5.943691917642096e-12
27.722772277227723	-1.4938101300982618e-11	0.0	-4.75193876350903e-13	2.656454175187683e-12	4.151733027529402e-13	6.615405956836379e-12	-1.4277562260556097e-11	2.9999921630686706e-12	3.095529066056061e-13	5.888001708062911e-12
28.712871287128714	-1.4924784784442463e-11	0.0	-3.069099232014855e-13	2.510546347452628e-12	3.7895293534779045e-13	6.578957703017609e-12	-1.4264245744016036e-11	3.101190414340402e-12	2.8717680486873916e-13	5.832311498483724e-12
29.7029702970297	-1.4911468267902304e-11	0.0	-1.38625970052068e-13	2.364638519717573e-12	3.427325679426405e-13	6.542509449198839e-12	-1.4250929227475973e-11	3.2023886656121326e-12	2.648007031318722e-13	5.776621288904535e-12
30.693069306930692	-1.489815175136215e-11	0.0	2.96579830973483e-14	2.2187306919825194e-12	3.0651220053749083e-13	6.506061195380069e-12	-1.4237612710935912e-11	3.3035869168838633e-12	2.4242460139500534e-13	5.720931079325349e-12
31.683168316831683	-1.4884835234821994e-11	0.0	1.979419362467654e-13	2.0728228642474648e-12	2.7029183313234107e-13	6.469612941561299e-12	-1.422429619439585e-11	3.404785168155594e-12	2.2004849965813838e-13	5.665240869746162e-12
32.67326732673267	-1.4871518718281836e-11	0.0	3.662258893961821e-13	1.926915036512411e-12	2.340714657271914e-13	6.433164687742529e-12	-1.4210979677855787e-11	3.5059834194273245e-12	1.9767239792127157e-13	5.609550660166975e-12
33.663366336633665	-1.485820220174168e-11	0.0	5.345098425455984e-13	1.7810072087773568e-12	1.9785109832204175e-13	6.396716433923759e-12	-1.4197663161315726e-11	3.607181670699055e-12	1.752962961844047e-13	5.553860450587788e-12
34.65346534653465	-1.4844885685201526e-11	0.0	7.027937956950159e-13	1.6350993810423018e-12	1.616307309168918e-13	6.360268180104989e-12	-1.4184346644775664e-11	3.708379921970786e-12	1.529201944475377e-13	5.498170241008601e-12
35.64356435643565	-1.483156916866137e-11	0.0	8.710777488444326e-13	1.489191553307248e-12	1.2541036351174213e-13	6.3238199262862186e-12	-1.4171030128235602e-11	3.8095781732425164e-12	1.305440927106709e-13	5.4424800314294145e-12
36.633663366336634	-1.4818252652121212e-11	0.0	1.0393617019938501e-12	1.343283725572193e-12	8.918999610659227e-14	6.287371672467448e-12	-1.415771361169554e-11	3.910776424514248e-12	1.0816799097380388e-13	5.386789821850227e-12
37.62376237623762	-1.4804936135581057e-11	0.0	1.2076456551432672e-12	1.1973758978371383e-12	5.296962870144251e-14	6.250923418648678e-12	-1.4144397095155479e-11	4.0119746757859785e-12	8.579188923693697e-14	5.33109961227104e-12
38.613861386138616	-1.4791619619040902e-11	0.0	1.3759296082926835e-12	1.0514680701020847e-12	1.6749261296292854e-14	6.214475164829908e-12	-1.4131080578615416e-11	4.113172927057709e-12	6.341578750007017e-14	5.275409402691854e-12
39.603960396039604	-1.4778303102500744e-11	0.0	1.5442135614421014e-12	9.055602423670294e-13	-1.9471106108857104e-14	6.1780269110111374e-12	-1.4117764062075354e-11	4.2143711783294406e-12	4.1039685763203155e-14	5.219719193112667e-12
40.59405940594059	-1.476498658596059e-11	0.0	1.7124975145915177e-12	7.596524146319755e-13	-5.5691473514006715e-14	6.141578657192368e-12	-1.4104447545535293e-11	4.31556942960117e-12	1.8663584026336293e-14	5.1640289835334795e-12
41.584158415841586	-1.4751670069420434e-11	0.0	1.880781467740934e-12	6.137445868969216e-13	-9.191184091915637e-14	6.105130403373598e-12	-1.409113102899523e-11	4.416767680872901e-12	-3.712517710530512e-15	5.108338773954292e-12
42.57425742574257	-1.473835355288028e-11	0.0	2.049065420890352e-12	4.678367591618665e-13	-1.2813220832430628e-13	6.068682149554827e-12	-1.4077814512455169e-11	4.5179659321446324e-12	-2.6088619447397523e-14	5.052648564375105e-12
43.56435643564356	-1.472503703634012e-11	0.0	2.2173493740397686e-12	3.219289314268121e-13	-1.64352575729456e-13	6.032233895736057e-12	-1.4064497995915107e-11	4.619164183416363e-12	-4.8464721184264407e-14	4.996958354795919e-12
44.554455445544555	-1.4711720519799965e-11	0.0	2.385633327189185e-12	1.7602110369175809e-13	-2.0057294313460565e-13	5.995785641917287e-12	-1.4051181479375044e-11	4.720362434688094e-12	-7.084082292113124e-14	4.941268145216732e-12
45.54455445544554	-1.469840400325981e-11	0.0	2.553917280338603e-12	3.0113275956703073e-14	-2.367933105397556e-13	5.9593373880985165e-12	-1.4037864962834981e-11	4.821560685959824e-12	-9.321692465799824e-14	4.8855779356375446e-12
46.53465346534654	-1.4685087486719652e-11	0.0	2.722201233488019e-12	-1.1579455177835093e-13	-2.730136779449052e-13	5.922889134279747e-12	-1.4024548446294921e-11	4.922758937231555e-12	-1.1559302639486508e-13	4.829887726058358e-12
47.524752475247524	-1.4671770970179497e-11	0.0	2.890485186637437e-12	-2.6170237951340604e-13	-3.092340453500552e-13	5.886440880460977e-12	-1.4011231929754858e-11	5.023957188503286e-12	-1.3796912813173212e-13	4.774197516479171e-12
48.51485148514851	-1.465845445363934e-11	0.0	3.0587691397868537e-12	-4.0761020724846005e-13	-3.4545441275520484e-13	5.8499926266422065e-12	-1.3997915413214799e-11	5.125155439775017e-12	-1.6034522986859893e-13	4.718507306899984e-12
49.504950495049506	-1.4645137937099187e-11	0.0	3.22705309293627e-12	-5.535180349835141e-13	-3.8167478016035455e-13	5.813544372823436e-12	-1.3984598896674736e-11	5.226353691046746e-12	-1.827213316054658e-13	4.662817097320797e-12
50.495049504950494	-1.4631821420559028e-11	0.0	3.3953370460856875e-12	-6.994258627185692e-13	-4.1789514756550446e-13	5.777096119004666e-12	-1.3971282380134673e-11	5.327551942318478e-12	-2.050974333423328e-13	4.60712688774161e-12
51.48514851485149	-1.4618504904018873e-11	0.0	3.5636209992351046e-12	-8.453336904536233e-13	-4.541155149706541e-13	5.740647865185896e-12	-1.3957965863594611e-11	5.428750193590209e-12	-2.2747353507919966e-13	4.551436678162424e-12
52.475247524752476	-1.4581332998997364e-11	0.0	3.708910572478721e-12	-9.736794014357977e-13	-5.269318619733052e-13	5.8143738072167536e-12	-1.3920793958573153e-11	5.604967685610748e-12	-2.444174033178467e-13	4.281269133076829e-12
53.46534653465346	-1.451271877035326e-11	0.0	3.8238926646656256e-12	-1.0788775640611925e-12	-6.479831238963242e-13	6.033313595732266e-12	-1.3852179729929046e-11	5.8800634351532254e-12	-2.542013779426023e-13	3.728412173900368e-12
54.45544554455446	-1.4444104541709157e-11	0.0	3.938874756852531e-12	-1.184075726686588e-12	-7.690343858193448e-13	6.252253384247778e-12	-1.3783565501284941e-11	6.155159184695703e-12	-2.639853525673579e-13	3.1755552147239073e-12
55.445544554455445	-1.4375490313065052e-11	0.0	4.0538568490394366e-12	-1.2892738893119844e-12	-8.900856477423662e-13	6.471193172763293e-12	-1.3714951272640832e-11	6.430254934238186e-12	-2.737693271921137e-13	2.62269825554744e-12
56.43564356435643	-1.4306876084420946e-11	0.0	4.168838941226342e-12	-1.3944720519373798e-12	-1.0111369096653868e-12	6.690132961278806e-12	-1.3646337043996727e-11	6.705350683780667e-12	-2.835533018168693e-13	2.0698412963709785e-12
57.42574257425743	-1.4238261855776844e-11	0.0	4.2838210334132476e-12	-1.4996702145627755e-12	-1.1321881715884069e-12	6.909072749794319e-12	-1.357772281535262e-11	6.980446433323146e-12	-2.9333727644162504e-13	1.5169843371945146e-12
58.415841584158414	-1.416964762713274e-11	0.0	4.398803125600154e-12	-1.6048683771881719e-12	-1.253239433511428e-12	7.128012538309833e-12	-1.3509108586708513e-11	7.255542182865627e-12	-3.0312125106638075e-13	9.641273780180472e-13
59.4059405940594	-1.4101033398488637e-11	0.0	4.5137852177870585e-12	-1.7100665398135666e-12	-1.3742906954344487e-12	7.346952326825347e-12	-1.3440494358064405e-11	7.530637932408106e-12	-3.1290522569113646e-13	4.1127041884158295e-13
60.396039603960396	-1.4032419169844533e-11	0.0	4.628767309973965e-12	-1.8152647024389622e-12	-1.4953419573574685e-12	7.56589211534086e-12	-1.3371880129420298e-11	7.805733681950587e-12	-3.2268920031589217e-13	-1.4158654033487804e-13
61.386138613861384	-1.3963804941200427e-11	0.0	4.743749402160871e-12	-1.9204628650643586e-12	-1.61639321928049e-12	7.784831903856375e-12	-1.3303265900776191e-11	8.080829431493068e-12	-3.324731749406479e-13	-6.944434995113455e-13
62.37623762376238	-1.3895190712556325e-11	0.0	4.858731494347777e-12	-2.025661027689754e-12	-1.7374444812035105e-12	8.003771692371888e-12	-1.3234651672132084e-11	8.355925181035548e-12	-3.4225714956540355e-13	-1.2473004586878097e-12
63.366336633663366	-1.382657648391222e-11	0.0	4.973713586534683e-12	-2.1308591903151505e-12	-1.858495743126532e-12	8.222711480887404e-12	-1.3166037443487977e-11	8.63102093057803e-12	-3.520411241901593e-13	-1.8001574178642772e-12
64.35643564356435	-1.3757962255268117e-11	0.0	5.088695678721588e-12	-2.2360573529405452e-12	-1.979547005049551e-12	8.441651269402914e-12	-1.309742321484387e-11	8.906116680120508e-12	-3.618250988149149e-13	-2.353014377040735e-12
65.34653465346534	-1.3689348026624013e-11	0.0	5.203677770908493e-12	-2.3412555155659408e-12	-2.1005982669725716e-12	8.660591057918428e-12	-1.3028808986199764e-11	9.181212429662986e-12	-3.716090734396706e-13	-2.905871336217199e-12
66.33663366336634	-1.362073379797991e-11	0.0	5.3186598630953986e-12	-2.4464536781913364e-12	-2.2216495288955922e-12	8.87953084643394e-12	-1.2960194757555657e-11	9.456308179205466e-12	-3.813930480644263e-13	-3.4587282953936634e-12
67.32673267326733	-1.3552119569335804e-11	0.0	5.433641955282306e-12	-2.5516518408167327e-12	-2.3427007908186136e-12	9.098470634949456e-12	-1.2891580528911549e-11	9.731403928747952e-12	-3.9117702268918206e-13	-4.011585254570134e-12
68.31683168316832	-1.3483505340691702e-11	0.0	5.54862404746921e-12	-2.6568500034421283e-12	-2.4637520527416343e-12	9.31741042346497e-12	-1.2822966300267442e-11	1.000649967829043e-11	-4.009609973139377e-13	-4.564442213746595e-12
69.3069306930693	-1.3414891112047598e-11	0.0	5.663606139656116e-12	-2.762048166067524e-12	-2.584803314664655e-12	9.536350211980483e-12	-1.2754352071623336e-11	1.028159542783291e-11	-4.1074497193869343e-13	-5.117299172923059e-12
70.29702970297029	-1.3346276883403494e-11	0.0	5.778588231843021e-12	-2.8672463286929194e-12	-2.7058545765876755e-12	9.755290000495994e-12	-1.2685737842979229e-11	1.055669117737539e-11	-4.2052894656344914e-13	-5.6701561320995235e-12
71.2871287128713	-1.327766265475939e-11	0.0	5.893570324029927e-12	-2.9724444913183154e-12	-2.8269058385106953e-12	9.97422978901151e-12	-1.2617123614335122e-11	1.083178692691787e-11	-4.303129211882048e-13	-6.223013091275988e-12
72.27722772277228	-1.3209048426115285e-11	0.0	6.008552416216834e-12	-3.077642653943711e-12	-2.9479571004337175e-12	1.0193169577527025e-11	-1.2548509385691012e-11	1.1106882676460352e-11	-4.400968958129606e-13	-6.775870050452455e-12
73.26732673267327	-1.3140434197471181e-11	0.0	6.1235345084037394e-12	-3.182840816569107e-12	-3.069008362356738e-12	1.0412109366042538e-11	-1.2479895157046908e-11	1.1381978426002833e-11	-4.498808704377163e-13	-7.32872700962892e-12
74.25742574257426	-1.3071819968827079e-11	0.0	6.238516600590645e-12	-3.2880389791945024e-12	-3.190059624279758e-12	1.063104915455805e-11	-1.24112809284028e-11	1.1657074175545312e-11	-4.596648450624719e-13	-7.881583968805384e-12
75.24752475247524	-1.3003205740182975e-11	0.0	6.35349869277755e-12	-3.393237141819897e-12	-3.311110886202778e-12	1.0849988943073563e-11	-1.2342666699758694e-11	1.1932169925087792e-11	-4.694488196872277e-13	-8.434440927981845e-12
76.23762376237623	-1.2934591511538871e-11	0.0	6.468480784964454e-12	-3.4984353044452927e-12	-3.432162148125798e-12	1.1068928731589077e-11	-1.2274052471114588e-11	1.220726567463027e-11	-4.792327943119833e-13	-8.987297887158306e-12
77.22772277227723	-1.2865977282894769e-11	0.0	6.583462877151361e-12	-3.6036334670706883e-12	-3.5532134100488186e-12	1.128786852010459e-11	-1.220543824247048e-11	1.248236142417275e-11	-4.890167689367389e-13	-9.54015484633477e-12
78.21782178217822	-1.2797363054250663e-11	0.0	6.698444969338267e-12	-3.708831629696085e-12	-3.6742646719718404e-12	1.1506808308620104e-11	-1.2136824013826372e-11	1.2757457173715233e-11	-4.988007435614948e-13	-1.009301180551124e-11
79.20792079207921	-1.2728748825606558e-11	0.0	6.813427061525172e-12	-3.81402979232148e-12	-3.795315933894861e-12	1.1725748097135618e-11	-1.2068209785182265e-11	1.3032552923257712e-11	-5.085847181862504e-13	-1.0645868764687705e-11
80.1980198019802	-1.2660134596962455e-11	0.0	6.928409153712078e-12	-3.919227954946876e-12	-3.916367195817881e-12	1.1944687885651133e-11	-1.199959555653816e-11	1.3307648672800193e-11	-5.183686928110061e-13	-1.1198725723864166e-11
81.18811881188118	-1.2591520368318352e-11	0.0	7.043391245898983e-12	-4.024426117572271e-12	-4.037418457740902e-12	1.2163627674166646e-11	-1.1930981327894053e-11	1.3582744422342673e-11	-5.281526674357617e-13	-1.1751582683040628e-11
82.17821782178218	-1.2522906139674248e-11	0.0	7.158373338085889e-12	-4.129624280197667e-12	-4.158469719663922e-12	1.2382567462682155e-11	-1.1862367099249946e-11	1.385784017188515e-11	-5.379366420605175e-13	-1.2304439642217093e-11
83.16831683168317	-1.2454291911030144e-11	0.0	7.273355430272796e-12	-4.234822442823064e-12	-4.2795209815869435e-12	1.2601507251197673e-11	-1.1793752870605837e-11	1.4132935921427635e-11	-5.477206166852732e-13	-1.2857296601393563e-11
84.15841584158416	-1.238567768238604e-11	0.0	7.388337522459701e-12	-4.340020605448458e-12	-4.400572243509964e-12	1.2820447039713187e-11	-1.1725138641961731e-11	1.4408031670970116e-11	-5.575045913100289e-13	-1.3410153560570024e-11
85.14851485148515	-1.2317063453741936e-11	0.0	7.503319614646606e-12	-4.445218768073854e-12	-4.521623505432985e-12	1.30393868282287e-11	-1.1656524413317624e-11	1.4683127420512593e-11	-5.672885659347846e-13	-1.3963010519746488e-11
86.13861386138613	-1.2248449225097832e-11	0.0	7.618301706833511e-12	-4.550416930699249e-12	-4.6426747673560045e-12	1.3258326616744213e-11	-1.1587910184673519e-11	1.4958223170055074e-11	-5.770725405595403e-13	-1.4515867478922953e-11
87.12871287128712	-1.2179834996453728e-11	0.0	7.733283799020417e-12	-4.655615093324645e-12	-4.763726029279025e-12	1.3477266405259724e-11	-1.151929595602941e-11	1.5233318919597552e-11	-5.86856515184296e-13	-1.5068724438099415e-11
88.11881188118812	-1.2111220767809624e-11	0.0	7.848265891207322e-12	-4.76081325595004e-12	-4.884777291202046e-12	1.3696206193775239e-11	-1.1450681727385303e-11	1.5508414669140033e-11	-5.966404898090516e-13	-1.5621581397275876e-11
89.10891089108911	-1.2042606539165519e-11	0.0	7.96324798339423e-12	-4.8660114185754374e-12	-5.005828553125067e-12	1.3915145982290756e-11	-1.1382067498741197e-11	1.5783510418682517e-11	-6.064244644338075e-13	-1.6174438356452347e-11
90.0990099009901	-1.1973992310521417e-11	0.0	8.078230075581134e-12	-4.971209581200833e-12	-5.126879815048088e-12	1.4134085770806267e-11	-1.1313453270097089e-11	1.6058606168224995e-11	-6.162084390585631e-13	-1.672729531562881e-11
91.08910891089108	-1.1905378081877313e-11	0.0	8.19321216776804e-12	-5.0764077438262285e-12	-5.2479310769711084e-12	1.435302555932178e-11	-1.1244839041452982e-11	1.6333701917767476e-11	-6.259924136833186e-13	-1.7280152274805272e-11
92.07920792079207	-1.1836763853233209e-11	0.0	8.308194259954945e-12	-5.181605906451623e-12	-5.368982338894128e-12	1.4571965347837294e-11	-1.1176224812808873e-11	1.6608797667309953e-11	-6.357763883080745e-13	-1.783300923398174e-11
93.06930693069307	-1.1768149624589105e-11	0.0	8.42317635214185e-12	-5.286804069077019e-12	-5.490033600817148e-12	1.4790905136352808e-11	-1.1107610584164769e-11	1.6883893416852434e-11	-6.455603629328301e-13	-1.83858661931582e-11
94.05940594059406	-1.1699535395945001e-11	0.0	8.538158444328758e-12	-5.392002231702416e-12	-5.611084862740171e-12	1.5009844924868322e-11	-1.103899635552066e-11	1.715898916639492e-11	-6.55344337557586e-13	-1.893872315233467e-11
95.04950495049505	-1.1630921167300897e-11	0.0	8.653140536515663e-12	-5.497200394327811e-12	-5.732136124663192e-12	1.5228784713383836e-11	-1.0970382126876555e-11	1.7434084915937396e-11	-6.651283121823416e-13	-1.9491580111511136e-11
96.03960396039604	-1.1562306938656794e-11	0.0	8.768122628702569e-12	-5.602398556953206e-12	-5.853187386586211e-12	1.544772450189935e-11	-1.0901767898232448e-11	1.7709180665479877e-11	-6.749122868070972e-13	-2.0044437070687597e-11
97.02970297029702	-1.149369271001269e-11	0.0	8.883104720889474e-12	-5.707596719578602e-12	-5.974238648509231e-12	1.5666664290414863e-11	-1.083315366958834e-11	1.7984276415022355e-11	-6.846962614318529e-13	-2.0597294029864058e-11
98.01980198019803	-1.1425078481368586e-11	0.0	8.99808681307638e-12	-5.8127948822039974e-12	-6.095289910432252e-12	1.5885604078930374e-11	-1.0764539440944234e-11	1.8259372164564836e-11	-6.944802360566086e-13	-2.1150150989040522e-11
99.00990099009901	-1.135646425272448e-11	0.0	9.113068905263286e-12	-5.917993044829394e-12	-6.216341172355274e-12	1.610454386744589e-11	-1.0695925212300127e-11	1.853446791410732e-11	-7.042642106813644e-13	-2.1703007948216992e-11
100.0	-1.128785002408038e-11	0.0	9.228050997450191e-12	-6.023191207454789e-12	-6.337392434278293e-12	1.6323483655961405e-11	-1.062731098365602e-11	1.8809563663649798e-11	-7.140481853061201e-13	-2.225586490739346e-11
