time	S	N
0.0	0.1	0.2
0.9900990099009901	0.11348538231136521	0.19745958876706815
1.9801980198019802	0.12624962628118863	0.19535709106224874
2.9702970297029703	0.13833453459688508	0.1936576722558434
3.9603960396039604	0.14977667631288374	0.19233103054880146
4.9504950495049505	0.16060820545145682	0.19135069443885047
5.9405940594059405	0.1708575426286668	0.19069343686700083
6.930693069306931	0.18054994098461993	0.1903387881876426
7.920792079207921	0.18970796463872225	0.19026862403487405
8.910891089108912	0.19835189288517724	0.19046681695367884
9.900990099009901	0.20650006567871526	0.19091893859679512
10.89108910891089	0.21416917951558906	0.19161200476297896
11.881188118811881	0.22137454304127832	0.19253425532302934
12.871287128712872	0.22813029894476067	0.19367496343284962
13.861386138613861	0.23444961759713914	0.1950242693578912
14.85148514851485	0.2403448668293536	0.19657303513054977
15.841584158415841	0.24582776133050774	0.19831271703280534
16.831683168316832	0.2509094944976832	0.2002352534470111
17.821782178217823	0.25560085496665114	0.20233296612538296
18.81188118811881	0.2599123296338548	0.20459847328260417
19.801980198019802	0.2638541945237338	0.20702461330342126
20.792079207920793	0.26743659488999344	0.20960437782030528
21.78217821782178	0.2706696150846212	0.2123308536557421
22.77227722772277	0.2735633388233621	0.2151971730313832
23.762376237623762	0.2761279009982431	0.21819647099519762
24.752475247524753	0.2783735308471607	0.22132185018149944
25.742574257425744	0.2803105870555346	0.22456635235022393
26.73267326732673	0.28194958513391516	0.22792293635615551
27.722772277227723	0.2833012172146629	0.2313844623739058
28.712871287128714	0.28437636461837984	0.23494368202942909
29.7029702970297	0.2851861034092331	0.23859323420570197
30.693069306930692	0.28574170322545106	0.24232564623803324
31.683168316831683	0.28605461972884727	0.2461333401720426
32.67326732673267	0.28613648100639466	0.25000864377071785
33.663366336633665	0.28599906836773076	0.2539438058725165
34.65346534653465	0.28565429200445935	0.25793101568990107
35.64356435643565	0.28511416202830053	0.26196242560143623
36.633663366336634	0.28439075546457815	0.266030176948211
37.62376237623762	0.2834961798317954	0.27012642830856143
38.613861386138616	0.2824425339396672	0.2742433857263439
39.603960396039604	0.2812418666235243	0.2783733343097857
40.59405940594059	0.27990613409195253	0.2825086706476037
41.584158415841586	0.27844715662379455	0.2866419354643551
42.57425742574257	0.2768765753126045	0.29076584598395927
43.56435643564356	0.2752058094610629	0.29487332746079503
44.554455445544555	0.27344601529298407	0.2989575434141913
45.54455445544554	0.27160804670846467	0.30301192399058247
46.53465346534654	0.26970241850711574	0.30703019217531313
47.524752475247524	0.2677392725349419	0.3110063874638229
48.51485148514851	0.26572834718451505	0.3149348866902759
49.504950495049506	0.26367895060044494	0.318810421778745
50.495049504950494	0.2615999378312643	0.3226280942555641
51.48514851485149	0.259499691903969	0.3263833865713072
52.475247524752476	0.25738610928548616	0.330072169888033
53.46534653465346	0.2552665893797993	0.33369070865597444
54.45544554455446	0.25314802816133497	0.337235661928092
55.445544554455445	0.25103681578257947	0.3407040815717724
56.43564356435643	0.2489388379901121	0.34409340753869283
57.42574257425743	0.2468594810612242	0.3474014604479808
58.415841584158414	0.24480363996520713	0.3506264317399833
59.4059405940594	0.24277572967970468	0.3537668714845158
60.396039603960396	0.24077969902383234	0.35682167436248313
61.386138613861384	0.23881904677343446	0.35979006402613944
62.37623762376238	0.23689683982904017	0.3626715760315866
63.366336633663366	0.2350157330054558	0.3654660396984577
64.35643564356435	0.23317799005566067	0.36817355920447964
65.34653465346534	0.23138550568722682	0.3707944941173232
66.33663366336634	0.22963982826181095	0.37332943961237
67.32673267326733	0.22794218286254322	0.3757792066186575
68.31683168316832	0.22629349448956235	0.3781448020850679
69.3069306930693	0.22469441114424993	0.38042740955076493
70.29702970297029	0.22314532659334887	0.3826283701813916
71.2871287128713	0.22164640265473878	0.38474916437813717
72.27722772277228	0.2201975908268388	0.38679139410775293
73.26732673267327	0.21879865313927296	0.3887567660298686
74.25742574257426	0.21744918212793046	0.39064707548874
75.24752475247524	0.21614861985305966	0.3924641914241006
76.23762376237623	0.21489627588599344	0.3942100422478709
77.22772277227723	0.21369134421822727	0.39588660271332105
78.21782178217822	0.2125329191751329	0.39749588169014716
79.20792079207921	0.2114200101299222	0.39903991101281344
80.1980198019802	0.2103515551730692	0.4005207352522759
81.18811881188118	0.2093264337103074	0.40194040242749496
82.17821782178218	0.20834347801507686	0.4033009556245151
83.16831683168317	0.20740148376147857	0.4046044254922187
84.15841584158416	0.20649921957433734	0.4058528235760129
85.14851485148515	0.20563543569029416	0.4070481364032315
86.13861386138613	0.20480887167725478	0.4081923203590629
87.12871287128712	0.20401826335764425	0.4092872972238625
88.11881188118812	0.20326234894143783	0.4103349503624911
89.10891089108911	0.20253987442990917	0.4113371215099767
90.0990099009901	0.20184959833910754	0.41229560810843086
91.08910891089108	0.2011902958007745	0.41321216114365467
92.07920792079207	0.20056076209848978	0.4140884834307309
93.06930693069307	0.19995981565362678	0.41492622833256154
94.05940594059406	0.19938630053049294	0.4157269988519989
95.04950495049505	0.19883908851990303	0.41649234704702437
96.03960396039604	0.19831708082474261	0.4172237737473258
97.02970297029702	0.1978192093794448	0.4179227285441286
98.01980198019803	0.1973444378560986	0.4185906100095123
99.00990099009901	0.19689176238577558	0.4192287661202845
100.0	0.19646021202268255	0.41983849486240693
