time	APAP	NAPQI	GSH	NAPQIGSH	APAPconj_Glu	APAPconj_Sul	X1
0.0	0.1	0.0	10.0	0.0	0.0	0.0	0.0
0.9900990099009901	0.09985090134819868	9.036094691150913e-07	9.999999480019927	5.199985664638185e-07	8.994797994395131e-05	5.7727054895901306e-05	0.0
1.9801980198019802	0.09970198405552438	1.2383433906085997e-06	9.999998393239322	1.6068818225658768e-06	0.0001797740010924379	0.00011539667990404194	0.0
2.9702970297029703	0.09955324799479227	1.3610831444404354e-06	9.999997096882534	2.9034609135247287e-06	0.00026947817680034674	0.00017300888691160337	0.0
3.9603960396039604	0.09940469303571738	1.405493631036879e-06	9.999995724013372	4.276685131292646e-06	0.0003590606224518393	0.0002305636888443204	0.0
4.9504950495049505	0.09925631904792459	1.4207376791140943e-06	9.999994324035917	5.677155138586864e-06	0.0004485214534430104	0.00028806109870617035	0.0
5.9405940594059405	0.0991081259009657	1.425176556734405e-06	9.999992915369415	7.0864533288564595e-06	0.000537860785170253	0.0003455011295743217	0.0
6.930693069306931	0.09896011346431938	1.4255269597543322e-06	9.999991504741825	8.497852200418716e-06	0.0006270787330301244	0.0004028837945991536	0.0
7.920792079207921	0.09881228160739235	1.4244372763978298e-06	9.999990094697768	9.908807183976716e-06	0.0007161754124185642	0.0004602091070039785	0.0
8.910891089108912	0.09866463019951942	1.422876854449085e-06	9.99998868621121	1.1318344210462902e-05	0.0008051509387307853	0.0005174770800850679	0.0
9.900990099009901	0.09851715910996374	1.4210071294757807e-06	9.999987279586149	1.2726159103707966e-05	0.0008940054273610972	0.0005746877272116413	0.0
10.89108910891089	0.098369868207917	1.4189794777791704e-06	9.999985874993733	1.4132080519363593e-05	0.0009827389937026414	0.000631841061825814	0.0
11.881188118811881	0.09822275736249987	1.4170317732631375e-06	9.99998447250148	1.5536040737632728e-05	0.0010713517531471377	0.0006889370974425607	0.0
12.871287128712872	0.09807582644276214	1.4151284711170105e-06	9.99998307206152	1.6938087416821905e-05	0.0011598438210846601	0.0007459758476496862	0.0
13.861386138613861	0.0979290753176763	1.4131698301451686e-06	9.999981673670806	1.833822340849258e-05	0.0012482153129032157	0.0008029573261147327	0.0
14.85148514851485	0.09778250385614701	1.4111936734264133e-06	9.999980277358468	1.9736419374221506e-05	0.0013364663439887727	0.0008598815465755201	0.0
15.841584158415841	0.09763611192701525	1.4092007225671367e-06	9.99997888314623	2.1132653384502383e-05	0.0014245970297251552	0.0009167485228359361	0.0
16.831683168316832	0.09748989939904755	1.407218263509791e-06	9.999977491034592	2.2526924735187944e-05	0.0015126074854934267	0.0009735582687775547	0.0
