time	Cdk	Anaphase_promoting_complex_Phosphorylated	Securin	Anaphase_promoting_complex_total	Anaphase_promoting_complex
0.0	0.3	0.0	0.35	1.0	1.0
0.9900990099009901	0.3558353373718935	0.018135404470864664	0.440612085432436	1.0	0.9818645955291353
1.9801980198019802	0.41086606119263336	0.027940460117203275	0.5264728586832923	1.0	0.9720595398827967
2.9702970297029703	0.46508068695043675	0.041881515854800155	0.6072162768282928	1.0	0.9581184841451998
3.9603960396039604	0.5183553042301148	0.06230766009375932	0.6809314016869239	1.0	0.9376923399062407
4.9504950495049505	0.570505723292866	0.09123846360270683	0.7449480348089759	1.0	0.9087615363972932
5.9405940594059405	0.6212828027356778	0.13029201642492005	0.7959744797610105	1.0	0.86970798357508
6.930693069306931	0.6703625942715621	0.18051031116358818	0.8303136235556158	1.0	0.8194896888364118
7.920792079207921	0.717325470015382	0.24234671709133254	0.8441257500778104	1.0	0.7576532829086675
8.910891089108912	0.7616139363591146	0.3157280400199287	0.8337001233118919	1.0	0.6842719599800713
9.900990099009901	0.8024527186058305	0.40009610755915825	0.7957452060359564	1.0	0.5999038924408417
10.89108910891089	0.838696943867703	0.49437336468707277	0.7277571471018229	1.0	0.5056266353129273
11.881188118811881	0.8685270539999731	0.5967970946811434	0.6286005945994776	1.0	0.4032029053188566
12.871287128712872	0.8887766967355765	0.7044910811259048	0.4996220333640406	1.0	0.29550891887409525
13.861386138613861	0.8932711494602655	0.8123585167150539	0.347184546600826	1.0	0.18764148328494612
14.85148514851485	0.8683260398730256	0.909692804269339	0.18927953932508532	1.0	0.09030719573066104
15.841584158415841	0.7842895259289745	0.9697480695404366	0.06935359800994317	1.0	0.030251930459563425
16.831683168316832	0.6252208949304756	0.9734520690432744	0.026960935353822196	1.0	0.026547930956725585
17.821782178217823	0.4444325381367466	0.9497487872759601	0.01764662293501509	1.0	0.05025121272403987
18.81188118811881	0.27727103928792074	0.8960355841297128	0.011927712089146695	1.0	0.10396441587028715
19.801980198019802	0.13924028055217313	0.8060371452857713	0.007138193209317211	1.0	0.1939628547142287
20.792079207920793	0.04679541786195076	0.6846931132757896	0.0034159238881632074	1.0	0.31530688672421037
21.78217821782178	0.01596528100336375	0.5461647479036869	0.0021688797121177114	1.0	0.45383525209631315
22.77227722772277	0.02384058915409745	0.40602181965377737	0.004717720706858114	1.0	0.5939781803462226
23.762376237623762	0.05152726024133915	0.27236956627155967	0.01635532524750422	1.0	0.7276304337284403
24.752475247524753	0.09599146310560717	0.15207652533364288	0.05024536352826972	1.0	0.8479234746663571
25.742574257425744	0.14939552557088936	0.05388624391408344	0.11459352977684646	1.0	0.9461137560859165
26.73267326732673	0.2061576492340604	0.00819904488245423	0.20351600816881663	1.0	0.9918009551175457
27.722772277227723	0.2629936877913661	0.009774845597520218	0.29703928075282865	1.0	0.9902251544024798
28.712871287128714	0.31919201063428193	0.014575721353449714	0.38827686907743714	1.0	0.9854242786465502
29.7029702970297	0.37470349633400507	0.021649100308402017	0.4764615476216959	1.0	0.9783508996915979
30.693069306930692	0.42946655954991536	0.032244754766470804	0.5605782831917505	1.0	0.9677552452335292
31.683168316831683	0.4833835367037199	0.04809343639998105	0.6390728698773657	1.0	0.9519065636000189
32.67326732673267	0.5363079194359515	0.07119179960471314	0.7097187805393967	1.0	0.9288082003952869
33.663366336633665	0.5880344477126473	0.10341996439303613	0.7696036089743106	1.0	0.8965800356069639
34.65346534653465	0.6382909123916833	0.14620364407236167	0.8152637693510176	1.0	0.8537963559276384
35.64356435643565	0.6867253143578659	0.20037818025608406	0.8429182786216555	1.0	0.799621819743916
36.633663366336634	0.7328791925594498	0.2662108247877044	0.8487350721364477	1.0	0.7337891752122956
37.62376237623762	0.7761353536183253	0.3434633407784338	0.8291043198885871	1.0	0.6565366592215662
38.613861386138616	0.8156195446817174	0.4314127223853339	0.7809445427055315	1.0	0.5685872776146661
39.603960396039604	0.8500110960472327	0.5287803143051057	0.7021203763098115	1.0	0.47121968569489425
40.59405940594059	0.8771519292145393	0.6334993252480347	0.5921479449072177	1.0	0.36650067475196535
41.584158415841586	0.8931531526055829	0.7421298280301124	0.4536298748680983	1.0	0.2578701719698876
42.57425742574257	0.8900982372060493	0.8482709836088901	0.29570234854384475	1.0	0.15172901639110992
43.56435643564356	0.8498939795695847	0.9372990855635006	0.14313646045123787	1.0	0.06270091443649939
44.554455445544555	0.7392585597468323	0.976201779220481	0.04776273563932347	1.0	0.023798220779518986
45.54455445544554	0.5661527972437157	0.9685001164015052	0.02281938474256028	1.0	0.03149988359849476
46.53465346534654	0.38770855185403635	0.9361567321320243	0.015657323804515608	1.0	0.06384326786797567
47.524752475247524	0.22836152030655765	0.8707743797980431	0.010270836309833843	1.0	0.12922562020195694
48.51485148514851	0.10318675870588016	0.7695045476976556	0.005774567842576433	1.0	0.23049545230234436
49.504950495049506	0.029771251810879047	0.6406454778702602	0.002625851705892718	1.0	0.35935452212973984
50.495049504950494	0.01615566228124302	0.5002554295097835	0.0025249867783306993	1.0	0.4997445704902165
51.48514851485149	0.03065635734752744	0.3615079564443344	0.006948363527385482	1.0	0.6384920435556656
52.475247524752476	0.06452141150857452	0.2314199840974226	0.024301925263503225	1.0	0.7685800159025774
53.46534653465346	0.1127133145374416	0.11708149478450713	0.0677889149992442	1.0	0.8829185052154929
54.45544554455446	0.1676903098813533	0.030263885111634418	0.14166523068515002	1.0	0.9697361148883655
55.445544554455445	0.22470704855317805	0.007710688562861195	0.23411830056133517	1.0	0.9922893114371388
56.43564356435643	0.28134431037041974	0.011139853566235506	0.32701303369459195	1.0	0.9888601464337645
57.42574257425743	0.3373243709912547	0.016577129641019563	0.41734325776243236	1.0	0.9834228703589805
58.415841584158414	0.3926006790467613	0.02463351147240383	0.504338792126827	1.0	0.9753664885275962
59.4059405940594	0.4471014180087777	0.03672838885411409	0.586828117027875	1.0	0.9632716111458859
60.396039603960396	0.5007143339086977	0.05471308113842266	0.6630486239442507	1.0	0.9452869188615773
61.386138613861384	0.5532747387109	0.08059138773499487	0.7305447520379591	1.0	0.9194086122650051
62.37623762376238	0.604556555885993	0.11612405651035713	0.7862037263662023	1.0	0.8838759434896428
63.366336633663366	0.6542635064255774	0.16254970384855258	0.8264303963513578	1.0	0.8374502961514474
64.35643564356435	0.7020128550083833	0.22051226429802154	0.847397587091102	1.0	0.7794877357019785
65.34653465346534	0.7473019331470793	0.2901085559262668	0.8453148991680814	1.0	0.7098914440737332
66.33663366336634	0.7894438726980145	0.3709439134973157	0.8167075209425634	1.0	0.6290560865026843
67.32673267326733	0.8274465540114201	0.46212826180307137	0.7587468570342951	1.0	0.5378717381969287
68.31683168316832	0.859775135575939	0.5621633319839743	0.669734999832963	1.0	0.4378366680160257
69.3069306930693	0.883846802846585	0.6686274441732964	0.5499764225702951	1.0	0.33137255582670355
70.29702970297029	0.89483167457119	0.7773794409995975	0.40365353391580305	1.0	0.22262055900040245
71.2871287128713	0.8824665434080307	0.8802685367159057	0.24354823587011676	1.0	0.11973146328409434
72.27722772277228	0.82320269317699	0.9572755405138993	0.10296024101265797	1.0	0.04272445948610071
73.26732673267327	0.6866825970023972	0.976604901264123	0.034689310678905336	1.0	0.023395098735876974
74.25742574257426	0.5069817393826818	0.9609758703764422	0.020033102061252184	1.0	0.039024129623557835
75.24752475247524	0.3330815197453833	0.9189059316494723	0.01380341050271201	1.0	0.08109406835052768
76.23762376237623	0.18312862315206438	0.8415752209997565	0.00870896634596806	1.0	0.15842477900024354
77.22772277227723	0.0726528345438212	0.7299607349419788	0.0045417798407064456	1.0	0.2700392650580212
78.21782178217822	0.01993994065470605	0.5954017022121034	0.002193566780015087	1.0	0.4045982977878966
79.20792079207921	0.018778867914081183	0.45458732642195815	0.003281549181534177	1.0	0.5454126735780418
80.1980198019802	0.03960512519674448	0.3179182843426609	0.01048833767895836	1.0	0.6820817156573391
81.18811881188118	0.07904218889065281	0.19214227584199767	0.03510406633116312	1.0	0.8078577241580023
82.17821782178218	0.1301226411090283	0.08477271890261973	0.08865045321436425	1.0	0.9152272810973803
83.16831683168317	0.18619264602427016	0.014498852185386787	0.17088085675400808	1.0	0.9855011478146132
84.15841584158416	0.2431955969200934	0.00852037554616996	0.26456804356199487	1.0	0.9914796244538301
85.14851485148515	0.2996238350017545	0.012686577011784507	0.35670298044604243	1.0	0.9873134229882155
86.13861386138613	0.35538098047883526	0.018851256193237093	0.4460477936921667	1.0	0.9811487438067629
87.12871287128712	0.41041463308740006	0.028041151157838555	0.5317318906282544	1.0	0.9719588488421614
88.11881188118812	0.46464128299447766	0.04183324065565749	0.6124085194669308	1.0	0.9581667593443425
89.10891089108911	0.5179327980100885	0.062169120896347504	0.6860952514308892	1.0	0.9378308791036525
90.0990099009901	0.5701053869526096	0.09101564929954786	0.7501112926679341	1.0	0.9089843507004521
91.08910891089108	0.6209112884867383	0.12998398467430416	0.8011626103667382	1.0	0.8700160153256958
92.07920792079207	0.670028510204991	0.18011887929154313	0.8355494757660838	1.0	0.8198811207084569
93.06930693069307	0.7170401382538276	0.24187885008419371	0.8494270212056758	1.0	0.7581211499158063
94.05940594059406	0.7613926860045576	0.3151966698664739	0.8390756818749555	1.0	0.6848033301335261
95.04950495049505	0.8023172290116404	0.39952116809723176	0.801189890498306	1.0	0.6004788319027683
96.03960396039604	0.838679712269187	0.4937839089121202	0.7332435358750812	1.0	0.5062160910878798
97.02970297029702	0.8686805454475054	0.5962354897858084	0.6340641895203522	1.0	0.4037645102141916
98.01980198019803	0.8891940469560826	0.704021308274454	0.5049307375841489	1.0	0.29597869172554603
99.00990099009901	0.8941383744298301	0.8120825908799725	0.35206698620061805	1.0	0.18791740912002752
100.0	0.8700566820365983	0.9097710881512386	0.19314954067644227	1.0	0.09022891184876136
