time	NADH_g_tot	PCrg_tot	NAe	O2a	CO2a	GLCa	LACa	NADH_n_tot	PCrn_tot	NAg	GLCg	G6Pg	F6Pg	GAPg	PEPg	PYRg	LACg	NADHg	ATPg	PCrg	O2g	GLYg	GLUg	NADg	ADPg	CRg	AMPg	O2c	GLCc	LACc	CO2c	GLCe	LACe	GLUe	NAn	GLCn	G6Pn	F6Pn	GAPn	PEPn	PYRn	LACn	NADHn	ATPn	PCrn	O2n	GLUn	ADPn	CRn	NADn	AMPn
0.0	0.22	5.0	150.0	8.34	1.2	4.8	0.313	0.22	5.0	13.36	0.1656	0.7326	0.1116	0.0698	0.0254	0.1711	0.4651	0.0445	2.24	4.6817	0.1589	2.5	0.0	0.1755	0.13070953832960963	0.3182999999999998	0.008290461670390048	7.4201	4.6401	0.3251	2.12	0.3339	0.3986	0.0	15.533	0.2633	0.7275	0.1091	0.0418	0.0037	0.0388	0.3856	0.0319	2.2592	4.2529	0.0975	3.0	0.11359198353955181	0.7470999999999997	0.1881	0.006208016460448107
0.9900990099009901	0.22	5.0	150.0	8.34	1.2	4.8	0.313	0.22	5.0	13.360018153195757	0.16560182621001715	0.7325873950367772	0.11160774878060403	0.0697732040627647	0.02538413333497868	0.17110948233425657	0.46513852102020276	0.044493615669235265	2.2401646906240362	4.681622132271706	0.15892384845502489	2.5000551085006433	0.0	0.17550638433076474	0.13056391795996428	0.3183778677282936	0.008271391415999307	7.419894424015442	4.640123422278266	0.3251493380044593	2.1197430353690843	0.33389045550817786	0.39859713235479177	0.0	15.533004052147716	0.26329747308656626	0.7274996926050852	0.10910286018260892	0.04179678442066408	0.0036929259793282185	0.03882201724134716	0.38559543974453814	0.031914943220675375	2.2591776612022287	4.252866932928115	0.09751645031269994	3.0	0.11361206568249223	0.7471330670718848	0.18808505677932463	0.006210273115279108
1.9801980198019802	0.22	5.0	150.0	8.34	1.2	4.8	0.313	0.22	5.0	13.360034082132428	0.16560252616915003	0.7325815834691489	0.11161047209364562	0.06975487636709585	0.025372035028286694	0.17111513163511655	0.4651657391776126	0.04448716666340323	2.2402909732382597	4.681562953560504	0.15893632659303608	2.500110216349371	0.0	0.17551283333659679	0.1304522441091103	0.3184370464394961	0.00825678265263008	7.419983552180681	4.640123345292531	0.325149500978216	2.11978013647095	0.3338822106972653	0.3985961640007222	0.0	15.533007961646248	0.2632945323171116	0.7275009301968135	0.10910402458082655	0.04179746624577552	0.003691825158786822	0.03882776607698027	0.385594801742067	0.03191959123576709	2.2591778636607205	4.252835129643411	0.09752339207847442	3.0	0.11361188367801356	0.7471648703565892	0.1880804087642329	0.006210252661265958
2.9702970297029703	0.22	5.0	150.0	8.34	1.2	4.8	0.313	0.22	5.0	13.36004826819158	0.165602571666024	0.7325786214434834	0.11161153728335259	0.06974253953645047	0.025363147437712032	0.17111884266508737	0.4651835513624574	0.04448199010279938	2.2403883048801503	4.681518110903946	0.15894383152104133	2.5001653237697434	0.0	0.17551800989720062	0.13036616376453955	0.3184818890960539	0.008245531355310032	7.420042250700913	4.640123025673164	0.32514952227580757	2.1197914069041928	0.33387495609925866	0.3985964146145447	0.0	15.533011726797275	0.263291390496213	0.7275025243000545	0.10910462431912127	0.041799189083847506	0.003691581320297579	0.038830046674301254	0.3855954975936951	0.031921627994598835	2.2591779524324855	4.252804584449217	0.0975288490121121	3.0	0.11361180387468847	0.7471954155507827	0.18807837200540117	0.0062102436928261895
3.9603960396039604	0.22	5.0	150.0	8.34	1.2	4.8	0.313	0.22	5.0	13.360061076463358	0.1656022016412125	0.7325770476809002	0.11161205620663472	0.0697345683504684	0.025356795240598046	0.1711211914149163	0.4651943156866208	0.04447798665551432	2.240463676535706	4.681484301533406	0.1589485679892653	2.5002204308616145	0.0	0.1755220133444857	0.13029949990481385	0.31851569846659444	0.008236823559479856	7.420082852376964	4.640122733890984	0.3251496428499718	2.119796176228819	0.3338684789155349	0.3985973946535853	0.0	15.53301535500457	0.2632881491737863	0.727504108483115	0.10910502091358444	0.04180108883742801	0.0036915573629530325	0.03883123476364118	0.38559678706976874	0.031922792126594206	2.2591780019549974	4.252775234456257	0.09753317112191713	3.0	0.1136117593553374	0.7472247655437432	0.1880772078734058	0.006210238689665193
4.9504950495049505	0.22	5.0	150.0	8.34	1.2	4.8	0.313	0.22	5.0	13.360072785122899	0.16560155655190695	0.7325762610679885	0.11161239469308921	0.06972979308920134	0.025352402534807708	0.17112251069394976	0.4651999301246253	0.04447491322875747	2.2405223503794685	4.681459009644261	0.15895170682572177	2.5002755376771524	0.0	0.17552508677124254	0.1302476017246326	0.31854099035573924	0.008230047895898984	7.420111827804307	4.640122467546596	0.3251498162408692	2.1197989374968285	0.3338626206081078	0.39859874804770556	0.0	15.53301885198555	0.2632848642883175	0.7275055773700004	0.10910533171755671	0.04180290936411132	0.003691595414308168	0.03883203592281366	0.38559842005527367	0.03192363133712182	2.2591780358980955	4.252747028249144	0.09753654257395192	3.0	0.11361172884144201	0.7472529717508563	0.1880763686628782	0.006210235260462493
5.9405940594059405	0.22	5.0	150.0	8.34	1.2	4.8	0.313	0.22	5.0	13.360083606665324	0.16560072858681898	0.732575974688948	0.11161267175682235	0.06972735004901555	0.025349506777548037	0.17112305087029284	0.46520182991964654	0.04447255764784089	2.240568311448202	4.681440315009313	0.15895387616218265	2.5003306442476405	0.0	0.1755274423521591	0.13020694640582606	0.3185596849906869	0.00822474214597202	7.420132884263203	4.640122221976881	0.3251500104442385	2.119801035606887	0.33385726059884846	0.39860024421310747	0.0	15.533022222792477	0.2632815699850183	0.7275069079236423	0.10910559599154669	0.0418045840973986	0.003691648245556822	0.038832674834025395	0.38560029099235943	0.031924323079582206	2.259178062113499	4.252719919330485	0.09753912402163985	3.0	0.1136117052745268	0.7472800806695146	0.1880756769204178	0.006210232611973954
6.930693069306931	0.22	5.0	150.0	8.34	1.2	4.8	0.313	0.22	5.0	13.360093703767289	0.16559978217317292	0.7325760272930268	0.11161292544320865	0.06972659709216672	0.025347743444223154	0.17112300941343916	0.46520108606517635	0.04447075285766234	2.2406045837997035	4.681426749656069	0.15895542382529002	2.5003857505936424	0.0	0.17552924714233767	0.13017486019616897	0.31857325034393114	0.0082205560041273	7.420148311637756	4.640121993622786	0.32515020625902846	2.1198029032813137	0.33385230607556404	0.3986017453525036	0.0	15.533025472139421	0.2632782881937654	0.7275081023452302	0.10910582802994129	0.041806104593523956	0.0036917014871340284	0.03883322646929827	0.38560233761612855	0.031924927956432286	2.2591780834448896	4.252693864002208	0.09754106354299953	3.0	0.11361168609820282	0.7473061359977917	0.18807507204356771	0.006210230456907606
7.920792079207921	0.22	5.0	150.0	8.34	1.2	4.8	0.313	0.22	5.0	13.360103201281163	0.16559876366126652	0.7325763156010225	0.11161316755767957	0.06972705627359053	0.02534682817858049	0.17112254157127707	0.46519849420978554	0.044469369749857546	2.2406334639777037	4.6814171893468615	0.15895655199823494	2.500440856729311	0.0	0.17553063025014246	0.13014931231927587	0.31858281065313854	0.008217223703020249	7.420159619545717	4.64012177965013	0.32515039307296123	2.119804685360207	0.33384768495739287	0.3986031761258306	0.0	15.533028604511255	0.26327503313445266	0.727509169982021	0.10910603406296254	0.041807479282862	0.0036917510024307622	0.03883371831585387	0.3856045122128743	0.031925469318284605	2.2591781011169485	4.252668820641049	0.09754249122227363	3.0	0.11361167021151525	0.7473311793589508	0.1880745306817154	0.0062102286715362
8.910891089108912	0.22	5.0	150.0	8.34	1.2	4.8	0.313	0.22	5.0	13.36011219528499	0.16559770666893975	0.7325767683866666	0.11161340121652559	0.06972837247227479	0.025346540925032027	0.1711217680978453	0.46519464312615805	0.04446830902287729	2.2406566958308005	4.681410771628022	0.15895738441515966	2.500495962664507	0.0	0.1755316909771227	0.130128760579371	0.31858922837197756	0.008214543589828427	7.4201678522712955	4.640121577786558	0.3251505658127399	2.1198064281795785	0.33384334084002704	0.3986045010832046	0.0	15.533031624203044	0.26327181380046005	0.7275101217839027	0.10910621750583228	0.04180872093322137	0.003691796004978776	0.03883416177937608	0.38560677440291863	0.031925957784354836	2.259178115778659	4.252644749419892	0.09754351622977549	3.0	0.11361165703104693	0.7473552505801084	0.18807404221564517	0.00621022719029396
