time	Susceptible	Exposed	Infected	Recovered	Total_population
85.14851485148515	75571491.49227618	15558538.285236895	71641290.73245616	167281639.49003077	330052960.0
86.13861386138613	75652109.06041664	15309879.70235368	70665725.82116689	168425245.4160628	330052960.0
87.12871287128712	75784019.06482492	15074302.249238092	69697540.48484024	169497098.20109677	330052960.0
88.11881188118812	75964114.93391195	14851298.9841524	68738715.9280372	170498830.1538985	330052960.0
89.10891089108911	76189419.88917004	14640357.856550822	67791032.83019531	171432149.42408392	330052960.0
90.0990099009901	76457083.31060848	14440966.95510366	66856081.63532009	172298828.0989679	330052960.0
91.08910891089108	76764376.8183112	14252618.927823607	65935273.185688935	173100691.0681764	330052960.0
92.07920792079207	77108690.15924698	14074814.651370838	65029849.53353382	173839605.6558485	330052960.0
93.06930693069307	77487526.97307765	13907066.223973012	64140894.78952267	174517472.01342684	330052960.0
94.05940594059406	77898500.49844879	13748899.353069404	63269345.88730075	175136214.26118124	330052960.0
95.04950495049505	78339329.27074589	13599855.21003749	62416003.16363543	175697772.35558134	330052960.0
96.03960396039604	78807832.85243502	13459491.815184454	61581540.670507856	176204094.66187283	330052960.0
97.02970297029702	79301927.62899734	13327385.016927434	60766516.15346505	176657131.2006103	330052960.0
98.01980198019803	79819622.69647492	13203129.120648455	59971380.64347621	177058827.53940055	330052960.0
99.00990099009901	80359015.86063303	13086337.219627712	59196487.62309171	177411119.2966477	330052960.0
100.0	80918289.7623576	12976641.275568768	58442101.73985978	177715927.222214	330052960.0
