time	oxy	A3c	aps	pap	sul	eth	hyd	cys	N2	aco	oah	S1	A3m	sul_ex	eth_ex	oxy_ex	H2O	PPi	C1	C2	Ho	Hm	A2c	N1	S2	A2m
0.0	7.0	1.5	0.5	0.4	0.4	4.0	0.5	0.3	2.0	0.3	1.5	1.5	1.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.5	0.5
0.9900990099009901	7.25755206383947	1.4849103005019635	0.4618012180109424	0.39058105530266374	0.3103049794181946	5.427584857676343	0.5653158355763861	0.33878242789096236	1.9563940368992263	0.2978806321073817	1.4298760116348685	1.7068048022341893	1.4779088662938211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5150896994980365	0.04360596310077369	0.2931951977658107	0.5220911337061789
1.9801980198019802	7.412482843688392	1.4361248121318184	0.41419951377392716	0.36935150984118986	0.24054795251051378	7.203774198915366	0.6182737304496984	0.37958768524818126	1.9713134734780504	0.29660769219714067	1.413614651358355	1.801874456087632	1.2968474161185914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5638751878681816	0.028686526521949585	0.19812554391236792	0.7031525838814086
2.9702970297029703	7.505846313516497	1.3780982632702867	0.3649511665848664	0.33911924315929076	0.18741153079705672	9.217992628392361	0.6557447655064893	0.42074215940295623	1.979577717023867	0.29277728555385996	1.393245429653296	1.8561899615240949	1.1231173151331921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6219017367297133	0.02042228297613291	0.14381003847590512	0.8768826848668079
3.9603960396039604	7.554190732118952	1.3281903449590018	0.3181312267924764	0.30416837767899646	0.14708121054240644	11.363897024592827	0.6772773194561778	0.4599619770525196	1.9841727764370523	0.293665076072985	1.3791341116531959	1.88922905721205	1.0010646903929326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6718096550409982	0.015827223562947745	0.11077094278794997	0.9989353096070674
4.9504950495049505	7.568352083743187	1.3057487169186772	0.275094236498115	0.2687055387397844	0.11603725584783788	13.54609587786115	0.6830848791492113	0.49639654770115316	1.9866422406223092	0.30405165363740183	1.391842906945605	1.91039777815232	0.9544919439809451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6942512830813228	0.013357759377690792	0.08960222184767996	1.045508056019055
5.9405940594059405	7.551881130373142	1.320859501038438	0.2357179371040973	0.2357403223622626	0.09151888682506346	15.667329632924424	0.673424545558464	0.5307110531911213	1.9877140145544563	0.3285850428753178	1.4523112105356444	1.9245005270256668	0.9902336588593226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6791404989615619	0.012285985445543712	0.07549947297433324	1.0097663411406774
6.930693069306931	7.500914468080037	1.3704483608661013	0.1995278650818401	0.20660358636058862	0.07168402660730742	17.610683091899567	0.6481805231457453	0.5647045818802088	1.987641195361988	0.37398694791730946	1.5852729349978607	1.9340101667755927	1.1102425107733678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6295516391338987	0.012358804638012089	0.06598983322440732	0.8897574892266322
7.920792079207921	7.401871070436632	1.4377944044089952	0.16636535314415438	0.18116226906428556	0.055484363366237535	19.211598870088665	0.6064413706699924	0.6009651434392493	1.9862996695492177	0.452035405387113	1.828689100035783	1.9401548151853505	1.3022476287980802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5622055955910048	0.013700330450782339	0.05984518481464951	0.6977523712019198
8.910891089108912	7.226853929772681	1.4984988307351401	0.13656381861590194	0.15844934609801356	0.042394294058498636	20.21193795295209	0.5462728036975267	0.6425555912847761	1.9831029173580743	0.5832729342466259	2.2483837036273706	1.9433920127853461	1.5150136254269362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5015011692648599	0.016897082641925687	0.056607987214653877	0.4849863745730638
9.900990099009901	6.93800473703817	1.538755044929253	0.1106102449040023	0.13755138032545758	0.03206280447962431	20.211985248396676	0.46551551450075696	0.6920492021972627	1.9769079439252493	0.793140355807622	2.946807054400229	1.9435993865597292	1.6840969975859628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4612449550707469	0.023092056074750733	0.05640061344027081	0.31590300241403724
10.89108910891089	6.5545138134231875	1.5599738959552991	0.08868505109281243	0.11815513095372719	0.024091877039906395	18.785913260246627	0.36594061349281914	0.7477432103712588	1.9669837682165225	1.0615310589992977	3.9857823523053795	1.940185617628232	1.783730280093916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4400261040447009	0.03301623178347746	0.05981438237176806	0.2162697199060839
11.881188118811881	6.2558023766049455	1.5684370591130568	0.07058722375166808	0.10035816925762943	0.018051044509731246	16.052230571697432	0.26162599949560433	0.7963302298620176	1.9554478075012105	1.2431626919695742	5.105528474586589	1.9317325157470815	1.8246340367910794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.43156294088694325	0.0445521924987895	0.06826748425291851	0.17536596320892062
12.871287128712872	6.1481328275546065	1.57078533870861	0.05588659747036384	0.08433585826151475	0.013543988800576393	12.858816990954697	0.17577701266871076	0.8172897478446851	1.9441322599155706	1.241495168212739	5.768001974171602	1.9155143040258718	1.8351522009793368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4292146612913901	0.05586774008442941	0.08448569597412825	0.16484779902066315
13.861386138613861	6.133226349053231	1.5712535921623818	0.0440769994610225	0.07022007003381027	0.010234373332014145	9.88765903814856	0.11878156753950521	0.8043715548781891	1.9314561222492508	1.1313291070169642	5.80818094445813	1.8885691976622137	1.836395133158662	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4287464078376182	0.06854387775074922	0.11143080233778635	0.1636048668413379
