time	Pc1	Po2	Po1	Pc2
0.0	0.963	0.0	0.0	0.037
0.9900990099009901	0.0047951435421286145	0.4646059370485639	0.16379332877574576	0.36680559002978225
1.9801980198019802	0.003351851057450185	0.3247291801940556	0.11450100905180392	0.5574179590929108
2.9702970297029703	0.0025167077123452635	0.24379122488562088	0.08597861790846872	0.6677134488897858
3.9603960396039604	0.0020334623450680017	0.19695747811753617	0.06947448904906306	0.7315345698845537
4.9504950495049505	0.0017538383902522788	0.16985770980746315	0.059924579013800376	0.7684638721847052
5.9405940594059405	0.0015920374472929463	0.15417676405501893	0.0543986416887933	0.7898325562051157
6.930693069306931	0.0014984133358083476	0.1451031790285103	0.05120112650309131	0.8021972805288111
7.920792079207921	0.0014442389012386666	0.13985286123604834	0.049350923874018876	0.8093519753849151
8.910891089108912	0.0014128915336253296	0.1368148296767996	0.04828032696916156	0.8134919512166346
9.900990099009901	0.0013947527664937938	0.13505691023452956	0.04766083929196701	0.8158874971032307
10.89108910891089	0.001384256992925009	0.13403971186131977	0.04730238039884952	0.8172736501431268
11.881188118811881	0.0013781837456292123	0.1334511228231798	0.047094962671226766	0.8180757301561855
12.871287128712872	0.0013746695349350457	0.13311054293377994	0.04697494292543509	0.8185398440020714
13.861386138613861	0.0013726360797318214	0.13291347053019203	0.046905494961778586	0.818808397824519
14.85148514851485	0.0013714594456673542	0.1327994369862712	0.046865309744215634	0.8189637932200673
15.841584158415841	0.0013707786012179526	0.13273345291546385	0.046842057075308634	0.8190537108042311
16.831683168316832	0.001370384639909043	0.13269527213727686	0.04682860223714949	0.819105740381886
17.821782178217823	0.001370156678259134	0.13267317922359861	0.04682081673375959	0.8191358467606041
18.81188118811881	0.0013700247706665723	0.1326603953932608	0.046816311734741295	0.8191532674975527
19.801980198019802	0.001369948443758975	0.13265299816753642	0.04681370496558484	0.8191633478193412
20.792079207920793	0.0013699042786140293	0.13264871790050345	0.04681219660711387	0.8191691806099901
21.78217821782178	0.0013698787234115823	0.13264624121689506	0.04681132382822603	0.8191725556276886
22.77227722772277	0.0013698639355310782	0.13264480804878284	0.04681081878233853	0.8191745086295688
23.762376237623762	0.0013698553784888005	0.13264397874264097	0.04681052653633274	0.8191756387387586
24.752475247524753	0.0013698504269637466	0.13264349886536494	0.04681035742843626	0.8191762926754562
