time	Susceptible	Exposed	Infected	Recovered
36.633663366336634	36186665.31440782	1084.8643640333712	1137.7449191920236	8052.07630898184
37.62376237623762	36186383.0266335	1040.0491242862329	1090.9044671409492	8426.019775099838
38.613861386138616	36186112.36743646	997.1130145738659	1045.957815056178	8784.561733928276
39.603960396039604	36185852.86435788	955.9643153431173	1002.8436143883931	9128.327712397306
40.59405940594059	36185604.0612395	916.5215579883497	961.495526794295	9457.921675720938
41.584158415841586	36185365.518982954	878.7101743554803	921.8458238084256	9773.925018895125
42.57425742574257	36185136.81563146	842.4606081911106	883.8273043959931	10076.896455967833
43.56435643564356	36184917.54609401	807.7072298755812	847.3742929331695	10367.372383194104
44.554455445544555	36184707.32168685	774.3876929085956	812.4231359569202	10645.867484299964
45.54455445544554	36184505.769587055	742.4425355882037	778.9124250116074	10912.875452348539
46.53465346534654	36184312.53225069	711.8149175798447	746.7830729106604	11168.869758826639
47.524752475247524	36184127.26682256	682.4504331311116	715.978310531406	11414.304433782854
48.51485148514851	36183949.64455295	654.2969677633865	686.4436422063246	11649.614837084071
49.504950495049506	36183779.350228384	627.3045802293816	658.1267803116885	11875.218411079773
50.495049504950494	36183616.08162081	601.4254005373235	630.9775696454449	12091.51540901177
51.48514851485149	36183459.548956506	576.6135376875236	604.9479083853525	12298.889597427387
52.475247524752476	36183309.47440503	552.8249944310458	579.9916684449917	12497.708932102927
53.46534653465346	36183165.59158848	530.0175874278494	556.0646169294129	12688.326207173592
54.45544554455446	36183027.64511036	508.15087152665274	533.1243397540387	12871.079678371727
55.445544554455445	36182895.3901036	487.18606773926473	511.1301677132613	13046.293660965719
56.43564356435643	36182768.59179698	467.0859944171418	490.04310525955435	13214.27910336447
57.42574257425743	36182647.02509934	447.8150014178848	469.8257619929937	13375.33413727112
58.415841584158414	36182530.474200815	429.338907049446	450.44228685486905	13529.744605293878
59.4059405940594	36182418.7321905	411.62493764483133	431.8583049548362	13677.784566917366
60.396039603960396	36182311.600689724	394.6416696383984	414.0408569515572	13819.716783700562
61.386138613861384	36182208.88950055	378.35897402964827	396.9583408981831	13955.793184541053
62.37623762376238	36182110.416268595	362.74796312903015	380.58045645619916	14086.255311841207
63.366336633663366	36182016.00615983	347.78093949412505	364.8781513922682	14211.334749308631
64.35643564356435	36181925.49155061	333.43134696026067	349.82357026160247	14331.25353218594
65.34653465346534	36181838.71173053	319.6737236813189	335.3900051929851	14446.22454060855
66.33663366336634	36181755.51261744	306.4836570978452	321.55184869003494	14556.451876785286
67.32673267326733	36181675.74648423	293.83774075348185	308.28454836704447	14662.131226664731
68.31683168316832	36181599.271696866	281.71353288412394	295.56456354078233	14763.450206723308
69.3069306930693	36181525.95246322	270.0895167077703	283.36932360320736	14860.58869648142
70.29702970297029	36181455.65859222	258.94506234354395	271.6771881004338	14953.719157349942
71.2871287128713	36181388.265262924	248.26039029671253	260.46740845197195	15043.00693833912
72.27722772277228	36181323.65280313	238.01653644285506	249.72009124036157	15128.610569192648
73.26732673267327	36181261.70647709	228.19531845084714	239.4161630081207	15210.682041454871
74.25742574257426	36181202.31628195	218.77930358576432	229.53733650040482	15289.367077966797
75.24752475247524	36181145.37675261	209.75177783517768	220.06607829424433	15364.805391266524
76.23762376237623	36181090.78677458	201.09671630465323	210.98557775766443	15437.130931349919
77.22772277227723	36181038.44940466	192.79875483072547	202.2797172845553	15506.472123226544
78.21782178217822	36180988.27169878	184.843162760449	193.93304375202584	15572.952094698758
79.20792079207921	36180940.164547235	177.2158168512105	185.93074115176287	15636.688894753248
80.1980198019802	36180894.04251644	169.90317624405895	178.25860434646586	15697.795702957847
81.18811881188118	36180849.82369739	162.89225846641804	170.90301390515108	15756.381030234374
82.17821782178218	36180807.42956024	156.17061642224607	163.85091197342112	15812.54891135972
83.16831683168317	36180766.78481499	149.7263163290524	157.08977913619626	15866.399089536077
84.15841584158416	36180727.81727784	143.5479165629136	150.60761223221954	15918.027193356496
85.14851485148515	36180690.45774306	137.62444737434902	144.3929030814387	15967.524906477576
86.13861386138613	36180654.63986016	131.94539143885552	138.43461808735265	16014.980130303027
87.12871287128712	36180620.300016135	126.50066520825212	132.72217867886658	16060.477139962224
88.11881188118812	36180587.377222545	121.28060103014373	127.24544255741466	16104.09673385793
89.10891089108911	36180555.81300721	116.27593000332367	121.99468571563736	16145.916377053152
90.0990099009901	36180525.5513105	111.47776553928233	116.96058519636198	16186.01033874733
91.08910891089108	36180496.53838574	106.87758760071463	112.1342025613889	16224.449824085927
92.07920792079207	36180468.72270383	102.46722758920058	107.50696804093099	16261.303100536708
93.06930693069307	36180442.054861754	98.23885385543	103.07066533580263	16296.635619055978
94.05940594059406	36180416.487494886	94.18495780623881	98.81741704539449	16330.51013026039
95.04950495049505	36180391.97519291	90.29834058379873	94.7396706955941	16362.986795811064
96.03960396039604	36180368.47441916	86.57210029408432	90.8301853426784	16394.12329520164
97.02970297029702	36180345.94343338	82.99961976122421	87.08201872866215	16423.97492814633
98.01980198019803	36180324.34221751	79.57455478652047	83.48851496586548	16452.59471274565
99.00990099009901	36180303.63240478	76.29082289128861	80.0432927288501	16480.033479604546
100.0	36180283.77721148	73.1425925236091	76.74023393285606	16506.339962069567
