time	Ce
0.0	0.0
0.9900990099009901	2153.6770643121745
1.9801980198019802	4124.9483802541135
2.9702970297029703	3771.8932370584816
3.9603960396039604	5608.522080735789
4.9504950495049505	7289.886581299511
5.9405940594059405	6665.943754974935
6.930693069306931	8260.67467156926
7.920792079207921	9720.850537741177
8.910891089108912	8888.841028229908
9.900990099009901	10299.133784769003
10.89108910891089	11590.662774132612
11.881188118811881	10598.615667530052
12.871287128712872	11868.404110708405
13.861386138613861	13031.459829218822
14.85148514851485	11916.094619256419
15.841584158415841	13078.971165142728
16.831683168316832	14144.270813290568
17.821782178217823	12933.659892106396
18.81188118811881	11826.665398079474
19.801980198019802	10814.418780535274
20.792079207920793	9888.810550079317
21.78217821782178	9042.425310121329
22.77227722772277	8268.482349322281
23.762376237623762	7560.781318760279
24.752475247524753	6913.65255859872
25.742574257425744	6321.911676389873
26.73267326732673	5780.8180127343885
27.722772277227723	5286.036662156348
28.712871287128714	4833.603744678833
29.7029702970297	4419.894649584631
30.693069306930692	4041.5949973004717
31.683168316831683	3695.6740866525465
32.67326732673267	3379.360614776539
33.663366336633665	3090.120475165296
34.65346534653465	2825.6364559859735
35.64356435643565	2583.789676022216
36.633663366336634	2362.642609517671
37.62376237623762	2160.423563926517
38.613861386138616	1975.5124862163498
39.603960396039604	1806.4279840124118
40.59405940594059	1651.8154576046388
41.584158415841586	1510.4362477385455
42.57425742574257	1381.157712248836
43.56435643564356	1262.9441520358926
44.554455445544555	1154.8485136897136
45.54455445544554	1056.0048022879098
46.53465346534654	965.6211435838089
47.524752475247524	882.9734400032994
48.51485148514851	807.3995696259431
49.504950495049506	738.2940816767066
50.495049504950494	675.1033460314802
51.48514851485149	617.3211178773568
52.475247524752476	564.4844819945229
53.46534653465346	516.1701441678687
54.45544554455446	471.9910400174005
55.445544554455445	431.5932340795293
56.43564356435643	394.653084296601
57.42574257425743	360.8746491983235
58.415841584158414	329.9873170030479
59.4059405940594	301.7436376447357
60.396039603960396	275.91734035716485
61.386138613861384	252.3015209334927
62.37623762376238	230.70698413863113
63.366336633663366	210.96072799487007
64.35643564356435	192.9045577977952
65.34653465346534	176.39381875885354
66.33663366336634	161.2962371212926
67.32673267326733	147.49086046521347
68.31683168316832	134.8670887121236
69.3069306930693	123.32378806599901
70.29702970297029	112.76848079230675
71.2871287128713	103.11660434399941
72.27722772277228	94.29083389906151
73.26732673267327	86.22046288220109
74.25742574257426	78.84083650781038
75.24752475247524	72.09283380609708
76.23762376237623	65.92239398270024
77.22772277227723	60.28008331728
78.21782178217822	55.12069913134204
79.20792079207921	50.40290765253424
80.1980198019802	46.08891287420869
81.18811881188118	42.144153757359575
82.17821782178218	38.53702734910643
83.16831683168317	35.238635599520926
84.15841584158416	32.222553848451355
85.14851485148515	29.464619127604976
86.13861386138613	26.942736581897265
87.12871287128712	24.636702459235554
88.11881188118812	22.52804225064212
89.10891089108911	20.59986268399585
90.0990099009901	18.836716385658832
91.08910891089108	17.22447812574065
92.07920792079207	15.750231655555135
93.06930693069307	14.402166230681301
94.05940594059406	13.169481990635868
95.04950495049505	12.042303437118292
96.03960396039604	11.011600317669664
97.02970297029702	10.069115280914959
98.01980198019803	9.207297723807235
99.00990099009901	8.41924330089926
100.0	7.6986386110284855
