time	species_0	species_1	species_2	species_3	species_4	species_5	species_6	species_7	species_8	species_9	species_10	species_11	species_12	species_13	species_14	species_15	species_16	species_17	species_18	species_19	species_20	species_21	species_22	species_23	species_24	species_25	species_26	species_27	species_28	species_29	species_30
9.900990099009901	11490.154833355251	6.825129797661617	6201.587892693966	113798.4121073061	1221.3527484920464	118778.64725150786	48.75244113481044	119951.24755886538	83199.93733529089	516800.06266470946	473378.28043627314	126621.7195637269	11986.670668974239	108013.32933102566	119273.22218502665	726.7778149737551	9498.651836690591	110501.34816330935	69493.11904674787	42314.41936439147	77685.5806356088	8244.137292181651	111755.86270781835	628.6664432146467	119371.33355678528	10002000.0	120000.0	120000.0	120000.0	120000.0	1.0
10.89108910891089	9516.795089325682	5.731498303269001	4782.7715506925515	115217.2284493075	942.1570066724099	119057.8429933275	36.89859837903779	119963.10140162117	55310.18298116142	544689.8170188393	435049.4564455878	164950.54355441182	13111.322214688198	106888.6777853117	119150.9233220686	849.0766779318851	10412.101216962286	109587.89878303769	71566.58232326193	37359.09887370387	82640.90112629629	7289.291651231382	112710.70834876865	505.1180252004448	119494.88197479947	10002000.0	120000.0	120000.0	120000.0	120000.0	1.0
11.881188118811881	7897.765844927351	4.834235968120157	3737.248181337461	116262.75181866258	736.3137749565237	119263.68622504339	28.383552044031234	119971.61644795614	37438.66399675948	562561.3360032411	392279.65531374846	207720.34468625137	14114.926311831123	105885.07368816875	119013.08433862134	986.9156613791579	11313.214476910425	108686.78552308962	73285.51873098548	32778.44445082945	87221.55554917072	6403.978819146647	113596.0211808534	410.9603492397214	119589.03965076023	10002000.0	120000.0	120000.0	120000.0	120000.0	1.0
12.871287128712872	6569.444588705403	4.098083340668101	2956.554722599548	117043.44527740049	582.5569644810212	119417.44303551888	22.153523459555093	119977.8464765406	26075.293580809575	573924.7064191912	347708.3312195096	252291.66878049017	14992.855950969519	105007.14404903035	118858.96887710225	1141.0311228982446	12202.017022241602	107797.98297775847	74713.58604082497	28607.965855139224	91392.03414486097	5595.766290728712	114404.23370927133	337.2954665194941	119662.70453348046	10002000.0	120000.0	120000.0	120000.0	120000.0	1.0
13.861386138613861	5479.6326746999575	3.494112049712855	2366.122411136755	117633.87758886327	466.2442278169645	119533.75577218297	17.51997421125749	119982.48002578894	18781.968583226255	581218.0314167744	303838.030862915	296161.9691370847	15747.042277328763	104252.9577226711	118688.05515706356	1311.9448429369525	13078.531968888556	106921.46803111151	75903.01182711146	24863.4399525371	95136.56004746309	4868.3700451491395	115131.6299548509	278.7163063399231	119721.28369366	10002000.0	120000.0	120000.0	120000.0	120000.0	1.0
14.85148514851485	4585.504087620207	2.9985880147133175	1914.1894746173816	118085.8105253826	377.2007562329243	119622.799243767	14.02295108200501	119985.97704891821	13993.415122223898	586006.5848777767	262565.02473123855	337434.97526876116	16384.68509598026	103615.31490401961	118500.06637647052	1499.9336235299995	13942.7820391514	106057.21796084869	76896.64583921635	21543.441122688426	98456.55887731178	4222.096321646892	115777.90367835312	231.6405360630786	119768.35946393687	10002000.0	120000.0	120000.0	120000.0	120000.0	1.0
15.841584158415841	3851.9225218847987	2.5920387748084477	1564.4598467222388	118435.54015327776	308.2864096438047	119691.71359035614	11.34934174834292	119988.65065825186	10749.429156352346	589250.570843648	225042.8872128985	374957.1127871012	16916.33814220363	103083.6618577962	118294.99076731408	1705.0092326864333	14794.791564019148	105205.20843598092	77729.64385518174	18632.77708682917	101367.22291317103	3654.4816930045063	116345.51830699554	193.5471629309363	119806.452837069	10002000.0	120000.0	120000.0	120000.0	120000.0	1.0
16.831683168316832	3250.0606405379967	2.2584882852402406	1291.1836097347648	118708.81639026524	254.4329492411587	119745.56705075882	9.282172495936315	119990.71782750425	8473.668311587271	591526.3316884129	191779.92542224092	408220.07457775885	17354.100520656622	102645.89947934319	118073.08979388727	1926.9102061132521	15634.58849831013	104365.41150168997	78430.84918800817	16106.221629387454	103893.77837061275	3161.0097413547337	116838.9902586453	162.58118025551934	119837.41881974437	10002000.0	120000.0	120000.0	120000.0	120000.0	1.0
17.821782178217823	2756.2672559458792	1.9848291114648915	1075.8497244168611	118924.15027558318	211.9955406214112	119788.00445937857	7.6684353152104165	119992.331564685	6821.680331191484	593178.3196688087	162824.7816510918	437175.2183489077	17710.26867209728	102289.73132790255	117834.89402064339	2165.105979357141	16462.2063533517	103537.79364664841	79023.9261327642	13932.069792071276	106067.93020792892	2735.806696484497	117264.19330351548	137.33239272463302	119862.66760727527	10002000.0	120000.0	120000.0	120000.0	120000.0	1.0
18.81188118811881	2351.137916102364	1.7603073501915862	904.9612776849241	119095.03872231509	178.315912378569	119821.68408762138	6.398358771164148	119993.60164122903	5585.662277084387	594414.3377229158	137945.82087614416	462054.1791238553	17996.49385399444	102003.50614600538	117581.18723155232	2418.8127684482038	17277.685958284972	102722.31404171507	79528.2898953591	12075.211630620293	107924.78836937986	2372.2514205039106	117627.74857949608	116.70337094869035	119883.2966290512	10002000.0	120000.0	120000.0	120000.0	120000.0	1.0
19.801980198019802	2018.752373639747	1.576100036437625	768.5352720208735	119231.46472797915	151.42749011862244	119848.57250988131	5.391879000842432	119994.60812099937	4637.634487085675	595362.3655129143	116767.34258211708	483232.65741788235	18223.34397172507	101776.65602827478	117312.98031011854	2687.019689881978	18081.0769746616	101918.92302533849	79959.86954612558	10499.58063168127	109500.41936831891	2063.4672155041226	117936.53278449587	99.82586810349045	119900.17413189642	10002000.0	120000.0	120000.0	120000.0	120000.0	1.0
20.792079207920793	1746.0489725956431	1.4249684300936052	659.0849580990904	119340.91504190098	129.8552327011524	119870.1447672988	4.5896919890646055	119995.41030801114	3896.3990247423594	596103.6009752576	98859.39861349676	501140.6013865026	18400.13822008265	101599.86177991722	117031.47708237184	2968.5229176286525	18872.43910785733	101127.56089214285	80331.73397976613	9169.956370587035	110830.04362941318	1802.6883216303406	118197.31167836963	86.00502209664002	119913.99497790329	10002000.0	120000.0	120000.0	120000.0	120000.0	1.0
21.78217821782178	1522.311368396734	1.3009735573025796	570.9229566215524	119429.0770433785	112.47849443060666	119887.52150556933	3.947248931563512	119996.05275106865	3308.545966444581	596691.4540335552	83790.98527911166	516209.0147208877	18534.944271985223	101465.05572801463	116738.03472704218	3261.965272958325	19651.842980558566	100348.15701944157	80654.60547982794	8053.180586787129	111946.81941321306	1583.510758658531	118416.4892413414	74.68031138454288	119925.31968861536	10002000.0	120000.0	120000.0	120000.0	120000.0	1.0
22.77227722772277	1338.747410847717	1.1992428283676604	499.678219426302	119500.32178057371	98.43593328604251	119901.56406671388	3.430662568609649	119996.56933743159	2837.548160685806	597162.4518393144	71158.29171226572	528841.7082877335	18634.661145264505	101365.33885473537	116434.1214610652	3565.878538935293	20419.37065573843	99580.62934426169	80937.28106909597	7118.886324653926	112881.11367534625	1400.0460474662643	118599.95395253367	65.39712410838125	119934.6028758915	10002000.0	120000.0	120000.0	120000.0	120000.0	1.0
23.762376237623762	1188.1436417020159	1.115778561089334	441.9565318139179	119558.0434681861	87.05865866573895	119912.94134133417	3.013869957759127	119996.98613004247	2457.454175071764	597542.5458249284	60597.478555312075	539402.521444687	18705.139831637985	101294.86016836193	116121.27405022114	3878.7259497793393	21175.11581699349	98824.88418300664	81186.97820349905	6339.851322199516	113660.14867780067	1246.9992640631713	118753.00073593676	57.78538016039435	119942.2146198395	10002000.0	120000.0	120000.0	120000.0	120000.0	1.0
24.752475247524753	1064.5818292747642	1.0473008848909031	395.09836129417994	119604.90163870582	77.82253835337201	119922.17746164651	2.6766331549376594	119997.32336684529	2149.184431101961	597850.8155688982	51788.537980288	548211.4620197113	18751.314280545077	101248.68571945486	115801.05733764387	4198.942662356614	21919.183631276144	98080.81636872402	81409.61839459259	5692.080247558394	114307.91975244178	1119.6919806070086	118880.3080193929	51.543053374946176	119948.45694662494	10002000.0	120000.0	120000.0	120000.0	120000.0	1.0
25.742574257425744	963.2064016770166	0.9911188528443662	357.00355777828855	119642.99644222169	70.31366683581518	119929.68633316406	2.403107350718477	119997.5968926495	1898.30517527999	598101.6948247202	44454.37100428771	555545.6289957116	18777.328346437367	101222.67165356256	115475.02750327256	4524.972496727896	22651.690331973994	97348.30966802615	81610.05990521247	5154.704596760764	114845.29540323939	1014.0477495907726	118985.95225040916	46.42323430312459	119953.57676569675	10002000.0	120000.0	120000.0	120000.0	120000.0	1.0
26.73267326732673	880.033638841956	0.9450246963241106	326.0026051382696	119673.99739486168	64.20300050755678	119935.79699949235	2.1807994814939704	119997.81920051873	1693.6491699224187	598306.3508300778	38357.53707948812	561642.4629205113	18786.651978811147	101213.34802118881	115144.7002389144	4855.299761086062	23372.762568667833	96627.23743133231	81792.28866319417	4709.770298057883	115290.2297019423	926.5541772894182	119073.4458227105	42.22383632179493	119957.7761636781	10002000.0	120000.0	120000.0	120000.0	120000.0	1.0
27.722772277227723	811.7951254123388	0.9072070669521981	300.7607626571943	119699.2392373428	59.2274707036097	119940.77252929629	1.9997998765530076	119998.00020012369	1526.4293160729992	598473.570683927	33296.06291656799	566703.9370834313	18782.18418973241	101217.81581026754	114811.52450858834	5188.475491412105	24082.536573919188	95917.46342608098	81959.57489524325	4341.965016788213	115658.034983212	854.2120901528823	119145.78790984707	38.779327034067514	119961.22067296584	10002000.0	120000.0	120000.0	120000.0	120000.0	1.0
28.712871287128714	755.80931279342	0.8761798565794016	280.20578513983605	119719.79421486017	55.175741321528605	119944.82425867833	1.852207837952804	119998.14779216233	1389.645909342341	598610.3540906576	29099.05746340759	570900.9425365916	18766.342553353457	101233.65744664648	114476.86210775883	5523.137892241621	24781.15719769343	95218.84280230675	82114.60163606265	4038.3216794517584	115961.67832054845	794.4792254592008	119205.52077454078	35.954042385902156	119964.045957614	10002000.0	120000.0	120000.0	120000.0	120000.0	1.0
29.7029702970297	709.8761431340366	0.8507237981345263	263.4727885437647	119736.52721145624	51.87734419935349	119948.12265580051	1.731697052032126	119998.26830294823	1277.6741218534173	598722.3258781463	25622.511666509443	574377.4883334895	18741.140059235193	101258.85994076471	114141.97286446883	5858.027135531637	25468.776857300447	94531.22314269973	82259.57016277059	3787.922411125914	116212.07758887428	745.2134109188157	119254.78658908118	33.636755712244344	119966.36324428768	10002000.0	120000.0	120000.0	120000.0	120000.0	1.0
30.693069306930692	672.1905943093528	0.8298385524499323	249.8617537771998	119750.1382462228	49.19430450919216	119950.8056954907	1.6331832616002202	119998.36681673868	1185.9661410726667	598814.0338589272	22745.45654985429	577254.5434501445	18708.25058356223	101291.74941643768	113808.00505104086	6191.994948959571	26145.5544458904	93854.4455541098	82396.28649783107	3581.6178169477735	116418.3821830524	704.6183321058035	119295.38166789417	31.73625223698149	119968.26374776295	10002000.0	120000.0	120000.0	120000.0	120000.0	1.0
31.683168316831683	641.2717485004882	0.8127033982292445	238.80446603561882	119761.19553396438	47.0146253163937	119952.9853746835	1.5525677141653034	119998.4474322861	1110.829194377415	598889.1708056225	20366.54237391844	579633.4576260801	18669.064360718094	101330.9356392818	113475.99039475378	6524.009605246621	26811.654236401322	93188.34576359886	82526.23237978424	3411.7699013862816	116588.23009861387	671.1936421205331	119328.80635787942	30.17771508585216	119969.82228491407	10002000.0	120000.0	120000.0	120000.0	120000.0	1.0
32.67326732673267	615.9045970816768	0.7986449804478071	229.83858268654862	119770.16141731343	45.24717682781723	119954.75282317211	1.486537445544984	119998.5134625547	1049.2558584321182	598950.7441415677	18401.043922133853	581598.9560778647	18624.73479762616	101375.26520237375	113146.84297917903	6853.157020821354	27467.2448111335	92532.7551888667	82650.62349061092	3272.022375885459	116727.97762411469	643.6902421678748	119356.3097578321	28.899769641949256	119971.10023035797	10002000.0	120000.0	120000.0	120000.0	120000.0	1.0
33.663366336633665	595.0922946122425	0.7871108496233276	222.58714554254763	119777.41285445742	43.817658520163185	119956.18234147978	1.4324086647624388	119998.5675913355	998.791774651147	599001.2082253487	16778.268463188266	583221.7315368103	18576.217863325284	101423.7821366746	112821.36129906654	7178.638700933828	28112.498040385683	91887.50195961448	82770.4572282013	3157.0991411078317	116842.90085889232	621.0709535531239	119378.92904644688	27.852063859673777	119972.14793614026	10002000.0	120000.0	120000.0	120000.0	120000.0	1.0
34.65346534653465	578.0169861105253	0.7776477523799349	216.74229280736077	119783.2577071926	42.66538890013672	119957.33461109982	1.3880031545225346	119998.61199684572	957.431021098113	599042.5689789018	15439.330326602605	584560.669673396	18524.305150610224	101475.69484938966	112500.2327543757	7499.767245624652	28747.58812725459	91252.41187274556	82886.55190079035	3062.6299119653186	116937.37008803482	602.4764250327044	119397.52357496729	26.993285984085656	119973.00671401584	10002000.0	120000.0	120000.0	120000.0	120000.0	1.0
35.64356435643565	564.0076682717013	0.7698838202079888	212.05223935889842	119787.9477606411	41.74073938002007	119958.25926061996	1.351550186950953	119998.64844981329	923.5324874997503	599076.4675125001	14335.251811041673	585664.748188957	18469.65156927422	101530.34843072569	112184.0399270979	7815.96007290245	29372.690730035312	90627.30926996484	82999.57888355147	2985.000930982678	117014.99906901746	587.1959043820101	119412.80409561798	26.289539839965737	119973.71046015994	10002000.0	120000.0	120000.0	120000.0	120000.0	1.0
36.633663366336634	552.5138211018751	0.763513956175499	208.31082066394274	119791.68917933604	41.003073403516275	119958.99692659648	1.3216083151799407	119998.67839168508	895.7525361495644	599104.2474638504	13425.350275578332	586574.6497244203	18412.798501411686	101587.20149858823	111873.26806289668	8126.731937103648	29987.982168795457	90012.0178312047	83110.08900157544	2921.2282176639633	117078.77178233619	574.6423950437239	119425.35760495627	25.713012723636734	119974.28698727628	10002000.0	120000.0	120000.0	120000.0	120000.0	1.0
37.62376237623762	543.083774308181	0.7582878456305859	205.34906202299908	119794.65093797697	40.41908474077786	119959.58091525918	1.2970027582070505	119998.70299724204	872.9904921362994	599127.0095078638	12675.87366451358	587324.126335485	18354.19313095923	101645.80686904067	111568.31326872173	8431.68673127859	30593.63871871991	89406.36128128026	83218.53417546976	2868.850661362767	117131.14933863735	564.3316840187648	119435.66831598124	25.24088296498454	119974.75911703493	10002000.0	120000.0	120000.0	120000.0	120000.0	1.0
38.613861386138616	535.3469581462655	0.7540001196614128	203.02835759642338	119796.97164240353	39.96145305939034	119960.03854694057	1.2767750938435765	119998.72322490641	854.3443545340979	599145.6556454658	12058.850010772972	587941.1499892257	18294.204556105615	101705.79544389425	111269.49102733262	8730.508972667694	31189.83598967292	88810.16401032727	83325.28518034772	2825.840322736702	117174.15967726342	555.8647334801373	119444.13526651986	24.85442388807998	119975.14557611184	10002000.0	120000.0	120000.0	120000.0	120000.0	1.0
39.603960396039604	528.9993412542511	0.7504822847767961	201.2349358587426	119798.76506414119	39.607753045036695	119960.39224695491	1.2601427192430321	119998.73985728103	839.074717814774	599160.9252821853	11551.120133698674	588448.8798663002	18233.137202056874	101766.86279794302	110977.04471505411	9022.955284946225	31776.748389056458	88223.2516109437	83430.6462160647	2790.527489868341	117209.47251013177	548.9129607170006	119451.087039283	24.538268775501606	119975.46173122444	10002000.0	120000.0	120000.0	120000.0	120000.0	1.0
40.59405940594059	523.7914832202562	0.7475961016662233	199.87535786598832	119800.12464213396	39.339567088122024	119960.66043291181	1.2464660990887566	119998.7535339012	826.5753267885241	599173.4246732114	11133.526399841277	588866.4736001574	18171.24197277477	101828.75802722514	110691.15388613561	9308.846113864753	32354.548663356836	87645.45133664334	83534.86686127193	2761.53827382839	117238.46172617174	543.2059755753968	119456.7940244246	24.279807854801167	119975.72019214512	10002000.0	120000.0	120000.0	120000.0	120000.0	1.0
41.584158415841586	519.5187323969066	0.745228152850887	198.87284805762556	119801.12715194233	39.14176206351651	119960.85823793644	1.2352222478855308	119998.76477775241	816.3490133918818	599183.650986608	10790.23388036455	589209.7661196343	18108.725512354133	101891.2744876458	110411.94215401402	9588.057845986323	32923.40751266101	87076.5924873392	83638.15188103417	2737.7427878031694	117262.25721219697	538.5213939421056	119461.4786060579	24.068693563072106	119975.93130643686	10002000.0	120000.0	120000.0	120000.0	120000.0	1.0
42.57425742574257	516.0131837665375	0.7432853857508203	198.164298444465	119801.83570155551	39.001898836409495	119960.99810116351	1.2259832200964176	119998.77401678021	807.9880126603382	599192.0119873397	10508.16342378387	589491.836576215	18045.75788849033	101954.2421115096	110139.48455580846	9860.515444191895	33483.49327178287	86516.50672821735	83740.66927342172	2718.2122102246876	117281.78778977547	534.6763951268711	119465.32360487315	23.896434627884194	119976.10356537206	10002000.0	120000.0	120000.0	120000.0	120000.0	1.0
43.56435643564356	513.1370808281985	0.7416914560256401	197.6978190568469	119802.30218094315	38.90974943812756	119961.0902505618	1.2183986349621363	119998.78160136534	801.157849524903	599198.8421504751	10276.51903426179	589723.480965737	17982.478960792767	102017.52103920716	109873.81433190354	10126.18566809679	34034.971651368134	85965.02834863211	83842.55687127988	2702.1832729896983	117297.81672701048	531.5207375877427	119468.4792624123	23.75606300761396	119976.24393699232	10002000.0	120000.0	120000.0	120000.0	120000.0	1.0
44.554455445544555	510.7774022196053	0.7403837274927106	197.43073262019044	119802.56926737983	38.856901801424755	119961.1430981985	1.2121814602466408	119998.78781854003	795.5841417061519	599204.4158582938	10086.39449605548	589913.6055039433	17919.003654442306	102080.9963455576	109614.92908833137	10385.070911668985	34578.00553235512	85421.99446764514	83943.9277586071	2689.0289338059265	117310.97106619425	528.9309898154912	119471.06901018455	23.641860605677277	119976.35813939426	10002000.0	120000.0	120000.0	120000.0	120000.0	1.0
45.54455445544554	508.84142035285385	0.7393108107331292	197.32793124228667	119802.67206875773	38.83643585042743	119961.16356414951	1.2070964340291643	119998.79290356622	791.0417866857381	599208.9582133142	9930.446426083976	590069.5535739146	17855.426323854732	102144.57367614517	109362.79633689846	10637.20366310188	35112.75480738175	84887.2451926185	84044.87471438071	2678.2341847360817	117321.76581526411	526.8057708306615	119473.1942291694	23.549135026260018	119976.45086497368	10002000.0	120000.0	120000.0	120000.0	120000.0	1.0
46.53465346534654	507.2530575247169	0.7384305436563183	197.36052862730978	119802.6394713727	38.842657840863865	119961.1573421591	1.2029506258601455	119998.7970493744	787.346099363217	599212.6539006367	9802.62288671569	590197.3771132831	17791.82436074187	102208.17563925804	109117.35842798528	10882.641572015062	35639.376263080645	84360.62373691963	84145.473858466	2669.3761168707215	117330.62388312945	525.0618275461752	119474.93817245388	23.4740355672964	119976.52596443264	10002000.0	120000.0	120000.0	120000.0	120000.0	1.0
47.524752475247524	505.9498963196067	0.7377083346721273	197.5047539035577	119802.49524609646	38.87088232410916	119961.12911767585	1.1995857356364463	119998.80041426462	784.3455468081205	599215.6544531917	9697.93837880228	590302.0616211966	17728.261175411695	102271.73882458822	108878.53690486065	11121.463095139688	36158.023497646536	83841.97650235373	84245.78764287019	2662.1075054783432	117337.89249452182	523.630804512415	119476.36919548764	23.413402228951938	119976.58659777099	10002000.0	120000.0	120000.0	120000.0	120000.0	1.0
48.51485148514851	504.8807268557001	0.737115803380198	197.74104324118656	119802.25895675883	38.91725309712699	119961.08274690286	1.1968718058988947	119998.80312819437	781.915791278385	599218.0842087214	9612.28748557995	590387.7125144189	17664.788658654492	102335.21134134542	108646.23631740714	11353.763682593206	36668.84686855134	83331.15313144894	84345.86730585549	2656.143302938983	117343.8566970612	522.456585655381	119477.54341434469	23.36464181400565	119976.63535818593	10002000.0	120000.0	120000.0	120000.0	120000.0	1.0
49.504950495049506	504.00353419581535	0.7366296651976378	198.0532934320991	119801.94670656793	38.97859607664363	119961.02140392334	1.1947020843352416	119998.80529791594	779.954804536325	599220.0451954637	9542.290652165815	590457.709347833	17601.44921386233	102398.55078613757	108420.34753881265	11579.652461187694	37171.993465771135	82828.00653422912	84445.75488564365	2651.2495287602133	117348.75047123997	521.4931076215266	119478.50689237856	23.325626244139407	119976.6743737558	10002000.0	120000.0	120000.0	120000.0	120000.0	1.0
50.495049504950494	503.28384758445605	0.7362308165099334	198.4282485549798	119801.57175144505	39.052298405103755	119960.9477015949	1.1929888254412682	119998.80701117482	778.3788619140273	599221.621138086	9485.166715175616	590514.8332848233	17538.277432920986	102461.7225670789	108200.75062990068	11799.249370099655	37667.6071064554	82332.39289354488	84545.48487209382	2647.2341388578106	117352.76586114237	520.7025625772953	119479.29743742278	23.294609140690913	119976.70539085926	10002000.0	120000.0	120000.0	120000.0	120000.0	1.0
51.48514851485149	502.6933857146571	0.7359035838809086	198.85499556441243	119801.14500443562	39.136209026936505	119960.86379097303	1.1916598562748428	119998.80834014401	777.1192555894481	599222.8807444107	9438.627567015865	590561.3724329831	17475.301478430065	102524.69852156982	107987.31729810999	12012.682701890357	38155.82834735671	81844.17165264358	84645.08556218633	2643.9395200657873	117356.0604799344	520.0539208341042	119479.94607916597	23.27015735133298	119976.72984264862	10002000.0	120000.0	120000.0	120000.0	120000.0	1.0
52.475247524752476	502.20894538402894	0.7356351081484265	199.3245495012904	119800.67545049873	39.228556929769645	119960.7714430702	1.1906557671792406	119998.80934423313	776.1195988236864	599223.8804011765	9400.7912035768	590599.2087964221	17412.544222802924	102587.45577719696	107779.91299492009	12220.087005080266	38636.79451188356	81363.20548811671	84744.58017198277	2641.2363248419592	117358.7636751582	519.521717230146	119480.47828276994	23.2510947667749	119976.74890523321	10002000.0	120000.0	120000.0	120000.0	120000.0	1.0
53.46534653465346	501.81148968712114	0.7354148391026638	199.82951228724812	119800.17048771279	39.327883889699486	119960.67211611028	1.189927612615521	119998.81007238769	775.3336144550145	599224.6663855452	9370.10998164024	590629.8900183586	17350.024186783496	102649.97581321638	107578.39869424605	12421.601305754302	39110.63972901474	80889.36027098552	84843.9877489388	2639.018407392887	117360.98159260728	519.0850542919344	119480.91494570815	23.2364562151005	119976.76354378488	10002000.0	120000.0	120000.0	120000.0	120000.0	1.0
54.45544554455446	501.48539992745424	0.7352341208974559	200.3637919975714	119799.6362080025	39.43298913742847	119960.56701086255	1.1894350289013889	119998.8105649714	774.723320585312	599225.276679415	9345.311458751623	590654.6885412474	17287.756312430563	102712.24368756932	107382.63239109317	12617.36760890719	39577.494981707416	80422.50501829284	84943.32392040678	2637.1986653150134	117362.80133468517	518.7267836283953	119481.2732163717	23.22544962635798	119976.77455037361	10002000.0	120000.0	120000.0	120000.0	120000.0	1.0
55.445544554455445	501.2178618545522	0.7350858519042528	200.92237186915543	119799.0776281309	39.54288382760932	119960.45711617237	1.1891446928123168	119998.81085530747	774.2575420607856	599225.7424579395	9325.349633058797	590674.6503669401	17225.7525995699	102774.24740042999	107192.47035658915	12807.52964341123	40037.488162773916	79962.51183722635	85042.60150773879	2635.705625396809	117364.29437460336	518.4328338048914	119481.5671661952	23.217424983967106	119976.78257501598	10002000.0	120000.0	120000.0	120000.0	120000.0	1.0
