time	mwa2c44a01_28c9_4dbd_b034_364f9b5b6cc3	mwfed0682b_39f1_4b09_94e8_c45a51744092	mwaf471bc1_f98a_4115_b0ee_45c189ea20b5	mw8e34c23f_1891_4dc9_8f97_dc2f12a1706c	mw6b2f1c44_e0be_4406_bcef_ad5061d519e4	mw351f6cee_3e64_4b8e_8e60_24b1aca99a92	mw0b46978f_b522_4cde_97f0_574cd7dbbae7	mwdb9dc389_2bf0_4039_9f09_282f5511958b	mwe2fc02e6_2684_4071_932a_f7a8bd13b2fe	mw1c97b02d_169a_4eb8_bc84_1be57c51a255	mw724f1afe_8032_40ae_96ca_808ab7b8b943	mwfe9ed415_d5af_469c_a549_d8981f1eb01f	mw4b358131_010c_4545_ac4a_13a6c8bc34c4	mw65a14789_ffcf_4bfd_9d53_d2eb2f4d0896	mw8a4a0733_64dd_4474_9aaf_7d750b27ae5b	mw219e8fae_a38b_4620_8726_e6bd1829a351	mwc783c5e7_7bc8_425a_9bb6_1f01d463365c	mw74e54eed_0d25_4fb0_b677_1192f238c03b	mwffd5a553_8e03_443d_a67e_0cf39d03f89f	mwcfcf2e7f_907a_4d25_812f_6c10a7293859	mw68d3f409_9462_4515_8c07_bc105fa0eaf1	mw25023179_9334_438e_bf3e_4e850f84406a	mw4855b1cd_d7bc_4072_9736_dca30bbe448d	mwfaf786e2_00b7_4e0c_b164_5aa1f4ef6356	mwd1171b65_ed6c_4413_bf47_5ed80038a7bd	mw24435476_9c30_4878_b26f_4b3c5a0685c6	mw4179e1ff_9035_4c67_a67c_099e25beb9b0	mw2f3e9c55_e57f_416e_b4b1_cc49a26192c0	mw522cacf1_5e61_4b95_8742_cf61cb824893	mwe8cc261d_af39_4e88_8a65_a4994dcea2ff	mw9417144e_14b1_40d9_bd4b_ccd9f4714305	mw32351ce4_eaaf_4827_8efa_342224548d8a	mw06380287_79c9_4f85_aed6_fa34e7bcdff1	mw0130a500_18e9_470f_9fac_70af44dc4a9e	mw1184c368_03fc_435a_9086_dc6ed3067935	mwb320746f_6a8c_4c8b_ae55_23db454339d8	mw3fcd1ec2_a459_49d4_89f7_361e276096d6	mw3a3e53fb_bbbf_4433_9f75_a12610dbc312	mw0459271f_3b39_40a4_948f_aed773482cfc	mw9bfd7713_4c48_492c_8583_006bf1b54a1b	mwc57c3c2e_69d5_4336_aff5_d1f429420df2	mwcf1bb70c_9d0b_4e82_b58a_6f8e73208af9	mwa9e7a93f_2393_4220_9ac8_79a02d068dc3	mw7df45520_98cc_4c0b_91a7_c6e7297de98a	mw42919ead_5972_4151_85ac_fcc88ca105a6	mw29ba9e7c_6865_4817_8775_be2dbc29651e	mwed1b3928_8d78_44d1_aee7_9d11d6437cfc	mw081c9f7b_011e_440f_971d_d0316d2a1e6c	mwde741b91_d5bf_44a9_ad45_404d7259d051	mw8825a609_0983_4fb4_a264_e2f7e43d17b3	mwf46d3666_f0f3_4f05_9603_d7e6bb69005e	mwd794c746_c826_4ba1_9e09_a9d1e122d925	mw2badefa3_32e8_4b66_9e69_245d9ec74e33	mwf82770b9_766a_4c4e_851a_d76da19e8517	mw9d5c5c9d_301d_4e43_ba7b_7d21ccbdc2c2	mwd86ce0dc_7329_4b27_9de0_ee6bffee3083	mwd8ea533a_c66e_4de4_8c5c_0d4201d8c8a2	mwe4e36b8e_18b8_4c76_bd46_13614b71da5c	mwb80e4fa1_4849_4ed5_b3b0_3e3025c61ad8	mw9bcba6bc_9788_4f7f_afb5_1c8f3b33c3d1	mw1041345b_f015_436c_9eff_98211008aa1c	mw3d9e6efb_8e12_49c9_a87f_e067914b951d	mw6e845d87_603e_4463_874d_866f554303df	mw1f3b8982_3b8c_42b6_8b0f_49b037cbda43	mw0a10f9cb_3f4b_4bfa_ace9_0ecd2bd74b5e	mw2075d2cf_955e_4150_98b8_847103c53845	mw166e3335_56c3_41ef_af0f_b583860991c1	mw7086a13a_619e_4069_b163_d8a05fc55f42	mwbae3bd11_0ab4_4587_a931_9c5dc5e777ba	mw56dff932_134c_4d88_a611_daad00623fd0	mw07c7392b_8d89_4b94_97c5_59f7e256b6f2	mw619502c3_e319_4e29_a677_b2b5f74fc2cf	mw2fde5e42_278d_484f_b4b5_5e53ac9fd85c	mw8574bd14_b18a_4a80_ba13_7c988ed786b6	mwccd3a17c_e207_4663_9b16_327b78882497	mw9710c658_a2a1_4f49_b494_af109853f251	mw46dccec6_6f0f_40f6_a10c_2f34ae7a005a	mwbe974953_e869_4622_b4a8_745555c8d7fd	mw3e1a2fbf_37b1_490c_9528_6cb6bbf11b21	totalActivePKA
0.0	2.3562470443292e-15	5.1474479416902705e-18	1.07875380092904e-13	1.13940415390363e-15	3.7018860207314506e-15	1.10252804493589e-12	7.85894688950477e-13	1.6100094198358003e-14	1.1943033308304302e-12	9.16467576551524e-14	5.07493613791483e-16	3.97626017086897e-16	7.686157892289911e-12	3.1677605464455404e-13	2.47080976475754e-15	1.5319927671361001e-12	1.10085005741739e-12	2.62312279909643e-14	8.317864201590491e-16	7.20869281714876e-14	1.1538658134802102e-14	5.40475669921873e-15	1.9450252083959403e-13	1.38087227011886e-12	4.1919644088102506e-13	3.7271654313596406e-11	7.16774795405187e-15	6.78978545756906e-16	8.60232017549719e-13	1.6409715420720003e-14	4.10242885172213e-13	2.3349641572618303e-13	1.49310639547125e-12	1.5665035842738202e-12	8.659681044228941e-12	3.6970806661915704e-14	5.16139210529853e-14	2.9604771135463503e-13	8.05333502271791e-13	4.469600937608641e-14	5.06893604528755e-13	2.40114612997978e-17	2.24645801649792e-13	3.38357229453947e-17	2.6527744829690202e-17	1.7078533819961503e-15	1.13888299015711e-16	7.110755520553201e-13	5.66224135997113e-13	1.3478748099626802e-14	4.680072328638971e-13	4.3913572874830505e-19	2.92811632030252e-20	1.52969994816436e-12	2.5650119219421002e-14	2.1472265640766602e-13	1.0951957104412201e-12	2.29927276208549e-13	4.60154356942568e-13	2.99804540897635e-16	2.3044542505031504e-16	2.4693144084199104e-13	4.52609318325671e-13	2.28795407287519e-16	1.09825804214832e-16	4.27086542949603e-13	9.955226075469511e-14	1.26887958343277e-13	6.636798038506521e-15	2.8472404790786603e-14	7.32171483303589e-18	8.459194407526e-15	0.0	0.0	6.000000000000001e-14	0.0	5e-09	1.0000000000000002e-14	1e-13	3.51161215095719e-14
0.9900990099009901	2.3562470445002623e-15	5.147447941783901e-18	1.0787538009074371e-13	1.1394041541330848e-15	3.701886021375398e-15	1.1025280449257656e-12	7.858946889621176e-13	1.610009418299796e-14	1.1943033308335059e-12	9.164675767273433e-14	5.074936137521151e-16	3.976260171632199e-16	7.686157892289927e-12	3.1677605464453804e-13	2.4708097647572557e-15	1.531992767091889e-12	1.100850057415461e-12	2.6231227992657206e-14	8.317864201499915e-16	7.208692817173257e-14	1.1538658134281127e-14	5.404756699218296e-15	1.9450252083953072e-13	1.3808722701187558e-12	4.1919644088095266e-13	3.727165431359096e-11	7.167747953768382e-15	6.789785457494016e-16	8.602320175505639e-13	1.6409715416977174e-14	4.1024288517309946e-13	2.3349641572621175e-13	1.4931063954716292e-12	1.5665035842737915e-12	8.659681044221932e-12	3.697080666670795e-14	5.16139210531654e-14	2.960477113550045e-13	8.05333502271914e-13	4.4696009376193074e-14	5.068936045283759e-13	2.4011461540065282e-17	2.24645801648843e-13	3.383572294336696e-17	2.65277448301131e-17	1.7078533819846132e-15	1.1388829901704048e-16	7.110755520490175e-13	5.662241360059023e-13	1.3478748099321451e-14	4.680072329081082e-13	4.391357288469055e-19	2.9281163206386966e-20	1.529699948169751e-12	2.5650119219512204e-14	2.1472265640289963e-13	1.0951957104337385e-12	2.299272762078338e-13	4.601543569555313e-13	2.998045408874115e-16	2.304454251400244e-16	2.469314408157332e-13	4.5260931835204695e-13	2.287954070798097e-16	1.098258042394992e-16	4.2708654296206445e-13	9.955226075209702e-14	1.268879583334308e-13	6.636798038613264e-15	2.847240479111915e-14	7.321714833876742e-18	8.459194407019094e-15	0.0	0.0	6.000000000000001e-14	0.0	5e-09	1.0000000000000002e-14	1e-13	3.5116121505024615e-14
1.9801980198019802	2.3562470444552116e-15	5.147447941684908e-18	1.0787538008778993e-13	1.1394041540660415e-15	3.701886021157474e-15	1.1025280449268032e-12	7.858946889642519e-13	1.6100094181080595e-14	1.1943033308335069e-12	9.164675767230998e-14	5.074936137619686e-16	3.976260171517635e-16	7.686157892289922e-12	3.1677605464454167e-13	2.470809764757309e-15	1.5319927670853107e-12	1.1008500574145157e-12	2.623122799335642e-14	8.317864201595485e-16	7.208692817196912e-14	1.1538658134385821e-14	5.4047566992181904e-15	1.9450252083954145e-13	1.3808722701187263e-12	4.191964408809546e-13	3.7271654313590163e-11	7.167747953817427e-15	6.789785457490613e-16	8.60232017550885e-13	1.6409715414672624e-14	4.1024288517355546e-13	2.3349641572621655e-13	1.4931063954719875e-12	1.5665035842737867e-12	8.6596810442197e-12	3.697080666909532e-14	5.1613921053219966e-14	2.9604771135526244e-13	8.053335022720101e-13	4.469600937623262e-14	5.068936045280178e-13	2.4011461557420284e-17	2.246458016484485e-13	3.3835722943837715e-17	2.6527744830119133e-17	1.7078533819861762e-15	1.1388829901649393e-16	7.110755520495599e-13	5.662241360069505e-13	1.3478748099204626e-14	4.680072329146866e-13	4.391357288279061e-19	2.928116320556814e-20	1.5296999481698698e-12	2.5650119219508676e-14	2.1472265640284576e-13	1.0951957104336115e-12	2.2992727620777336e-13	4.601543569557735e-13	2.998045408874119e-16	2.3044542512929096e-16	2.469314408149392e-13	4.5260931835287645e-13	2.2879540705503475e-16	1.0982580423474734e-16	4.270865429624926e-13	9.955226074922505e-14	1.2688795833589655e-13	6.636798038614752e-15	2.8472404790982506e-14	7.321714833671991e-18	8.459194407136786e-15	0.0	0.0	6.000000000000001e-14	0.0	5e-09	1.0000000000000002e-14	1e-13	3.511612150287381e-14
2.9702970297029703	2.356247044410161e-15	5.147447941585914e-18	1.0787538008483616e-13	1.1394041539989978e-15	3.7018860209395505e-15	1.1025280449278406e-12	7.858946889663861e-13	1.6100094179163234e-14	1.1943033308335079e-12	9.164675767188563e-14	5.074936137718222e-16	3.9762601714030713e-16	7.686157892289919e-12	3.1677605464454526e-13	2.4708097647573626e-15	1.5319927670787323e-12	1.1008500574135704e-12	2.623122799405564e-14	8.317864201691056e-16	7.20869281722057e-14	1.1538658134490514e-14	5.404756699218084e-15	1.9450252083955215e-13	1.3808722701186968e-12	4.191964408809565e-13	3.7271654313589375e-11	7.167747953866472e-15	6.78978545748721e-16	8.602320175512062e-13	1.6409715412368074e-14	4.102428851740114e-13	2.334964157262214e-13	1.4931063954723454e-12	1.566503584273782e-12	8.659681044217464e-12	3.69708066714827e-14	5.1613921053274536e-14	2.960477113555204e-13	8.05333502272106e-13	4.4696009376272175e-14	5.068936045276597e-13	2.4011461574775285e-17	2.2464580164805403e-13	3.383572294430847e-17	2.6527744830125166e-17	1.7078533819877389e-15	1.1388829901594737e-16	7.110755520501022e-13	5.662241360079984e-13	1.3478748099087802e-14	4.68007232921265e-13	4.391357288089067e-19	2.928116320474931e-20	1.5296999481699887e-12	2.565011921950515e-14	2.1472265640279194e-13	1.095195710433484e-12	2.2992727620771293e-13	4.601543569560157e-13	2.9980454088741234e-16	2.3044542511855757e-16	2.469314408141452e-13	4.5260931835370596e-13	2.287954070302598e-16	1.0982580422999549e-16	4.2708654296292076e-13	9.955226074635309e-14	1.268879583383623e-13	6.6367980386162374e-15	2.847240479084586e-14	7.32171483346724e-18	8.459194407254476e-15	0.0	0.0	6.000000000000001e-14	0.0	5e-09	1.0000000000000002e-14	1e-13	3.5116121500722995e-14
3.9603960396039604	2.356247044374308e-15	5.1474479415096714e-18	1.0787538008249139e-13	1.1394041539466238e-15	3.701886020770265e-15	1.1025280449286817e-12	7.858946889680594e-13	1.6100094177673786e-14	1.1943033308334935e-12	9.164675767148223e-14	5.07493613779663e-16	3.9762601713120934e-16	7.686157892289916e-12	3.167760546445481e-13	2.470809764757405e-15	1.5319927670739081e-12	1.1008500574128432e-12	2.623122799458318e-14	8.317864201767422e-16	7.208692817239776e-14	1.1538658134575266e-14	5.404756699218002e-15	1.9450252083956048e-13	1.3808722701186736e-12	4.1919644088095796e-13	3.727165431358861e-11	7.167747953906705e-15	6.789785457486131e-16	8.602320175514326e-13	1.640971541055714e-14	4.1024288517436396e-13	2.33496415726226e-13	1.4931063954725721e-12	1.5665035842737772e-12	8.659681044215766e-12	3.697080667336072e-14	5.1613921053314604e-14	2.9604771135572106e-13	8.053335022721626e-13	4.4696009376301104e-14	5.068936045274329e-13	2.401146158825032e-17	2.2464580164779084e-13	3.383572294468595e-17	2.652774483013045e-17	1.7078533819889573e-15	1.138882990155209e-16	7.110755520505346e-13	5.662241360088237e-13	1.3478748098999075e-14	4.68007232926089e-13	4.3913572879383875e-19	2.9281163204103493e-20	1.5296999481700806e-12	2.5650119219502412e-14	2.1472265640275011e-13	1.0951957104333851e-12	2.2992727620766593e-13	4.601543569562034e-13	2.9980454088741254e-16	2.304454251099568e-16	2.469314408136586e-13	4.5260931835422077e-13	2.2879540701057347e-16	1.0982580422622688e-16	4.2708654296325433e-13	9.955226074407235e-14	1.2688795834032427e-13	6.636798038617539e-15	2.8472404790739234e-14	7.321714833305746e-18	8.459194407348848e-15	0.0	0.0	6.000000000000001e-14	0.0	5e-09	1.0000000000000002e-14	1e-13	3.511612149903704e-14
4.9504950495049505	2.356247044370229e-15	5.1474479415120195e-18	1.0787538008225058e-13	1.1394041539449289e-15	3.701886020769012e-15	1.102528044928843e-12	7.858946889681399e-13	1.6100094177662666e-14	1.1943033308334253e-12	9.164675767115115e-14	5.074936137805497e-16	3.976260171302599e-16	7.686157892289916e-12	3.167760546445482e-13	2.4708097647574056e-15	1.5319927670751444e-12	1.1008500574128695e-12	2.6231227994517633e-14	8.317864201777446e-16	7.208692817243605e-14	1.153865813459113e-14	5.404756699218001e-15	1.945025208395606e-13	1.3808722701186734e-12	4.1919644088095816e-13	3.7271654313587934e-11	7.167747953916493e-15	6.78978545749308e-16	8.602320175513313e-13	1.64097154104515e-14	4.10242885174359e-13	2.334964157262297e-13	1.4931063954723456e-12	1.5665035842737736e-12	8.659681044215926e-12	3.6970806673479e-14	5.1613921053304595e-14	2.960477113557234e-13	8.053335022720832e-13	4.469600937629337e-14	5.068936045276595e-13	2.4011461588321146e-17	2.2464580164798103e-13	3.383572294474119e-17	2.6527744830133157e-17	1.707853381988987e-15	1.138882990155092e-16	7.110755520505871e-13	5.662241360088794e-13	1.3478748099007426e-14	4.680072329248526e-13	4.391357287923529e-19	2.928116320405534e-20	1.5296999481700802e-12	2.5650119219502397e-14	2.1472265640274986e-13	1.0951957104333843e-12	2.299272762076656e-13	4.601543569562034e-13	2.998045408874124e-16	2.3044542510872363e-16	2.4693144081423404e-13	4.5260931835364865e-13	2.2879540700846696e-16	1.0982580422585512e-16	4.2708654296326134e-13	9.955226074383413e-14	1.268879583405459e-13	6.6367980386181985e-15	2.847240479073632e-14	7.3217148332937e-18	8.459194407362657e-15	0.0	0.0	6.000000000000001e-14	0.0	5e-09	1.0000000000000002e-14	1e-13	3.511612149895705e-14
5.9405940594059405	2.35624704436615e-15	5.147447941514367e-18	1.0787538008200977e-13	1.1394041539432344e-15	3.701886020767759e-15	1.1025280449290044e-12	7.858946889682204e-13	1.610009417765155e-14	1.194303330833357e-12	9.164675767082005e-14	5.074936137814363e-16	3.9762601712931046e-16	7.686157892289916e-12	3.167760546445483e-13	2.4708097647574064e-15	1.531992767076381e-12	1.1008500574128957e-12	2.6231227994452085e-14	8.317864201787468e-16	7.208692817247436e-14	1.1538658134606996e-14	5.404756699218e-15	1.9450252083956074e-13	1.3808722701186732e-12	4.1919644088095826e-13	3.727165431358725e-11	7.167747953926282e-15	6.789785457500028e-16	8.602320175512298e-13	1.640971541034586e-14	4.1024288517435417e-13	2.334964157262334e-13	1.4931063954721188e-12	1.56650358427377e-12	8.659681044216087e-12	3.697080667359728e-14	5.16139210532946e-14	2.9604771135572576e-13	8.053335022720039e-13	4.4696009376285624e-14	5.068936045278862e-13	2.4011461588391974e-17	2.2464580164817118e-13	3.3835722944796434e-17	2.6527744830135865e-17	1.707853381989017e-15	1.1388829901549755e-16	7.110755520506396e-13	5.66224136008935e-13	1.3478748099015774e-14	4.680072329236163e-13	4.39135728790867e-19	2.928116320400719e-20	1.5296999481700796e-12	2.565011921950238e-14	2.1472265640274964e-13	1.0951957104333835e-12	2.299272762076653e-13	4.601543569562034e-13	2.998045408874121e-16	2.304454251074904e-16	2.4693144081480944e-13	4.526093183530765e-13	2.2879540700636046e-16	1.0982580422548335e-16	4.270865429632684e-13	9.955226074359588e-14	1.2688795834076754e-13	6.636798038618858e-15	2.8472404790733396e-14	7.321714833281655e-18	8.459194407376467e-15	0.0	0.0	6.000000000000001e-14	0.0	5e-09	1.0000000000000002e-14	1e-13	3.511612149887708e-14
6.930693069306931	2.3562470443620708e-15	5.147447941516717e-18	1.0787538008176896e-13	1.1394041539415397e-15	3.701886020766506e-15	1.102528044929166e-12	7.858946889683012e-13	1.6100094177640433e-14	1.1943033308332886e-12	9.164675767048897e-14	5.07493613782323e-16	3.97626017128361e-16	7.686157892289916e-12	3.1677605464454834e-13	2.4708097647574068e-15	1.5319927670776173e-12	1.100850057412922e-12	2.6231227994386537e-14	8.317864201797491e-16	7.208692817251267e-14	1.153865813462286e-14	5.4047566992179995e-15	1.9450252083956089e-13	1.380872270118673e-12	4.191964408809584e-13	3.727165431358657e-11	7.167747953936071e-15	6.789785457506977e-16	8.602320175511284e-13	1.640971541024022e-14	4.102428851743491e-13	2.334964157262371e-13	1.4931063954718922e-12	1.566503584273766e-12	8.659681044216244e-12	3.697080667371557e-14	5.16139210532846e-14	2.9604771135572803e-13	8.053335022719245e-13	4.469600937627788e-14	5.068936045281129e-13	2.40114615884628e-17	2.2464580164836137e-13	3.383572294485167e-17	2.6527744830138568e-17	1.7078533819890468e-15	1.1388829901548586e-16	7.110755520506921e-13	5.662241360089906e-13	1.3478748099024123e-14	4.680072329223798e-13	4.391357287893812e-19	2.9281163203959037e-20	1.529699948170079e-12	2.5650119219502362e-14	2.1472265640274936e-13	1.095195710433383e-12	2.2992727620766507e-13	4.601543569562033e-13	2.9980454088741195e-16	2.304454251062572e-16	2.4693144081538484e-13	4.5260931835250436e-13	2.287954070042539e-16	1.0982580422511159e-16	4.2708654296327533e-13	9.955226074335764e-14	1.2688795834098918e-13	6.636798038619517e-15	2.847240479073048e-14	7.321714833269609e-18	8.459194407390277e-15	0.0	0.0	6.000000000000001e-14	0.0	5e-09	1.0000000000000002e-14	1e-13	3.5116121498797095e-14
7.920792079207921	2.3562470443579916e-15	5.1474479415190646e-18	1.0787538008152813e-13	1.139404153939845e-15	3.701886020765253e-15	1.1025280449293273e-12	7.858946889683818e-13	1.6100094177629316e-14	1.1943033308332205e-12	9.164675767015789e-14	5.074936137832097e-16	3.9762601712741157e-16	7.686157892289916e-12	3.1677605464454844e-13	2.470809764757408e-15	1.5319927670788536e-12	1.1008500574129482e-12	2.6231227994320992e-14	8.317864201807514e-16	7.208692817255098e-14	1.1538658134638725e-14	5.404756699217999e-15	1.9450252083956101e-13	1.3808722701186726e-12	4.191964408809586e-13	3.727165431358589e-11	7.16774795394586e-15	6.789785457513924e-16	8.602320175510271e-13	1.6409715410134582e-14	4.102428851743442e-13	2.3349641572624083e-13	1.4931063954716654e-12	1.5665035842737625e-12	8.659681044216406e-12	3.697080667383385e-14	5.16139210532746e-14	2.9604771135573035e-13	8.053335022718453e-13	4.4696009376270137e-14	5.068936045283396e-13	2.4011461588533627e-17	2.2464580164855155e-13	3.383572294490691e-17	2.6527744830141273e-17	1.7078533819890766e-15	1.138882990154742e-16	7.110755520507446e-13	5.662241360090463e-13	1.3478748099032471e-14	4.680072329211435e-13	4.391357287878953e-19	2.928116320391088e-20	1.5296999481700786e-12	2.565011921950235e-14	2.1472265640274908e-13	1.0951957104333821e-12	2.2992727620766476e-13	4.601543569562033e-13	2.9980454088741175e-16	2.30445425105024e-16	2.469314408159603e-13	4.526093183519322e-13	2.287954070021474e-16	1.0982580422473983e-16	4.270865429632824e-13	9.955226074311939e-14	1.2688795834121082e-13	6.636798038620177e-15	2.847240479072756e-14	7.321714833257563e-18	8.459194407404088e-15	0.0	0.0	6.000000000000001e-14	0.0	5e-09	1.0000000000000002e-14	1e-13	3.5116121498717123e-14
8.910891089108912	2.3562470443539124e-15	5.147447941521413e-18	1.0787538008128732e-13	1.1394041539381504e-15	3.7018860207640006e-15	1.1025280449294887e-12	7.858946889684624e-13	1.6100094177618196e-14	1.1943033308331522e-12	9.164675766982681e-14	5.074936137840964e-16	3.9762601712646213e-16	7.686157892289914e-12	3.167760546445485e-13	2.4708097647574088e-15	1.53199276708009e-12	1.1008500574129745e-12	2.623122799425544e-14	8.317864201817537e-16	7.208692817258931e-14	1.153865813465459e-14	5.404756699217998e-15	1.9450252083956114e-13	1.3808722701186724e-12	4.191964408809587e-13	3.727165431358521e-11	7.167747953955648e-15	6.789785457520874e-16	8.602320175509256e-13	1.6409715410028944e-14	4.1024288517433933e-13	2.334964157262445e-13	1.4931063954714388e-12	1.5665035842737586e-12	8.659681044216566e-12	3.6970806673952143e-14	5.16139210532646e-14	2.9604771135573267e-13	8.053335022717659e-13	4.4696009376262393e-14	5.068936045285663e-13	2.4011461588604452e-17	2.2464580164874174e-13	3.3835722944962157e-17	2.652774483014398e-17	1.7078533819891066e-15	1.1388829901546252e-16	7.110755520507972e-13	5.662241360091018e-13	1.347874809904082e-14	4.680072329199071e-13	4.391357287864094e-19	2.9281163203862734e-20	1.5296999481700782e-12	2.5650119219502333e-14	2.1472265640274883e-13	1.0951957104333815e-12	2.2992727620766446e-13	4.601543569562033e-13	2.9980454088741155e-16	2.304454251037908e-16	2.469314408165357e-13	4.5260931835136007e-13	2.287954070000409e-16	1.0982580422436806e-16	4.2708654296328937e-13	9.955226074288118e-14	1.2688795834143246e-13	6.636798038620836e-15	2.847240479072464e-14	7.321714833245518e-18	8.459194407417898e-15	0.0	0.0	6.000000000000001e-14	0.0	5e-09	1.0000000000000002e-14	1e-13	3.511612149863716e-14
