time	GLCi	ATP	G6P	ADP	F6P	F16bP	AMP	DHAP	GAP	NAD	BPG	NADH	P3G	P2G	PEP	PYR	AcAld	GLCo	F26bP	CO2	EtOH	Glycerol	Glycogen	Trehalose	Succinate
0.0	0.097652231064563	2.52512746499271	2.67504014044787	1.28198768168719	0.624976405532373	6.22132076069411	0.292884853320091	1.00415254899644	0.0451809175780963	1.50329030201531	0.000736873499865602	0.0867096979846952	0.885688538360659	0.127695817386632	0.0632352144936527	1.81531251192736	0.178140579850657	2.0	0.02	1.0	50.0	0.15	0.0	0.0	0.0
0.9900990099009901	0.08205760482841039	1.1024352689391927	0.2417866815844261	1.7493415956880933	0.047561413137416415	0.511641109566605	1.248223135372704	0.3995331001652586	0.01797586504603037	1.5040467924304743	7.274674368845474e-05	0.08595320756952968	0.20880693453322505	0.029426741657592452	0.01941657286970073	1.2635713091618241	0.12043555353012872	2.0	0.02	1.0	50.0	0.15	0.0	0.0	0.0
1.9801980198019802	0.08273328499395298	1.0920804262141495	0.24058551734224654	1.7483589872466583	0.04727045394665387	0.5092798815026488	1.2595605865391823	0.39858226997301244	0.017933085291910077	1.5039100607003137	7.205742308701784e-05	0.08608993929969001	0.20803867085665098	0.029315779830757182	0.019341750211430826	1.2618747368271912	0.1201042430720289	2.0	0.02	1.0	50.0	0.15	0.0	0.0	0.0
2.9702970297029703	0.08273338937801145	1.092078842272432	0.24058533484391478	1.7483588297651624	0.04727040977336693	0.5092795212215749	1.2595623279623958	0.3985821246803115	0.017933078754901	1.5039100397960887	7.205731814790669e-05	0.08608996020391604	0.2080385536341914	0.02931576290199464	0.019341738813924314	1.2618744774086337	0.1201041925072598	2.0	0.02	1.0	50.0	0.15	0.0	0.0	0.0
3.9603960396039604	0.08273338939540792	1.0920788420081382	0.24058533481347338	1.748358829738996	0.04727040976599714	0.5092795211615856	1.2595623282528563	0.398582124656125	0.017933078753812805	1.5039100397925886	7.205731813040122e-05	0.08608996020741624	0.20803855361467086	0.029315762899175472	0.01934173881202474	1.2618744773654555	0.12010419249881231	2.0	0.02	1.0	50.0	0.15	0.0	0.0	0.0
4.9504950495049505	0.08273338943886352	1.0920788413487426	0.2405853347375403	1.748358829673415	0.04727040974761729	0.5092795210117758	1.2595623289778326	0.39858212459571485	0.01793307875109476	1.503910039783836	7.205731808672482e-05	0.08608996021616884	0.20803855356589793	0.02931576289213193	0.01934173880728185	1.2618744772574735	0.12010419247769707	2.0	0.02	1.0	50.0	0.15	0.0	0.0	0.0
5.9405940594059405	0.0827333893913461	1.0920788420697756	0.24058533482058744	1.748358829745124	0.047270409767718895	0.5092795211756466	1.2595623281850905	0.3985821246617967	0.017933078754067973	1.5039100397933833	7.205731813448565e-05	0.08608996020662156	0.20803855361923446	0.029315762899834525	0.019341738812468378	1.2618744773755362	0.12010419250075387	2.0	0.02	1.0	50.0	0.15	0.0	0.0	0.0
6.930693069306931	0.0827333894007152	1.0920788419276053	0.24058533480420277	1.7483588297309907	0.047270409763753074	0.5092795211432903	1.2595623283413937	0.3985821246487476	0.017933078753480877	1.503910039791513	7.205731812506571e-05	0.0860899602084918	0.20803855360871054	0.029315762898314706	0.019341738811445207	1.2618744773522519	0.12010419249622338	2.0	0.02	1.0	50.0	0.15	0.0	0.0	0.0
7.920792079207921	0.08273338937424425	1.09207884232928	0.24058533485048392	1.7483588297709207	0.047270409774955315	0.5092795212346691	1.2595623278997887	0.39858212468559856	0.017933078755138884	1.5039100397968175	7.205731815167974e-05	0.08608996020318736	0.20803855363844403	0.029315762902608677	0.019341738814336006	1.2618744774180581	0.1201041925090522	2.0	0.02	1.0	50.0	0.15	0.0	0.0	0.0
8.910891089108912	0.08273338941195063	1.092078841757116	0.24058533478455896	1.748358829714038	0.047270409758998336	0.5092795211045126	1.2595623285288355	0.3985821246331094	0.017933078752777293	1.503910039789264	7.20573181137709e-05	0.08608996021074063	0.20803855359609444	0.029315762896492743	0.019341738810218514	1.2618744773243338	0.12010419249078276	2.0	0.02	1.0	50.0	0.15	0.0	0.0	0.0
9.900990099009901	0.08273338940018513	1.0920788419356484	0.24058533480512784	1.7483588297317914	0.04727040976397697	0.5092795211451105	1.2595623283325494	0.39858212464948134	0.017933078753513892	1.503910039791621	7.205731812559788e-05	0.08608996020838348	0.20803855360930382	0.02931576289840039	0.019341738811502945	1.2618744773535664	0.12010419249648276	2.0	0.02	1.0	50.0	0.15	0.0	0.0	0.0
10.89108910891089	0.08273338940345437	1.092078841886042	0.24058533479941283	1.748358829726858	0.04727040976259366	0.5092795211338307	1.2595623283870891	0.39858212464493237	0.01793307875330923	1.5039100397909673	7.205731812231192e-05	0.08608996020903731	0.20803855360563422	0.029315762897870433	0.019341738811146116	1.2618744773454462	0.12010419249490072	2.0	0.02	1.0	50.0	0.15	0.0	0.0	0.0
11.881188118811881	0.08273338940367782	1.092078841882652	0.24058533479902217	1.7483588297265207	0.0472704097624991	0.5092795211330604	1.2595623283908164	0.39858212464462184	0.017933078753295247	1.5039100397909222	7.205731812208735e-05	0.08608996020908245	0.20803855360538331	0.029315762897834198	0.01934173881112172	1.2618744773448909	0.1201041924947919	2.0	0.02	1.0	50.0	0.15	0.0	0.0	0.0
