time	Susceptible	Exposed	Infected_Symptomatic	Infected_Asymptomatic	Recovered	Pathogen_0
0.0	93000.0	1000.0	50.0	50.0	0.0	500.0
0.9900990099009901	80134.16696862545	13211.391031660887	494.33948655158264	236.5651247447195	18.70247059025159	446.7348184718064
1.9801980198019802	68839.70458563384	22874.864096481007	1582.1455229887727	692.2863927738558	99.35029633023348	488.98328830637683
2.9702970297029703	59147.55925658995	30183.006434871317	3128.7799427349437	1333.695151814452	285.1344677782969	671.7570485993251
3.9603960396039604	50847.149125938406	35538.15925716711	4980.565009157979	2092.3820957195867	605.4393587909159	1014.1143057930193
4.9504950495049505	43743.39895256207	39293.3070029289	7014.591118435348	2914.5086905091634	1078.5149587277604	1516.8479019356112
5.9405940594059405	37665.024965592274	41748.58095323733	9133.910416224862	3758.402353168894	1713.8252577640824	2168.53235741044
6.930693069306931	32463.15915016026	43157.084288040285	11263.204141300957	4592.419112784904	2514.006836168918	2950.0994669701427
7.920792079207921	28009.59730099274	43730.58280027522	13345.014978180492	5393.103457324174	3476.4865897486375	3838.2380492312855
8.910891089108912	24194.554377358196	43645.17966504302	15336.514881329407	6143.624046232964	4594.806027495116	4807.865341985577
9.900990099009901	20924.2995816146	43046.61878047255	17206.769942870284	6832.461041018402	5859.696483852261	5833.874821548162
10.89108910891089	18118.92994717148	42055.00219681377	18934.4471593123	7452.314602473287	7259.945278493463	6892.32749774706
11.881188118811881	15710.380306553174	40768.87878906887	20505.903443855055	7999.203160166303	8783.087744946679	7961.22075749849
12.871287128712872	13640.687329477958	39268.7412202195	21913.600429479186	8471.722349640315	10415.955008241088	9020.941103318146
13.861386138613861	11860.493329186007	37619.99546487488	23154.794692640313	8870.438932516297	12145.102800650584	10054.484333087405
14.85148514851485	10327.764820355873	35875.471838444515	24230.459668980053	9197.397559542489	13957.142584278216	11047.508237888109
15.841584158415841	9006.698779558055	34077.542522869044	25144.401798656207	9455.721513881012	15838.992800798376	11988.268078008145
16.831683168316832	7866.790986740785	32259.903605500498	25902.539108033787	9649.291502994622	17778.065108588587	12867.473260542474
17.821782178217823	6882.043314017541	30449.07239394152	26512.315255632133	9782.48904775168	19762.39800951172	13678.094319065574
18.81188118811881	6030.289721670196	28665.643607439044	26982.226345564253	9859.99320206484	21780.748143107576	14415.141889725177
19.801980198019802	5292.62341167852	26925.3417843088	27321.44137432439	9886.621152014552	23822.647773667308	15075.433624021482
20.792079207920793	4652.910065515037	25239.901687267386	27539.500236098225	9867.204796019845	25878.435511715452	15657.360486811132
21.78217821782178	4097.374273046523	23617.80369486637	27646.075797675072	9806.496715476396	27939.266070406233	16160.660424822307
22.77227722772277	3614.2481548472033	22064.887054323706	27650.788740551146	9709.100047182686	29997.10381914446	16586.204741856312
23.762376237623762	3193.4728135664864	20584.860359452556	27563.06571370787	9579.417695666454	32044.704029702887	16935.800512028694
24.752475247524753	2826.44464991259	19179.725628350843	27392.032896979243	9421.617101916328	34075.58498725046	17212.010864893655
25.742574257425744	2505.799774619019	17850.12981644919	27146.438385878442	9239.607437907878	36083.993537152295	17417.993876053115
26.73267326732673	2225.230766978832	16595.65544672502	26834.597911855195	9037.026643212184	38064.86613878552	17557.360005760074
27.722772277227723	1979.3308979251672	15415.060213889314	26464.359339227794	8817.236177471403	40013.78708356921	17634.047475735253
28.712871287128714	1763.4616732383167	14306.473873907855	26043.082158824785	8583.321744735445	41926.94519209897	17652.214605147736
29.7029702970297	1573.6401789610807	13267.559422902192	25577.628851589812	8338.09856441258	43801.09002306985	17616.14789596228
30.693069306930692	1406.4432433421791	12295.644463549368	25074.365542925454	8084.120029088717	45633.4883947024	17530.184531047966
31.683168316831683	1258.9258813676443	11387.827722494667	24539.16982675779	7823.688810148651	47421.88182940826	17398.64789801114
32.67326732673267	1128.551871372126	10541.064892639635	23977.44402133865	7558.8696552232495	49164.44537746088	17225.794756437506
33.663366336633665	1013.1346386075861	9752.237307317111	23394.132438529556	7291.503273054883	50859.748149617946	17015.77270960498
34.65346534653465	910.7868967365761	9018.206390488142	22793.741514769354	7023.2208265365425	52506.715787054585	16772.586711098687
35.64356435643565	819.8777324641311	8335.856352201103	22180.361873600054	6755.458657752811	54104.59501547683	16500.07342250625
36.633663366336634	738.9960172597844	7702.127198087039	21557.691573676424	6489.472953465548	55652.92036542915	16201.882333274923
37.62376237623762	666.9191987294356	7114.03978413938	20929.05994866146	6226.354128700157	57151.48308968385	15881.462652536284
38.613861386138616	602.5866672449213	6568.714363706007	20297.45157140989	5967.040762469389	58600.30226877682	15542.055081381452
39.603960396039604	545.0770147984274	6063.383834274135	19665.529978669267	5712.332965381456	59999.59806519682	15186.687669967016
40.59405940594059	493.58860603363826	5595.402690243336	19035.660877800423	5462.905095725137	61349.76706376778	14818.175055121781
41.584158415841586	447.4229687584629	5162.252518616553	18409.934626796578	5219.317770136459	62651.35961893981	14439.120459574153
42.57425742574257	405.97058539613096	4761.544732312043	17790.187835723806	4982.029138391882	63905.05911789003	14051.91991291565
43.56435643564356	368.6987297422656	4391.021116447798	17178.02398377886	4751.405410315085	65111.66306052415	13658.76822659983
44.554455445544555	335.14104679086074	4048.5526628670887	16574.83298327923	4527.730637117304	66272.06585286807	13261.666320638855
45.54455445544554	304.88861871314094	3732.1370843409586	15981.80965158869	4311.215760458284	67387.24320827554	12862.429558357437
46.53465346534654	277.5822985446975	3439.895329744294	15399.971075519015	4102.006950736977	68458.2380508024	12462.696797888904
47.524752475247524	252.90612579762686	3170.067362896051	14830.172871206942	3900.1932621140404	69486.1478165573	12063.93991542943
48.51485148514851	230.58166594692793	2921.007418855311	14273.124356743721	3705.8136359611117	70472.11305146267	11667.473596035214
49.504950495049506	210.36313929146993	2691.1789107312106	13729.402665681822	3518.86328717983	71417.30720734646	11274.465223407991
50.495049504950494	192.03322469335066	2479.149126194763	13199.46583758824	3339.2995094312655	72322.92754238882	10885.944731128286
51.48514851485149	175.39944069188334	2283.5838247749493	12683.66492757985	3167.046936007049	73190.18703646908	10502.81430461583
52.475247524752476	160.29102093687086	2103.2418237564375	12182.255180673825	3002.002293043735	74020.30723676278	10125.85784614758
53.46534653465346	146.5562131557775	1936.9696412943117	11695.40631921236	2844.0386812154006	74814.51195386074	9755.750134960508
54.45544554455446	134.05994110672196	1783.6962494194884	11223.211993404757	2693.0094213332804	75574.02173317401	9393.065631509677
55.445544554455445	122.68177854134328	1642.4279769970567	10765.698443540115	2548.751497084509	76300.04903291087	9038.286888163679
56.43564356435643	112.31419057544332	1512.2435915764272	10322.832424920662	2411.0886281469584	76993.7940420969	8691.812541875757
57.42574257425743	102.86100535332969	1392.2895808678547	9894.52844300654	2279.8340039500654	77656.44107913246	8353.96487302851
58.415841584158414	94.23608381490779	1281.7756474232513	9480.655346135085	2154.7927072931375	78289.15551470002	8024.996923330363
59.4059405940594	86.36216014712866	1179.9704245297994	9081.042321191615	2035.7638551280886	78893.08116738021	7705.099172153352
60.396039603960396	79.16982946307647	1086.1974168649724	8695.484335671565	1922.5424820441986	79469.3381244135	7394.405776030534
61.386138613861384	72.59666261930676	999.8311659323501	8323.747067519615	1814.9211902575457	80019.02094387688	7093.000380280514
62.37623762376238	66.58643095795904	920.2936375498637	7965.571361971881	1712.6915882048002	80543.19719816539	6800.921515027529
63.366336633663366	61.088426211855534	847.0508265527953	7620.677252430655	1615.6455381959183	81042.90632206236	6518.16759039501
64.35643564356435	56.056862902372806	779.6095722884307	7288.767580203528	1523.5762320029703	81519.15873185257	6244.701507492905
65.34653465346534	51.45035234515278	717.5145773215861	6969.531245767447	1436.2791117602321	81972.93518488418	5980.454903103004
66.33663366336634	47.2314389034358	660.3456209602839	6662.646122096985	1353.5526521285085	82405.18635172959	5725.33204678729
67.32673267326733	43.366190431757374	607.7149586817837	6367.781658540189	1275.199018336895	82816.83257563639	5479.213409583278
68.31683168316832	39.82383596691841	559.2648982356178	6084.601201747536	1201.0246134585332	83208.76379630974	5241.958923577805
69.3069306930693	36.5764446765193	514.6655430761886	5812.764058267778	1130.8405271027702	83581.83961723572	5013.4109515268965
70.29702970297029	33.59864089174031	473.61269379488226	5551.927321624541	1064.4628966128905	83936.88949775191	4793.396985365584
71.2871287128713	30.86735075067291	435.8258983490736	5301.74748498202	1001.7131908436976	84274.71305290634	4581.732091971118
72.27722772277228	28.361576578593173	401.04664209730527	5061.881858898264	942.418425653733	84596.08044583017	4378.221123942567
73.26732673267327	26.062195646457287	369.03666892352817	4831.989812151975	886.411319380037	84901.73285889179	4182.660712472734
