time	T	E
0.0	100.0	1000.0
0.9900990099009901	150.74107550497953	990.0757581650624
1.9801980198019802	227.45052390417572	980.2865968162035
2.9702970297029703	343.5269653315372	970.6002484253132
3.9603960396039604	519.3376272186661	960.9702236679224
4.9504950495049505	785.8736715634504	951.3286039094337
5.9405940594059405	1190.3431282078345	941.5752052819205
6.930693069306931	1804.7449407050294	931.5613155394826
7.920792079207921	2739.0459635574603	921.0653612831251
8.910891089108912	4161.500057625195	909.7566940939108
9.900990099009901	6330.1251501430315	897.1421667173714
10.89108910891089	9641.778895911502	882.4884590016811
11.881188118811881	14709.356876706253	864.7118694867912
12.871287128712872	22484.724978595194	842.228464276422
13.861386138613861	34457.71676622117	812.7660595634171
14.85148514851485	52985.09838919656	773.1671261780506
15.841584158415841	81848.18293749193	719.2828737612178
16.831683168316832	127223.53844687543	646.217454855098
17.821782178217823	199411.8043128015	549.4767682094358
18.81188118811881	315946.68464382726	427.9388483374365
19.801980198019802	507092.52738438465	289.31725106767715
20.792079207920793	825018.0697883762	155.7064745487786
21.78217821782178	1357717.6196610811	58.80087024102485
22.77227722772277	2249206.466193468	14.366847455971534
23.762376237623762	3733056.3518363936	3.6540462760269428
24.752475247524753	6192672.2562623685	1.775314465864003
25.742574257425744	10257004.93130501	1.026768026017812
26.73267326732673	16943353.45018435	0.6081960544627426
27.722772277227723	27864084.496224724	0.36529196281534976
28.712871287128714	45492156.27503556	0.22214064137403622
29.7029702970297	73413758.87722059	0.13707080148807307
30.693069306930692	116340805.6761236	0.08627691261783103
31.683168316831683	179404054.0693701	0.05586500030514069
32.67326732673267	266123143.1628782	0.03762680624896885
33.663366336633665	375128792.27685857	0.026678686407131325
34.65346534653465	497674055.7935219	0.020102897619359152
35.64356435643565	619291483.1711674	0.0161519050228717
36.633663366336634	725934512.7761703	0.013777501314386712
37.62376237623762	809760344.9884919	0.012350392944727655
38.613861386138616	870164329.7339276	0.011492581722248393
39.603960396039604	911016894.122083	0.010976942303031643
40.59405940594059	937475171.8421674	0.010666977739585064
41.584158415841586	954133367.2722473	0.01048064671205159
42.57425742574257	964435450.4087673	0.010368635285196926
43.56435643564356	970736326.6740773	0.01030130001733556
44.554455445544555	974563884.5405742	0.010260821584968861
45.54455445544554	976879386.3828765	0.010236488005583416
46.53465346534654	978276655.9847124	0.010221859873826561
47.524752475247524	979118551.605095	0.010213066165307158
48.51485148514851	979625355.8983505	0.010207779820678971
49.504950495049506	979930274.3097274	0.010204601931438212
50.495049504950494	980113667.8032377	0.010202691539418466
51.48514851485149	980223948.1019753	0.010201543104718002
52.475247524752476	980290255.2066467	0.010200852721608237
53.46534653465346	980330120.1357404	0.010200437696828497
54.45544554455446	980354086.4533039	0.01020018820516133
55.445544554455445	980368494.4249504	0.010200038222665147
56.43564356435643	980377156.0341756	0.010199948060133883
57.42574257425743	980382363.066725	0.010199893858590207
58.415841584158414	980385493.3203527	0.010199861275130444
59.4059405940594	980387375.0521691	0.010199841687892995
60.396039603960396	980388506.2230245	0.010199829913397532
61.386138613861384	980389186.2866746	0.010199822834544965
62.37623762376238	980389595.1154418	0.01019981857900896
63.366336633663366	980389840.8970222	0.010199816020647732
64.35643564356435	980389988.651957	0.010199814482654753
65.34653465346534	980390077.4526544	0.010199813558321393
66.33663366336634	980390130.8048909	0.010199813002973913
67.32673267326733	980390162.9084386	0.010199812668805649
68.31683168316832	980390182.2307006	0.010199812467678778
69.3069306930693	980390193.8416806	0.010199812346819223
70.29702970297029	980390200.8289882	0.01019981227408782
71.2871287128713	980390205.0280122	0.010199812230379867
72.27722772277228	980390207.5336366	0.010199812204298645
73.26732673267327	980390209.0301694	0.010199812188721123
74.25742574257426	980390209.9418043	0.010199812179231839
75.24752475247524	980390210.507294	0.010199812173345634
76.23762376237623	980390210.8531249	0.010199812169745828
77.22772277227723	980390211.0426781	0.010199812167772705
78.21782178217822	980390211.1263155	0.010199812166902064
79.20792079207921	980390211.1371038	0.010199812166789753
80.1980198019802	980390211.0742552	0.010199812167443815
81.18811881188118	980390211.1112046	0.010199812167059551
82.17821782178218	980390211.1822605	0.010199812166319893
83.16831683168317	980390211.2934495	0.010199812165162398
84.15841584158416	980390211.3613132	0.01019981216445606
85.14851485148515	980390211.3910239	0.010199812164146786
86.13861386138613	980390211.3713825	0.010199812164351221
87.12871287128712	980390211.3385727	0.010199812164692778
88.11881188118812	980390211.2452006	0.0101998121656647
89.10891089108911	980390211.1961771	0.010199812166174979
90.0990099009901	980390211.2032815	0.010199812166101012
91.08910891089108	980390211.2477888	0.01019981216563775
92.07920792079207	980390211.3260583	0.010199812164823048
93.06930693069307	980390211.374499	0.010199812164318811
94.05940594059406	980390211.4064604	0.010199812163986107
95.04950495049505	980390211.3970296	0.010199812164084252
96.03960396039604	980390211.3725458	0.01019981216433912
97.02970297029702	980390211.3521522	0.01019981216455144
98.01980198019803	980390211.3444229	0.010199812164631901
99.00990099009901	980390211.3540437	0.010199812164531752
100.0	980390211.36718	0.010199812164395002
