time	s22	s11	s51	s55	s30	s87	s89	s90	species_1	species_2	species_12	s48	s47	s46	s45	s44	s43	s38	s37	s36	s33	s32	s31	s25	s24	s14	s13	s12	s3	s2	s1	s52	s54	s53	s58	s59	s62	s63	s10	s20	s21	s68	s28	s26	s57	s73	s74	s50	s49	s39	s29	s27	s35	s34	s85	s83	s40	species_4	species_3	species_13	species_14	species_15	species_16	species_17	species_18	species_19	species_20	species_21	species_22	species_23	species_24	species_25	species_26	species_27	s65	s67	s69	s70	s75	s76	s77	s78	s79	s80	s81	s82	s86	species_8	species_9	species_10	species_11	species_5	species_6	species_7
0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.9999999518	0.0	0.0	0.999999951844375	0.0	0.0	0.999999951844375	0.0	0.0	0.999999951844375	0.0	0.0	0.999999951844375	0.0	0.999999951844375	0.0	0.0	0.999999951844375	0.0	0.0	0.0	0.999999951844375	0.999999951844375	0.0	0.999999951844375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08	0.0	0.0	0.9999999518	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.5	0.999999951844375	0.5	0.999999951844375	0.999999951844375	0.999999951844375	0.999999951844375	0.999999951844375	0.999999951844375	0.999999951844375	0.999999951844375	1.0	0.9999999518	0.9999999518	0.9999999518	0.5	0.5	0.9999999518	0.999999951844375	0.999999951844375
0.9900990099009901	1.0553302161243291e-11	0.0	0.0044460761661375145	0.0042920007313270786	3.792411231434554e-07	0.9534768869101187	0.0	0.953476886913721	5.205651493194589e-09	6.409121939455562e-06	0.0	0.08762353207091424	0.9123764197290846	0.0	0.08762353207463505	0.9123764197697399	0.0	0.0	0.999999951844375	0.0	7.534604997836318e-09	0.9999999443097695	1.527805882549177e-05	2.0134388559187606e-13	0.9999999518441738	0.0	0.999999951844375	0.0	0.0	0.999999951844375	0.0	0.08996147306718845	0.00013416172853700058	0.9998657901158376	0.9957031179952853	0.004296833849089073	0.999999841801325	1.1004305040291355e-07	0.04713312984081562	0.027892331611911302	8.468142875333087e-11	4.5267491174353885e-10	0.04704616099366812	3.249481979459229e-07	0.08577536178525019	3.1181366585413526e-07	0.0003352317535430716	2.9065561388794503e-06	0.011137346732797215	0.0942662551421806	1.5147290313440582e-46	2.8388855593442628e-15	0.0007336265491096355	0.04498245636948024	0.07281414466383296	0.007185855336166963	0.187224991356174	0.9999999516628494	1.3715106963586188e-10	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.5	0.999999951844375	0.5	0.999999951844375	0.999999951844375	0.999999951844375	0.999999951844375	0.999999951844375	0.999999951844375	0.999999951844375	0.999999951844375	1.0	0.9999999518	0.9999999518	0.9999999518	0.5	0.5	0.9999999518	0.999999951844375	0.999999951844375
1.9801980198019802	1.918518261989118e-10	0.0	0.01653269015731734	0.015112137658938228	5.407305275074059e-06	0.927496058751312	0.0	0.9274960587573253	2.601511364158864e-07	0.00036775951587545493	0.0	0.15689384600440515	0.8431061057955934	0.0	0.15689384601084191	0.8431061058335326	0.0	0.0	0.999999951844375	0.0	2.152132427036416e-07	0.999999736631132	0.00010885398259026977	7.0868720933803115e-12	0.9999999518372883	0.0	0.999999951844375	0.0	0.0	0.999999951844375	0.0	0.16961355517076604	0.0008077138136567728	0.9991922380307174	0.9849065500750874	0.015093401769287208	0.9999899218299152	1.003001446038074e-05	0.08982319582444859	0.06281128232692118	2.1464109287185604e-09	4.2665903314035e-09	0.08923884379244926	2.3269345527002062e-06	0.1501969408707345	7.689710828315079e-06	0.011652094686802303	0.0001434359755910823	0.051461768440302605	0.17964638299791294	1.6704162847753315e-40	2.9117924793379714e-13	0.0042867033056055255	0.08640502948355001	0.066919202281589	0.013080797718410916	0.35489555501463343	0.9999999379896559	1.381034447339892e-08	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.5	0.999999951844375	0.5	0.999999951844375	0.999999951844375	0.999999951844375	0.999999951844375	0.999999951844375	0.999999951844375	0.999999951844375	0.999999951844375	1.0	0.9999999518	0.9999999518	0.9999999518	0.5	0.5	0.9999999518	0.999999951844375	0.999999951844375
2.9702970297029703	1.0301638295094771e-09	0.0	0.036043133629848206	0.03009229633303882	2.4569293818383e-05	0.9160915703966409	0.0	0.9160915704042822	2.3226205056238264e-06	0.003446900747883132	0.0	0.21273493455604425	0.7872650172439546	0.0	0.2127349345645442	0.7872650172798304	0.0	0.0	0.999999951844375	0.0	1.465854486674393e-06	0.9999984859898883	0.0003304832870701075	5.6850502767439304e-11	0.999999951787525	0.0	0.999999951844375	0.0	0.0	0.999999951844375	0.0	0.25631910602231317	0.0020348913268099103	0.9979650605175643	0.9700903914529527	0.029909560391421793	0.9998439901766847	0.00015596166769110686	0.12848902896224254	0.09833253037681502	1.2963291879145224e-08	1.520030914596527e-08	0.12682949950497194	7.006018301275035e-06	0.19941950962283445	4.5242249905011105e-05	0.05965000694644798	0.0010080785516595578	0.1058781307726045	0.2569780455495461	4.289011313123194e-37	3.939591338088701e-12	0.010388598829738045	0.1241755617132111	0.06208326500385328	0.01791673499614661	0.497344595936493	0.9999997657890513	1.8601094860722498e-07	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.5	0.999999951844375	0.5	0.999999951844375	0.999999951844375	0.999999951844375	0.999999951844375	0.999999951844375	0.999999951844375	0.999999951844375	0.999999951844375	1.0	0.9999999518	0.9999999518	0.9999999518	0.5	0.5	0.9999999518	0.999999951844375	0.999999951844375
3.9603960396039604	3.245896466852167e-09	0.0	0.06391255819896732	0.04760276698678703	7.015624320085512e-05	0.9151293392902667	0.0	0.9151293392990123	1.0346824454597248e-05	0.01188148752551196	0.0	0.2585072534336887	0.7414926983663099	0.0	0.25850725344381525	0.7414926984005593	0.0	0.0	0.999999951844375	0.0	5.568210028987024e-06	0.9999943836343456	0.0007101914998505713	2.4090737748938293e-10	0.9999999516034679	0.0	0.999999951844375	0.0	0.0	0.999999951844375	0.0	0.3504762761916049	0.0036983317799428347	0.9963016200644319	0.9529984924114427	0.04700145943293142	0.9991754765756373	0.0008244752687385045	0.16350997863264824	0.1316444748624273	4.365882372273977e-08	3.5238481671722577e-08	0.16018951730664371	1.4798331523988947e-05	0.23792227440825087	0.00015046975991906428	0.12641114281467403	0.003431201047819916	0.16354161128312394	0.32701994151744607	9.15675641823647e-35	2.322610196543724e-11	0.01793820644488183	0.15854658576914074	0.05811608638343689	0.02188391361656299	0.6097761977593775	0.9999988456864708	1.1061135290127662e-06	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.5	0.999999951844375	0.5	0.999999951844375	0.999999951844375	0.999999951844375	0.999999951844375	0.999999951844375	0.999999951844375	0.999999951844375	0.999999951844375	1.0	0.9999999518	0.9999999518	0.9999999518	0.5	0.5	0.9999999518	0.999999951844375	0.999999951844375
4.9504950495049505	7.580613057816685e-09	0.0	0.10039060488487853	0.06653829312229916	0.00015549476237974245	0.9216811233430667	0.0	0.9216811233525598	3.196746306779739e-05	0.025803949210410966	0.0	0.2965752717912586	0.70342468000874	0.0	0.2965752718027118	0.7034246800416627	0.0	0.0	0.999999951844375	0.0	1.538037527121004e-05	0.9999845714691031	0.0012630296548424326	7.125576494961339e-10	0.9999999511318177	0.0	0.999999951844375	0.0	0.0	0.999999951844375	0.0	0.4421784894441016	0.0057071585731382326	0.9942927932712365	0.9348184007395777	0.06518155110479629	0.9975088004919745	0.002491151352401037	0.195229634367116	0.1620241168526186	1.0704953494502637e-07	6.430906903649171e-08	0.189734274596702	2.5764045975626158e-05	0.26890642960354283	0.0003748875106399366	0.1910679671356351	0.008106729936185724	0.21985036643526282	0.390459249931422	5.019964449258309e-33	8.695825004406377e-11	0.026065167833518105	0.18979509744694634	0.05486159702366109	0.025138402976338785	0.6917270292622366	0.9999957087795548	4.243020444732694e-06	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.5	0.999999951844375	0.5	0.999999951844375	0.999999951844375	0.999999951844375	0.999999951844375	0.999999951844375	0.999999951844375	0.999999951844375	0.999999951844375	1.0	0.9999999518	0.9999999518	0.9999999518	0.5	0.5	0.9999999518	0.999999951844375	0.999999951844375
5.9405940594059405	1.464064063281553e-08	0.0	0.14488413891855267	0.08616049918716807	0.0002936210910275953	0.9336370805905442	0.0	0.9336370806005386	7.965971494372142e-05	0.0442193420510862	0.0	0.32864547065430894	0.6713544811456895	0.0	0.3286454706668779	0.6713544811774965	0.0	0.0	0.999999951844375	0.0	3.474236090224573e-05	0.9999652094834722	0.001990859813881211	1.674926285311726e-09	0.9999999501694492	0.0	0.999999951844375	0.0	0.0	0.999999951844375	0.0	0.5254379117951207	0.007989284561923736	0.9920106672824507	0.9163359429238627	0.08366400892051144	0.9944729387972846	0.005527013047090862	0.2239591967969945	0.18941069912026137	2.1519284532825016e-07	1.010441289118608e-07	0.2158787430501018	3.9735901199074016e-05	0.29462769656544435	0.0007962582066119221	0.24771185726912612	0.015440701782221568	0.272940862897458	0.4479183720241989	1.1709208725647292e-31	2.4476179351634287e-10	0.034213038889979876	0.2181898924384599	0.05219176467701203	0.027808235322987852	0.7466973478028603	0.9999874743040146	1.2477495984789087e-05	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.5	0.999999951844375	0.5	0.999999951844375	0.999999951844375	0.999999951844375	0.999999951844375	0.999999951844375	0.999999951844375	0.999999951844375	0.999999951844375	1.0	0.9999999518	0.9999999518	0.9999999518	0.5	0.5	0.9999999518	0.999999951844375	0.999999951844375
6.930693069306931	2.4834338809568284e-08	0.0	0.1964250579250842	0.10598438033376643	0.0004962537989296456	0.9494568333362065	0.0	0.9494568333465306	0.00017350810122900983	0.06601294253775769	0.0	0.3559760330257755	0.6440239187742229	0.0	0.3559760330393077	0.6440239188050668	0.0	0.0	0.999999951844375	0.0	6.830414225773274e-05	0.9999316477021163	0.002884472494454211	3.3598199127910946e-09	0.9999999484845554	0.0	0.999999951844375	0.0	0.0	0.999999951844375	0.0	0.5983466082868039	0.010483925839596191	0.9895160260047785	0.8980556889405009	0.10194426290387325	0.9898448248369126	0.010155127007462851	0.2499805308342787	0.2139680829201693	3.778119031295111e-07	1.436193816213966e-07	0.2390141707976847	5.64231751913747e-05	0.31665812958893613	0.0015380760514464293	0.29554172515671423	0.0255594198385578	0.32213280415568735	0.4999610375926201	1.5224826928751368e-30	5.669485271763537e-10	0.04205270608525764	0.2439830954042752	0.050001557151453456	0.02999844284854642	0.7798116631180624	0.9999690674363853	3.088436361397657e-05	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.5	0.999999951844375	0.5	0.999999951844375	0.999999951844375	0.999999951844375	0.999999951844375	0.999999951844375	0.999999951844375	0.999999951844375	0.999999951844375	1.0	0.9999999518	0.9999999518	0.9999999518	0.5	0.5	0.9999999518	0.999999951844375	0.999999951844375
7.920792079207921	3.8383201248040153e-08	0.0	0.25396778882142357	0.12569791709617953	0.0007730851884768119	0.9680044096895324	0.0	0.968004409700066	0.0003453260039389883	0.09021577853297921	0.0	0.3795115868233811	0.6204883649766173	0.0	0.37951158683776354	0.6204883650066108	0.0	0.0	0.999999951844375	0.0	0.00012128781760237443	0.9998786640267718	0.003926340462653538	6.006435041911915e-09	0.9999999458379404	0.0	0.999999951844375	0.0	0.0	0.999999951844375	0.0	0.6609748300758792	0.013140624937955212	0.9868593269064196	0.880289687160769	0.1197102646836049	0.9835339271899828	0.016466024654392734	0.2735489310395841	0.23593442082299798	6.015655616271485e-07	1.9037785991489652e-07	0.2594975501987572	7.547938948819488e-05	0.33608364948109787	0.0027846178287499147	0.33512277087845543	0.03837305155849683	0.3672858746242951	0.5470978357333289	1.2970901203811998e-29	1.1407785142041728e-09	0.049402092595696584	0.26740792805383706	0.048204809744014004	0.03179519025598587	0.7961238370694848	0.9999319846528607	6.796714713842511e-05	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.5	0.999999951844375	0.5	0.999999951844375	0.999999951844375	0.999999951844375	0.999999951844375	0.999999951844375	0.999999951844375	0.999999951844375	0.999999951844375	1.0	0.9999999518	0.9999999518	0.9999999518	0.5	0.5	0.9999999518	0.999999951844375	0.999999951844375
8.910891089108912	5.5376111640076154e-08	0.0	0.3165198265322879	0.1451058970417752	0.0011313913852554255	0.9884358310213013	0.0	0.9884358310319581	0.0006431378794195333	0.11604942140317807	0.0	0.39997246892573723	0.6000274828742616	0.0	0.3999724689408838	0.6000274829034904	0.0	0.0	0.999999951844375	0.0	0.00019922040038274406	0.9998007314439913	0.0050935123679733026	9.84542072312858e-09	0.9999999419989551	0.0	0.999999951844375	0.0	0.0	0.999999951844375	0.0	0.7141844707786624	0.01591858934812386	0.9840813624962509	0.86322055252639	0.1367793993179839	0.9755543164367549	0.024445635407620542	0.2948956263102059	0.2555636531173905	8.899277297189159e-07	2.4019670048480596e-07	0.27764834953157264	9.654420078582663e-05	0.3536487613573151	0.004782832938969186	0.3673677513790872	0.05364706016523857	0.4085136093428201	0.5897912242186456	8.035380256238368e-29	2.064725918760029e-09	0.056171088766318655	0.2886786367394851	0.046730834499562966	0.03326916550043691	0.7999177208621391	0.9998625354729099	0.0001374163270890993	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.5	0.999999951844375	0.5	0.999999951844375	0.999999951844375	0.999999951844375	0.999999951844375	0.999999951844375	0.999999951844375	0.999999951844375	0.999999951844375	1.0	0.9999999518	0.9999999518	0.9999999518	0.5	0.5	0.9999999518	0.999999951844375	0.999999951844375
