time	OCT4	SOX2	NANOG	GATA6	CDX2	GCNF	OCT4_SOX2	Protein	OCT4_Gene	NANOG_Gene	SOX2_Gene	GATA6_Gene	CDX2_Gene	GCNF_Gene	targetGene	degradation	p53	A	SG	SN
0.0	0.01	0.01	0.01	0.01	0.01	0.01	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	25.0	0.0	0.0
0.9900990099009901	0.9046293412019625	0.010022994085625458	0.009873374680642935	0.3258797967428915	0.054654500299184526	0.025627138150964457	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	25.0	0.0	0.0
1.9801980198019802	1.6652644374156564	0.010084197407656972	0.009217960549777065	0.8326897758201104	0.14854968789315023	0.08358841994188401	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	25.0	0.0	0.0
2.9702970297029703	2.262036021803439	0.010172901463242064	0.008475827498415245	1.3833903038475308	0.2454480972829366	0.18553481292136753	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	25.0	0.0	0.0
3.9603960396039604	2.7086244585802484	0.010279201521695239	0.00775688605787534	1.929434750085241	0.32731545127326367	0.32252403773493044	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	25.0	0.0	0.0
4.9504950495049505	3.0356809892107957	0.01039530098068298	0.0070846058565517366	2.4514955260148104	0.3949074902247885	0.48486510881137646	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	25.0	0.0	0.0
5.9405940594059405	3.271566209088386	0.01051549134260694	0.006464081744988663	2.94161848497651	0.45127452449688316	0.6643701125807477	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	25.0	0.0	0.0
6.930693069306931	3.4384348973916943	0.010635702150209597	0.005894845962496533	3.396922689408151	0.4990055145676942	0.854530104868203	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	25.0	0.0	0.0
7.920792079207921	3.552898606766577	0.010753071736608638	0.005374432752484975	3.816999967801851	0.5400509795623841	1.0502860891868284	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	25.0	0.0	0.0
8.910891089108912	3.62736599780049	0.010865621718583886	0.004899645157069063	4.2027098847798	0.5758670617371452	1.2477542027550035	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	25.0	0.0	0.0
9.900990099009901	3.6711793605210197	0.010972022587734978	0.004467078443592667	4.555569871792925	0.6075542093834502	1.4439833803381228	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	25.0	0.0	0.0
10.89108910891089	3.6914488883716445	0.011071425435449858	0.0040733563505728826	4.877425699778155	0.6359568730126164	1.6367577215831528	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	25.0	0.0	0.0
11.881188118811881	3.69364400207014	0.01116333965449908	0.0037152416853268783	5.17026498995753	0.6617319783650745	1.8244394534724142	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	25.0	0.0	0.0
12.871287128712872	3.6820117569511273	0.011247542573900161	0.0033896868669529416	5.4361085051095985	0.6853961976481946	2.005845169353121	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	25.0	0.0	0.0
13.861386138613861	3.6598759230865268	0.011324011600711358	0.003093853935877627	5.676945940490056	0.7073592167395336	2.180148405768392	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	25.0	0.0	0.0
14.85148514851485	3.629853850271456	0.011392872541492467	0.002825118428141385	5.894698198763423	0.7279476839342992	2.346802814902109	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	25.0	0.0	0.0
15.841584158415841	3.594016129109118	0.01145435980098638	0.002581064585086454	6.091195908082137	0.7474228417319118	2.505481403659128	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	25.0	0.0	0.0
16.831683168316832	3.554005880697302	0.011508785475854736	0.002359475965355788	6.268168119530347	0.7659937820443928	2.6560283309675534	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	25.0	0.0	0.0
17.821782178217823	3.511129117655231	0.01155651522884659	0.002158323754456193	6.427237468163062	0.7838276028642596	2.7984205556914072	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	25.0	0.0	0.0
18.81188118811881	3.4664240335854286	0.011597949417385074	0.0019757540982338097	6.569919462114842	0.80105732267666	2.9327372547524937	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	25.0	0.0	0.0
19.801980198019802	3.420714742560938	0.011633508339769557	0.0018100752387491547	6.697624390303733	0.8177881430500413	3.059135389717944	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	25.0	0.0	0.0
20.792079207920793	3.3746533664265486	0.011663620746486043	0.001659744907033732	6.811660864828915	0.8341024699705243	3.1778301680238075	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	25.0	0.0	0.0
21.78217821782178	3.328753286275838	0.011688714958883812	0.0015233582341099327	6.913240343913168	0.850063987360991	3.2890794150089504	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	25.0	0.0	0.0
22.77227722772277	3.2834156166355353	0.011709212081130287	0.0013996363225193876	7.003482198596124	0.8657209954630408	3.393171082326677	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	25.0	0.0	0.0
23.762376237623762	3.2389504253362635	0.011725520898603315	0.0012874155469230386	7.083419030889726	0.8811091704861791	3.490413280700293	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	25.0	0.0	0.0
24.752475247524753	3.195593842201034	0.011738034136282128	0.0011856376061650264	7.154002048285247	0.8962538624856704	3.581126349654761	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	25.0	0.0	0.0
25.742574257425744	3.153521922814287	0.011747125813327746	0.001093340320674688	7.216106365871728	0.911172019959317	3.665636575029252	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	25.0	0.0	0.0
26.73267326732673	3.1128619310633394	0.011753149479035416	0.0010096491517714845	7.270536152761892	0.9258738089995892	3.7442712419493307	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	25.0	0.0	0.0
27.722772277227723	3.073701557567577	0.011756437153051249	0.0009337694076780549	7.318029571445666	0.9403639801614726	3.817354769622511	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	25.0	0.0	0.0
28.712871287128714	3.0360964699392365	0.011757298827182102	0.0008649790985435099	7.359263479442459	0.9546430237890301	3.8852057269306632	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	25.0	0.0	0.0
29.7029702970297	3.0000765140172914	0.011756022408356279	0.0008026223972847204	7.3948578780322265	0.9687081473438471	3.948134561676749	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	25.0	0.0	0.0
30.693069306930692	2.9656508180852703	0.011752874004446464	0.0007461036626087858	7.425380103620536	0.9825541014733508	4.006441907988635	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	25.0	0.0	0.0
31.683168316831683	2.9328119975213007	0.01174809847303591	0.0006948819831433236	7.451348763009579	0.996173876270193	4.060417363395244	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	25.0	0.0	0.0
32.67326732673267	2.901539621561588	0.011741920166600446	0.0006484662016161038	7.4732374190033415	1.0095592858262428	4.11033864524082	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	25.0	0.0	0.0
33.663366336633665	2.8718030723550836	0.011734543819774157	0.0006064103802799628	7.491478035450371	1.0227014561892531	4.156471052730913	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	25.0	0.0	0.0
34.65346534653465	2.843563901686516	0.01172615553458434	0.0005683096711667378	7.506464192468391	1.0355912294763951	4.199067174373281	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	25.0	0.0	0.0
35.64356435643565	2.816777771661879	0.011716923827829469	0.0005337965570031094	7.518554083494789	1.048219495122043	4.23836679123388	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	25.0	0.0	0.0
36.633663366336634	2.7913960500363224	0.011707000711827516	0.0005025374310475625	7.528073306118848	1.0605774577598606	4.2745969353358895	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	25.0	0.0	0.0
37.62376237623762	2.7673671183852946	0.011696522785620219	0.00047422948645281396	7.535317458610251	1.0726568500476066	4.307972069791813	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	25.0	0.0	0.0
38.613861386138616	2.7446374412116543	0.011685612318602708	0.00044859788802801545	7.5405545537793435	1.0844500977532048	4.338694363236419	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	25.0	0.0	0.0
39.603960396039604	2.723152435849713	0.011674378312611361	0.0004253932014421681	7.544027261379289	1.0959504435846306	4.366954036059067	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	25.0	0.0	0.0
40.59405940594059	2.702857175937641	0.011662917531726325	0.0004043890575635591	7.545954989311387	1.1071520354487812	4.392929760086697	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	25.0	0.0	0.0
