time	AC_active_cyto_mem	G_GDP_cyto	G_protein_cyto	G_a_s_cyto	GRK_bg_cyto	iso_BAR_p_cyto_mem	PDE4_cyto	ATP_cyto	AC_PKA_cyto_mem	R2C2_cyto	PP_PDE_cyto	BAR_cyto_mem	BAR_G_cyto_mem	iso_extra	iso_BAR_cyto_mem	MAPK_active_cyto	MEK_cyto	MEK_active_cyto	B_Raf_active_cyto	bg_cyto	B_Raf_cyto	PKA_cyto	AC_cyto_mem	AMP_cyto	GRK_cyto	PP2A_cyto	MAPK_cyto	PTP_cyto	PTP_PKA_cyto	c_R2C2_cyto	c2_R2C2_cyto	c3_R2C2_cyto	iso_BAR_G_cyto_mem	PDE_high_km_cyto	cAMP_cyto	PTP_PP_cyto	PDE4_P_cyto
0.0	0.0	0.0	2167.2	0.0	0.0	0.0	240.8	3010000.0	0.0	120.4	120.4	18.8	0.0	668.8888888888882	0.0	0.0	108.36	0.0	0.0	0.0	120.4	0.0	60.0	3010000.0	0.602	60.2	216.72	120.4	0.0	0.0	0.0	0.0	0.0	301.0	0.0	60.2	0.0
0.9900990099009901	0.38427737942566875	0.0007363145061367437	2148.066470449661	0.016947809863821738	0.00016371624912354108	2.4028194799649943e-06	240.79999999999765	3009988.784166234	0.0	120.39692454689636	120.4	0.002782643730508989	0.11845269397792545	650.2101242265961	0.06564690690314619	1.384466780233198e-16	108.36	1.051321366629202e-14	1.6112533333509426e-12	0.40179778754650386	120.3999999999985	4.198411707346814e-12	59.61572262057438	3010007.08573646	0.6018362837508793	60.2	216.72	120.4	7.474103721665266e-14	0.0030754138217638847	3.881419419138084e-08	4.6366317346717566e-10	18.61311535202215	301.0	4.1270218074961065	60.2	2.4793242242249758e-12
1.9801980198019802	0.8343305385370231	0.002151195552199072	2147.6050890711313	0.02622081606497098	0.0006899752307571474	2.855849869829634e-06	240.7999999996585	3009973.9368033875	0.0	120.39114968065074	120.4	0.002305015395463279	0.1177674861378981	650.2089613904216	0.06548375003460025	8.0688954608755e-14	108.359999999997	3.074019332854996e-12	2.2464246302683978e-10	0.8620125749234363	120.39999999977549	2.790024890741495e-10	59.16566946146302	3010020.364848589	0.6013100247692461	60.2	216.72	120.39999999998975	1.0352270528545666e-11	0.008849994012544394	3.1440196048060816e-07	1.0655822146781172e-08	18.614440892035372	301.0	5.689497357980711	60.2	3.416110168426286e-10
2.9702970297029703	1.2836450064991491	0.004157301997374406	2147.144384752627	0.03561932570709193	0.0015029568740783812	3.3309042646583834e-06	240.79999999437752	3009955.4028642643	0.0	120.38368903344909	120.4	0.0023053077245055414	0.11776731497693856	650.2089615115896	0.06549774819601706	2.9300352805381277e-12	108.3599999999228	7.722199496398374e-11	3.7397140523485615e-09	1.3219186773295366	120.39999999626039	3.0965219389584927e-09	58.71635499350088	3010037.4961337782	0.6004970431259256	60.2	216.7199999999971	120.39999999982886	1.7124674268776234e-10	0.016309861413695583	1.0382958304998907e-06	6.374495551473378e-08	18.614426297651473	301.0	7.0846898042854	60.2	5.62256569461511e-09
3.9603960396039604	1.7322059177525695	0.00673857833422133	2146.6837303080697	0.045146403509185355	0.0025380562917775525	3.836363078958037e-06	240.7999999588745	3009933.188481235	0.0	120.37460978250462	120.4	0.0023056153419763695	0.11776720173204865	650.2089617059621	0.06551175595439349	3.6492798757332307e-11	108.35999999924402	7.560708745628157e-10	2.7651801478515585e-08	1.7815528433041976	120.39999997234833	1.7374896718766234e-08	58.26779408224746	3010058.3158474364	0.5994619437082266	60.2	216.7199999999635	120.39999999874158	1.2585449758702558e-09	0.025387539355303343	2.4329024577690364e-06	2.2786276590942087e-07	18.614411590061703	301.0	8.47027815753316	60.2	4.1125587323993535e-08
4.9504950495049505	2.180002329040781	0.009871595402001236	2146.2231577175185	0.054804426653395646	0.0037445217865631226	4.37862562730419e-06	240.79999980538386	3009907.2998790354	0.0	120.36391508409315	120.4	0.0023059230244848756	0.11776708824466059	650.2089619001573	0.06552576695765716	2.5729562426121706e-10	108.35999999552429	4.47582790004062e-09	1.3222889219918138e-07	2.2409338293096135	120.39999986777123	6.730965929388783e-08	57.81999767095925	3010082.8069183063	0.5982554782134412	60.2	216.71999999974273	120.39999999401712	5.983003564586672e-09	0.03607950589820623	4.7277623183634785e-06	6.149367061559379e-07	18.614396842600772	301.0	9.857111568662729	60.2	1.9461622032396425e-07
5.9405940594059405	2.6270230868836313	0.013526089021718713	2145.7627059734978	0.06459582401763318	0.005082509685827594	4.962623521718444e-06	240.79999930147142	3009877.7433730136	0.0	120.35160376602303	120.4	0.00230623074592633	0.11776697448797453	650.2089620941222	0.06553978004432544	1.2706704659346062e-09	108.3599999807001	1.9300043096003357e-08	4.794669767329087e-07	2.7000624902371544	120.39999952053317	2.0552360225292594e-07	57.372976913116396	3010110.9623089083	0.5969174903141766	60.2	216.71999999872932	120.39999997843007	2.1570052399154202e-08	0.048386501604494904	8.142858533726356e-06	1.3839904273777175e-06	18.614382051551456	301.0	11.245910302703251	60.2	6.98528648495731e-07
6.930693069306931	3.0732568227534145	0.017665648265332977	2145.302420376073	0.07452307738292091	0.006520757594731723	5.592136149912458e-06	240.79999793394458	3009844.525370869	0.0	120.3376744574243	120.4	0.002306538476518549	0.11776686044823687	650.208962287813	0.06555379385446768	4.908063139518155e-09	108.35999993322201	6.677809972423344e-08	1.4324546131125375e-06	3.1589247908069353	120.39999856754552	5.303573689320472e-07	56.926743177246614	3010142.7755949353	0.5954792424052725	60.2	216.71999999509194	120.39999993592349	6.407661813561354e-08	0.06230939973616634	1.2874787007136436e-05	2.737695242357711e-06	18.614367214537832	301.0	12.636688697259062	60.2	2.0660554775297045e-06
7.920792079207921	3.5186919483900354	0.02224852755168032	2144.842351724525	0.08458872261699728	0.008034747990711424	6.270038829829413e-06	240.79999471044343	3009807.6523744366	0.0	120.3221258783441	120.4	0.0023068461826818583	0.11776674611887841	650.2089624811899	0.06556780685442552	1.581743917667963e-08	108.35999980372648	1.9627361746012414e-07	3.7041723356595064e-06	3.617494450568001	120.3999962958278	1.2060248762573595e-06	56.48130805161	3010178.2403084715	0.5939652520092926	60.2	216.71999998418255	120.39999983524254	1.647575711778799e-07	0.07784891648362909	1.9086701573158387e-05	4.912445912102118e-06	18.614352330258388	301.0	14.029410424851031	60.2	5.289556628561156e-06
8.910891089108912	3.963316651011708	0.027228558183606328	2144.3825554096256	0.0947953508774902	0.009605260733561157	6.998497782608028e-06	240.79998789799816	3009767.1309815077	0.0	120.30495686162448	120.4	0.0023071538276329445	0.11776663149904387	650.208962674215	0.06558181736469769	4.433199287998059e-08	108.3599994916127	5.083874070398994e-07	8.559608252387428e-06	4.075735299339244	120.39999144039187	2.483667595347917e-06	56.036683348988326	3010217.34989035	0.592394739266443	60.2	216.719999955668	120.39999962143557	3.785645310855715e-07	0.09500558890077214	2.6902376942309205e-05	8.163430281392013e-06	18.61433739826404	301.0	15.42403430808762	60.2	1.2102001881869445e-05
