time	C1	C2	C3	IC3	IC2	IM1	IM2	O	IF
0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.9900990099009901	0.000421877599724744	0.03166201739049342	0.9612453008403585	0.006454228671460928	0.0002126533941965378	8.47617000269507e-09	1.719266972341678e-14	1.0330400517093603e-06	2.8804728179568603e-06
1.9801980198019802	0.0004191925289233809	0.03145526530641313	0.9549100201994775	0.01278751440403105	0.00042128636807622867	3.445632323706619e-08	1.4680156823267884e-13	1.027108550294986e-06	5.659513349610988e-06
2.9702970297029703	0.00041646507898556747	0.03125055940258296	0.9486955784651541	0.019001923412192725	0.0006259900921207351	7.690320459687656e-08	4.975865269949221e-13	1.0208319249464234e-06	8.38569862778751e-06
3.9603960396039604	0.00041378879699319036	0.0310496952620056	0.9425977801572313	0.02509967389132239	0.0008268510792719258	1.3530138082052532e-07	1.1741505846161436e-12	1.0146729853067466e-06	1.1060722926262155e-05
4.9504950495049505	0.0004111627519304716	0.030852601341756682	0.9366144351227373	0.03108295586637149	0.0010239414756056987	2.091480877984269e-07	2.277785271840761e-12	1.0086296690001304e-06	1.3685546854505605e-05
5.9405940594059405	0.29818955067084596	0.18074913708386428	0.056894574005983585	0.0069735314406658205	0.04965706611923663	0.0028692476109078917	2.4072346135153702e-08	0.15113304182901266	0.25353382705242633
6.930693069306931	0.13384013682815557	0.06197004208398535	0.015088092562553057	0.022738111766302166	0.1393849364161095	0.016445799120608777	3.339617023418539e-07	0.08197181976530747	0.5285607273805653
7.920792079207921	0.053615527914986374	0.02402357911362865	0.005667597578186638	0.032961683643276965	0.18418135469488764	0.03589615814858351	1.2355256707479898e-06	0.034333339886019845	0.6293195233800492
8.910891089108912	0.021853823346293173	0.009626678178162247	0.0022496565135799547	0.036754012756031754	0.19932821950755306	0.05729578638087512	2.854932425471331e-06	0.014916781412017804	0.6579721868583506
9.900990099009901	0.009477580641028561	0.004043520898406929	0.0009305238007042713	0.0376807423568495	0.20221443905361475	0.07911686677821979	5.229222369181326e-06	0.0073084201557885465	0.6592226769783075
10.89108910891089	0.0046487623602387	0.0018693857282838825	0.0004174244237825206	0.0374851034583111	0.20036903682203316	0.1007790588618524	8.3613557651096e-06	0.004317562084978074	0.6501053047900442
11.881188118811881	0.0027511710637919858	0.0010182975210092167	0.00021692024063576905	0.03686577561151828	0.1967552937066319	0.12206514578144648	1.22413988714625e-05	0.0031212891200916673	0.6371938654412926
12.871287128712872	0.0019920370726931825	0.0006809562012861995	0.00013778198323035704	0.036094846232486974	0.19252393960463324	0.1428983108115258	1.6854680928741376e-05	0.002622544341949751	0.6230327289565551
13.861386138613861	0.0016753787196884772	0.0005432116727223453	0.00010578745571313876	0.03527768748727129	0.1881201359349024	0.16325603884489676	2.2184949906240437e-05	0.0023953932167028002	0.608604181603486
14.85148514851485	0.001531008529042734	0.0004831105360374037	9.212402222144115e-05	0.03445490616943778	0.1837150930716532	0.1831367193158116	2.8215591156193912e-05	0.0022744707142212275	0.594284351935708
15.841584158415841	0.001454029655098147	0.0004533077522957528	8.560617174430348e-05	0.033641972353538115	0.17937371008000352	0.2025466868949196	3.493009449770534e-05	0.002195564547975712	0.5802141923352165
16.831683168316832	0.0014037094097613303	0.0004354204104838547	8.189102949946119e-05	0.03284460520621978	0.17511965427871626	0.2214951948806718	4.2312229699040297e-05	0.002133729217650236	0.5664434832225875
17.821782178217823	0.001364224257573773	0.00042230893772422746	7.929208402433596e-05	0.032064745347068095	0.17096062291569067	0.23999246792953338	5.034610889912846e-05	0.002079263238701432	0.5529867290660744
18.81188118811881	0.0013294200224949892	0.00041119821616798167	7.715397049267555e-05	0.031302873312819314	0.16689814953237653	0.2580489499235984	5.9016205280535956e-05	0.002028382882971924	0.539844855819087
19.801980198019802	0.001296896181666298	0.0004010073737856487	7.522160263886224e-05	0.030558909368077137	0.1629314097012707	0.2756750157676156	6.83073548890175e-05	0.0019796019520589266	0.5270136305832873
20.792079207920793	6.0561215597830535e-06	0.00035823427430055213	0.010363284889620237	0.6881115961716705	0.023790037735013415	0.27668576098915765	7.16612792097067e-05	1.1804774809228817e-07	0.0006132503770097603
21.78217821782178	8.569030426090889e-06	0.000615995782351992	0.018673905151294048	0.6838813381231146	0.022857761549153803	0.2733286786258867	7.341953354485245e-05	1.0372576427785204e-07	0.0005602283637537914
22.77227722772277	1.215448849432487e-05	0.0008853515603465738	0.02685129427083152	0.6789185088725171	0.02269022158165685	0.27001230970041107	7.51558126952823e-05	1.1171388606524457e-07	0.0005548918844512318
23.762376237623762	1.568964529627774e-05	0.0011509236634681293	0.034913760185316334	0.6740315352957282	0.022525282726328824	0.2667361887350212	7.68703834920965e-05	1.195904662127379e-07	0.0005496296601726908
