time	PP	NP	STAB	UPS	EP1	EP2	ED	LP	BAS
0.0	0.01	0.01	0.01	0.001	0.18	0.14	0.01	0.01	0.96
0.9900990099009901	1.0010597092750897	1.9882842379769443	0.9980072473783627	0.19971439534451066	0.2677703247637965	0.1408208948295812	0.010553938900197306	0.009991824635493906	0.8708630168709313
1.9801980198019802	1.9872253065931242	3.954894894444777	1.9666424308162693	0.39563513325053734	0.3420554545579219	0.14424340423218446	0.012980772255134023	0.009995509804801963	0.7907248591499579
2.9702970297029703	2.9685209602653857	5.902365424259444	2.9162853820290398	0.5888014887349636	0.40213311350849845	0.15137486218974827	0.017732765794597698	0.01003321547547788	0.7187260430316779
3.9603960396039604	3.944970719347318	7.823541040783196	3.8473084856810917	0.7792521847152135	0.44782747202329476	0.16281191459716646	0.025100783623466533	0.010151503056130913	0.6541083266999415
4.9504950495049505	4.916598514133825	9.711624460426718	4.7600768250101035	0.9670253997163469	0.47948594502987163	0.1786593279545048	0.0352121064740128	0.010436994622968333	0.5962056259186425
5.9405940594059405	5.883428156745756	11.560216208525754	5.65494832499041	1.1521587755246359	0.49792368850033214	0.19858335906293015	0.04802929161577664	0.011031265193698434	0.5444323956272628
6.930693069306931	6.845483341713479	13.363349272663928	6.5322738926866855	1.3346894247333965	0.5043429870398553	0.22189175924622817	0.06335229720759072	0.012142661152500608	0.4982702953538252
7.920792079207921	7.802787646557576	15.115517985977396	7.392397554855525	1.5146539381827315	0.500236200756231	0.247630802578244	0.08082587951852875	0.014052942340764195	0.45725417480623193
8.910891089108912	8.755364532366652	16.811701108203394	8.235656592849107	1.6920883922946792	0.48728138368138435	0.2746892624523896	0.09995386481447438	0.01711701516481683	0.42095847388693464
9.900990099009901	9.703237344372349	18.447379153060037	9.062381674873741	1.8670283563052406	0.46723918304422946	0.30189990631993635	0.12012127572871895	0.021754592886986942	0.388985042020128
10.89108910891089	10.646429312521423	20.01854608523636	9.872896985655208	2.0395088993947343	0.44185836239640053	0.32813060608201305	0.14062447004742698	0.028433384668883257	0.36095317680527605
