time	APC	APC_Va	Va	Va_i_506	Va_i_306	APC_Va_i_506	APC_Va_i_306	Va_i_306_506	Va_1_306_Va_LC	Va_307_506	Va_507_679_709	APC_Va_1_306_Va_LC	Xa	Xa_Va	Xa_Va_i_506	Xa_Va_i_306_506	Xa_Va_i_306	Va_307_679_709	PT	Va_PT	Xa_Va_PT	Xa_Va_i_506_PT	Xa_Va_i_306_PT	Xa_Va_i_306_506_PT
17.821782178217823	8.589774734717896e-10	3.260536946585892e-10	6.981301115238567e-09	8.29694499389077e-09	9.707365978060577e-10	7.854074374411063e-10	4.992328560294505e-11	1.862684317437539e-09	6.577073447745274e-10	3.5847255297948574e-10	3.5847255297948574e-10	6.917443289976252e-11	0.0	0.0	0.0	0.0	0.0	3.684092247047772e-10	0.0	0.0	0.0	0.0	0.0	0.0
18.81188118811881	8.559897358828277e-10	3.070811746117574e-10	6.6133013918131945e-09	8.4586757551194e-09	9.599140774247376e-10	8.011001467733296e-10	4.931601903335804e-11	2.00402644981302e-09	7.293241705717312e-10	4.1201892135724574e-10	4.1201892135724574e-10	7.719351914879479e-11	0.0	0.0	0.0	0.0	0.0	3.944987683859334e-10	0.0	0.0	0.0	0.0	0.0	0.0
19.801980198019802	8.534473212235425e-10	2.8977988497397536e-10	6.269002678662202e-09	8.598094725918818e-09	9.456357198047813e-10	8.140329773862932e-10	4.849537112983542e-11	2.144958067188334e-09	8.04321585146799e-10	4.694906867282548e-10	4.694906867282548e-10	8.561138500895462e-11	0.0	0.0	0.0	0.0	0.0	4.204422834649724e-10	0.0	0.0	0.0	0.0	0.0	0.0
20.792079207920793	8.513495779487414e-10	2.741481565225952e-10	5.9483892054765235e-09	8.715218090745603e-09	9.279062373994352e-10	8.242089030997493e-10	4.7461682496694446e-11	2.285473743061172e-09	8.826983750801196e-10	5.308872576592073e-10	5.308872576592073e-10	9.442789821179677e-11	0.0	0.0	0.0	0.0	0.0	4.462390156871379e-10	0.0	0.0	0.0	0.0	0.0	0.0
21.78217821782178	8.490362126642895e-10	2.5849435420362795e-10	5.635478917580466e-09	8.826447612482858e-09	9.11501356869678e-10	8.34641672705392e-10	4.656013069512019e-11	2.4200741142754528e-09	9.632248283536727e-10	5.956092597566997e-10	5.956092597566997e-10	1.0350901436313097e-10	0.0	0.0	0.0	0.0	0.0	4.711245830285257e-10	0.0	0.0	0.0	0.0	0.0	0.0
22.77227722772277	8.469372559602766e-10	2.4392019253814223e-10	5.3406804794618014e-09	8.921101282445064e-09	8.933107812287885e-10	8.433685160425816e-10	4.5565911249343575e-11	2.552340761995149e-09	1.0467018219555472e-09	6.640470487722351e-10	6.640470487722351e-10	1.1294203282176333e-10	0.0	0.0	0.0	0.0	0.0	4.955968060878476e-10	0.0	0.0	0.0	0.0	0.0	0.0
23.762376237623762	8.450527078367029e-10	2.3042567152613786e-10	5.063993891120528e-09	8.999179100632222e-09	8.733345104767666e-10	8.503894331113181e-10	4.447902415936459e-11	2.682273686220261e-09	1.1331293558857437e-09	7.362006247058141e-10	7.362006247058141e-10	1.227269535876939e-10	0.0	0.0	0.0	0.0	0.0	5.196556848651039e-10	0.0	0.0	0.0	0.0	0.0	0.0
24.752475247524753	8.433825682935685e-10	2.1801079116761494e-10	4.805419152556647e-09	9.060681067044329e-09	8.515725446136122e-10	8.557044239116014e-10	4.3299469425183235e-11	2.8098728869507887e-09	1.222507430144262e-09	8.120699875574363e-10	8.120699875574363e-10	1.328637766609227e-10	0.0	0.0	0.0	0.0	0.0	5.433012193602943e-10	0.0	0.0	0.0	0.0	0.0	0.0
25.742574257425744	8.418538045574936e-10	2.0646134527308535e-10	4.561813903690289e-09	9.108902109508788e-09	8.288019428742711e-10	8.596794720537849e-10	4.207122563788276e-11	2.9343671426368406e-09	1.3145350179912132e-09	8.91400605084173e-10	8.91400605084173e-10	1.432993359923648e-10	0.0	0.0	0.0	0.0	0.0	5.664337490267575e-10	0.0	0.0	0.0	0.0	0.0	0.0
26.73267326732673	8.402772763713399e-10	1.9522258270979823e-10	4.325040061219642e-09	9.152375431239523e-09	8.070351330594094e-10	8.632624017949411e-10	4.090818854099192e-11	3.053759143912954e-09	1.408432520455434e-09	9.735332897507626e-10	9.735332897507626e-10	1.538959421621946e-10	0.0	0.0	0.0	0.0	0.0	5.887951730071696e-10	0.0	0.0	0.0	0.0	0.0	0.0
27.722772277227723	8.388083104374975e-10	1.847500789612653e-10	4.101780822377126e-09	9.184093352665317e-09	7.846194592045868e-10	8.65674836186007e-10	3.971682410570984e-11	3.1696891311070407e-09	1.5048401636802608e-09	1.0590093828224538e-09	1.0590093828224538e-09	1.6476666916036584e-10	0.0	0.0	0.0	0.0	0.0	6.105974501708834e-10	0.0	0.0	0.0	0.0	0.0	0.0
28.712871287128714	8.374469067559663e-10	1.750438340274865e-10	3.8920361871627386e-09	9.204055873786172e-09	7.615549213098032e-10	8.669167752269826e-10	3.849713233203652e-11	3.2821571042191014e-09	1.6037579476656945e-09	1.147828884299247e-09	1.147828884299247e-09	1.7591151698687857e-10	0.0	0.0	0.0	0.0	0.0	6.31840580517899e-10	0.0	0.0	0.0	0.0	0.0	0.0
29.7029702970297	8.361930653267463e-10	1.661038479084618e-10	3.695806155576481e-09	9.212262994602087e-09	7.378415193750585e-10	8.66988218917868e-10	3.7249113219971965e-11	3.3911630632491358e-09	1.7051858724117348e-09	1.2399917941811419e-09	1.2399917941811419e-09	1.8733048564173277e-10	0.0	0.0	0.0	0.0	0.0	6.525245640482165e-10	0.0	0.0	0.0	0.0	0.0	0.0
30.693069306930692	8.349513343209626e-10	1.575417466450397e-10	3.508806308530778e-09	9.21329300294236e-09	7.143022309488017e-10	8.664335759916419e-10	3.601603660741984e-11	3.4961626012480634e-09	1.8084148157025965e-09	1.3347775619362645e-09	1.3347775619362645e-09	1.98960934830837e-10	0.0	0.0	0.0	0.0	0.0	6.725981887847528e-10	0.0	0.0	0.0	0.0	0.0	0.0
31.683168316831683	8.336767473580376e-10	1.4917457123623032e-10	3.3290183000021284e-09	9.20930268338988e-09	6.913247523390701e-10	8.655093118357711e-10	3.481828647257767e-11	3.5968992536687938e-09	1.9131107173132786e-09	1.4318467435767593e-09	1.4318467435767593e-09	2.1077335535214892e-10	0.0	0.0	0.0	0.0	0.0	6.920373292887528e-10	0.0	0.0	0.0	0.0	0.0	0.0
32.67326732673267	8.324258816790924e-10	1.4123252289861607e-10	3.158981637243963e-09	9.197578343629974e-09	6.684212793859595e-10	8.63892738613709e-10	3.363021544879787e-11	3.693695707290502e-09	2.0196938958386095e-09	1.5316264316126598e-09	1.5316264316126598e-09	2.228048760387611e-10	0.0	0.0	0.0	0.0	0.0	7.108723404775587e-10	0.0	0.0	0.0	0.0	0.0	0.0
33.663366336633665	8.31192791949633e-10	1.3369141128274925e-10	2.998429459946864e-09	9.178405147947868e-09	6.456430722577055e-10	8.61617765492594e-10	3.245451865112296e-11	3.7865180530571624e-09	2.1281201827297033e-09	1.634071745668365e-09	1.634071745668365e-09	2.350515952629567e-10	0.0	0.0	0.0	0.0	0.0	7.291000325502265e-10	0.0	0.0	0.0	0.0	0.0	0.0
34.65346534653465	8.299715328351652e-10	1.265270460391822e-10	2.8470949078014136e-09	9.15206826062879e-09	6.230413911225441e-10	8.587183016395646e-10	3.129389119459545e-11	3.875332381912749e-09	2.2383454094376746e-09	1.7391378053682735e-09	1.7391378053682735e-09	2.4750961139701875e-10	0.0	0.0	0.0	0.0	0.0	7.467172157058123e-10	0.0	0.0	0.0	0.0	0.0	0.0
35.64356435643565	8.287561590011954e-10	1.1971523681846724e-10	2.7047111204981967e-09	9.118852845957971e-09	6.006674961487114e-10	8.552282562217592e-10	3.015102819425788e-11	3.9601047848012336e-09	2.350325407413636e-09	1.846779730336782e-09	1.846779730336782e-09	2.6017502281323017e-10	0.0	0.0	0.0	0.0	0.0	7.63720700143372e-10	0.0	0.0	0.0	0.0	0.0	0.0
36.633663366336634	8.275407251132294e-10	1.1323179327115673e-10	2.5710112377277948e-09	9.079044068220636e-09	5.785726475044429e-10	8.511815384063166e-10	2.902862476515275e-11	4.040801352666593e-09	2.464016008108702e-09	1.95695264019829e-09	1.95695264019829e-09	2.7304392788387414e-10	0.0	0.0	0.0	0.0	0.0	7.801072960619616e-10	0.0	0.0	0.0	0.0	0.0	0.0
37.62376237623762	8.263192858367733e-10	1.0705252504780304e-10	2.4457283991807925e-09	9.032927091702017e-09	5.568081053579749e-10	8.466120573603752e-10	2.7929376022322612e-11	4.117388176452798e-09	2.5793730429739855e-09	2.069611654577194e-09	2.069611654577194e-09	2.861124249812335e-10	0.0	0.0	0.0	0.0	0.0	7.95873813660637e-10	0.0	0.0	0.0	0.0	0.0	0.0
38.613861386138616	8.250978960311058e-10	1.0126300074182368e-10	2.327298006169557e-09	8.982061331650306e-09	5.354533196247446e-10	8.415092840289689e-10	2.684907839098143e-11	4.190074729350489e-09	2.6961234524038566e-09	2.184340450872902e-09	2.184340450872902e-09	2.992990001492693e-10	0.0	0.0	0.0	0.0	0.0	8.110820019768942e-10	0.0	0.0	0.0	0.0	0.0	0.0
39.603960396039604	8.238892724912626e-10	9.60097218815536e-11	2.2134350174978513e-09	8.928713606728558e-09	5.14603389824556e-10	8.358380193737604e-10	2.577969847248226e-11	4.259205598776158e-09	2.813867107384947e-09	2.3005164994612274e-09	2.3005164994612274e-09	3.124790527655901e-10	0.0	0.0	0.0	0.0	0.0	8.258296609969083e-10	0.0	0.0	0.0	0.0	0.0	0.0
40.59405940594059	8.226704911287987e-10	9.111320311813454e-11	2.105708708258252e-09	8.871366177537101e-09	4.942696912045559e-10	8.296950470165376e-10	2.473369215401876e-11	4.3244025206274795e-09	2.9328836912167413e-09	2.418620463659002e-09	2.418620463659002e-09	3.257584928147847e-10	0.0	0.0	0.0	0.0	0.0	8.400217206900788e-10	0.0	0.0	0.0	0.0	0.0	0.0
41.584158415841586	8.214370401190341e-10	8.656236560054558e-11	2.0036971939195318e-09	8.810456426841593e-09	4.745068514018753e-10	8.231089676578667e-10	2.3712930452309674e-11	4.385660659615547e-09	3.0531016926605284e-09	2.538563091634218e-09	2.538563091634218e-09	3.3912414731598616e-10	0.0	0.0	0.0	0.0	0.0	8.53662748668715e-10	0.0	0.0	0.0	0.0	0.0	0.0
42.57425742574257	8.201844076372889e-10	8.234613047776582e-11	1.906978589950463e-09	8.746421737407686e-09	4.5536949805364536e-10	8.161083819983137e-10	2.271928438407375e-11	4.442975180451455e-09	3.174449600477596e-09	2.6602551315548672e-09	2.6602551315548672e-09	3.5256284328832734e-10	0.0	0.0	0.0	0.0	0.0	8.667573125451264e-10	0.0	0.0	0.0	0.0	0.0	0.0
43.56435643564356	8.189080818588829e-10	7.84534188987744e-11	1.8151310118198208e-09	8.679699492001037e-09	4.369122587969976e-10	8.087218907384449e-10	2.1754624966029764e-11	4.496341247846298e-09	3.2968559034292303e-09	2.783607331588939e-09	2.783607331588939e-09	3.6606140775094094e-10	0.0	0.0	0.0	0.0	0.0	8.793099799316217e-10	0.0	0.0	0.0	0.0	0.0	0.0
44.554455445544555	8.176035509591363e-10	7.487315201255047e-11	1.7277325749963776e-09	8.610727073387301e-09	4.191897612690631e-10	8.009780945788267e-10	2.0820823214896456e-11	4.545754026511169e-09	3.4202490902767196e-09	2.908530439904425e-09	2.908530439904425e-09	3.796066677229599e-10	0.0	0.0	0.0	0.0	0.0	8.913253184405105e-10	0.0	0.0	0.0	0.0	0.0	0.0
45.54455445544554	8.162663031133692e-10	7.159425096807306e-11	1.6443613949489059e-09	8.539941864332134e-09	4.02256633106973e-10	7.92905594220025e-10	1.991975014739258e-11	4.591208681157164e-09	3.544557649781353e-09	3.0349352046693183e-09	3.0349352046693183e-09	3.931854502235172e-10	0.0	0.0	0.0	0.0	0.0	9.028078956841019e-10	0.0	0.0	0.0	0.0	0.0	0.0
46.53465346534654	8.148958644537592e-10	6.856216069173085e-11	1.5649748890595507e-09	8.467376744507009e-09	3.860388360719996e-10	7.845557160361032e-10	1.9050356539577536e-11	4.632894988609739e-09	3.669677291670754e-09	3.162686568754441e-09	3.162686568754441e-09	4.0680028881271296e-10	0.0	0.0	0.0	0.0	0.0	9.137910120794454e-10	0.0	0.0	0.0	0.0	0.0	0.0
47.524752475247524	8.135109968809292e-10	6.551521677712998e-11	1.4913373696410712e-09	8.391137646830595e-09	3.698494014058527e-10	7.760880455550849e-10	1.8197681906170882e-11	4.671929806814924e-09	3.795347574944948e-09	3.291431270596818e-09	3.291431270596818e-09	4.205285388963894e-10	0.0	0.0	0.0	0.0	0.0	9.244448435968053e-10	0.0	0.0	0.0	0.0	0.0	0.0
48.51485148514851	8.12090338660693e-10	6.262376143398077e-11	1.421444170785187e-09	8.313349896949583e-09	3.5427986400870015e-10	7.674363519685866e-10	1.7375783077801718e-11	4.707496207479513e-09	3.9216337713399655e-09	3.421271198373943e-09	3.421271198373943e-09	4.3429148598264265e-10	0.0	0.0	0.0	0.0	0.0	9.346540593015795e-10	0.0	0.0	0.0	0.0	0.0	0.0
49.504950495049506	8.106304967411807e-10	5.986467011156203e-11	1.354978498897094e-09	8.234338804351178e-09	3.3934920282489523e-10	7.586355324450395e-10	1.658572197739132e-11	4.73964327534141e-09	4.0484552877242266e-09	3.5521044092511982e-09	3.5521044092511982e-09	4.4808030880896006e-10	0.0	0.0	0.0	0.0	0.0	9.444311876342458e-10	0.0	0.0	0.0	0.0	0.0	0.0
50.495049504950494	8.091280780705219e-10	5.7214818259152576e-11	1.291623560381989e-09	8.154429678522582e-09	3.250763967987912e-10	7.49720484152875e-10	1.5828560527860973e-11	4.7684200951385206e-09	4.17573153096615e-09	3.683828960393966e-09	3.683828960393966e-09	4.618861861128289e-10	0.0	0.0	0.0	0.0	0.0	9.537887570352816e-10	0.0	0.0	0.0	0.0	0.0	0.0
51.48514851485149	8.075796895968468e-10	5.465108132603129e-11	1.2310625616450698e-09	8.073947828951004e-09	3.114804248747416e-10	7.407261042605241e-10	1.5105360652131983e-11	4.793875751608747e-09	4.303381907934151e-09	3.816342908967626e-09	3.816342908967626e-09	4.757002966317362e-10	0.0	0.0	0.0	0.0	0.0	9.627392959451643e-10	0.0	0.0	0.0	0.0	0.0	0.0
52.475247524752476	8.059819382682852e-10	5.2150334761476966e-11	1.1729787090915326e-09	7.993218565123644e-09	2.9858026599709975e-10	7.31687289936418e-10	1.441718427312562e-11	4.8160593294899945e-09	4.4313258254966485e-09	3.949544312137561e-09	3.949544312137561e-09	4.895138191031693e-10	0.0	0.0	0.0	0.0	0.0	9.712953328043714e-10	0.0	0.0	0.0	0.0	0.0	0.0
53.46534653465346	8.04331431032967e-10	4.968945401476848e-11	1.1170552091265749e-09	7.91256719652771e-09	2.8639489911021907e-10	7.226389383489882e-10	1.3765093313763188e-11	4.835019913520165e-09	4.55948269052206e-09	4.083331227069152e-09	4.083331227069152e-09	5.033179322646151e-10	0.0	0.0	0.0	0.0	0.0	9.794693960533806e-10	0.0	0.0	0.0	0.0	0.0	0.0
54.45544554455446	8.026247748390222e-10	4.7245314535184655e-11	1.062975268155393e-09	7.832319032650405e-09	2.749433031584529e-10	7.136159466666656e-10	1.3150149696965968e-11	4.850806588437164e-09	4.687771909878803e-09	4.217601710927781e-09	4.217601710927781e-09	5.171038148535612e-10	0.0	0.0	0.0	0.0	0.0	9.872740141326691e-10	0.0	0.0	0.0	0.0	0.0	0.0
55.445544554455445	8.009762707436065e-10	4.537181492227178e-11	1.0154193065187651e-09	7.746848378236836e-09	2.6315102358190387e-10	7.040826020302322e-10	1.2524698818264955e-11	4.864859442582428e-09	4.816909330463055e-09	4.352886564634408e-09	4.352886564634408e-09	5.307647397959942e-10	0.0	0.0	0.0	0.0	0.0	9.94787505946044e-10	0.0	0.0	0.0	0.0	0.0	0.0
56.43564356435643	7.993012432706728e-10	4.364732435470453e-11	9.7061933271422e-10	7.660590451891414e-09	2.5179219118968295e-10	6.944678788197227e-10	1.1923447423389849e-11	4.876266899655938e-09	4.946264318221866e-09	4.488646857073842e-09	4.488646857073842e-09	5.443595019723466e-10	0.0	0.0	0.0	0.0	0.0	1.0019769634343021e-09	0.0	0.0	0.0	0.0	0.0	0.0
57.42574257425743	7.975939677431195e-10	4.2037286938701996e-11	9.281595538835548e-10	7.573988457810981e-09	2.409074468187282e-10	6.84817978496951e-10	1.134842255310342e-11	4.885050487374045e-09	5.0757405018366274e-09	4.624768110193539e-09	4.624768110193539e-09	5.578812197215211e-10	0.0	0.0	0.0	0.0	0.0	1.0088536116701863e-09	0.0	0.0	0.0	0.0	0.0	0.0
58.415841584158414	7.958527358749888e-10	4.0526838086103865e-11	8.877947104769999e-10	7.487282518127008e-09	2.305001171474419e-10	6.751596300702614e-10	1.0799988763692443e-11	4.891279202392713e-09	5.205268689043833e-09	4.7611574387499484e-09	4.7611574387499484e-09	5.713196702803249e-10	0.0	0.0	0.0	0.0	0.0	1.015430920870537e-09	0.0	0.0	0.0	0.0	0.0	0.0
59.4059405940594	7.940758393803231e-10	3.9101113208749886e-11	8.492795429447864e-10	7.400712754970966e-09	2.2057352885422643e-10	6.655195625479982e-10	1.027851061144369e-11	4.895022041367905e-09	5.33477968757997e-09	4.897721957499517e-09	4.897721957499517e-09	5.846646308855652e-10	0.0	0.0	0.0	0.0	0.0	1.0217223612521951e-09	0.0	0.0	0.0	0.0	0.0	0.0
60.396039603960396	7.922615699731644e-10	3.7745247718479776e-11	8.123687917371444e-10	7.314519290474322e-09	2.11131008617484e-10	6.559245049385058e-10	9.784352652643939e-12	4.8963480009555885e-09	5.464204305181531e-09	5.034368781198696e-09	5.034368781198696e-09	5.979058787740489e-10	0.0	0.0	0.0	0.0	0.0	1.0277414030320016e-09	0.0	0.0	0.0	0.0	0.0	0.0
61.386138613861384	7.904082193675551e-10	3.6444377027133236e-11	7.768171973043039e-10	7.2289422467685465e-09	2.021758831156169e-10	6.464011862501282e-10	9.317879443579953e-12	4.895326077811726e-09	5.593473349585007e-09	5.1710050246039335e-09	5.1710050246039335e-09	6.110331911825836e-10	0.0	0.0	0.0	0.0	0.0	1.033501516426797e-09	0.0	0.0	0.0	0.0	0.0	0.0
62.37623762376238	7.885140792775373e-10	3.5183636546549993e-11	7.423795000964961e-10	7.14422174598511e-09	1.9371147902702746e-10	6.369763354912101e-10	8.879455540538513e-12	4.892025268592284e-09	5.722517628526888e-09	5.307537802471679e-09	5.307537802471679e-09	6.240363453479761e-10	0.0	0.0	0.0	0.0	0.0	1.039016171653422e-09	0.0	0.0	0.0	0.0	0.0	0.0
63.366336633663366	7.865774414171534e-10	3.3948161688569765e-11	7.088104405639508e-10	7.060597910255481e-09	1.8574112303011786e-10	6.276766816700953e-10	8.469445499806385e-12	4.886514569953224e-09	5.851267949743665e-09	5.443874229558382e-09	5.443874229558382e-09	6.369051185070337e-10	0.0	0.0	0.0	0.0	0.0	1.0442988389287174e-09	0.0	0.0	0.0	0.0	0.0	0.0
64.35643564356435	7.845965975004456e-10	3.2723087865032284e-11	6.758647591568991e-10	6.978310861711129e-09	1.7826814180329053e-10	6.185289537951285e-10	8.08821387767035e-12	4.878862978550513e-09	5.979655120971828e-09	5.579921420620491e-09	5.579921420620491e-09	6.496292878965636e-10	0.0	0.0	0.0	0.0	0.0	1.049362988469524e-09	0.0	0.0	0.0	0.0	0.0	0.0
65.34653465346534	7.825698392414562e-10	3.149355048777726e-11	6.432971963255711e-10	6.897600722483524e-09	1.7129586202494768e-10	6.09559880874654e-10	7.736125230417176e-12	4.869139491040115e-09	6.107609949947868e-09	5.715586490414455e-09	5.715586490414455e-09	6.621986307533729e-10	0.0	0.0	0.0	0.0	0.0	1.0542220904926825e-09	0.0	0.0	0.0	0.0	0.0	0.0
66.33663366336634	7.804954583542272e-10	3.02446849686444e-11	6.108624925201972e-10	6.818707614704136e-09	1.6482761037349158e-10	6.007961919170158e-10	7.413544114333634e-12	4.857413104077995e-09	6.235063244408277e-09	5.8507765536967236e-09	5.8507765536967236e-09	6.746029243142689e-10	0.0	0.0	0.0	0.0	0.0	1.0588896152150336e-09	0.0	0.0	0.0	0.0	0.0	0.0
