time	PC3	XIAP	C9	PC9	C3	C9P	XIAP_C3	XIAP_C9	XIAP_C9_C3	XIAP_p2frag	XIAP_p2frag_C3	BIR12	BIR12_C3	BIR3R	BIR3R_C9	BIR3R_p2frag	XIAP_2SMAC	BIR12_SMAC	BIR3R_SMAC	SMAC	APAF1	XIAP_p2frag_2SMAC	Substrate	ClvgPrds	SMAC_mito	CytC_mit	CytC_cell
0.0	0.12	0.063	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.372	0.0	1.0	0.0	0.126	10.0	0.0
0.9900990099009901	0.11940840468103106	0.05479333661304533	0.0009013030675283635	0.022260479516302768	7.78252785937066e-05	3.2311051701576013e-06	0.00045191331875535503	0.006660130587581806	5.50283224413175e-05	2.624086873688916e-06	2.163984960693389e-08	4.191713904740431e-05	3.4355822521206487e-07	3.725989331866345e-05	4.577583339110853e-06	1.782077373468248e-09	0.0009111695468139173	7.911489615885399e-08	5.729413055548322e-08	0.009895680584404385	3.3642604795163007	6.755082614505183e-10	0.999326045847561	0.00067395415243826	0.11423312167525809	6.328493420083854	3.671506579916141
1.9801980198019802	0.1186805850403169	0.04554345691260519	0.0009684701320382968	0.016517631610414453	0.0001079371454069279	1.4747378727905602e-05	0.0009393251146796009	0.011791060953882156	0.00023771956917480023	1.2860793763558726e-05	2.5971754953455297e-07	0.0001076648454622994	2.117230789031121e-06	8.549836673084198e-05	2.20797757559282e-05	2.3271178285655768e-08	0.0039968698576342	3.664864927063429e-07	3.629011450665405e-07	0.014159501194585321	3.358517631610412	6.87192459530201e-09	0.9982391892794298	0.00176081072056966	0.10356512767994112	4.004982898412908	5.995017101587087
2.9702970297029703	0.117800565580025	0.03732614235091724	0.001051728683086547	0.01225634667284174	0.00015400581491144808	3.786670010887555e-05	0.0014214653102964366	0.015127564576395702	0.0005364873980596024	3.337189135595565e-05	1.19453576006703e-06	0.00019739364246754975	6.727607253364495e-06	0.00014274549986087077	5.5735824712450865e-05	1.1621263732137156e-07	0.007509900658720121	8.784048510303982e-07	9.81987020889487e-07	0.016319618448563656	3.3542563466728397	2.37649317272776e-08	0.9967048040214019	0.003295195978597364	0.09389339548870469	2.5345507977658235	7.46544920223417
3.9603960396039604	0.11668206679920565	0.03049200849983748	0.00114509149259058	0.009094405137343466	0.00022317661986310776	7.780780619647596e-05	0.00196043781701337	0.017088076205478094	0.000959935358568278	6.781209408045363e-05	3.88405209153359e-06	0.0003208130644893333	1.7125413908844535e-05	0.00021560897701638896	0.00011110967842662931	4.08297963202539e-07	0.01062961714740279	1.7113001687446404e-06	2.0186992724413285e-06	0.01812162273490976	3.3510944051373404	5.96207318871201e-08	0.9945025759426306	0.0054974240573689255	0.08512488628067916	1.603988809655366	8.396011190344625
4.9504950495049505	0.11520419890794818	0.02483019193446426	0.0012519278365671434	0.006748193977370218	0.00033002042137626384	0.00014273230829570967	0.0026197711970811386	0.017945364783059185	0.001535295948076036	0.00012099608786657837	1.0688915619439927e-05	0.0004911909788574019	3.961360209252712e-05	0.00031343392882578707	0.00019749066334942214	1.209816983035818e-06	0.013212367716507242	3.0596267900310453e-06	3.7097662298706557e-06	0.019970886964414066	3.3487481939773684	1.292882040419962e-07	0.9912864523470967	0.008713547652903034	0.0771752499372577	1.0150832659611202	8.984916734038872
5.9405940594059405	0.11319260937107822	0.020055599007902943	0.0013746380107018841	0.005007267794707109	0.0004997659033879085	0.00024582334209110115	0.0034744213055693815	0.017862416394615922	0.00230739473807724	0.0001987616161130321	2.6933853251256726e-05	0.0007262967656830636	8.798400851004962e-05	0.0004505619611729579	0.0003303204209276175	3.2827006562434116e-06	0.015247024603572345	5.263142559527516e-06	6.475276638653458e-06	0.022002064601224624	3.347007267794705	2.5789107005060165e-07	0.9864909720251144	0.013509027974884957	0.0699680136222401	0.6423947789652249	9.357605221034765
6.930693069306931	0.11039221770098798	0.015912874633770294	0.001517006050759149	0.0037154727401117263	0.0007793883908836809	0.00040903900614395127	0.00461764684348609	0.016909130541851333	0.003333391399970639	0.00030662464377788996	6.470952797309189e-05	0.0010476683132603199	0.00019317155529603635	0.0006501331112674735	0.0005353755634766638	8.547554901863504e-06	0.016721728690904124	8.931262514932374e-06	1.1055732780945728e-05	0.024343243855385964	3.34571547274011	4.871561062331314e-07	0.9791634023411088	0.020836597658890305	0.06343384613878104	0.40653911445359975	9.593460885546387
7.920792079207921	0.10642245371199888	0.012193445544189906	0.0016862838286023827	0.0027569401614794464	0.0012636911131698799	0.0006707909775917645	0.006164689034896972	0.015079518049393946	0.004664365007117783	0.0004453768484304255	0.00015160859459196932	0.0014754307567611741	0.0004267346694569655	0.0009519049412443395	0.0008568181574571625	2.2074921432368227e-05	0.017583326469942685	1.5218524558960163e-05	1.8810789643399995e-05	0.02719849565583701	3.344756940161478	8.835445541130726e-07	0.967617668967834	0.032382331032164986	0.05750989098652245	0.2572780118893741	9.742721988110612
8.910891089108912	0.10070517130154776	0.008759212743540091	0.0018936965065857586	0.00204569366689756	0.0021622521652931975	0.0011027936229912564	0.008240848762727295	0.012333633123731664	0.0062835271843522675	0.0005990930205011196	0.0003501021479192492	0.0020093877594019164	0.0009597429848313405	0.001429550695264433	0.0013728741713541746	5.822198562528937e-05	0.017700211817485732	2.6446502482767442e-05	3.233900978379537e-05	0.030924921985286756	3.344045693666896	1.5369585582692282e-06	0.9486733714924379	0.05132662850756128	0.052139161703135053	0.16281822104761082	9.837181778952376
9.900990099009901	0.09235642612672822	0.005610412436024898	0.0021461851190780977	0.001517937399315379	0.003981773442341456	0.0018489423423413641	0.010910999404604564	0.008732961678774307	0.007924155590202354	0.0007091147871286042	0.0007928297461077352	0.00257494783049359	0.0022086077549742277	0.0022322686585095424	0.0022232611155797244	0.00016159970451040502	0.016814196826302585	4.745878355079147e-05	5.657018843637327e-05	0.036132959276405786	3.3435179373993122	2.485293448967223e-06	0.9158953969200736	0.08410460307992562	0.04726999367365777	0.10303940437965176	9.896960595620333
10.89108910891089	0.08009288859980655	0.002998044351597515	0.0023949697202939116	0.0011263338130418658	0.007980763100498313	0.0032091065860332607	0.013920027837526446	0.004791556876360169	0.008681873755573518	0.0006539918917162249	0.0016883572700507644	0.0029251805736652445	0.00512949738420168	0.0036861512855461825	0.003624181674502447	0.0004838324524760039	0.014550476814386511	8.761245484668714e-05	9.892184580591697e-05	0.04367310946975587	3.3431263338130393	3.354539902610177e-06	0.8557795553921862	0.14422044460781305	0.042855547134222294	0.06520841943354994	9.934791580566435
11.881188118811881	0.06260797403732568	0.001337654685753003	0.002374809747482423	0.0008357576925022894	0.016648838208496254	0.005724365342163268	0.016073235358784785	0.0017562225777385282	0.0070460099285656694	0.00038755925725886373	0.0029985329646067638	0.0027411934787753924	0.01131244421936328	0.006469869005729171	0.0056391130895767265	0.0015257912144621196	0.010823775783871588	0.00015775464652600447	0.0001586495110775539	0.053836621208094064	3.3428357576925	3.0306438695692765e-06	0.7437792108286372	0.25622078917136226	0.03885335658922881	0.04126710535912965	9.958732894640855
12.871287128712872	0.04088402113074665	0.0005928000495473711	0.0016763061358219043	0.0006201455665170289	0.03132703768970704	0.009781864963577396	0.01517253057359338	0.0004072278657417849	0.0033985378851262424	0.00015897288644832388	0.0037247447728922397	0.002293295816027135	0.02136702401869208	0.011435287032427379	0.0071850084685860256	0.004341908665173599	0.00669269887524058	0.0002507769076365801	0.0001999477410105073	0.0646479232861222	3.3426201455665145	1.7954217574106236e-06	0.5619870101833181	0.43801298981668135	0.035224922307532276	0.0261158604900137	9.973884139509972
13.861386138613861	0.02101022460040424	0.0002914066921115186	0.0007236014401462895	0.00046015792270916314	0.04686272648984725	0.014451408676973249	0.010908805598657572	6.392190729233873e-05	0.0008565474643073656	6.649965025240841e-05	0.002994474867193902	0.0020686085515553565	0.0325654282392676	0.01808145351392011	0.006323609679251679	0.009022364916955326	0.003634691643825017	0.00033794000330696685	0.00018609061867062537	0.07322948854857042	3.342460157922707	9.639009440242601e-07	0.3520190776006335	0.647980922399366	0.03193533996791578	0.01652740513739986	9.98347259486258
14.85148514851485	0.008758165081865353	0.00016218121502811444	0.0002483906962844505	0.0003414445337654528	0.056705204038292475	0.018066334529158228	0.006312470387179712	8.976335584429479e-06	0.00013680150578715782	2.932848569824266e-05	0.0017314767616956718	0.0020480418980498866	0.04106195142310142	0.023858636734432198	0.003936384083093853	0.01329180520144676	0.0019089408474743297	0.0004025050255604546	0.00014465273719013337	0.07901096637689432	3.3423414445337625	4.950206757522203e-07	0.18897365103743685	0.8110263489625626	0.02895296489123115	0.010459357468980237	9.989540642531004
15.841584158415841	0.0033208842405497373	0.00010629052566214868	0.000102556896633476	0.0002533573016892447	0.06074868751907685	0.02016025290166048	0.003397234039292709	1.7291992032296332e-06	2.348697065537318e-05	1.3294041642726446e-05	0.0008600469550822174	0.00211733381607286	0.04599968727198853	0.027237009904650288	0.0020665242119631746	0.01572417164559584	0.0010377528355719346	0.0004462325212288696	0.00011115219757881188	0.0828773955819935	3.342253357301687	2.4690974540041535e-07	0.09364700879783015	0.9063529912021696	0.026249107629201233	0.006619197501472373	9.99338080249851
16.831683168316832	0.001342068801734246	8.199637177167178e-05	5.0971106196691954e-05	0.00018799516750502788	0.061814963991642956	0.021194643197981106	0.0019249646577469742	4.796335382444414e-07	5.629343857898349e-06	6.1390825025419195e-06	0.0004069475530260929	0.0022088602097316565	0.048575762175378956	0.028750412563547607	0.0010396131061325032	0.01670375097033737	0.0006142521092330552	0.00047606150030451744	9.203846916640264e-05	0.08561996111628957	3.342187995167503	1.2169846172647391e-07	0.04513563294255154	0.9548643670574481	0.023797757981534506	0.00418895478907796	9.995811045210903
17.821782178217823	0.0006887493962720552	7.125114462961029e-05	2.7823658490328482e-05	0.0001394954192505823	0.061776442134480115	0.021655399418147446	0.001235268340379796	1.733359675134375e-07	1.785218179693118e-06	2.8675327811034167e-06	0.00019038611446318312	0.002295939072008482	0.04993630888479921	0.029268881840306026	0.0005267639040726225	0.016891227539545747	0.00041336885570698363	0.0004975734475232799	8.252998343719715e-05	0.08769416538108987	3.3421394954192483	5.963382692748981e-08	0.02164743366984918	0.9783525663301506	0.02157533478654091	0.002650977299767309	9.997349022700213
18.81188118811881	0.0004820799641207057	6.643724724696928e-05	1.6237290446000418e-05	0.00010350783084698034	0.061391456065832295	0.021829446214300177	0.0009182252812183986	7.818007803558642e-08	7.197216565534235e-07	1.3504067944832574e-06	8.913853875715026e-05	0.0023731327176277897	0.050724649588702424	0.029319863915755702	0.00027411907499593207	0.016695077794176144	0.00032090931408472326	0.0005142286972232015	7.809585468928407e-05	0.08934284175059633	3.3421035078308443	2.9149418034328964e-08	0.010412719545737569	0.989587280454262	0.01956045907823323	0.0016776692583477784	9.998322330741633
19.801980198019802	0.00015558475218788268	6.920648741389446e-06	9.92853745297121e-06	7.680446526450729e-05	0.061214667504303974	0.021862236567301976	0.0004682493112448308	2.2983267784752074e-08	2.4087063477500527e-07	6.351272503608602e-07	4.183690052276e-05	0.002417825077856407	0.05109909616954465	0.029778194777819195	0.00014812818276637365	0.01676738016133359	0.0001700613913430994	0.000525239220498603	7.236888013827187e-05	0.09094088854426853	3.3420768044652616	1.4207671910619977e-08	0.005026422502095526	0.9949735774979037	0.0177337484359536	0.001061711897013992	9.998938288102972
