time	x1	x2	ppERKn	DUSP	pRSKn	cFOSp	cFOS	pcFOS	cFOSm	ppERKc
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.9900990099009901	0.30048000929548957	0.006055904910510452	0.08580774498977972	0.044131761415462385	0.004200730363984981	0.0003395114740618966	1.5154094719329707e-06	6.036267627955927e-09	3.270023589456793e-05	0.2944241043849791
1.9801980198019802	0.5181267742837912	0.012099119861060836	0.14439745954300773	0.1602505019883228	0.014478213908766262	0.004634997547247232	8.945165872791859e-05	1.2996633203970378e-06	0.0009561846992838579	0.5060276544227303
2.9702970297029703	0.6757749136582322	0.018129671443066493	0.1804451223929919	0.322630793798524	0.027610660516724186	0.017621411994720036	0.000818319324051071	2.4505882812762946e-05	0.005828852394193661	0.6576452422151656
3.9603960396039604	0.7899642325623331	0.02414758619222144	0.2006692752147372	0.5123618464866193	0.04145436346968984	0.03992326409411525	0.0035100865581039493	0.00017238341248149375	0.018822360239259955	0.7658166463701116
4.9504950495049505	0.8726750124263712	0.030152890588614947	0.21041971040787233	0.7165564574384109	0.05471965727273855	0.06854934016797874	0.00998004595923658	0.0007110148183118054	0.04312347042682027	0.8425221218377563
5.9405940594059405	0.9325849336989797	0.03614561105684817	0.2135084441709771	0.9268497706036902	0.06671336432120156	0.09941082169443581	0.02196026377238709	0.0021034410121398756	0.0798952036887249	0.8964393226421314
6.930693069306931	0.9759795027901838	0.04212577396615033	0.21249583375727527	1.1380016208255792	0.07712692304579255	0.12904115956819134	0.040631595510622384	0.004969882948349643	0.1283729228117882	0.9338537288240334
7.920792079207921	1.0074115027448622	0.04809340563049466	0.20904713731728006	1.3468361220430667	0.08588517133402515	0.1551819597183823	0.0664262326394825	0.009998740651156364	0.18648529199821415	0.9593180971143676
8.910891089108912	1.030178651580769	0.05404853230871436	0.20422531203386113	1.5515074089440335	0.0930462342024214	0.17671159412917228	0.09906248317604859	0.017847695168662893	0.2515276533038322	0.9761301192720546
9.900990099009901	1.046669586542195	0.05999118020461802	0.19869983315774412	1.7510131773921396	0.0987381595041726	0.1933426870384897	0.13770852287069124	0.029063531085624872	0.32068178802458874	0.9866784063375771
10.89108910891089	1.0586144700026083	0.065921375467105	0.19288674349631946	1.944879246434973	0.10312011335024555	0.20530917675985652	0.1811850919196827	0.04403253260057193	0.391344300085508	0.9926930945355034
11.881188118811881	1.0672665106745562	0.07183914419028041	0.18703999077250102	2.1329571242482004	0.10635937704492722	0.21312169371330258	0.2281521896822089	0.0629609405497287	0.46129618241000736	0.9954273664842759
12.871287128712872	1.0735334455034444	0.07774451241357003	0.1813102872183762	2.3152947988809127	0.10861828654352014	0.2174017791754624	0.2772553821623875	0.0858788727478013	0.528762338224969	0.9957889330898744
13.861386138613861	1.07807277609576	0.08363750612183478	0.17578288773633577	2.492054605811786	0.11004732532648616	0.21878084279228027	0.32722682808490156	0.11265961016555716	0.5924040128165073	0.9944352699739253
14.85148514851485	1.081360750697962	0.08951815124548512	0.17050181689159977	2.663461297422578	0.11078196183254417	0.21784506815676438	0.376946071190784	0.14304706688761562	0.6512755066760658	0.9918425994524768
15.841584158415841	1.0837423302463456	0.0953864736605953	0.16548541597692717	2.829769484199492	0.11094171369798221	0.2151100838143284	0.4254693585799426	0.17668604655436856	0.7047656981397126	0.9883558565857503
16.831683168316832	1.0854673807353956	0.10124249918901686	0.16073631880833397	2.9912435088620155	0.11063049024720417	0.21101351722881115	0.47203653585762073	0.21315170230543318	0.7525366621669172	0.9842248815463788
17.821782178217823	1.0867168872082718	0.10708625359849258	0.1562478436383444	3.148145293678637	0.10993762446986097	0.20591744482500096	0.5160633174946265	0.25197610354768274	0.794466059530416	0.9796306336097792
18.81188118811881	1.0876219421228053	0.11291776260276955	0.15200806965035002	3.3007272868361706	0.1089392338256708	0.20011570203292062	0.5571249951083972	0.2926709014270977	0.8305964031942867	0.9747041795200357
19.801980198019802	1.0882775004097764	0.11873705186171273	0.1480024180620384	3.4492286511315426	0.1076996931013242	0.19384305533202914	0.5949359554686381	0.33474580629463935	0.8610921990291049	0.9695404485480638
20.792079207920793	1.0887523413011302	0.12454414698141754	0.14421526295596698	3.59387349345218	0.10627309230301764	0.1872845574750903	0.6293279775042945	0.37772302439754823	0.8862048124743821	0.9642081943197126
21.78217821782178	1.0890962830132562	0.13033907351432253	0.1406309153593249	3.7348703565861117	0.10470460982427228	0.18058423239628407	0.6602291748620958	0.42114804652759774	0.9062443272198563	0.9587572094989337
22.77227722772277	1.0893454105382945	0.13612185695932208	0.13723420148201781	3.87241246953983	0.10303176641269157	0.173852723111523	0.6876446535884613	0.46459729199835653	0.92155743161676	0.9532235535789724
23.762376237623762	1.0895258613322991	0.14189252276187858	0.1340107834757045	4.006678433151898	0.10128554606244022	0.1671738045931888	0.7116394168677431	0.5076831256040298	0.9325103592597597	0.9476333385704205
24.752475247524753	1.0896565669759242	0.14765109631413378	0.1309473143090872	4.137833134602518	0.0994913830627653	0.16060980958066828	0.732323685583316	0.5500567473723615	0.9394759652223376	0.9420054706617904
25.742574257425744	1.0897512410380885	0.15339760295502128	0.12803149097924782	4.2660287622023025	0.09767002289188037	0.15420608617733525	0.7498405623732081	0.5914094040909397	0.9428241192772735	0.9363536380830673
26.73267326732673	1.0898198163362722	0.15913206797037766	0.1252520450717033	4.3914058376789855	0.09583826477468231	0.14799461138388814	0.7643558938070485	0.631472308080007	0.9429147575831507	0.9306877483658946
