time	BMAL1	ROR	REV	DBP	E4BP4	CRY	PER	PERCRY
0.0	1.0	1.0	110.0	1.0	80.0	1.0	25.0	0.0
0.9900990099009901	1.668754031621862	2.120304907913583	103.27828331996967	1.0580137041824405	68.23714474369488	1.9559203369142195	19.48839270641765	1.4779434193952812
1.9801980198019802	1.4824347636556228	2.9508798957122595	99.58947536474282	1.1060713571246716	63.36368675375333	2.828685237082132	16.772761752410265	2.1300016258183585
2.9702970297029703	1.28249426974231	3.3834206203173105	97.38991545878734	1.121133321348176	61.75158662572302	3.3450772794755625	15.408570137111829	2.6992681944739414
3.9603960396039604	1.1408627092868697	3.612064973560462	95.73084732054058	1.1125299444826935	61.602522880764596	3.6678040458148984	14.574526086731913	3.1742804448369504
4.9504950495049505	1.065611046238049	3.7699890447042335	94.14618982866023	1.0917288967458705	62.20349730018161	3.9311309962800034	13.865723512079256	3.513187914944296
5.9405940594059405	1.0541544844178463	3.917782655339735	92.46976432307646	1.0684950991495121	63.30136732862402	4.200144574826517	13.148600723176584	3.668938660342374
6.930693069306931	1.107631293266407	4.076561465511845	90.71554812559779	1.0509805229549134	64.805235945263	4.492662366390682	12.428162934838888	3.6119463687460187
7.920792079207921	1.2340804687791191	4.2465098150997065	89.01367845302879	1.0466227175739773	66.65072274308488	4.795850948634597	11.774823231767657	3.3499218350386366
8.910891089108912	1.4437771177148533	4.414475946864667	87.57803490880636	1.0627780202667074	68.73358292951282	5.072729672478901	11.289626712103747	2.9447642581423983
9.900990099009901	1.728385852193768	4.5568552064298835	86.67732673870817	1.105803617217854	70.87554901429344	5.266761101422875	11.082411903629914	2.5117255761698325
10.89108910891089	2.0216454867590965	4.642705183548603	86.57103770606565	1.1768095284902889	72.81719262436579	5.315929473998398	11.240685267162565	2.1780670510026385
11.881188118811881	2.191763957357913	4.64296130168532	87.38629240176772	1.265227922196919	74.25409848086525	5.184769073257807	11.781055856858643	2.0227250855995442
12.871287128712872	2.1293721325364228	4.5472136458842165	88.99533076099195	1.3479018332508652	74.92747134497276	4.898413808345932	12.611359788830892	2.0677642442054527
13.861386138613861	1.851647588504773	4.375844057159972	91.01168470009081	1.399163833107922	74.73187325491622	4.539822809319951	13.54190007387214	2.3157636539211945
14.85148514851485	1.4887171315835739	4.17414002518404	92.9315463659027	1.4050062514445518	73.76792279978207	4.2064492185813025	14.346275346158441	2.7598773462394375
15.841584158415841	1.1715477261194183	3.992424982757835	94.32071536943589	1.3690240424043292	72.30726265354379	3.9682824701279857	14.840332977550696	3.3524960108972484
16.831683168316832	0.9531032017934713	3.867675347610628	94.92611757546972	1.3058036009016227	70.7020785364917	3.856390308642624	14.932915578333228	3.990254833802452
17.821782178217823	0.8265535867301197	3.817956491227356	94.67638496414334	1.2307470757920427	69.29534652942635	3.8755611476043965	14.624273436995173	4.548468913658502
18.81188118811881	0.7722424091313028	3.84717753855061	93.6293412797658	1.1554546723293238	68.36607154718446	4.01987968489378	13.976500231628789	4.916078418815915
19.801980198019802	0.7797659163500615	3.950972535638858	91.92625735022278	1.0880725335010575	68.10825966026303	4.279350998137979	13.08795607127454	5.004314738077725
20.792079207920793	0.8540348798293944	4.119354321666469	89.77111775011944	1.0352230879688582	68.62533766510737	4.637709748282366	12.080755498238982	4.751386910699262
21.78217821782178	1.0212006739458885	4.336319909443797	87.43421564201248	1.0042983274595885	69.92381259886798	5.064000833815432	11.098450679649503	4.145509334740241
22.77227722772277	1.338338143020417	4.577141916707318	85.28009682496412	1.0062308556282975	71.89587506649129	5.499059202234941	10.312139673399418	3.276044914202322
23.762376237623762	1.876811363645888	4.802962312180058	83.81107635751418	1.057503493143611	74.28476476916774	5.839322380946124	9.930741766556782	2.383795660655476
24.752475247524753	2.5703946106474147	4.95313671149708	83.63984405282683	1.1726297183111691	76.64242642691939	5.936505336005248	10.175626674825585	1.7668083123091574
25.742574257425744	3.0385637635816924	4.952928144183196	85.20092141251197	1.3383549483086512	78.35160319123737	5.6713970956468085	11.151503631894599	1.5235978297718717
26.73267326732673	2.9144587685025805	4.763968615865064	88.33294673196984	1.501608295013278	78.82784557587121	5.089569478397244	12.71667505467534	1.587036275707088
27.722772277227723	2.272797053895084	4.427466385334684	92.2500634120538	1.5996861788569299	77.81528099952924	4.395241858948236	14.512250595842977	1.9415956165960353
28.712871287128714	1.5238896833122682	4.042167191343678	95.93711772109245	1.6023091049840401	75.50630122547085	3.7943367228980724	16.091809054495496	2.644123195538616
29.7029702970297	0.9958160288992794	3.707825344000702	98.615517809457	1.5278064991989437	72.41692685066484	3.3906465183995067	17.106450397329564	3.6682055482170313
30.693069306930692	0.70956751536583	3.480874668674507	99.94638989393513	1.415247046712323	69.1596023041495	3.193214791595915	17.42480563192086	4.812792872274653
31.683168316831683	0.5668212711366536	3.3744693693472794	99.91368185671806	1.2930880457179996	66.2672467382357	3.176025938209946	17.085138288184684	5.863852056988353
32.67326732673267	0.5023957640404133	3.3831921970716556	98.65149247412378	1.1758772187425988	64.13158486684692	3.3184585341393955	16.199182048130837	6.679505895578056
33.663366336633665	0.48836407033815976	3.4979540013940436	96.35629072364122	1.070669812303013	63.014219343953485	3.612850394787816	14.903692230548131	7.150962699592873
34.65346534653465	0.5185329675041283	3.7091558377413487	93.25976405727229	0.9815184151402186	63.072382883356575	4.058642587497228	13.349149295616563	7.167840599339629
35.64356435643565	0.6055147747364474	4.004966849958469	89.63066159476806	0.9122353024207998	64.3726979007563	4.651374586055301	11.70101909867782	6.616993838575311
36.633663366336634	0.7956180406588113	4.367785949082079	85.80051627824903	0.869350659450614	66.8850071499846	5.365541901149629	10.144735777068588	5.428554701675243
37.62376237623762	1.2265182130394	4.769058615877645	82.23858070280305	0.8682813994293829	70.44908510909832	6.126433650074287	8.905167789283372	3.714452564689556
38.613861386138616	2.235335721349401	5.158318902794165	79.74251498977834	0.947079918573774	74.6909089777073	6.75913368255625	8.31501632306874	2.0443403210115125
39.603960396039604	3.8593393808988545	5.42629023791244	79.6004783270423	1.1597950846176246	78.85215816825716	6.921434158493667	8.841887873218	1.199628049644063
40.59405940594059	4.833559693810929	5.39587489927592	82.7584352578002	1.4802757231554902	81.72497102955228	6.308866474064925	10.67808147904197	1.0202012580534447
