time	CRP	CRPsiteI_crp	CRPsiteII_crp	CRPsite_cyaA	CRPsite_genome	CRPsite_ptsGp1	CRPsite_ptsGp2	CRPsite_ptsHp0	CRPsite_ptsHp1	CRPsite_ptsIp0	CRPsite_ptsIp1	CRPsite_mlcp1	CRPsite_mlcp2	Mlc	Mlcsite_mlcp1	Mlcsite_mlcp2	Mlcsite_ptsGp1	Mlcsite_ptsGp2	Mlcsite_ptsHp0	Mlcsite_ptsIp0	CRP_cAMP	CRP_cAMP_CRPsiteI_crp	CRP_cAMP_CRPsiteII_crp	CRP_cAMP_CRPsite_cyaA	CRP_cAMP_CRPsite_genome	CRP_cAMP_CRPsite_ptsGp1	CRP_cAMP_CRPsite_ptsGp2	CRP_cAMP_CRPsite_ptsHp0	CRP_cAMP_CRPsite_ptsHp1	CRP_cAMP_CRPsite_ptsIp0	CRP_cAMP_CRPsite_ptsIp1	CRP_cAMP_CRPsite_mlcp1	CRP_cAMP_CRPsite_mlcp2	Mlc_Mlcsite_ptsGp1	Mlc_Mlcsite_ptsGp2	Mlc_Mlcsite_ptsIp0	Mlc_Mlcsite_ptsHp0	Mlc_Mlcsite_mlcp1	Mlc_Mlcsite_mlcp2	IICB	IICB_Mlc	CYA	IIA_P	IIA_P_CYA	mRNA_cyaA	mRNA_crp	mRNA_ptsG	mRNA_ptsH	mRNA_ptsI	mRNA_crr	mRNA_mlc	IICB_P	IIA	HPr_P	HPr	EI_P	EI	cAMP	cyaA	cyaA_basal	crp	crp_basal	ptsGp1	ptsGp2	ptsHp0	ptsHp1	ptsIp0	ptsIp1	crr	mlcp1	mlcp2	Pyr	PEP	Glc6P	Glucose	ATP
10.89108910891089	5.421378228998915e-06	7.423480878760141e-11	1.9036484636673548e-10	3.10334756824797e-11	3.670875102215239e-09	1.2005688423313518e-10	1.2005688423313712e-10	1.2005688423313774e-10	1.2005688423313823e-10	1.2005688423313696e-10	1.200568842331372e-10	1.2005688423313647e-10	1.2005688423313722e-10	5.515695838032972e-10	2.426700958518352e-10	2.4282005159101187e-10	2.1885612377759974e-10	2.188561237778672e-10	2.1885612377760362e-10	2.1885612377690406e-10	1.0240404502934526e-07	1.6876319121270276e-10	5.263415363366793e-11	2.1196952432705951e-10	3.759124897858783e-09	1.2294311576782127e-10	1.2294311576782328e-10	1.229431157678239e-10	1.229431157678244e-10	1.229431157678231e-10	1.2294311576782336e-10	1.2294311576782258e-10	1.2294311576782336e-10	2.4142876222348565e-11	2.4142876222378085e-11	2.4142876222271802e-11	2.4142876222349037e-11	3.252541483305005e-13	1.808084089555993e-13	4.285514417214645e-05	1.6546315828068898e-07	1.4978175934330253e-06	7.009722637559279e-06	7.359708129231574e-09	1.3631162215496847e-08	5.028264827835814e-08	4.559603465765137e-07	1.1416161675365225e-07	1.00423220371037e-08	9.386091167092578e-07	1.51012570320955e-09	7.107423634583486e-06	9.623470663113237e-05	7.588033649788367e-07	1.1794859435099724e-05	2.4321879978061314e-07	8.611020644755846e-07	4.724658114727874e-07	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	0.00267	0.00267	0.00148	0.2	0.0069942
11.881188118811881	5.4215765866769634e-06	7.42272833776887e-11	1.9035882691704472e-10	3.1029524589147066e-11	3.670603996548315e-09	1.2004801765422862e-10	1.2004801765423204e-10	1.200480176542328e-10	1.2004801765423323e-10	1.200480176542319e-10	1.2004801765423067e-10	1.2004801765423144e-10	1.2004801765423214e-10	5.515408845843286e-10	2.426701127527818e-10	2.4282006099181654e-10	2.1885725517476913e-10	2.1885725517504319e-10	2.1885725517477314e-10	2.1885725517405121e-10	1.0241899535547516e-07	1.687707166226229e-10	5.264017308336708e-11	2.1197347542059982e-10	3.759396003527492e-09	1.2295198234674798e-10	1.2295198234675147e-10	1.2295198234675227e-10	1.2295198234675268e-10	1.2295198234675137e-10	1.2295198234675007e-10	1.2295198234675085e-10	1.229519823467516e-10	2.4141744825179206e-11	2.414174482520947e-11	2.414174482510001e-11	2.4141744825179732e-11	3.2523724738739044e-13	1.8079900814840705e-13	4.285743326837985e-05	1.654633864738728e-07	1.497973955571177e-06	7.009777345587386e-06	7.3605913482508465e-09	1.3629615823857456e-08	5.0286310603738606e-08	4.5600324534763855e-07	1.1416923313436439e-07	1.0042960459179603e-08	9.386090681199718e-07	1.510126166088319e-09	7.1078465962207546e-06	9.623490533809357e-05	7.588346999814443e-07	1.1795250935008754e-05	2.4322523257740823e-07	8.611301266080769e-07	4.7251742356929764e-07	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	0.00267	0.00267	0.00148	0.2	0.0069942
12.871287128712872	5.421798401934005e-06	7.422078975871704e-11	1.9035363046034342e-10	3.102611579276399e-11	3.6703700202285274e-09	1.2004036539890635e-10	1.2004036539891158e-10	1.2004036539891248e-10	1.2004036539891287e-10	1.2004036539891147e-10	1.200403653989084e-10	1.20040365398911e-10	1.2004036539891168e-10	5.515095570631922e-10	2.426701312015332e-10	2.428200712535583e-10	2.1885849019742415e-10	2.1885849019770204e-10	2.188584901974302e-10	2.188584901966994e-10	1.0243190423929987e-07	1.6877721024160027e-10	5.2645369540071524e-11	2.11976884217076e-10	3.759629979848029e-09	1.2295963460207756e-10	1.2295963460208286e-10	1.2295963460208382e-10	1.2295963460208418e-10	1.2295963460208279e-10	1.2295963460207963e-10	1.229596346020823e-10	1.22959634602083e-10	2.4140509802523308e-11	2.4140509802554014e-11	2.414050980244339e-11	2.414050980252411e-11	3.252187986373796e-13	1.8078874640553347e-13	4.285992321217065e-05	1.6546360072144981e-07	1.4980929464946729e-06	7.009840130136465e-06	7.361307936250163e-09	1.3628042315858288e-08	5.0290020663744363e-08	4.560457949133465e-07	1.1417713277982665e-07	1.0043624031846738e-08	9.386090243093443e-07	1.5101264378155365e-09	7.108313387081984e-06	9.6235065949186e-05	7.588698953677911e-07	1.1795681636312601e-05	2.432323620226348e-07	8.611611832987407e-07	4.7255757828116676e-07	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	0.00267	0.00267	0.00148	0.2	0.0069942
13.861386138613861	5.422027043462702e-06	7.421469321793625e-11	1.9034875269577677e-10	3.102291520826158e-11	3.670150367987523e-09	1.2003318161708195e-10	1.2003318161708797e-10	1.2003318161708903e-10	1.2003318161708934e-10	1.200331816170879e-10	1.20033181617084e-10	1.2003318161708746e-10	1.200331816170881e-10	5.51478198178577e-10	2.4267014966875867e-10	2.428200815255743e-10	2.1885972647453746e-10	2.188597264748203e-10	2.1885972647454552e-10	2.1885972647380292e-10	1.0244402039427583e-07	1.6878330678238575e-10	5.2650247304642975e-11	2.1198008480170192e-10	3.759849632090089e-09	1.2296681838391386e-10	1.2296681838392004e-10	1.2296681838392115e-10	1.2296681838392146e-10	1.2296681838391999e-10	1.2296681838391593e-10	1.229668183839195e-10	1.229668183839202e-10	2.4139273525409086e-11	2.4139273525440357e-11	2.4139273525328155e-11	2.413927352541015e-11	3.2520033141381464e-13	1.8077847438801778e-13	4.2862413130037345e-05	1.6546380414396933e-07	1.498195739490694e-06	7.009923798042353e-06	7.361988793500221e-09	1.3626552342214987e-08	5.029351729656506e-08	4.560853420196384e-07	1.1418477367251115e-07	1.0044269068908721e-08	9.386089829933668e-07	1.5101267319538525e-09	7.108803488697791e-06	9.623519189347456e-05	7.589087428577896e-07	1.1796131718514753e-05	2.432398962506313e-07	8.611939314564379e-07	4.725934846066744e-07	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	0.00267	0.00267	0.00148	0.2	0.0069942
14.85148514851485	5.422265872227909e-06	7.420912202230719e-11	1.9034429553580517e-10	3.101999034976563e-11	3.6699496484651354e-09	1.2002661703508598e-10	1.2002661703509216e-10	1.2002661703509337e-10	1.2002661703509363e-10	1.2002661703509213e-10	1.2002661703508802e-10	1.200266170350917e-10	1.200266170350923e-10	5.514462831238944e-10	2.4267016846351556e-10	2.428200919797721e-10	2.1886098469392495e-10	2.1886098469421315e-10	2.188609846939355e-10	2.1886098469318147e-10	1.0245509147210848e-07	1.687888779780183e-10	5.2654704464619674e-11	2.119830096603224e-10	3.7600503516135686e-09	1.2297338296592273e-10	1.2297338296592906e-10	1.2297338296593033e-10	1.2297338296593059e-10	1.2297338296592904e-10	1.2297338296592482e-10	1.2297338296592857e-10	1.2297338296592922e-10	2.413801530602041e-11	2.4138015306052288e-11	2.413801530593859e-11	2.413801530602177e-11	3.2518153665887305e-13	1.8076802018863711e-13	4.2864943615824924e-05	1.6546399611081003e-07	1.4982780557209822e-06	7.010025761214752e-06	7.362607466806415e-09	1.362512354189729e-08	5.029685327951092e-08	4.561224228536741e-07	1.1419226534691364e-07	1.004490439876177e-08	9.386089446336068e-07	1.5101270053451105e-09	7.109321047576513e-06	9.623528247799109e-05	7.589512845420609e-07	1.1796605187072556e-05	2.4324789424354574e-07	8.612286344184656e-07	4.726236857036506e-07	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	0.00267	0.00267	0.00148	0.2	0.0069942
15.841584158415841	5.422519491629692e-06	7.420425185475455e-11	1.90340398566484e-10	3.101743368909427e-11	3.66977417395971e-09	1.2002087809768353e-10	1.2002087809768948e-10	1.2002087809769085e-10	1.2002087809769106e-10	1.2002087809768948e-10	1.2002087809768558e-10	1.2002087809768907e-10	1.2002087809768964e-10	5.514130930892828e-10	2.4267018800910915e-10	2.4282010285160774e-10	2.1886229319098957e-10	2.1886229319128237e-10	2.1886229319100353e-10	2.1886229319024297e-10	1.024647718398606e-07	1.687937481455731e-10	5.265860143394431e-11	2.119855663210793e-10	3.760225826119749e-09	1.2297912190333432e-10	1.2297912190334048e-10	1.2297912190334187e-10	1.2297912190334208e-10	1.2297912190334048e-10	1.2297912190333642e-10	1.2297912190334e-10	1.2297912190334063e-10	2.4136706808954165e-11	2.4136706808986573e-11	2.4136706808872125e-11	2.413670680895592e-11	3.251619910664922e-13	1.8075714835187355e-13	4.286757026955199e-05	1.6546417575823124e-07	1.4983340346052731e-06	7.01014247483378e-06	7.363127724121427e-09	1.362372528775719e-08	5.0300100899881417e-08	4.561577718128994e-07	1.1419975782873393e-07	1.0045542113362043e-08	9.386089098622581e-07	1.5101271988770417e-09	7.109871743050587e-06	9.623533675360049e-05	7.589975780707072e-07	1.1797107528125683e-05	2.432564367872344e-07	8.612656528690265e-07	4.7264618618457327e-07	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	0.00267	0.00267	0.00148	0.2	0.0069942
16.831683168316832	5.422787901668051e-06	7.420008271527832e-11	1.9033706178781321e-10	3.1015245226247496e-11	3.6696239444712464e-09	1.2001596480487456e-10	1.2001596480487996e-10	1.2001596480488152e-10	1.2001596480488164e-10	1.2001596480488002e-10	1.200159648048766e-10	1.200159648048796e-10	1.2001596480488015e-10	5.513786280747422e-10	2.426702083055395e-10	2.4282011414108123e-10	2.1886365196573127e-10	2.1886365196602797e-10	2.1886365196574957e-10	2.188636519649874e-10	1.0247306149753223e-07	1.6879791728505012e-10	5.2661938212616886e-11	2.1198775478397254e-10	3.760376055608632e-09	1.2298403519614865e-10	1.2298403519615423e-10	1.229840351961558e-10	1.2298403519615596e-10	1.2298403519615428e-10	1.2298403519615074e-10	1.2298403519615384e-10	1.229840351961544e-10	2.4135348034210355e-11	2.4135348034243206e-11	2.4135348034128758e-11	2.4135348034212597e-11	3.2514169463667207e-13	1.8074585887772712e-13	4.287029309121856e-05	1.6546434308623294e-07	1.4983636761435673e-06	7.010273938899437e-06	7.3635495654452555e-09	1.3622357579794685e-08	5.030326015767654e-08	4.561913888973143e-07	1.1420725111797203e-07	1.004618221270954e-08	9.386088786793203e-07	1.510127312549646e-09	7.110455575120014e-06	9.623535472030275e-05	7.590476234437285e-07	1.179763874167413e-05	2.4326552388169734e-07	8.613049868081206e-07	4.7266098604944245e-07	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	0.00267	0.00267	0.00148	0.2	0.0069942
17.821782178217823	5.42306374380458e-06	7.419639870035845e-11	1.9033411347320347e-10	3.101331136353277e-11	3.6694911993163136e-09	1.2001162334221247e-10	1.20011623342217e-10	1.2001162334221868e-10	1.2001162334221878e-10	1.2001162334221707e-10	1.2001162334221451e-10	1.2001162334221666e-10	1.2001162334221718e-10	5.513438250552945e-10	2.426702288010274e-10	2.4282012554127627e-10	2.1886502407573525e-10	2.1886502407602998e-10	2.188650240757773e-10	2.1886502407510375e-10	1.0248038587138506e-07	1.6880160129986788e-10	5.266488652717122e-11	2.1198968864673701e-10	3.760508800768834e-09	1.2298837665883672e-10	1.2298837665884145e-10	1.2298837665884318e-10	1.2298837665884326e-10	1.2298837665884153e-10	1.2298837665883884e-10	1.2298837665884109e-10	1.2298837665884163e-10	2.4133975924192648e-11	2.4133975924225292e-11	2.4133975924123513e-11	2.41339759241975e-11	3.2512119915401367e-13	1.8073445868498713e-13	4.287303634323909e-05	1.6546448718980926e-07	1.4983750402084188e-06	7.010421655764651e-06	7.363915710923622e-09	1.3621042137941316e-08	5.030628353262174e-08	4.562230106639953e-07	1.1421461011671257e-07	1.004681336360326e-08	9.386088502636906e-07	1.510127390858589e-09	7.111061271165104e-06	9.623534044603344e-05	7.591007810261376e-07	1.1798188192638064e-05	2.4327498832820755e-07	8.613459005797233e-07	4.726706897584154e-07	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	0.00267	0.00267	0.00148	0.2	0.0069942
18.81188118811881	5.423333427670731e-06	7.419280106118814e-11	1.9033123646352466e-10	3.1011422299163e-11	3.669361605411052e-09	1.2000738494379798e-10	1.2000738494380131e-10	1.2000738494380315e-10	1.2000738494380318e-10	1.2000738494380142e-10	1.2000738494380002e-10	1.20007384943801e-10	1.200073849438015e-10	5.513104145153332e-10	2.4267024847650074e-10	2.42820136485354e-10	2.1886634129263809e-10	2.1886634129291545e-10	2.1886634129275728e-10	2.1886634129242018e-10	1.0248753067447374e-07	1.6880519893864575e-10	5.26677635366348e-11	2.119915777112379e-10	3.7606383946937955e-09	1.2299261505734303e-10	1.2299261505734652e-10	1.229926150573484e-10	1.2299261505734843e-10	1.2299261505734665e-10	1.2299261505734515e-10	1.229926150573462e-10	1.2299261505734672e-10	2.413265870724388e-11	2.41326587072746e-11	2.4132658707220186e-11	2.413265870725719e-11	3.2510152370079614e-13	1.8072351461712598e-13	4.287566014706116e-05	1.654645879286767e-07	1.4983830124513596e-06	7.010588400101353e-06	7.364305059720036e-09	1.3619819076396146e-08	5.0309083260271236e-08	4.5625215056436084e-07	1.1422158531474592e-07	1.0047414634932966e-08	9.386088230988865e-07	1.5101275159822148e-09	7.1116680119623016e-06	9.623530144379866e-05	7.591558694861631e-07	1.179873623925623e-05	2.432845213300725e-07	8.613870355123228e-07	4.726801074478888e-07	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	0.00267	0.00267	0.00148	0.2	0.0069942
19.801980198019802	5.423608586482987e-06	7.418963112266779e-11	1.9032870224374838e-10	3.100975762132218e-11	3.6692474317286526e-09	1.2000365086844653e-10	1.2000365086844837e-10	1.2000365086845036e-10	1.2000365086845033e-10	1.2000365086844852e-10	1.200036508684486e-10	1.200036508684481e-10	1.2000365086844858e-10	5.512769151779159e-10	2.426702682042748e-10	2.4282014745852266e-10	2.1886766201922104e-10	2.1886766201947382e-10	2.1886766201944171e-10	2.1886766201955398e-10	1.024938233444594e-07	1.6880836887664374e-10	5.267029775612385e-11	2.119932423892243e-10	3.760752568402124e-09	1.2299634913281343e-10	1.2299634913281534e-10	1.2299634913281739e-10	1.2299634913281736e-10	1.229963491328155e-10	1.2299634913281555e-10	1.2299634913281509e-10	1.2299634913281555e-10	2.4131337980600393e-11	2.413133798062838e-11	2.4131337980637174e-11	2.4131337980624815e-11	3.2508179595301127e-13	1.8071254146192868e-13	4.2878284237295035e-05	1.6546466254271193e-07	1.498374850906922e-06	7.010771796818748e-06	7.364650074957477e-09	1.3618654057815044e-08	5.031173446609301e-08	4.5627922507902055e-07	1.1422839029025966e-07	1.0048003943514944e-08	9.386087984830013e-07	1.5101276175767016e-09	7.112293618554042e-06	9.623523128254202e-05	7.592139000317193e-07	1.1799299694675374e-05	2.4329438721410275e-07	8.614295546148375e-07	4.726851216903027e-07	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	0.00267	0.00267	0.00148	0.2	0.0069942
20.792079207920793	5.423889220241346e-06	7.41868888847974e-11	1.9032651081387463e-10	3.100831733001031e-11	3.669148678269116e-09	1.2000042111615818e-10	1.2000042111615816e-10	1.2000042111616028e-10	1.2000042111616023e-10	1.2000042111615834e-10	1.2000042111616025e-10	1.2000042111615795e-10	1.2000042111615837e-10	5.512433270430428e-10	2.426702879843497e-10	2.428201584607823e-10	2.1886898625548413e-10	2.1886898625570506e-10	2.1886898625583054e-10	2.1886898625650513e-10	1.0249926388134207e-07	1.6881111111386191e-10	5.267248918563836e-11	2.119946826806963e-10	3.760851321893821e-09	1.2299957888524793e-10	1.2299957888524793e-10	1.2299957888525013e-10	1.2299957888525003e-10	1.2299957888524811e-10	1.2299957888525005e-10	1.2299957888524773e-10	1.2299957888524814e-10	2.413001374426219e-11	2.4130013744286626e-11	2.4130013744374482e-11	2.413001374430037e-11	3.25062015910659e-13	1.8070153921939525e-13	4.288090861394072e-05	1.6546471103191495e-07	1.4983505555751055e-06	7.010971845916836e-06	7.364950756635943e-09	1.361754708219801e-08	5.031423715008705e-08	4.5630423420797436e-07	1.1423502504325378e-07	1.0048581289349196e-08	9.386087764160352e-07	1.5101276956420491e-09	7.112938090940324e-06	9.623512996226354e-05	7.592748726628062e-07	1.1799878558895497e-05	2.433045859802983e-07	8.614734578872671e-07	4.7268573248565725e-07	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	0.00267	0.00267	0.00148	0.2	0.0069942
21.78217821782178	5.4241753289458105e-06	7.418457434757699e-11	1.903246621739034e-10	3.100710142522741e-11	3.6690653450324423e-09	1.1999769568693288e-10	1.1999769568693066e-10	1.1999769568693296e-10	1.1999769568693283e-10	1.199976956869309e-10	1.1999769568693495e-10	1.199976956869305e-10	1.199976956869309e-10	5.512096501107138e-10	2.4267030781672536e-10	2.4282016949213285e-10	2.1887031400142735e-10	2.188703140016092e-10	2.1887031400192377e-10	2.1887031400327362e-10	1.0250385228512171e-07	1.6881342565030023e-10	5.2674337825178345e-11	2.1199589858565381e-10	3.760934655168885e-09	1.2300230431464653e-10	1.2300230431464425e-10	1.2300230431464663e-10	1.2300230431464648e-10	1.2300230431464449e-10	1.2300230431464865e-10	1.230023043146441e-10	1.2300230431464449e-10	2.4128685998229264e-11	2.412868599824935e-11	2.41286859984321e-11	2.4128685998283868e-11	3.2504218357373946e-13	1.806905078895257e-13	4.2883533276998226e-05	1.6546473339628576e-07	1.4983101264559106e-06	7.011188547395617e-06	7.365207104755436e-09	1.3616498149545044e-08	5.0316591312253354e-08	4.563271779512224e-07	1.1424148957372829e-07	1.0049146672435721e-08	9.386087568979881e-07	1.5101277501782578e-09	7.1136014291211485e-06	9.623499748296321e-05	7.593387873794239e-07	1.1800472831916597e-05	2.433151176286591e-07	8.615187453296119e-07	4.7268193983395244e-07	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	0.00267	0.00267	0.00148	0.2	0.0069942
22.77227722772277	5.424448712584938e-06	7.418223917354822e-11	1.90322793858337e-10	3.1005875485252066e-11	3.6689812115970104e-09	1.1999494408280272e-10	1.1999494408279796e-10	1.1999494408280042e-10	1.1999494408280024e-10	1.1999494408279825e-10	1.1999494408280481e-10	1.1999494408279789e-10	1.1999494408279822e-10	5.51178069370876e-10	2.426703264146438e-10	2.4282017983684345e-10	2.188715591485704e-10	2.1887155914874756e-10	2.1887155914919626e-10	2.188715591512077e-10	1.0250849306889862e-07	1.6881576082373574e-10	5.267620614041493e-11	2.1199712452574389e-10	3.761018788633634e-09	1.2300505591891442e-10	1.2300505591890956e-10	1.2300505591891207e-10	1.2300505591891186e-10	1.2300505591890982e-10	1.2300505591891656e-10	1.2300505591890943e-10	1.230050559189098e-10	2.412744085100301e-11	2.4127440851022553e-11	2.4127440851293025e-11	2.4127440851071867e-11	3.2502358567489526e-13	1.8068016319270842e-13	4.288600348722537e-05	1.6546478471407407e-07	1.498272706170708e-06	7.011414884408203e-06	7.365498654370034e-09	1.3615516015039921e-08	5.031879253992828e-08	4.563487731868867e-07	1.1424761663959966e-07	1.0049684597192669e-08	9.386087379874399e-07	1.5101278289496342e-09	7.114249676730826e-06	9.623485356584181e-05	7.594026411693291e-07	1.1801051765330196e-05	2.433254510871226e-07	8.615631218702902e-07	4.726794981827767e-07	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	0.00267	0.00267	0.00148	0.2	0.0069942
23.762376237623762	5.4247189069011885e-06	7.418011826534023e-11	1.9032109577791517e-10	3.100476233336765e-11	3.6689047765158936e-09	1.1999244425370276e-10	1.1999244425369514e-10	1.1999244425369772e-10	1.199924442536975e-10	1.1999244425369542e-10	1.1999244425370483e-10	1.1999244425369506e-10	1.1999244425369537e-10	5.511474400164792e-10	2.4267034445229113e-10	2.4282018986991526e-10	2.1887276681272509e-10	2.188727668129102e-10	2.1887276681348338e-10	2.1887276681620907e-10	1.0251271232066435e-07	1.6881788173137232e-10	5.267790422051748e-11	2.1199823767772213e-10	3.761095223743014e-09	1.2300755574814944e-10	1.2300755574814163e-10	1.230075557481443e-10	1.2300755574814404e-10	1.2300755574814192e-10	1.2300755574815158e-10	1.2300755574814155e-10	1.230075557481419e-10	2.4126233186760527e-11	2.412623318678092e-11	2.4126233187144e-11	2.4126233186844004e-11	3.250055480414132e-13	1.8067013013328376e-13	4.288840031894271e-05	1.6546483612749558e-07	1.4982282651045171e-06	7.0116545333723255e-06	7.36578373375911e-09	1.3614596091477962e-08	5.032084314508972e-08	4.563686443127228e-07	1.1425349386594673e-07	1.0050203182399427e-08	9.386087207015814e-07	1.5101279069304724e-09	7.114900624920703e-06	9.623468787814258e-05	7.594680074354535e-07	1.1801631469505523e-05	2.4333586460641586e-07	8.616077899926962e-07	4.726753925378604e-07	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	0.00267	0.00267	0.00148	0.2	0.0069942
24.752475247524753	5.424987170003455e-06	7.41782426150952e-11	1.9031959298872466e-10	3.100377817440198e-11	3.6688371610552373e-09	1.199902328712698e-10	1.1999023287125897e-10	1.1999023287126174e-10	1.1999023287126142e-10	1.1999023287125928e-10	1.199902328712719e-10	1.1999023287125894e-10	1.1999023287125923e-10	5.511176110061194e-10	2.426703620186167e-10	2.4282019964082454e-10	2.1887394294629672e-10	2.1887394294649953e-10	2.1887394294719349e-10	2.1887394295069484e-10	1.0251644751430579e-07	1.6881975738104574e-10	5.267940700938726e-11	2.1199922183676585e-10	3.761162839231937e-09	1.2300976713071907e-10	1.2300976713070798e-10	1.230097671307108e-10	1.2300976713071048e-10	1.2300976713070829e-10	1.230097671307212e-10	1.2300976713070795e-10	1.2300976713070824e-10	2.4125057053095054e-11	2.4125057053117366e-11	2.4125057053579533e-11	2.4125057053193844e-11	3.249879817255591e-13	1.806603592357781e-13	4.2890734468781784e-05	1.6546488382916612e-07	1.4981754799888205e-06	7.011907979340289e-06	7.366056844917397e-09	1.3613737773641161e-08	5.032274343277107e-08	4.5638674177322674e-07	1.1425913281368265e-07	1.0050703499216276e-08	9.386087051746165e-07	1.5101279808189782e-09	7.1155566209863155e-06	9.623449905660163e-05	7.595350937664797e-07	1.1802214069982238e-05	2.433463948978611e-07	8.616529083478268e-07	4.7266922511254834e-07	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	0.00267	0.00267	0.00148	0.2	0.0069942
25.742574257425744	5.4252535018917344e-06	7.417661222281315e-11	1.9031828549076551e-10	3.1002923008355064e-11	3.6687783652150404e-09	1.1998830993550389e-10	1.1998830993548951e-10	1.1998830993549243e-10	1.1998830993549205e-10	1.1998830993548985e-10	1.1998830993550598e-10	1.1998830993548954e-10	1.1998830993548977e-10	5.510885823397966e-10	2.426703791136206e-10	2.4282020914957117e-10	2.1887508754928534e-10	2.1887508754951556e-10	2.188750875503266e-10	2.1887508755466504e-10	1.0251969864982294e-07	1.6882138777275598e-10	5.268071450702425e-11	2.1200007700287505e-10	3.761221635100403e-09	1.230116900666233e-10	1.2301169006660857e-10	1.2301169006661157e-10	1.2301169006661118e-10	1.2301169006660893e-10	1.2301169006662545e-10	1.230116900666086e-10	1.2301169006660885e-10	2.412391245000659e-11	2.4123912450031893e-11	2.412391245059962e-11	2.412391245012139e-11	3.249708867273329e-13	1.806508505001915e-13	4.2893005936742604e-05	1.6546492781908568e-07	1.4981143508236183e-06	7.012175222312093e-06	7.366317987844896e-09	1.3612941061529524e-08	5.0324493402972334e-08	4.5640306556839843e-07	1.1426453348280745e-07	1.0051185547643216e-08	9.386086914065454e-07	1.5101280506151515e-09	7.116217664927664e-06	9.623428710121897e-05	7.59603900162408e-07	1.180279956676034e-05	2.4335704196145825e-07	8.616984769356821e-07	4.726609959068404e-07	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	2.43e-10	0.00267	0.00267	0.00148	0.2	0.0069942
